labels,text,emo_name,prob_emo_name,prob_max
joy,Ok - bits of straightforward copy editing left amp a shit load of costume to iron amp then am on my sofa with my book ,joy,"[0.030675093, 0.09155117, 0.12299292, 0.57910025, 0.17759721, 0.25823805]",0.57910025
surprise,"He dropped the ball, Joe didn't deflect it we won tho. ",joy,"[0.331905, 0.10113152, 0.30425072, 0.37882277, 0.018375242, 0.33291742]",0.37882277
joy,May your mornings bring and your evenings bring peace. . May your troubles grow less as your bleasings increase. . ,disgust,"[0.13408923, 0.7485535, 0.6820407, 0.070269845, 0.48943833, 0.26754624]",0.7485535
surprise,"Omfg , ik kreeg een ding van cm en daar in cadeautjes. ",disgust,"[0.67811847, 0.96072614, 0.64645904, 0.46070528, 0.8581733, 0.7572299]",0.96072614
anger,"why do people say morning twitter? , its not like you can talk to the whole of twitter. ",disgust,"[0.0753218, 0.42569312, 0.11706814, 0.09343558, 0.17683823, 0.33550122]",0.42569312
surprise,Thought it was a cinnamon raisin bagel its a chocolate chip bagel ,surprise,"[0.50282997, 0.5050401, 0.39685482, 0.3197756, 0.36102688, 0.90320796]",0.90320796
anger,I am just about to go off. Thank God I have batting practice tomorrow. ,joy,"[0.34230945, 0.4593251, 0.35282177, 0.70138216, 0.1025655, 0.31139693]",0.70138216
surprise,Nog heel hard bezig om de laatste dingen te regelen voor vanavond cadeau ! ! ! ! ,disgust,"[0.67822856, 0.7901227, 0.78768736, 0.09761839, 0.68492055, 0.6658909]",0.7901227
joy,"One of the best parts of my day, is the commute into work. Reflect on joys, smile, giggle and belly chuckle! runs deep PBWY ",joy,"[0.012141135, 0.006176314, 0.018707464, 0.914325, 0.0014522126, 0.37633577]",0.914325
joy,Twisted something in my back! It feels shit! ) D ,disgust,"[0.9439705, 0.9932474, 0.8414533, 0.026320955, 0.9877593, 0.77823967]",0.9932474
surprise,walking back in my room and forgetting i decorated it lt christmas ,sadness,"[0.5289032, 0.7283065, 0.76946014, 0.07768945, 0.9113366, 0.6272553]",0.9113366
anger,"did my nails, smudged one. redid that one, smudged two in the process. now I'm left with three smudged nails and a broken nail file ",anger,"[0.93772477, 0.88411677, 0.65931463, 0.05184991, 0.9331005, 0.29383147]",0.93772477
sadness,"Jeff's gonna be on Whose Line tonight, and I'M GOING TO MISS IT! ! ! AGH! ( ",anger,"[0.9903418, 0.9303553, 0.96827745, 0.42027095, 0.98842245, 0.34441707]",0.9903418
joy," haha alright, yeah not in much tomorrow, and then gotta be in Wednesday -__- pfft gotta talk to Andy and Sue too, not ",sadness,"[0.49004462, 0.48548347, 0.56531405, 0.38082665, 0.7002418, 0.504937]",0.7002418
joy,Feels like I'm never going to get out of this lame ass town! ! ,sadness,"[0.9864471, 0.9851223, 0.98462033, 0.14041321, 0.9867997, 0.21437265]",0.9867997
joy,to be heading to Cape Town day! Is it just me or is that in the air? D illoveairports ,surprise,"[0.027506422, 0.0055202316, 0.03260093, 0.8374543, 0.030574529, 0.8584778]",0.8584778
sadness," aww, mine doesn't do it, and UK has to wait months for the film ",sadness,"[0.027284626, 0.7526238, 0.65553015, 0.09586257, 0.9898004, 0.4383226]",0.9898004
surprise, so your harry potter dressed professor hates sex. . . ,disgust,"[0.8391359, 0.9363819, 0.72935385, 0.10395939, 0.8971339, 0.4707369]",0.9363819
surprise,There's just something about dancing with yellow spandex on that makes a person smile. ,joy,"[0.0049086465, 0.0022932102, 0.004446537, 0.9721433, 0.00039286056, 0.54881316]",0.9721433
surprise,Guest arrival ! ! woo so happy DDDDDD ,joy,"[0.0023642, 0.0034210973, 0.00816247, 0.98897177, 0.0009192537, 0.9655141]",0.98897177
joy, pastrami biscuit is the best thing since oh my god ,joy,"[0.1426485, 0.04049681, 0.1757246, 0.84166723, 0.027067393, 0.7770305]",0.84166723
sadness,aw  and  didnt tweet me/follow me for my birthday '( oh well they're probs too busy ,sadness,"[0.44692972, 0.6714236, 0.36149254, 0.20960376, 0.95293397, 0.40691718]",0.95293397
anger,Just got reminded that I have to get to work in an hour. Feel coming soon! ,fear,"[0.6910218, 0.5873409, 0.85244536, 0.16019219, 0.6695699, 0.05056073]",0.85244536
joy,"When you wish someone joy, you wish them peace, love, prosperity, happiness. . . all the good things. - Maya Angelou Advent ",joy,"[0.008277944, 0.009771249, 0.009739695, 0.94590914, 0.00410484, 0.205661]",0.94590914
sadness,Dat Awkward Moment Wen Ur Wit Of Ur Friends At Da Movies amp Wen Da Movie Cums On All Dem Start Making Out. And Ur Left Out. ( ,sadness,"[0.33845365, 0.7967396, 0.529961, 0.10664034, 0.8838989, 0.57223254]",0.8838989
joy, quotJUDAH'S BEEN MATCHED! ! ! JUDAH HAS A FAMILY! ! ! ! ! ! ! praise I'm literally jumping and crying with excitementquot BAWLING ,joy,"[0.038866315, 0.008391691, 0.052253902, 0.9327432, 0.004660336, 0.9272756]",0.9327432
joy,I broke my glasses the week of finals and when papers are due. . . the time when I do the most reading and writing. yay awesome great ,joy,"[0.028185133, 0.020150043, 0.119958594, 0.9595601, 0.006713039, 0.753197]",0.9595601
joy, y you on the sofa bed? ? I'm at workshop next thur and fri ,surprise,"[0.25224397, 0.3278269, 0.2273852, 0.21385933, 0.26088127, 0.47683853]",0.47683853
joy,Wishes my iPhone was also a remote control ,anger,"[0.8885733, 0.72752494, 0.53967774, 0.066010475, 0.7403947, 0.29517758]",0.8885733
sadness, con la cara que tiene el negro asusta cualquier espiritu jaja mentira los extraño peleandose ya no tengo a quien aconsejar ,disgust,"[0.81623363, 0.87500226, 0.63162947, 0.5067918, 0.5983259, 0.47106633]",0.87500226
joy,cometh after Pain. NothingisImpossiblie. The true way to wealth is aiming to daily improve your health! ,sadness,"[0.43934348, 0.6246271, 0.21495621, 0.038419034, 0.723095, 0.42951593]",0.723095
joy,"Had a great birthday, now tomorrow I'm getting my wisdom teeth out.  ",joy,"[0.035083633, 0.020098148, 0.16710944, 0.8657623, 0.006424598, 0.3948494]",0.8657623
joy,I am loving that there is no school tomorrow! ) relief sleep ,joy,"[0.0040599545, 0.0009427296, 0.008529044, 0.9704296, 0.00091486215, 0.85405266]",0.9704296
joy,People there is a greater than anything in the world and that is to know that God loves you more that the grains of sand in the world ,joy,"[0.091315135, 0.1606431, 0.15407172, 0.5709819, 0.0869068, 0.5045952]",0.5709819
sadness,I missed tonight ( I hope the songs are on tomorrow so I can catch up before two people go home. nervous ,fear,"[0.39490902, 0.5691986, 0.9973442, 0.008711038, 0.95397615, 0.23005842]",0.9973442
joy,"May this be for you a day of grace, with personal amp deep, abiding peace. inspire blessing ",joy,"[0.004042798, 0.007740924, 0.010026361, 0.86203593, 0.002195164, 0.43133172]",0.86203593
joy,And a house fire interrupts my night. . ,sadness,"[0.62826544, 0.7162455, 0.958386, 0.01591825, 0.9679483, 0.9336752]",0.9679483
surprise, trying to enjoy Tron Legacy with a chlidrens birthday party happening all around us nowbequite ,surprise,"[0.11154497, 0.03411051, 0.3586672, 0.16333587, 0.28183076, 0.44249797]",0.44249797
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.12784776, 0.62688106, 0.04141883, 0.20273998, 0.6935029, 0.27911162]",0.6935029
fear,And so the dawning of the much anticipated hen day/night has arrived. . . . dun dun dun! ! ! ! ! ,surprise,"[0.4365106, 0.41942498, 0.45367435, 0.2610377, 0.0976571, 0.60811883]",0.60811883
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.05250766, 0.47376078, 0.08479587, 0.34970912, 0.43874198, 0.29644063]",0.47376078
disgust,cocky Derm. . . . . still a very big fan tho ,anger,"[0.7201238, 0.22209394, 0.22474213, 0.26835048, 0.2677808, 0.2971878]",0.7201238
sadness, awww wahh. . ( I'm gonna miss u. . ! ! ( . . Sooo not gonna be a good time saying bye. ! ( tears ,sadness,"[0.06300509, 0.049446963, 0.9295129, 0.029935312, 0.9947402, 0.349888]",0.9947402
joy,Just when you think the storms over and you're going to be okay a foking tornado whips outta no where and foks you up worse than before ,fear,"[0.7378814, 0.9053373, 0.9537868, 0.069558784, 0.9526292, 0.91759557]",0.9537868
sadness,I can't be cordial w my exes . . cos they can't handle just being friends or the thought of me being w someone else. . ,fear,"[0.81320745, 0.8794887, 0.9588358, 0.10848327, 0.94820064, 0.30897897]",0.9588358
joy,Love watching joe and cheech play ps together. . ,joy,"[0.004780746, 0.0007352638, 0.005726081, 0.96467984, 0.0019250079, 0.35077548]",0.96467984
sadness, my mom told me I couldn't play because I still had to write a science essay. . . ,sadness,"[0.7421298, 0.58674574, 0.5732817, 0.11557503, 0.7836025, 0.35134885]",0.7836025
joy,Dammit. Just ran into children caroling at the tube station. There goes my humbug. merriment falalalala ,surprise,"[0.19347519, 0.7192519, 0.22937435, 0.489616, 0.06286468, 0.81144553]",0.81144553
anger,Got a day of skyrim in before my pc went tits up. ,sadness,"[0.734829, 0.68425804, 0.2373839, 0.0802384, 0.9697744, 0.31893238]",0.9697744
fear,"Scary ppl killin outta Amazing Intresting Fact - Gary, Indiana is the murder capital of the U. S. - probably the world. ",anger,"[0.9115596, 0.6173815, 0.86873287, 0.04121795, 0.8225917, 0.57758605]",0.9115596
sadness,"The sadness I feel upon realising that I've bought a chocolate based ice cream, and not a vanilla one. ",sadness,"[0.014074984, 0.87803084, 0.4640071, 0.00060996704, 0.997131, 0.2378018]",0.997131
surprise,It gonna be + awesome wks. Pal jetted in last night without telling anyone. Got his call nw ,surprise,"[0.027059235, 0.010073773, 0.026719518, 0.75959325, 0.0020458153, 0.9946412]",0.9946412
sadness,Was really really really really looking forward to hanging out with someone special today. . . . . . . then I realised it was tomorrow ,sadness,"[0.3531749, 0.18960942, 0.15705872, 0.20644896, 0.49933508, 0.39027834]",0.49933508
sadness,Trying to talk to him late at night but he is still with people ) ,sadness,"[0.7723455, 0.7015077, 0.5919218, 0.162303, 0.88039345, 0.5607554]",0.88039345
joy,"You give meaning amp form, light amp life creation.  believe hope ",joy,"[0.009089881, 0.012788556, 0.0045198994, 0.3562083, 0.0029713886, 0.2564287]",0.3562083
surprise,Wat zit er vanmorgen in mijn schoen? Een paar sokken van Bonnie Doon! beenmode ,sadness,"[0.49080878, 0.50397485, 0.32105923, 0.49356744, 0.79409957, 0.572025]",0.79409957
joy,There's a guy in the bathroom next to my room placing tiles. His radio just played Everybody by the Backstreet Boys. ,surprise,"[0.5472815, 0.41960463, 0.4433848, 0.4101459, 0.3272899, 0.5577655]",0.5577655
joy,I LOVE watching my son play with his friends on the playground at school. itsthelittlethings myheartisfull ,joy,"[0.00534351, 0.00082929444, 0.017143697, 0.98393536, 0.0014977425, 0.35159048]",0.98393536
surprise,ITS MY DICK IN A BOX GIRL! ,anger,"[0.99047583, 0.96743953, 0.78463346, 0.6632244, 0.69443876, 0.9529161]",0.99047583
sadness, Boo! The fact that I won't see your beautiful face at work kills me ,sadness,"[0.98261976, 0.9443861, 0.9898033, 0.026165536, 0.9934863, 0.53876555]",0.9934863
sadness,"Late start or no late start, I still want to sleep more, this bed is way to warm and cozy for me to leave it ",sadness,"[0.19042575, 0.08373124, 0.4274845, 0.34701294, 0.67219394, 0.48637697]",0.67219394
sadness," ahaha gotta love that glitter. And yeah, I think so! partytime ",joy,"[0.0056183585, 0.00063621183, 0.002877699, 0.95639604, 0.0004642622, 0.52598816]",0.95639604
joy,Work in the snow tomorrow ,sadness,"[0.3726772, 0.5334641, 0.27010468, 0.09799799, 0.5569023, 0.13571438]",0.5569023
fear,that Kirk Franklin go hard! ,anger,"[0.9547495, 0.5109297, 0.22282733, 0.37570572, 0.088124305, 0.92684877]",0.9547495
joy,The electron is first of all your concept of the electron. by T. Nhat Hanh ,disgust,"[0.22132207, 0.38747573, 0.20105417, 0.22324947, 0.26163515, 0.34445107]",0.38747573
fear,I Can Sing . ! Only Wen I Really Like A Song Though . ! Curse You Of Singing In Frnt Of Ppl ,sadness,"[0.7665939, 0.9249168, 0.7777246, 0.14914188, 0.9411808, 0.4257488]",0.9411808
joy,"th day in a row I wake up and no one's home, not even the maid Might as well get my own apartment and make some imaginary friends ",sadness,"[0.90720206, 0.8870261, 0.7944508, 0.048392188, 0.95490247, 0.6844779]",0.95490247
sadness,"So sad for ANYONE who is allergic to nutella . . . 'cuz of the nut, right,  bendito ( ",sadness,"[0.1127881, 0.9817892, 0.9289051, 0.00172028, 0.99677026, 0.32901588]",0.99677026
sadness,I might be looking in all the wrong places and looking for all the wrong reason ,anger,"[0.9234286, 0.62701535, 0.8727098, 0.14665774, 0.43777552, 0.47148296]",0.9234286
joy,Best thing of the day Oh baby. COMING HOME. Never gets old. grace love ,joy,"[0.012217796, 0.0024553942, 0.023721285, 0.91564053, 0.0028618947, 0.56086046]",0.91564053
sadness,We can't choose the cards we've been dealt. . and mine say quotFUCK YOUR LIFEquot gt. lt ,anger,"[0.9734644, 0.9282002, 0.64818245, 0.1784327, 0.91596997, 0.36070266]",0.9734644
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.12784776, 0.62688106, 0.04141883, 0.20273998, 0.6935029, 0.27911162]",0.6935029
joy, do you save toenail clippings in a jar? could you send them to me via FedEx? homelesspeople ,sadness,"[0.25800312, 0.48708078, 0.38274238, 0.08299966, 0.8704565, 0.29663807]",0.8704565
surprise,Happy birthday to a pretty cool girl  ,joy,"[0.007607932, 0.0039370675, 0.03173042, 0.9714382, 0.0008398527, 0.2663887]",0.9714382
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.12784776, 0.62688106, 0.04141883, 0.20273998, 0.6935029, 0.27911162]",0.6935029
disgust,I can always count  random tweet pictures to me. . . ,joy,"[0.07555621, 0.122439705, 0.1717721, 0.7527401, 0.053518463, 0.7447795]",0.7527401
joy,Get to work from five to ten today. ,disgust,"[0.055040456, 0.16736928, 0.11711546, 0.1453732, 0.14367089, 0.066915594]",0.16736928
surprise,Would have been nice to know the word vocab quiz was today failedthatone ,sadness,"[0.20900574, 0.56228226, 0.3714777, 0.03180694, 0.63468254, 0.5006362]",0.63468254
joy,Ice cream and a Blunt ,joy,"[0.051209595, 0.090862, 0.07065624, 0.7031803, 0.027373094, 0.64731866]",0.7031803
surprise, Opps . . I just reread your question . . She does know the gender but she hasn't told anyone yet ,sadness,"[0.1634784, 0.21591295, 0.43402016, 0.22452548, 0.83354634, 0.592964]",0.83354634
joy,Bogue chitto bound with a broke cruise control ,disgust,"[0.73328096, 0.8426429, 0.45107988, 0.10551245, 0.7682128, 0.3481822]",0.8426429
fear,=- great time to think about how to make to our world one of amp free from,joy,"[0.3069938, 0.25793466, 0.42326877, 0.8533146, 0.03905905, 0.23800169]",0.8533146
joy, has pleased his fans this evening by appearing back on twitter evoking many tweets from previously dormant Kyle Ginn ,joy,"[0.011016744, 0.006297901, 0.21144736, 0.97570306, 0.0065462384, 0.9249839]",0.97570306
joy,Stop allowing small minded people to steal your ,disgust,"[0.72924924, 0.7978879, 0.3938091, 0.31023034, 0.41917616, 0.2507275]",0.7978879
sadness,This officially ends my stint at karaoke. RIP Mrs. Kelli's. I will never forget your WOW shots and the many attempts at Afroman. ,sadness,"[0.50751114, 0.7883796, 0.32889748, 0.03205506, 0.9837886, 0.2971318]",0.9837886
sadness, haha thats so bad. . . We're supposed to be best friends ( ,sadness,"[0.85083866, 0.9582533, 0.7763933, 0.008453137, 0.99571025, 0.5008307]",0.99571025
joy,All who would win must share it happiness was born a twin. - Lord Byron quote wishdom Inspiration Relationships ,joy,"[0.02570241, 0.070500635, 0.0883154, 0.8600307, 0.0078048813, 0.35936984]",0.8600307
sadness,i feel so lonely in my basement right now ,sadness,"[0.2356633, 0.6656577, 0.9287999, 0.013449351, 0.9966355, 0.15889204]",0.9966355
sadness,Chapter of Mockingjay. Thoughts I want to give Peeta Mellark a big hug. For as long as it takes. ButIAmHopeful ,joy,"[0.058548108, 0.039252814, 0.07029209, 0.9051486, 0.014582386, 0.3388891]",0.9051486
surprise,i hate not knowing the road is flooded until i drive into it. ,sadness,"[0.9788301, 0.97570306, 0.9708544, 0.0020557304, 0.9893098, 0.83181375]",0.9893098
surprise,zoo erg moe he maar wel lekker cadeautjes gekregen by ,surprise,"[0.12150986, 0.23332955, 0.07985692, 0.3490299, 0.1086519, 0.56488127]",0.56488127
sadness," truth is, u were the oonnllyy one to reply thanks ) haha. U r my best friend and we need to party P I ran outD ",surprise,"[0.061433416, 0.033515234, 0.07588254, 0.68289155, 0.020965582, 0.7957701]",0.7957701
fear,Buy  for  vs  alone! ! ! ! Omg that match was amazing! ! ! ! IWantWrestling ,joy,"[0.19627263, 0.005622624, 0.11297064, 0.862847, 0.04986132, 0.6085987]",0.862847
sadness,How come I was never in a huge food fight growing up? ,anger,"[0.83981055, 0.5370451, 0.22351061, 0.04613605, 0.6365945, 0.34990385]",0.83981055
joy,There's a house driving in front of me ,sadness,"[0.73093605, 0.6860893, 0.8545725, 0.15127003, 0.8623745, 0.57012236]",0.8623745
fear,"I don't much, but I'm very much afraid of what I'm starting to feel ",fear,"[0.7504036, 0.8022824, 0.99798775, 0.03250242, 0.93593055, 0.62040436]",0.99798775
joy,Hyvee playing christmas music already? Well. . . Atleast its after thanksgiving ,surprise,"[0.011903951, 0.2223539, 0.031367794, 0.4290556, 0.04060981, 0.64874965]",0.64874965
joy,Yaaay for black Friday ) not. Sleeping then work till pm. ,sadness,"[0.16903251, 0.18685405, 0.31661996, 0.12874313, 0.367649, 0.31112555]",0.367649
joy,Getting another fever so in mins ill be crying and freezing to death. myfridaynight ,sadness,"[0.8846219, 0.9482428, 0.9895403, 0.019159468, 0.99327713, 0.2324392]",0.99327713
anger, sweets needs to shut it on this one to booth. Angela is right. . . bren is the only one that can help him. love ,joy,"[0.07675075, 0.112017475, 0.05690834, 0.82959664, 0.21123458, 0.32665172]",0.82959664
surprise, i was married years and my wife surprised me by leaving. ,surprise,"[0.6806139, 0.76153654, 0.55982745, 0.07448491, 0.96093744, 0.9969771]",0.9969771
disgust,"When I hear people say marriage is hard, I just think about how lazy they are! ",disgust,"[0.9415195, 0.97819227, 0.6734837, 0.22743106, 0.499165, 0.67260087]",0.97819227
fear,"Just heard the strangest noise outside ever, sounded like a goat yet my minds convinced me its something ready to abduct me ",fear,"[0.94891876, 0.86051327, 0.9912196, 0.037690926, 0.73472965, 0.9058092]",0.9912196
fear,You should anything including God. . . . God only wants love. . ,joy,"[0.017377276, 0.094271995, 0.08276239, 0.70268774, 0.12807773, 0.39829817]",0.70268774
joy,im planning on spending like hours in the gym tomorrow ,joy,"[0.05116522, 0.02474421, 0.052454088, 0.52523994, 0.06312361, 0.29148248]",0.52523994
sadness, NOW you gotta explain ur kids why you got a burn mark on ur ass ! ! ! ,anger,"[0.9783157, 0.93024033, 0.72896343, 0.2004885, 0.79447395, 0.71890455]",0.9783157
surprise,"Swimming lost, night in with Mike and hot chocolate won! ",surprise,"[0.08781294, 0.50558096, 0.629238, 0.30481747, 0.45439678, 0.8813761]",0.8813761
joy,I see this rite here ain't gon work I like to feel Wen I look dwn my TL. . . . Hummm let's see let's see. ,anger,"[0.37790504, 0.1767115, 0.24130851, 0.1755479, 0.24287467, 0.286524]",0.37790504
joy,LETS TRY TO BE KIND TO EVERYONE AND NOT LET ANYTHING GET CAUSE US TO BECOME ANGRY OR SAD ,sadness,"[0.281401, 0.16067597, 0.2632819, 0.4372115, 0.518779, 0.2359305]",0.518779
joy,"Hot chocolate,blanket afterrr a long fun but tiring day! ! ! Ah ",joy,"[0.024540067, 0.010235677, 0.07433131, 0.9208719, 0.014690977, 0.7778692]",0.9208719
joy,Bed time now up in a few hours for hours of college ,sadness,"[0.03188359, 0.31160656, 0.09010703, 0.22237061, 0.32465523, 0.14497909]",0.32465523
joy,Cold night and tomorrows high is ,fear,"[0.2942346, 0.23425779, 0.7544274, 0.5792232, 0.22721504, 0.33522]",0.7544274
joy,"New theory if everyone started their day w/ hot cocoa and marshmallows, the world would be a more joyous place ",joy,"[0.016147438, 0.014312254, 0.031566508, 0.94594437, 0.0093180025, 0.5866197]",0.94594437
surprise,Home sweet home!      ,joy,"[0.013456559, 0.0065235845, 0.13127068, 0.95856935, 0.030833732, 0.6430588]",0.95856935
joy,TO THE WORLD! THE LORD HAS COME! LET EARTH RECEIVE HER KING! ! ! ! ! ! bejoyful ,joy,"[0.009262135, 0.008162593, 0.008486559, 0.9854755, 0.0012548693, 0.93679136]",0.9854755
joy,and a half hours of work today without a second of sleep exhausted ,disgust,"[0.3641426, 0.80482084, 0.28637597, 0.02409412, 0.33827558, 0.17447892]",0.80482084
joy,I AM a circle of light. . . sending of vibrant all.  angelswithoutwings dountoothers ,joy,"[0.014774381, 0.004531223, 0.019483548, 0.9036965, 0.0026483347, 0.39884803]",0.9036965
sadness,"i THINK mi DREAM is REAL , then i WAKE up DISAPPOINTED . [tht happened tooh mi this morning] . ugh ",sadness,"[0.8937823, 0.9919395, 0.8744679, 0.0043538227, 0.99562776, 0.7943073]",0.99562776
anger,you get inside the building only to realize tht you left your drink in the car. . . lol ,surprise,"[0.022834735, 0.21730116, 0.0380973, 0.7596537, 0.018301435, 0.91678107]",0.91678107
anger,"If you post a football status on fb today, you will be buried alive. ",anger,"[0.9737032, 0.9565663, 0.9560237, 0.034535483, 0.73453677, 0.66999435]",0.9737032
joy,I have seem caught myself humming quot A B C quot - Michael Jackson numerous times today. What a Jolly mood I must be in D ,joy,"[0.019723944, 0.018621618, 0.0220931, 0.9718878, 0.023726178, 0.5709091]",0.9718878
joy,Fk Is his tv ever annoyin -_- its not like he would lower it so I wouldn't have to hear it all night nono he wants to share the fun -_- ,disgust,"[0.8320193, 0.8849199, 0.4731774, 0.079961665, 0.41575673, 0.3677208]",0.8849199
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",disgust,"[0.05250766, 0.47376078, 0.08479587, 0.34970912, 0.43874198, 0.29644063]",0.47376078
sadness,"None of our generation are 'glamorous' like Marilyn Monroe many people are really beautiful either, theyre just fake pretty, ",disgust,"[0.31115562, 0.7395809, 0.12567168, 0.089537054, 0.6488512, 0.18776219]",0.7395809
joy,For the first time in years I have a desk that my legs fit under beenlivinglikeaFrenchdwarf ,surprise,"[0.068868615, 0.21737483, 0.13139108, 0.5068157, 0.06214532, 0.7824585]",0.7824585
fear,losing someone close to me and not knowing how to cope ,sadness,"[0.53339165, 0.7129397, 0.972007, 0.004023751, 0.9958682, 0.29309744]",0.9958682
fear,Just watched quotSingle White Female. quot It's the reason the only roommate I've ever had was my sister. . . and of course my husband. ,sadness,"[0.39862666, 0.6375753, 0.42072892, 0.25489894, 0.6899118, 0.36533812]",0.6899118
joy,My fan sounds like it's gonna fall off the ceiling. . . ,fear,"[0.9278019, 0.9294032, 0.94043344, 0.08703482, 0.9053819, 0.33341742]",0.94043344
fear,"I'm looking right in the eye and sayin' quot Get The Fuck Out My Way, I've Got Things To Do! quot ",anger,"[0.99279445, 0.88191897, 0.6715449, 0.12056275, 0.5795357, 0.2818558]",0.99279445
joy,"Sat, Nov, I'll be at  at pm. It's kinda my b-day (actual Nov). In honor of my th, I'm giving away s. ",joy,"[0.06520443, 0.19587217, 0.3049125, 0.51433504, 0.0652894, 0.34855723]",0.51433504
surprise,Good Night! Been ill for almost a week now. Never taught I would actually say that I look foreward to school tomorrow. ,sadness,"[0.12255648, 0.8006367, 0.7152344, 0.58680207, 0.8652333, 0.32718524]",0.8652333
joy,Never been more glad to go home and spend quality time with family ☺ grateful blessings ,joy,"[0.002086667, 0.0011123198, 0.004975372, 0.93968767, 0.00044415463, 0.37364292]",0.93968767
joy,Don't let anything or anyone steal your Rise amp Shine it's almost turkey time. ,fear,"[0.07195926, 0.14147206, 0.5785783, 0.5658923, 0.03728291, 0.25414154]",0.5785783
fear,Damn it feels good not to live in ,joy,"[0.051565904, 0.21977586, 0.1309604, 0.96161276, 0.023943836, 0.68102324]",0.96161276
surprise, J'avoue que je me m'attendais pas a ce que tu recoives mon tweet live quand je l'ai écris! Insomnie toi aussi? ,sadness,"[0.8882213, 0.82769936, 0.6027605, 0.2472797, 0.91773736, 0.6957185]",0.91773736
fear,"After a lunchtime excursion around the Newcastle shops, I can only assume that there's a lot of people without mirrors in their house. ",sadness,"[0.4554694, 0.6568074, 0.54905885, 0.34185153, 0.75278777, 0.4400409]",0.75278777
joy,There's a show on Nat Geo called Alaskan State Troopers. It'll be a episode season of snow and Moose sightings. ,surprise,"[0.099836305, 0.35609877, 0.35452726, 0.38647947, 0.09985435, 0.43521923]",0.43521923
joy,How can you not be happy while listening to third days christmas album ,joy,"[0.0041089384, 0.0016646303, 0.0032408242, 0.97493625, 0.0006899544, 0.2405974]",0.97493625
joy,Pretty sure me and my mom get in a fight every Thanksgiving. ,anger,"[0.9869802, 0.77255785, 0.54319775, 0.06068812, 0.6827307, 0.18123896]",0.9869802
anger,Can't wait for MatchDay tomorrow. Kick some ASS! justbringit ,joy,"[0.89494497, 0.18622081, 0.05119739, 0.9140087, 0.0024875377, 0.46900353]",0.9140087
joy,Now I have to start doing sweaty revision for mocks this week / FollowNGain aday AutoFollow AutoFollowBack ,disgust,"[0.5521033, 0.582447, 0.499361, 0.28687745, 0.44904882, 0.27008402]",0.582447
disgust,"Miss you're like . . Button your blouse, don't wanna see those tits westernciv ",sadness,"[0.06585158, 0.28612512, 0.5496136, 0.4848769, 0.6329527, 0.42881668]",0.6329527
joy, I enjoy our text messaging. You make me feel funny hehe ,joy,"[0.006006949, 0.0032400554, 0.03409537, 0.96049744, 0.0018184687, 0.34868672]",0.96049744
surprise,"Zo! voor school van zoon is klaar. Zoon heeft ouderwets het gedicht met de hand geschreven, puntje van z'n tong uit z'n mond. . . ",surprise,"[0.43253598, 0.6614143, 0.35722962, 0.29659188, 0.5485137, 0.73363507]",0.73363507
joy,The shell must break before the bird can fly. ~Alfred Tennyson for and - amwriting A book today! ,surprise,"[0.43606332, 0.41621968, 0.16107117, 0.36845732, 0.34831694, 0.47505662]",0.47505662
joy,Yay now time to voulenteer all fucking night ,anger,"[0.98035336, 0.54930717, 0.24697176, 0.9559605, 0.021113887, 0.6149337]",0.98035336
joy,wooWOOF Hear bells that are ringing Howlidays are so near Itz a wondrful time of th year Wishes for amp good Cheer uampurs ,joy,"[0.0091236625, 0.007157094, 0.012613388, 0.9461752, 0.0026780218, 0.3325327]",0.9461752
surprise,lol my mama doesn't know my uncles coming to swoop me up fer the game. ) eff dance practice! ,surprise,"[0.17250888, 0.4315952, 0.21135771, 0.65000445, 0.031728685, 0.8068859]",0.8068859
sadness,"Awwww. Casey doesn't have a hot, bi sister. ",joy,"[0.0031512715, 0.012964131, 0.19820103, 0.60124165, 0.42498142, 0.5637548]",0.60124165
fear,"the strongest, most ancient, most driving emotion known to man, you can relate every belief any human has to Fear. . . . ",fear,"[0.041871183, 0.04413536, 0.99213785, 0.0030790914, 0.0859923, 0.028581284]",0.99213785
joy,When the fire alarm goes off just as you're about to attempt a presentation you have no idea about. ,surprise,"[0.6987134, 0.78127, 0.8736175, 0.027640248, 0.8694478, 0.93665457]",0.93665457
surprise,Sister came home for thanksgiving ) ,joy,"[0.008162639, 0.012284274, 0.011973338, 0.8144426, 0.0036128142, 0.21986982]",0.8144426
surprise,no footballers on the sports personality of the year top bbc ,sadness,"[0.16949627, 0.32034993, 0.08600663, 0.10552763, 0.41317794, 0.38281378]",0.41317794
sadness,  I'm a west london boy. Its all about Fridays on the Kings Road! ! ” gtgt Fridays is for me and the tv! ,joy,"[0.080271594, 0.044385094, 0.15241505, 0.7028131, 0.06551562, 0.5418134]",0.7028131
anger,this library trip is taking TOO long yo' ,disgust,"[0.8706605, 0.8988799, 0.41314298, 0.50165457, 0.8363183, 0.22649102]",0.8988799
