labels,text,emo_name,prob_emo_name,prob_max
joy,Christmas Favorites by the Strings Orchestra. . . . Yes please! ! ! ) ,joy,"[0.04766617, 0.0003258037, 0.010147066, 0.8888337, 0.0013788851, 0.14210045]",0.8888337
joy,So my mama friend let us get the truck Its big af like a F ride ,anger,"[0.76103556, 0.6932595, 0.50556743, 0.6974144, 0.23584503, 0.57204854]",0.76103556
joy,Scratch movie night plans. . have to go babysit all night! ,sadness,"[0.24051037, 0.55044687, 0.5237991, 0.0011354322, 0.686006, 0.16240089]",0.686006
disgust," in fuckin with the african girl, the cracker showed extreme weakness scary mutha-fuckas allow for no closure. ME. ",fear,"[0.50923043, 0.6159605, 0.8530439, 0.0018476158, 0.77792096, 0.34905368]",0.8530439
anger,This is why I shouldn't read Youtube comments discussing gay marriage. ,disgust,"[0.5732279, 0.85768974, 0.6965537, 0.024824275, 0.6822859, 0.1787449]",0.85768974
surprise,So excited for a weekend away with miss  for her birthday! ,joy,"[0.090489775, 0.000121028745, 0.00048169517, 0.9153633, 0.00020046615, 0.606753]",0.9153633
joy,Gonna learn to how skin a deer. ,surprise,"[0.2912138, 0.24447815, 0.22258663, 0.2603798, 0.32078302, 0.35551038]",0.35551038
joy,I'd like to relax on a Sunday but I gotta finish writing a story about slaves. . ,sadness,"[0.121698216, 0.5021006, 0.31637436, 0.063821234, 0.6466584, 0.15589313]",0.6466584
surprise,I get home and my Twitter app is completely different! ,surprise,"[0.4953082, 0.5822533, 0.49845284, 0.057138477, 0.6131486, 0.9106215]",0.9106215
anger,Mayb I have no rite to b but I hate when ppl take my kindness for weakness ,sadness,"[0.51414984, 0.67651963, 0.5017224, 0.0009137627, 0.8823304, 0.13204119]",0.8823304
surprise,Mark Zuckerberg is a bit of a loner that likes computers ,surprise,"[0.11986342, 0.027393844, 0.07808467, 0.40175804, 0.2248322, 0.64609474]",0.64609474
sadness,Don't feel good and I got a math test ,sadness,"[0.8125634, 0.9386863, 0.9143987, 0.0012230474, 0.9839594, 0.3422161]",0.9839594
joy,Off to take kids to school half an hour early so of them can go swimming and the other can get cold and bored in the playground. ,sadness,"[0.24578942, 0.29223043, 0.2920455, 0.065675355, 0.4219912, 0.11908367]",0.4219912
fear,is a crazy ass fucking movie. I googled what happens and its still fucking crazy ,disgust,"[0.59161264, 0.8371458, 0.5761112, 0.08126628, 0.16723561, 0.54575807]",0.8371458
sadness,just got home from Shangrila. . nakbuy na ng idodonate sa charity. . . /GMA. bukas! sayang wala si  sa party p. . . ,sadness,"[0.06486169, 0.34641245, 0.1354312, 0.02687942, 0.46801668, 0.108368196]",0.46801668
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",joy,"[0.0014591564, 0.017446114, 0.006729361, 0.19084288, 0.114182055, 0.020225117]",0.19084288
sadness,I just wanna have to feel that lovely feeling inside when you're in love. . ,joy,"[0.0010704788, 0.0001665808, 0.00022246194, 0.7672837, 0.00024048505, 0.10058253]",0.7672837
sadness,Time to do one of the hardest things that life entails. ,sadness,"[0.6669136, 0.6044524, 0.50360596, 0.0023882636, 0.84706146, 0.052837986]",0.84706146
joy,What's worse than a child coughpuking in his sleep? Discovering it the next day at supper. gin ,disgust,"[0.31866133, 0.7214266, 0.43296286, 0.0014264018, 0.6676112, 0.46596864]",0.7214266
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",sadness,"[0.024349181, 0.029460656, 0.008074073, 0.112766735, 0.6480513, 0.10669414]",0.6480513
joy,Have you looked in the sky? The moon is beautiful. Take a minute amp go see. There's always time to enjoy the wonder that is the heavens. ,joy,"[0.26927552, 0.00042399994, 0.011328523, 0.5295584, 0.0012928514, 0.15903269]",0.5295584
joy," ugh babe. . hugggzzz for u . ! babe naamazed nga ako e babe e, despite nega's mas pinaramdam at fil ko ang ",surprise,"[0.38458553, 0.11298125, 0.11878676, 0.081247225, 0.09593451, 0.87784547]",0.87784547
sadness,People who like Twilight more over Harry Potter. ,surprise,"[0.24419133, 0.0053095752, 0.12984309, 0.3146554, 0.30928934, 0.6427968]",0.6427968
anger,Counting down the days until you graduate and I never have to see your strange crazy self ever again if I don't want to. ,sadness,"[0.15856062, 0.6954007, 0.6150118, 0.052134678, 0.804466, 0.0068089883]",0.804466
sadness,i think that if your friend asks for support. . . you give it to them without judgment. ,joy,"[0.00422625, 0.0067762695, 0.00452901, 0.47687507, 0.04576521, 0.105658874]",0.47687507
surprise,The bag of worms katie Pabst told me to put in her drawer escaped and made a new home in it over the weekend. . . ,sadness,"[0.3142233, 0.80705243, 0.68084073, 0.1266133, 0.80937445, 0.6660709]",0.80937445
joy,Your life is constantly whispering the right answers to you-- amp don't ignore what's in your amp mind. ,joy,"[0.08490077, 0.0042572217, 0.0080287475, 0.466223, 0.004186325, 0.19632223]",0.466223
fear, tells us that we've sacrificed more than others. tells us it's time worry about the future. xAxALuke ,sadness,"[0.08134803, 0.11518926, 0.2531484, 0.008441507, 0.5004061, 0.06716522]",0.5004061
joy, Truthfully as I get older I find much more GIVING gifts rather than getting gifts! Christmas ,sadness,"[0.11464663, 0.05118311, 0.044669718, 0.06727724, 0.16780245, 0.092520855]",0.16780245
fear,Habisxzxzxs! ADIK DAPAT RACKET. MAMPUS. ANYTIME KENA PUKUL. HAHA. FUCK EVERYTHING AND RUN. ,disgust,"[0.22782233, 0.728071, 0.5314319, 0.14576435, 0.30096155, 0.38551632]",0.728071
surprise, Ah mais alors ce n'est pas pour eux que le Telethon se réunit ? ,sadness,"[0.23438378, 0.7571543, 0.3611953, 0.08077328, 0.83812976, 0.29968682]",0.83812976
sadness,"Bag strap broke today, watch broke yesterday lucky my laptop amp camera was ok after bag fell ( ",surprise,"[0.21345338, 0.05739028, 0.27527454, 0.013409405, 0.3212264, 0.6220777]",0.6220777
joy,Think of someone you havent spoken to and reach out by some form of smile ,joy,"[0.0064660073, 0.0005687903, 0.0005255658, 0.52468437, 0.0020959987, 0.3507455]",0.52468437
sadness,"Well, i prayed to God that I didnt go to jail today, he answered. But I didn't pray not to go back to Trinity for months, ",surprise,"[0.017299453, 0.023727164, 0.05102383, 0.07392476, 0.3000904, 0.3219014]",0.3219014
joy,Deciding on a christmas tree is harder than deciding what we want for dinner ,sadness,"[0.39610043, 0.3683059, 0.37758848, 0.16023907, 0.480395, 0.21320002]",0.480395
sadness,   hate to say it but only been gone a day and miss west point ,sadness,"[0.8801638, 0.95741445, 0.94957227, 0.0009813734, 0.9783714, 0.6288215]",0.9783714
joy,Yani tomorrow I still have to go to school to get my business book. ,disgust,"[0.32827803, 0.5863959, 0.5096598, 0.028783066, 0.51352, 0.45091036]",0.5863959
surprise,A pigeon just walked past me at my gate in Newark airport. ,sadness,"[0.40710428, 0.6679639, 0.57752854, 0.030856399, 0.7029947, 0.6264352]",0.7029947
joy,The Gospel He is making all things new. boldness ,surprise,"[0.117431566, 0.001550046, 0.014909655, 0.6349461, 0.001614153, 0.7434155]",0.7434155
surprise, a worth it what are we doing over break? Taco bell? ,joy,"[0.003036839, 0.00030303985, 0.0012670223, 0.23955885, 0.00035884316, 0.08210393]",0.23955885
joy,finally in bed amp I found my fave chapstick ,joy,"[0.007090558, 0.0014983374, 0.00518161, 0.66782755, 0.049750946, 0.4801276]",0.66782755
disgust,MAKE NO MISTAKE makes absolutely shitty products that are designed to fucking fail after less than two years of use! ,disgust,"[0.62595993, 0.9581087, 0.54664224, 0.011572387, 0.9056611, 0.2829469]",0.9581087
sadness,"Thrice isn't quotbreaking upquot. . But essentially they are. ) The spring tour will be their last. Oh, my heart is crushed ) awfulday ",sadness,"[0.16371033, 0.73754376, 0.59156185, 0.0018100215, 0.93972045, 0.24143393]",0.93972045
surprise,Didn't move my car none today ,disgust,"[0.47994602, 0.66222215, 0.549964, 0.09743597, 0.5771058, 0.4020007]",0.66222215
joy,Smh working on reviews allll day loll ,disgust,"[0.45617536, 0.63910276, 0.09612612, 0.0037642976, 0.6123094, 0.019248504]",0.63910276
joy,amp now I'm relaxing amp going to sleep early bc I have school tomorrow. ,sadness,"[0.0092339115, 0.044232614, 0.01148854, 0.05675717, 0.09745686, 0.08414096]",0.09745686
anger,people who won't when watching ITS THE OFFICE people! Come on. ,disgust,"[0.77872723, 0.83088154, 0.5283448, 0.012989373, 0.7324128, 0.121171445]",0.83088154
joy, hahhaa I don't even know what I'm doing. . . I can't start my hw cuz I've been at emmas winter convert ,surprise,"[0.33317688, 0.5047399, 0.51456994, 0.037725966, 0.51012295, 0.6075555]",0.6075555
joy,One week til human boy thing comes back ,sadness,"[0.29668438, 0.2867962, 0.5848238, 0.087238416, 0.7112068, 0.38996908]",0.7112068
joy,i'm awake why? oh. . . cause my phone loudly vibrated early this morning amp i cant go back to sleep. ,surprise,"[0.6934546, 0.5860115, 0.71136904, 0.11239381, 0.708143, 0.87797695]",0.87797695
joy,"just finished my project that i've been working on since . , now other homework . . ",sadness,"[0.13947292, 0.0095477225, 0.079280876, 0.06004365, 0.18605629, 0.13716204]",0.18605629
joy,Cutting downn Christmas trees with my family and cousins ,joy,"[0.018772896, 0.02603623, 0.04038334, 0.7980926, 0.3226595, 0.11815705]",0.7980926
joy,Those people that absolutely refuse to fail to annoy me each and every day ) shutup ,anger,"[0.92712885, 0.75016993, 0.12576763, 0.0007968541, 0.36563092, 0.2149171]",0.92712885
joy,"Out of sight, out of mind! ! ! Nonetheless, I still consider myself single ",surprise,"[0.22546387, 0.31145248, 0.16054514, 0.094159134, 0.55625564, 0.56197125]",0.56197125
joy,Christmas shopping make me so happy! ,joy,"[0.0037867057, 0.00016236797, 0.00036644103, 0.98600847, 0.0004581338, 0.2694271]",0.98600847
joy,"Just this weekend, I amp my brothers in Christ at church were asked quotWho has seen Jesus rise from the dead? quot well here it is John - ",surprise,"[0.29120165, 0.041718412, 0.22612007, 0.32237667, 0.25966078, 0.6208406]",0.6208406
fear, tells us that we've sacrificed more than others. tells us it's time worry about the future. xAxALuke ,sadness,"[0.08134803, 0.11518926, 0.2531484, 0.008441507, 0.5004061, 0.06716522]",0.5004061
joy,aaand to top it all off I have a . hour work day ahead! ,disgust,"[0.8065298, 0.85104585, 0.8153602, 0.048111808, 0.8010813, 0.84715813]",0.85104585
joy,I really don't feel good and I still have to go to school. ,sadness,"[0.6861114, 0.89621466, 0.82408625, 0.015818711, 0.9360327, 0.40236473]",0.9360327
surprise, Classes Start Today It Has Been A Great Break Thanks To You. . . ~FDU ENT. ~quot-- nasty ! ( ,disgust,"[0.0026954752, 0.017985823, 0.0030330704, 0.00931245, 0.0012128467, 0.00090874336]",0.017985823
joy,keep praying ! LOLOOoo DONT STOP ! praying keeps you in Happy ! happy . dont let that ole devil drag u down UP. PP! ,joy,"[0.009910464, 0.007420309, 0.031456467, 0.92325276, 0.030753313, 0.24752742]",0.92325276
surprise,"as of todaay, it's exaactly one week til I can finally get whaat I've alwaays wanted . ",anger,"[0.38844284, 0.04963743, 0.11928571, 0.105639584, 0.38539937, 0.38598529]",0.38844284
fear,you gotta get a lil rowdy for the fsu and gator game! ! ! ! ! ! THE SPEAR ,anger,"[0.608123, 0.0009979673, 0.13052231, 0.22921848, 0.00032816036, 0.06613721]",0.608123
fear,Going to attempt to learn how to swim. . . . Gotta tackle this fear somehow. . keyword ,fear,"[0.3553539, 0.19972332, 0.9800949, 0.1778549, 0.07627504, 0.32309654]",0.9800949
surprise,belnesba lwazeer el dakhlya baa isa da eh wala eh ? ? ,disgust,"[0.6712424, 0.84862626, 0.82788455, 0.44971833, 0.81714034, 0.71383053]",0.84862626
anger,I love waking up wanting to put about year olds in an arm bar. ,joy,"[0.57819146, 0.0005590578, 0.005494298, 0.8385065, 0.0011079015, 0.2612863]",0.8385065
joy,girl starting shit on my birthday ,disgust,"[0.88130397, 0.9507157, 0.7803927, 0.0013558904, 0.894742, 0.601429]",0.9507157
fear,Freaked out for the entire day. sigh ,fear,"[0.89977115, 0.88467574, 0.9573309, 0.00034510245, 0.81122756, 0.16689324]",0.9573309
joy,Not a single text all day -__- ,sadness,"[0.49030006, 0.4693823, 0.4846509, 0.11227744, 0.5708748, 0.21708328]",0.5708748
joy,Do the work. Do the analysis. But feel your run. Feel your race. Feel the that is running. ~Kara Goucher ,joy,"[0.02590221, 0.047376372, 0.0025616551, 0.30131203, 0.008639365, 0.05751159]",0.30131203
surprise,That awkward moment when you're getting your car washed and remember you left a bottle of jack in it. ,sadness,"[0.69411147, 0.77769667, 0.7187769, 0.001311446, 0.8400402, 0.21614854]",0.8400402
anger,Dumbfounded that SDSU will be in a BCS conference and will not. This whole process has made me bitter against my own alma mater ,sadness,"[0.9258536, 0.92225236, 0.6805173, 0.002143136, 0.94728035, 0.6244908]",0.94728035
sadness,Headache and no aspirin in the vicinity. ,sadness,"[0.2106468, 0.40019137, 0.48129117, 0.0004757203, 0.8170998, 0.5731019]",0.8170998
joy, she told me when I turned the toy in that she'd see me tomorrow morning so she might be there ,surprise,"[0.50927347, 0.65297115, 0.639313, 0.6185383, 0.74924266, 0.76962596]",0.76962596
joy,How bout that!  would'nt feel so good if it was'nt for PAIN! ” ,sadness,"[0.5382767, 0.24618597, 0.47982305, 0.004934601, 0.59743476, 0.28174654]",0.59743476
sadness,I'm definitely designated driver tonight for my sisters that I lovee Too much homework to go out ( oh well. Gonna be up all night! ,sadness,"[0.004483378, 0.0026203203, 0.034328844, 0.009645898, 0.036221113, 0.022668466]",0.036221113
joy, treating myself to bits of TBS Tea Tree range brings me ) ,joy,"[0.033750795, 0.00058103574, 0.021547612, 0.8687867, 0.0071929055, 0.5347467]",0.8687867
fear,Excitement and are a matched pair. Excitement without fear is not excitement. learning innovate creativity DFMA ,joy,"[0.00082283356, 0.0017945785, 0.054048236, 0.122600794, 0.0010632105, 0.0037185452]",0.122600794
sadness,"Damn! Loved that place, too! RT  Check News. change. org for the full scoop on Chick-fil-a's homophobic official stance. ",sadness,"[0.2545593, 0.74906045, 0.10165135, 0.0022908605, 0.94370425, 0.4653775]",0.94370425
fear, % Real Talk brother Punishment ,disgust,"[0.7620329, 0.8101751, 0.5561617, 0.00107475, 0.78499776, 0.11970521]",0.8101751
joy, Spending good quality time together brings us ,joy,"[0.0026463354, 0.00013980633, 0.001608798, 0.9801263, 0.00045039327, 0.12078901]",0.9801263
disgust,Why does it smell like throw up all over the school! ? ! ? ! ! ,disgust,"[0.8269168, 0.93756807, 0.78567576, 0.0014724438, 0.65257704, 0.30065426]",0.93756807
joy,Got a full day today! -_- ,disgust,"[0.30256772, 0.64272463, 0.36197117, 0.13791448, 0.06904632, 0.1158524]",0.64272463
joy,Are animals happy? How could you say? Is it all about serotonin levels or the lack of flawed psychology? ,surprise,"[0.0135518, 0.0017217548, 0.0016582286, 0.5174408, 0.00072168827, 0.63337237]",0.63337237
surprise,It's DECEMBER? ? oh holy crap when did THAT happen? ! whatthehelldidIdowithmylifethispastyear ,fear,"[0.90134645, 0.83262116, 0.9123089, 0.006798813, 0.7914447, 0.73410344]",0.9123089
sadness,Bae gone have a tough day. . God be with this family who has to bury their year old baby girl '( God will take good care of her♡ ,sadness,"[0.21288472, 0.5692209, 0.6578482, 0.0057201902, 0.9773522, 0.12095683]",0.9773522
surprise, Looked at the standings yesterday amp saw if the playoffs started today guess who the  would play-the  ,surprise,"[0.5049291, 0.5319281, 0.3775077, 0.4085167, 0.58366466, 0.8958503]",0.8958503
anger,LKSJDGKJSGIUERJKZDFDNFNJDFGN HAVING A MASSIVE MENTAL BLOCK CAN NOT PHYSICALLY WRITE THIS ESSAY. ,disgust,"[0.25258866, 0.8618729, 0.624666, 0.002982052, 0.8182161, 0.64859825]",0.8618729
surprise,woke up this morning to find an inch of snow on the ground? hatewinter ,disgust,"[0.9212515, 0.98449486, 0.9795663, 0.00077164575, 0.9771722, 0.795572]",0.98449486
fear, get that picture of  getting sick on saturday night up ,disgust,"[0.30215397, 0.9361535, 0.68389887, 0.0062605776, 0.8865878, 0.5703563]",0.9361535
joy,"The cookie I am eating has all of the following in it Chocolate Chips, pecans, pretzels, potato chips, ",joy,"[0.038139533, 0.04502944, 0.022877391, 0.36143142, 0.017957512, 0.3552748]",0.36143142
joy,Lol went into shutdown mode. Now it's time to study. ,disgust,"[0.028957028, 0.6821347, 0.17353565, 0.005216591, 0.24169488, 0.05084652]",0.6821347
joy,Oh look. Godswordislaw is back. Just in time for the holidays. ,surprise,"[0.10241227, 0.11963618, 0.37814492, 0.47558045, 0.018310964, 0.6886985]",0.6886985
joy,more hours then back to base ] ,sadness,"[0.42816472, 0.4015968, 0.6385522, 0.04538513, 0.65033275, 0.058783043]",0.65033275
sadness,"Everyone is gifted, but some people never open their presents! ! ! ",sadness,"[0.56239694, 0.83377993, 0.38223067, 0.5049675, 0.85795176, 0.7743517]",0.85795176
fear,Mon lead et mon DT installent SC sur leurs postes en ce moment même. ,joy,"[0.3469201, 0.42942336, 0.43736476, 0.47736225, 0.45072952, 0.47387597]",0.47736225
joy, spending quality time with my partner and baby brings me i cannot wait for our first Christmas day on our own this year ,joy,"[0.04897842, 0.00030431518, 0.00073976355, 0.8579514, 0.00024324143, 0.18097495]",0.8579514
fear,  same reason people talk behind other peoples backs ,anger,"[0.64399314, 0.6007187, 0.61122465, 0.066283904, 0.61923635, 0.039409373]",0.64399314
joy,"As I type, I get texts. . . baby is fine (moving amp heart beating) Since she is O-, they've given a RH shot, to be safe. THE BABY IS FINE! ",surprise,"[0.045432586, 0.005002949, 0.005401646, 0.56242496, 0.0083051445, 0.7887978]",0.7887978
sadness,Dit is echt gemeen net als ik die aflevering super graag wil zien staat ie er niet op ( ,joy,"[0.31901798, 0.18973538, 0.47328714, 0.6605866, 0.31280488, 0.61363333]",0.6605866
joy,Feeling the birthday love! Thank you. ,joy,"[0.0017650794, 0.00033494818, 0.000539042, 0.9233231, 0.00039109742, 0.22974952]",0.9233231
joy, I'm all about finding a fierce wedding dress. Plus you're sample (model) size. . . ,joy,"[0.11478185, 0.0063813576, 0.044431232, 0.47876632, 0.0034508067, 0.2685141]",0.47876632
joy,quotIthink I figured it out. We need to be together like the shore and the sea. quot  ,joy,"[0.0154185295, 0.009038203, 0.009612507, 0.46017402, 0.016855545, 0.060857516]",0.46017402
joy,"Er vågnet op til solskin og baby, der sparker inde i maven ",surprise,"[0.3319714, 0.29281297, 0.1721846, 0.54982364, 0.16982546, 0.6953306]",0.6953306
joy,not only my back but now my knee is acting up. ,surprise,"[0.720135, 0.6188516, 0.6562673, 0.009147637, 0.66363955, 0.76791155]",0.76791155
joy,Upstairs people dropping the F-bomb amp beating the crap out of stuff at AM. . . . ,disgust,"[0.83344096, 0.84577525, 0.8133675, 0.03418841, 0.5445887, 0.45293596]",0.84577525
sadness,i wish for a lot of things but most of all i wish that them three boys would come back to us ( ,sadness,"[0.38495457, 0.046298806, 0.11433982, 0.19158761, 0.7587566, 0.13357171]",0.7587566
joy,Tomorrow I have physics exam and I lost the book. ,sadness,"[0.61858445, 0.76348346, 0.7238355, 0.014346358, 0.8067499, 0.5927347]",0.8067499
fear,My Friend is on today's Factor anyone know how I can watch it in the UK? ! ! ! ! ,sadness,"[0.29728395, 0.1539185, 0.34532675, 0.3218677, 0.61249614, 0.53505844]",0.61249614
anger,is bad if sometimes u jus wanna get a lil medevil amp unleash some fury? ? ? ? ? ,anger,"[0.98450315, 0.30954248, 0.02053417, 0.0024020635, 0.9061319, 0.38530314]",0.98450315
fear,"Until you have the courage to lose sight of the shore, you will not know the terror of being forever lost at sea. ",fear,"[0.5220215, 0.24236403, 0.97798014, 0.005595287, 0.5145541, 0.16774689]",0.97798014
joy,"I sit next to a person that i can't stand in english, ",disgust,"[0.90130115, 0.94225734, 0.74078214, 0.03706063, 0.7356541, 0.7721725]",0.94225734
sadness,Yay!  won the FIFA press tournament! Congrats! But let's not talk about how it went for me. ,joy,"[0.002411775, 0.00031871282, 0.0011428054, 0.697918, 0.0006386924, 0.42301753]",0.697918
sadness,I miss how things used to be. . I miss our friendship. ,sadness,"[0.75176686, 0.15481828, 0.26622343, 0.48801777, 0.96543145, 0.5452296]",0.96543145
joy,(! ) is what happens to us when we allow ourselves to recognize how good things really are. Feeling rather joyful ,joy,"[0.02012458, 0.0010914307, 0.007356488, 0.9347355, 0.0006844, 0.6934818]",0.9347355
surprise,It's called acting  the Story. . . i needed P yesterday then she told me to pay the P tomorrow. So i paid. ,sadness,"[0.048301484, 0.10952241, 0.18820569, 0.087841034, 0.38398743, 0.36704072]",0.38398743
sadness,"Damn, my earphones broke ! ( it's like my third pair in a month ! ",sadness,"[0.8920786, 0.8944609, 0.7458475, 0.00052099006, 0.97529674, 0.7513118]",0.97529674
surprise,Serious. This gal. This gal here. No one likes this. I was a commodity. No happening but still. . . ,disgust,"[0.501515, 0.8865014, 0.63007045, 0.006264771, 0.8343887, 0.24756683]",0.8865014
joy,Supporting the work of the ministry with my tithes and offerings unto GOD! ,joy,"[0.19696264, 0.00032465276, 0.013523895, 0.7913019, 0.004451468, 0.08290954]",0.7913019
surprise,Aidy Boothroyd to rumour is growing louder by the hour. . . . . and some quotfansquot are already moaning before it has been confirmed! ,disgust,"[0.56150055, 0.90398866, 0.8235841, 0.024383215, 0.7464945, 0.71475637]",0.90398866
surprise, OMG I just got so scared the scene when the squirrel jumps out of the tree this movie is hysterical ,fear,"[0.023945406, 0.0031274846, 0.98264897, 0.0077648554, 0.0019026815, 0.22827739]",0.98264897
joy,Gotta love the new coke machines! Strawberry Sprite! -) ,joy,"[0.02314618, 0.00018729869, 0.0011384148, 0.9306758, 0.0002665907, 0.6760552]",0.9306758
fear," not afraid of tomorrow, for I have seen yesterday and I love today lessquot ",joy,"[0.009597695, 0.0063529634, 0.0092562605, 0.7258552, 0.005577825, 0.008881973]",0.7258552
surprise,GCMF is going to change a new Page Picture on our Facebook ] ARE YOU READY FOR THE SURPRISE? Retweet if you're ready D ,surprise,"[0.54199135, 0.3574372, 0.09032368, 0.34244522, 0.49978003, 0.98171437]",0.98171437
joy,Hockey tournament to watch tomorrow. yeahnotreally whatishockey ,surprise,"[0.010275603, 0.007969283, 0.025363047, 0.012564002, 0.00086535, 0.19834699]",0.19834699
joy,The Christmas season has officially begun! Watched The Grinch with a mesmerized year old grandson on my lap. ,joy,"[0.360274, 0.0019926026, 0.02730192, 0.72770816, 0.37868887, 0.30153713]",0.72770816
joy,So much work to do. Might be pulling an all night ,fear,"[0.5233994, 0.56025094, 0.63021433, 0.050348867, 0.22274241, 0.14402129]",0.63021433
sadness, yeah food will satisfy me and make up for all this Ihateit ,sadness,"[0.21047226, 0.2991004, 0.10465453, 0.56450266, 0.75365037, 0.031781532]",0.75365037
fear," Même pour un vieux film, rien que le trailer a réussi à me dégoûter. Et j'ai même pas pu le regarder en entier. ",sadness,"[0.2582644, 0.4714505, 0.2928717, 0.22637439, 0.4944145, 0.23358934]",0.4944145
surprise, amp I dropped cupcakes in the grass on our way to crash  's bday party and  ate them. ,anger,"[0.8474423, 0.33477688, 0.23750976, 0.2073966, 0.40713406, 0.54834056]",0.8474423
sadness,Thinking of all my babies today. Wish I could hold the ones I lost and hear their voices. ,sadness,"[0.6720009, 0.47432116, 0.70853984, 0.050907575, 0.97986495, 0.10962034]",0.97986495
joy, yep. Winch more hill from next sun but a week with the parents first ,sadness,"[0.10182278, 0.4980406, 0.58423346, 0.11208046, 0.6408961, 0.3026217]",0.6408961
joy,Time to turn my twitter frown upside down Michael Bublé Christmas is currently playing on my Pandora! ilovehim ,joy,"[0.011162388, 0.0023244272, 0.0016531935, 0.7609625, 0.0053501134, 0.5585365]",0.7609625
disgust,flicked on ITV to see janet or whoever killing Under the Bridge. That's a song you just leave as it is! ,sadness,"[0.0063999207, 0.39298174, 0.015091037, 0.00015838696, 0.81101054, 0.00085453247]",0.81101054
surprise,Found herb in my pocket the other day. . . ,surprise,"[0.03559062, 0.032971848, 0.068829305, 0.6565372, 0.03374156, 0.7954539]",0.7954539
sadness,  when dis blow up all u going hear is that is a quotcampionitequot start it. ,fear,"[0.42472547, 0.3612599, 0.53812474, 0.1886772, 0.20337304, 0.38710067]",0.53812474
surprise," Slightest brush and go down, but its fine to kick someone and then tell the ref he is an idiot! Busquets on his arse again ",anger,"[0.88625723, 0.60835916, 0.19135866, 0.27357998, 0.39409038, 0.3686822]",0.88625723
joy, I've never met him but I get to today at leat in on cash cause my hand is fucked up ,surprise,"[0.5844419, 0.25865388, 0.4976602, 0.14641541, 0.63849187, 0.6810468]",0.6810468
sadness," Ahahahaha io l'ho fatto da sola invece, ",surprise,"[0.7273846, 0.014703779, 0.017049968, 0.6871345, 0.0057507423, 0.94867206]",0.94867206
surprise,"I was suppose to be sleep hours ago, but I'm not so InstantFollowBack RT if ya'll are true tweethearts! ! ! ",surprise,"[0.29843637, 0.0037936752, 0.380783, 0.11136954, 0.4782574, 0.5457276]",0.5457276
surprise,I probably did have homework over break. . but im just not gonna open my bookbag til tomorrow at school ,surprise,"[0.11841034, 0.265624, 0.28752202, 0.065340266, 0.39477506, 0.53187644]",0.53187644
joy, haha I'm gonna make you a sign even tho you're our rival idaresomeonetosaysomething ,surprise,"[0.8339896, 0.31560448, 0.17381133, 0.36346382, 0.122916244, 0.8762396]",0.8762396
sadness,I feel so tired and sick ,sadness,"[0.2754065, 0.89489615, 0.4816479, 0.0011136279, 0.97035956, 0.08215452]",0.97035956
sadness,I'm about to throw my phone off the eifle tower. Need an iPhone. ,anger,"[0.8284522, 0.7852171, 0.41534284, 0.0038988763, 0.46041608, 0.044409767]",0.8284522
sadness,Managing negative emotions can be tough. and can be managed effectively with the use of hypnosis. ,sadness,"[0.7823252, 0.5068781, 0.45929506, 0.007172473, 0.86505556, 0.11947455]",0.86505556
sadness,Still sick! ! ! basically slept in the bathroom! And I didn't even drink ,sadness,"[0.6543485, 0.91351587, 0.6891715, 0.0020209604, 0.93175095, 0.8227304]",0.93175095
sadness,"When u are sad and lonely, remember this is true, someone somewhere is thinking of you ",sadness,"[0.10615228, 0.0020950413, 0.010257672, 0.16032392, 0.984518, 0.10886224]",0.984518
sadness,"I never really paid any type of attention to Ryan Dunn. However, I have stumbled upon his tribute special. ",surprise,"[0.43979642, 0.08307604, 0.25762808, 0.55599016, 0.28808627, 0.8252891]",0.8252891
joy,"Ap Bio grade just went up % , more to pass the class Im definitely gonna pass in week amp day . IDGAF . ",anger,"[0.9705645, 0.6829983, 0.83147645, 0.022316398, 0.6336485, 0.7800375]",0.9705645
anger,Hate having to find quotes that are completely and utterly irrelevant to my life and that I clearly do not care about. ,disgust,"[0.85436755, 0.90493375, 0.63535225, 0.0009350954, 0.7943945, 0.08466768]",0.90493375
surprise,OH YOU DIDN'T KNOW ABOUT THIS SMART ASS MOUTH OF MINES. . . . ,disgust,"[0.53488165, 0.85791963, 0.6305125, 0.0850927, 0.67318135, 0.75746804]",0.85791963
joy,Break! Think of a time when you accomplished something difficult. Enjoy the sense of achievement. LJB ,joy,"[0.011605497, 0.00022134019, 0.0016735499, 0.41566643, 0.00031336246, 0.02515544]",0.41566643
joy,Erghh maths exam tomorrow ,anger,"[0.9589681, 0.9447203, 0.9535656, 0.0007137069, 0.69042176, 0.27618712]",0.9589681
anger,Why do my drunken tweet pics keep getting removed. What is this facebook? ? I can't even see what a slut I've been annoying ,disgust,"[0.45874643, 0.6907694, 0.3606997, 0.0172197, 0.63386714, 0.147047]",0.6907694
sadness,Crap. The Waxahachie Indians lost by a field goal. . . It was a good season boys. Try again next year. ,sadness,"[0.13385642, 0.41161826, 0.27332613, 0.0022199599, 0.9242658, 0.33709157]",0.9242658
joy,Not a chest infection so no antibiotics for me. . . . tiz a viral infection of the voice box. ,surprise,"[0.023965208, 0.11483661, 0.06355263, 0.036750928, 0.3269942, 0.7608115]",0.7608115
