labels,text,emo_name,prob_emo_name,prob_max
surprise,Taylor Swift won again-_- surprise she always acts so shocked! Bitch you knew you were gonna win! Sit your ass down amp chill out ,surprise,"[0.018328296, 0.010112429, 0.019960027, 0.0035569598, 0.008138296, 0.09455599]",0.09455599
joy,jammin morning. unspeakable. Yesterday's rain inspired me grace amp peace. Today joy. ,joy,"[0.0026176285, 0.004863015, 0.008244978, 0.9626899, 0.005458925, 0.62665844]",0.9626899
sadness, saw a fat one. . . . body suit. right down to the draws smh ,disgust,"[0.08735116, 0.21673328, 0.20863077, 0.03444919, 0.19715534, 0.08770776]",0.21673328
joy,if Sydney (In Australia) gets to Wednesday and stays under degrees. It will be the coldest and darkest winter since . ,fear,"[0.2526839, 0.105875, 0.59227, 0.025459656, 0.41775963, 0.2337314]",0.59227
surprise,FIRO-B personality assessment told me I have low desire amp low expression of affection. Didn't need a test to tell me that ,joy,"[0.00018782697, 0.00015895494, 0.00017733479, 0.00022341996, 0.00021583744, 0.00018651524]",0.00022341996
sadness,I wish there were actually good things on tv this late. . How Come I never see episodes of HOUSE on anymore ( dr house is a boss ) ,sadness,"[0.43837842, 0.14749493, 0.11547412, 0.029919283, 0.7060504, 0.08478467]",0.7060504
disgust,When I see your face. . . . It makes me wanna puke. . . And more when I remember what happened almost a year ago! ,disgust,"[0.89613736, 0.9846281, 0.933049, 0.00121724, 0.8538051, 0.11496933]",0.9846281
surprise,Can't wait til  is home ,joy,"[0.011705503, 0.0030628578, 0.042075753, 0.73805726, 0.0011160021, 0.25698793]",0.73805726
fear,"There is no room for both and no room for and the HolySpirit. I trust in the Lord, and he shall direct my steps. ",sadness,"[0.0062873154, 0.0038626883, 0.007021104, 0.006094055, 0.009029602, 0.0069221575]",0.009029602
joy,One of my goals in life is to commit suicide in the middle of a white runway amp stain it with my blood amp glory iwishtodierightnowplz ,joy,"[0.2732497, 0.030643055, 0.21067718, 0.42908418, 0.028466025, 0.2461501]",0.42908418
joy, you are the best and you are so cute and i love you and i'm so happy for you! ! ! ! ! ,joy,"[0.010001656, 0.0361149, 0.044385437, 0.976582, 0.007965336, 0.26820776]",0.976582
sadness,I wish harry potter was never ending ,joy,"[0.09737722, 0.0031921477, 0.088548705, 0.21758802, 0.054843377, 0.1851972]",0.21758802
joy,God damnit that shit gonna take me forever. Todays gonna be a loooongg uneventful day ,sadness,"[0.014431085, 0.0034541502, 0.0018560924, 0.00076648564, 0.018349227, 0.004092897]",0.018349227
sadness,"January th Wizards of Waverly place premiers the final episode. it's gonna be a long, long, long, long day for me. . ___________. ",sadness,"[0.37693498, 0.35343665, 0.8125971, 0.003194546, 0.93279874, 0.07028422]",0.93279874
surprise,Flash mob in English. She didn't see it coming. BAM! flashmob ,surprise,"[0.6141449, 0.49947405, 0.67274433, 0.1556077, 0.1435003, 0.9853345]",0.9853345
joy,"Transpose, transpose, transpose. ",surprise,"[0.07718139, 0.05957955, 0.25254604, 0.3061916, 0.13139203, 0.33579022]",0.33579022
joy, was taking a break from christmas shopping ,joy,"[0.26561803, 0.20980072, 0.47556013, 0.62233716, 0.2237672, 0.33857688]",0.62233716
joy,Somehow managed to fling my sock into the toilet. And the cherry? I hadn't flushed yet. ,anger,"[0.6959846, 0.11744377, 0.34099153, 0.022152515, 0.25241718, 0.20341748]",0.6959846
joy,I'm bout too go back too my shit . ,anger,"[0.82985383, 0.35481164, 0.34772906, 0.009118978, 0.6720258, 0.19461992]",0.82985383
joy,Up at on thanksgiving to drive to some random town in Mississippi. ,fear,"[0.32912177, 0.17933089, 0.40239874, 0.011819663, 0.30515322, 0.29603457]",0.40239874
fear,"Quote quotI have a weekly column, ‘Diary of a slightly mad, single mummy’ in The Chichester News quot ",anger,"[0.5197048, 0.4552772, 0.4389473, 0.40728343, 0.5044183, 0.27082157]",0.5197048
joy,"Triple grande peppermint white mocha and a pumpkin scone, all before am. Oh yeah, and a lost credit card. ",anger,"[0.47635397, 0.12758355, 0.34047773, 0.014026147, 0.44676015, 0.12669778]",0.47635397
joy,don't really wanna do my swimming course tomorrow. ,fear,"[0.41624308, 0.72374386, 0.85271, 0.002970784, 0.7134902, 0.20636149]",0.85271
surprise, guuuuurl I know. I already have your presentampI'll give you a hint. . it's not underwear. ,fear,"[0.3120527, 0.2526548, 0.33954486, 0.116141364, 0.17088449, 0.1777032]",0.33954486
sadness,My love wont text me back ,sadness,"[0.3028329, 0.24435602, 0.2271697, 0.0038684963, 0.795873, 0.31665516]",0.795873
fear,I literally am going to jump up and down and scream whenever this last public speaking presentation is done ,anger,"[0.87926155, 0.4086741, 0.2689437, 0.81556463, 0.08026289, 0.33172876]",0.87926155
sadness,Happy twitties what to do- day had tearful breakup with ex- no more contact etc- lots of crying. moving on- any ideas? ,joy,"[0.04424211, 0.010305067, 0.20586853, 0.5145342, 0.13610315, 0.42616138]",0.5145342
joy,One week left of school ,sadness,"[0.2979313, 0.2844984, 0.2493606, 0.4103943, 0.4757117, 0.41659236]",0.4757117
fear,think this was  RT MaxwellOwusu  the way i miss u lot eh tell Obaa Yaa i'm coming home.  FIFA . ,joy,"[0.01525885, 0.00519037, 0.01754134, 0.10202384, 0.057591017, 0.0444502]",0.10202384
sadness,My life. . . is based on a true story. ,joy,"[0.3861743, 0.063185595, 0.34391126, 0.39217135, 0.22932538, 0.2784423]",0.39217135
sadness,I was looking for u  in hardware yesterday but i was gna b late so i left ( ,sadness,"[0.18053705, 0.056095764, 0.18547961, 0.0999981, 0.351049, 0.14591852]",0.351049
sadness,That moment when you wake up and that person you want to beside you isn't there. cold ,sadness,"[0.20109835, 0.21450858, 0.6765786, 0.016485494, 0.9059381, 0.8382213]",0.9059381
anger," It always bothers me when I see a married man not wearing his wedding ring” Ohhhhh, don't get me started! ",anger,"[0.8153629, 0.6319094, 0.28879532, 0.0042904606, 0.3193185, 0.21404853]",0.8153629
anger,After reading the sad story about the yr old who was killed by his parents sadness tears ,sadness,"[0.0687386, 0.18627833, 0.42981508, 0.00088996213, 0.9920333, 0.3173145]",0.9920333
joy,"It's my true now,  to have a business that allows me to support designers in their creation of homes for others~ See next ",joy,"[0.03566127, 0.015716998, 0.032288026, 0.35068196, 0.003006785, 0.15308267]",0.35068196
surprise,dtv iemand getrokken die ajaxspullen vraagt. heeft iemand n creatief idee hoe ik een brandblusser kan maken) ,anger,"[0.2894341, 0.07560913, 0.12424722, 0.07817906, 0.11691788, 0.2149433]",0.2894341
disgust,I don't girls nowadays who talk to their friends like their talking to their husbands ,anger,"[0.1778243, 0.12684159, 0.094684266, 0.027450925, 0.12818667, 0.061609514]",0.1778243
sadness,Sandwich. . . . making me a sandwich. Alone '( ,sadness,"[0.13496502, 0.036455363, 0.15149516, 0.15038884, 0.5750511, 0.22553825]",0.5750511
surprise, Apparently shoes do not fly if you throw them out of a moving vehicle. theywontbemissed ,sadness,"[0.07480163, 0.06495782, 0.029089762, 0.013461537, 0.09490315, 0.063546635]",0.09490315
joy, being snuggled up in bed after a long soak in the cranberry soak bubble bath when it's all windy and cold outside ,joy,"[0.09103189, 0.18715477, 0.188368, 0.44619015, 0.09681221, 0.4248385]",0.44619015
fear,"i like how the rules say they quotmayquot conduct a background check on you. don't though, it quotmayquot not hurt your chances! ",fear,"[0.024740906, 0.0012765182, 0.10217813, 0.06346241, 0.0041070627, 0.04960996]",0.10217813
sadness,Why do I have to leave my family amp live alone ! !  ,sadness,"[0.9448311, 0.63175756, 0.60348284, 0.0015673722, 0.96504897, 0.040727645]",0.96504897
surprise,"volgens mij is een bouwen tegenwoordig makkelijker dan een maken, zucht. ",fear,"[0.2803573, 0.9143453, 0.9397764, 0.14664134, 0.93514556, 0.79440796]",0.9397764
fear,Sitting in the dentist waiting room! Oh joy. Scared like a year old again. as I hate it ,fear,"[0.025751129, 0.054121044, 0.78086334, 0.011591559, 0.005596407, 0.20436263]",0.78086334
joy,"Great night ) Going to bed, sibling pictures bright and early. . . ",joy,"[0.002613674, 0.0008645243, 0.0043723322, 0.085436895, 0.00065518904, 0.010566451]",0.085436895
surprise,Down goes the gopher. . love a good blindside! ,surprise,"[0.11653986, 0.0010781361, 0.10955931, 0.8058372, 0.0026132925, 0.98617876]",0.98617876
surprise,"Hahahaa, awkward moment tonight. ",surprise,"[0.03015973, 0.016458083, 0.023303285, 0.002271092, 0.0017654015, 0.12774076]",0.12774076
joy,YEEEEEEY thx God for the antivirus and the flash disinfector my files are not shortcuts in my hard disks D burn in hell viruses h D ,fear,"[0.021287173, 0.018099902, 0.022439089, 0.0013531799, 0.0033070084, 0.004361301]",0.022439089
fear, Fun entertaining match at last night vs. Togo. Picked up the Los Angelitos de Generico shirt last night. Thanks signing. ,joy,"[0.015454488, 0.0016882642, 0.061864838, 0.6263941, 0.0011373417, 0.071664445]",0.6263941
fear,A BEAUTIFUL WOMANS GREATEST IS BEING NOTHIN MORE THAN A quotBABY MOMMAquot! FOODTHOUGHT O_o ,fear,"[0.09709384, 0.04807649, 0.22432108, 0.048128948, 0.16949178, 0.16108277]",0.22432108
surprise,‎​[ ♥♥ ] you give me a lot of things that I can't . . [ ♥♥ ] me. . ,joy,"[0.052472875, 0.019498473, 0.12406387, 0.5957178, 0.04783344, 0.46833283]",0.5957178
surprise,"Surprise! I know I usually only post on Fridays, but this one is coming early! It's up! Go get it! earlypost ",surprise,"[0.12231997, 0.008928654, 0.032716136, 0.8289187, 0.0053838217, 0.9962166]",0.9962166
sadness,Yung feeling na nakita ka na ng pinakaclose friend mo tapos hnd ka pinansin (( ,sadness,"[0.8439879, 0.74799275, 0.53879833, 0.37853894, 0.91829103, 0.90436864]",0.91829103
surprise,Thanksgiving Promo! I will have a Card Reading Session later in Nuvali at around pm. Great discount awaits! ,joy,"[0.06220906, 0.24343204, 0.2187007, 0.7658038, 0.011975625, 0.46294284]",0.7658038
sadness, Think U Lucky . . . in France We Dont Got No Thanx Giving / OGOD ,disgust,"[0.028584374, 0.032922626, 0.022106469, 0.0064375782, 0.0131617645, 0.022295248]",0.032922626
joy,Logged onto Twitter to a snazzy new setup! ! And I am Loving it so far! ! ,joy,"[0.011912338, 0.016877718, 0.11485244, 0.9351427, 0.004506121, 0.66678834]",0.9351427
fear,Not looking forward to the release of uni results tomorrow uq uqresults ,sadness,"[0.8253256, 0.8971708, 0.92044014, 0.0058970726, 0.967369, 0.35467422]",0.967369
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.08229074, 0.087619744, 0.07812675, 0.068276584, 0.115902886, 0.10362045]",0.115902886
sadness,"Please pray for me, I'm going to poop without my phone firstworldproblems ",fear,"[0.08329113, 0.37918323, 0.69935125, 0.066776514, 0.55786496, 0.24895503]",0.69935125
surprise,  Im coming to stay with yall next week! ,joy,"[0.033672366, 0.017037714, 0.0524362, 0.51841545, 0.0058560926, 0.350896]",0.51841545
joy,I can't fully express the JOY I feel when someone wholeheartedly returns my smile! quotA cheerful heart is good medicinequot- Proverbs a ,joy,"[0.27400026, 0.84497327, 0.5236694, 0.97165537, 0.4782295, 0.582356]",0.97165537
joy,eating pizza wings and fries + a vanilla milkshake lt ,joy,"[0.03302384, 0.028199594, 0.05174432, 0.3466955, 0.00881878, 0.15059204]",0.3466955
joy,Kanye West is kinda a lyrical genus. ,anger,"[0.57557017, 0.036954198, 0.1812907, 0.27734926, 0.14676641, 0.24271104]",0.57557017
sadness,My Dad Just Back From Work. . . Bye Fuck ,disgust,"[0.42159048, 0.5827497, 0.106567584, 0.0030631574, 0.28714702, 0.07582529]",0.5827497
joy,Ortho appointment tomorrow then dentist appointment thursday -. - ,sadness,"[0.09472007, 0.054948356, 0.0918582, 0.055630833, 0.14881927, 0.07763842]",0.14881927
sadness,I miss getting rd degree burns everyday ,anger,"[0.18539828, 0.007991487, 0.02291316, 0.022497127, 0.060692012, 0.035736904]",0.18539828
joy,Home from TN. Week of school staring me in the face. ,fear,"[0.17362414, 0.04905195, 0.32841164, 0.00924427, 0.24041672, 0.12013875]",0.32841164
anger,"Is there a fine print under each tuition fee saying, quotMay use up - trees per semester. Ink fees not includedquot? Cuz fuck that shit ",anger,"[0.44953486, 0.4227832, 0.12034472, 0.006995486, 0.105095096, 0.041565128]",0.44953486
joy,"Lmao!  RT  only I would forget to take off my penny, now i have to wear it to school monday ",surprise,"[0.1425103, 0.16449077, 0.16465433, 0.10350676, 0.15077004, 0.28250808]",0.28250808
joy,"comes from faith in God, depression comes from faith in failure. ",sadness,"[0.019832605, 0.017263418, 0.08451811, 0.4418608, 0.776177, 0.06852374]",0.776177
joy,Good Monday morning. . Let's start our day with and smile ,joy,"[0.009551086, 0.0044726627, 0.03505657, 0.892887, 0.006267752, 0.54298276]",0.892887
surprise,they sitting around talking bout walking in and out freely and his ass surely walked in freely ,disgust,"[0.15855175, 0.22629486, 0.088051066, 0.08213453, 0.21643092, 0.077902906]",0.22629486
joy,christmas tree hunting with the fam ,joy,"[0.019751798, 0.011720235, 0.11004811, 0.81373245, 0.007794913, 0.21506551]",0.81373245
anger,"This letter is fucking bullshit, I mean really fuck you ",anger,"[0.9236853, 0.8984556, 0.2894736, 0.11642556, 0.379307, 0.30834478]",0.9236853
sadness, How come you guys never play Billy Talent or Our Lady Peace anymore? ,sadness,"[0.18304098, 0.105745584, 0.15356459, 0.018832292, 0.21191889, 0.08163883]",0.21191889
disgust,i hate hearing my mom eat. . ,disgust,"[0.4020956, 0.9549105, 0.8808298, 0.0024087708, 0.6070331, 0.21577136]",0.9549105
joy,I love love love cooking! ,joy,"[0.003527132, 0.00036065368, 0.0061287847, 0.95985276, 0.0022056294, 0.50087804]",0.95985276
joy,my brothers girlfriend I just met today? . . yeah. she has to sleep in my room tonight. I have to sleep in my living room. . ,sadness,"[0.10346244, 0.056107845, 0.079939425, 0.010950752, 0.24486001, 0.13779092]",0.24486001
joy,quotCome back next month to fill in the last two. quot -My Dentist cantwait ,joy,"[0.037207164, 0.019008217, 0.050804056, 0.09255661, 0.008623, 0.03939848]",0.09255661
joy,Head down on  so far this weekend. Readying for Last year of deployment. ,sadness,"[0.03100613, 0.0132142445, 0.10447222, 0.05483212, 0.15367612, 0.03828919]",0.15367612
surprise,Learning count on me in guitar! ,joy,"[0.005278704, 0.0010227087, 0.010325735, 0.21684799, 0.003865787, 0.054762296]",0.21684799
anger, BARRY SCOTT IN JAPANESE AND FAST FORWARD xxxx ,surprise,"[0.30647144, 0.07458511, 0.13453236, 0.15627663, 0.03487248, 0.31603357]",0.31603357
fear,excited to go home but scared to fly ,fear,"[0.032877613, 0.0026971726, 0.92347044, 0.45296907, 0.0020763525, 0.1522181]",0.92347044
joy,"Think I best get some sleep, I've got 'Killer Tuesday' tomorrow. ",fear,"[0.58588535, 0.6043417, 0.8618365, 0.007870099, 0.34542117, 0.18122733]",0.8618365
joy,and teach your holiday should be filled with and cheer ,joy,"[0.0021298432, 0.0013398431, 0.0032156159, 0.95980746, 0.0021434145, 0.23734438]",0.95980746
fear,Can't even describe the anxiety I have at the gym when I pull on the locker room door at the exact same time someone is pushing on it. ,fear,"[0.06163025, 0.030690277, 0.97943085, 0.0006571258, 0.08705214, 0.67398995]",0.97943085
anger,fcuk I wanted to stay at . . damn ,disgust,"[0.8273406, 0.9269138, 0.17424594, 0.0021714484, 0.17033887, 0.044881333]",0.9269138
sadness,season finale . . at least modern family and happy endings are still rolling ,joy,"[0.002963978, 0.002598376, 0.0068028523, 0.17072415, 0.0019974806, 0.06098547]",0.17072415
fear,If your child is reassure her something will be done about it to provide psychological relief from ,sadness,"[0.3091305, 0.26468286, 0.5890379, 0.09183911, 0.6310706, 0.39416865]",0.6310706
joy,The baby drank its bottle for a half an hour ,joy,"[0.055599153, 0.03053748, 0.04313994, 0.21710733, 0.062248453, 0.20313571]",0.21710733
surprise, ik moet er nog eentje waarvan ik al op de helft ben -denk ik- Als je maar een idee hebt dan ben je al zover! ,sadness,"[0.031999703, 0.017588941, 0.042664297, 0.01123661, 0.07795929, 0.015295347]",0.07795929
fear,It is not possible to cure a fear of stairs by taking it one step at a time. stairs step ,fear,"[0.056249876, 0.35892588, 0.731449, 0.0041075586, 0.0798673, 0.27679044]",0.731449
joy,The best way to spread Christmas cheer is singing loud for all to hear! Christmasmovie  it makes me miss you! ,sadness,"[0.0028099916, 0.0017163075, 0.005381277, 0.036969017, 0.040933337, 0.003245069]",0.040933337
joy,Cant sleep. I forgot my sleeping pill-__- I HAVE to wake up at tomorrow. Thos is gonna be fun ,fear,"[0.08762979, 0.02359084, 0.0997144, 0.037137397, 0.0068080667, 0.015613131]",0.0997144
fear,To live in is a life half-lived. Spanish Proverb ,sadness,"[0.40518725, 0.53920895, 0.36353424, 0.21182263, 0.63566196, 0.49679157]",0.63566196
joy,  . . and the country music of death is back. ,sadness,"[0.04542664, 0.66995454, 0.9356628, 0.0008353545, 0.95681995, 0.073035546]",0.95681995
sadness,Jailbroke my iPod using redsnw . . b. Feeling slightly troubled with the sad tetheredness of it all. tethered fail ,sadness,"[0.15304594, 0.34870404, 0.64430976, 0.009207242, 0.944169, 0.24264653]",0.944169
surprise,breaking dawn was pretty good. if you still havent watched it. wait after the credits! ,surprise,"[0.06382783, 0.007026016, 0.14970468, 0.14751334, 0.058157265, 0.4449142]",0.4449142
joy, oMG U r the my only friend! ! ! ! ONLY BEST FRIEND AWARD ,joy,"[0.15401539, 0.08965247, 0.2868623, 0.74007326, 0.022129143, 0.4401009]",0.74007326
joy,getting to talk about lady gaga to someone who actually cares. . . ,joy,"[0.03952177, 0.01789028, 0.026233105, 0.59401214, 0.0055148727, 0.57918006]",0.59401214
fear,trying a tuna fish sandwich ,joy,"[0.24631375, 0.08345061, 0.06760969, 0.40592703, 0.08354593, 0.31162176]",0.40592703
joy,"Weeping may endure for a night, but comes in the morning! Guess what? It's Sunday Morning! ",sadness,"[0.10982103, 0.10459813, 0.34023926, 0.03659359, 0.927737, 0.5469443]",0.927737
surprise,grandma just pulled a knife out of the christmas decorations box. . . . been lost since last year ,anger,"[0.45390677, 0.021209037, 0.15121077, 0.0035087229, 0.08228901, 0.13242915]",0.45390677
sadness,Coffee all over my Bill Russell book. '( ,sadness,"[0.70939, 0.642425, 0.25052294, 0.013073006, 0.79853725, 0.47383776]",0.79853725
sadness, pretty sure last time I asked you to hang you passed? ,fear,"[0.17824161, 0.061354578, 0.38536617, 0.025674343, 0.1791903, 0.0549489]",0.38536617
sadness, enjoy it I fuckin lost the money ,anger,"[0.21329342, 0.002117639, 0.07090587, 0.16270958, 0.18315162, 0.036699645]",0.21329342
joy,Watching your infant sleep is one of life's five or six truly unalloyed pleasures. ,joy,"[0.013888743, 0.0017389669, 0.045644067, 0.9527707, 0.00552553, 0.26528946]",0.9527707
sadness,"It's been so long! As the day comes closer, I miss my place more! ",sadness,"[0.072801396, 0.013965438, 0.12507072, 0.017270232, 0.93909144, 0.35442808]",0.93909144
joy,Get to make cookies all day. . . . Ugh ,disgust,"[0.058540273, 0.16059563, 0.014716337, 0.011842262, 0.012922103, 0.022375103]",0.16059563
joy,Plan to finish off the crimbo shopping this morning before the crowds descend ,sadness,"[0.29405418, 0.21024996, 0.29168454, 0.16890526, 0.29798138, 0.2526053]",0.29798138
joy,I love when you get a really good song in your head - not a bad one happiness ,joy,"[0.017165618, 0.0037187445, 0.0089115305, 0.98105043, 0.017187273, 0.8506453]",0.98105043
sadness,Day after your birthday/christmas worst. days. ever. ,sadness,"[0.6427969, 0.85777473, 0.6973806, 0.0012813453, 0.9376394, 0.008333721]",0.9376394
sadness,Brother is leaving with my cutest niece ever. Gordons ,sadness,"[0.25940508, 0.040931344, 0.16435127, 0.28432712, 0.8796574, 0.14702547]",0.8796574
joy,". i feel like a brand new person , nt boud to let nobdy steal my today ) ",joy,"[0.010547622, 0.0044488045, 0.07180245, 0.7297123, 0.002667495, 0.23090072]",0.7297123
joy,Black Friday shopping for the first time ever! Good thing I'm not clastraphobic! ,fear,"[0.23771228, 0.07460839, 0.77468675, 0.16726267, 0.09858969, 0.6455583]",0.77468675
joy,Thank you for your Re-tweets. Wishing you a great holiday week!   ,joy,"[0.0848251, 0.0766966, 0.24884617, 0.8926466, 0.022461532, 0.23345454]",0.8926466
joy,Loaned my book to  for the night. . Means I'm reading pages tomorrow. ohwell ,surprise,"[0.093242995, 0.05303366, 0.108492725, 0.07595058, 0.094886355, 0.1278616]",0.1278616
disgust,There is a cat party next door and they meow like a pack of crying babies ,sadness,"[0.29887047, 0.34085575, 0.34044272, 0.14243807, 0.7135143, 0.18376671]",0.7135143
surprise,Just met a nuclear engineer from Los alamos who grew up on the farm in Iowa. ,surprise,"[0.04261229, 0.013456832, 0.039539568, 0.18496242, 0.0065750726, 0.20659305]",0.20659305
surprise,"parents surprise me with a new tv, woaaah. . happyearlybirthdaytome ",surprise,"[0.011500439, 0.005069874, 0.04342265, 0.61073816, 0.0033704722, 0.92997193]",0.92997193
fear, ya. n conform news he didnt mock our thalivan. . . ,surprise,"[0.03080976, 0.009646749, 0.01812679, 0.35164246, 0.0063022533, 0.5389004]",0.5389004
surprise,thanks for the hack emma. . . but I don't have mono everyone! cleanbillofhealth ,surprise,"[0.037223276, 0.01628755, 0.033378273, 0.1041748, 0.06535621, 0.23934802]",0.23934802
joy,comes from a consistent daily seeking and longing for relationship w/ Christ He honors by doing what He always does Provides! ,joy,"[0.027789922, 0.14474548, 0.16531193, 0.7186222, 0.023675667, 0.05344066]",0.7186222
fear,I'm screaming for help n no one hears me . . . . . . . . my composer is guna b lost ,fear,"[0.5004927, 0.31727985, 0.5912199, 0.028713847, 0.56200737, 0.21566653]",0.5912199
fear,Mi padre ya está en el Hospital D ,sadness,"[0.36616576, 0.29790232, 0.41590512, 0.21579126, 0.82758594, 0.32587022]",0.82758594
joy,School physics trip with     o ,joy,"[0.10432084, 0.043210115, 0.07127062, 0.18136153, 0.07892248, 0.1420487]",0.18136153
surprise,Too fresh. . came home to a new flat screen TV ,surprise,"[0.027062843, 0.046918467, 0.07868661, 0.2160599, 0.0030691905, 0.2603591]",0.2603591
sadness,"Sometimes, the person who gives unexplained happiness, become the reason for your ",joy,"[0.1393606, 0.035297353, 0.13097546, 0.7348199, 0.05114929, 0.2445406]",0.7348199
joy,got to sit next to  for the rest of the night ,joy,"[0.16141742, 0.09223131, 0.12074573, 0.7404653, 0.042552475, 0.53207135]",0.7404653
fear,Love turn in ate. . . . . hate turn in ,disgust,"[0.0121931685, 0.05294444, 0.013016018, 0.0027772738, 0.009035637, 0.00217872]",0.05294444
joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! Quote for love peace and joy ,joy,"[0.022136817, 0.013435578, 0.2752042, 0.9191191, 0.049681064, 0.85002357]",0.9191191
joy,Love is the highest vibration in the Universe. It sends shivers of up my spine! for and ,joy,"[0.006530795, 0.0015220774, 0.00920362, 0.75183785, 0.011433587, 0.5823457]",0.75183785
fear,Google maps street view muestra una clinica de proctologia en la direccion que me dieron para una fiesta. . . Creo que no ire. . . ,disgust,"[0.12536275, 0.8281897, 0.48665398, 0.031442642, 0.54848194, 0.5432069]",0.8281897
surprise,Yay my uncle from New Jersey is coming today! ,joy,"[0.000761705, 0.0004598349, 0.0007604942, 0.9800004, 0.00022863266, 0.25293764]",0.9800004
fear,A talk with my mum made me realise how afraid and unprepared I am for my future. ,fear,"[0.07862429, 0.120660774, 0.97041297, 0.0013884795, 0.76613575, 0.3866165]",0.97041297
joy," Morning, what a good weekend we had. RvP's belter then Stoke managed to put Spurs in their place ",joy,"[0.36306027, 0.19043884, 0.5003149, 0.8874837, 0.0011255066, 0.5495706]",0.8874837
fear,will cause you to lose before you even try while Courage gives you the will to win without knowing the outcome ,fear,"[0.035848573, 0.017501898, 0.6807355, 0.060794815, 0.03285553, 0.06534778]",0.6807355
joy,"life never had pain in it, amp we were suppose to live in eternal ? ",joy,"[0.0013507722, 0.0008113115, 0.0005834537, 0.038720023, 0.0007565609, 0.0034867132]",0.038720023
joy,o No more music? I've been waiting soooo long lolol thought he would never go away ) ,sadness,"[0.03519198, 0.08040476, 0.12385598, 0.0027313682, 0.7549918, 0.41731226]",0.7549918
joy,I love writing and recieving letters. ,joy,"[0.041142296, 0.00033712987, 0.018851269, 0.97934693, 0.018793402, 0.539404]",0.97934693
anger,Because of a conversation I had with I want to tackle the subject of ,anger,"[0.4389831, 0.23510341, 0.4334544, 0.31764475, 0.35974583, 0.24396382]",0.4389831
surprise,Happy birthday  and  I'm glad I got to see you both. I hope y'all had an awesome day! ChickfilA ,joy,"[0.019721534, 0.0070838667, 0.15333076, 0.46290213, 0.0018563645, 0.22532469]",0.46290213
surprise,Successful cooking fiesta! ,joy,"[0.0027364735, 0.0004706146, 0.007431288, 0.78296584, 0.00040604844, 0.1874382]",0.78296584
joy,"I'm gonna be sitting on my ass, playing games all day like a bum while everyone's having a good time _______ ",sadness,"[0.53484565, 0.13198976, 0.21106854, 0.019090548, 0.67326087, 0.07965872]",0.67326087
joy,Last night before I have go to that shit hole ,disgust,"[0.45997086, 0.74573225, 0.5500398, 0.005467744, 0.597889, 0.091970354]",0.74573225
surprise," you're not missing much, he's just telling us how we are going to get cancer again ",anger,"[0.20026633, 0.104293406, 0.123911895, 0.03913265, 0.15735097, 0.06256723]",0.20026633
fear,"I feel weak, very very weak! I wish I could have the same persistence and courage of those in ",fear,"[0.15801448, 0.1048876, 0.2401458, 0.2086847, 0.10942995, 0.12901865]",0.2401458
sadness,Talking about death in class on this yucky day. ,sadness,"[0.052200038, 0.9030675, 0.76727456, 0.0015922529, 0.95888686, 0.17809199]",0.95888686
joy," haha yes mine said we would have quotchampagne, mince pies and a staffroom partyquot afterwards ",joy,"[0.0037676413, 0.0022982412, 0.0665203, 0.5486611, 0.0009036043, 0.28672704]",0.5486611
anger,sometimes when i think bout you i want to beat the shit out of your face so everyone can see how ugly you are inside and out ,anger,"[0.96196544, 0.88242143, 0.14814341, 0.06932716, 0.46384168, 0.21618697]",0.96196544
surprise,"Rule of thumb when boozin with a group of buddies, never be the last to pay the bill ",anger,"[0.59866595, 0.38487408, 0.56336427, 0.4452731, 0.35690293, 0.251054]",0.59866595
sadness,Omg!  likes short girls! ! . . . . But isnt he dating rebecca black? ? ( ,surprise,"[0.29307505, 0.20617384, 0.42947206, 0.026838703, 0.21136598, 0.72157645]",0.72157645
joy, en er komt ook een nieuwe cd. ,joy,"[0.053083356, 0.0461537, 0.050358865, 0.4945235, 0.040839847, 0.43412274]",0.4945235
fear,Fear of failure must never be a reason not to try something. ~ Smith success ,fear,"[0.009582034, 0.01086938, 0.27161288, 0.05468381, 0.0132022435, 0.083075725]",0.27161288
anger,I hate fabric shopping with Mother. She drives me absolutely INSANE. Doing it alone next time ,sadness,"[0.34826806, 0.12258776, 0.37640855, 0.17838612, 0.42461804, 0.30806956]",0.42461804
surprise,Home bound! ) Carl bought me McDo and Snickers again! \D/ Thank you for picking me up in school! ) ,joy,"[0.0061075203, 0.0028694745, 0.021510094, 0.09230141, 0.033074234, 0.043282155]",0.09230141
fear,"is thr ugliest, most disgusting, deplorable thing I can think of. It ruins my life. Would you cowards knock it off! ",disgust,"[0.91142035, 0.9696492, 0.6380854, 0.0015119805, 0.3463605, 0.13609035]",0.9696492
joy,Just reached home from Mass. rd week of advent. Pink candle. . of lit. SundayBlessings ,joy,"[0.0043925596, 0.0050144223, 0.014605949, 0.5378778, 0.006388693, 0.18534201]",0.5378778
anger,Wrote probably every feeling I've had these last years in one song. I'll have the lyrics on Facebook soon. Sadness Rejuvenation ,sadness,"[0.15764476, 0.10022674, 0.16879576, 0.043768, 0.28380698, 0.11716668]",0.28380698
joy,i guess i'll try to sleep again. since i'm waking up in hours. ,fear,"[0.020478128, 0.048287828, 0.15139312, 0.038459685, 0.12368766, 0.09361313]",0.15139312
