labels,text,expr_emo,prob_expr_emo,prob_max
fear,"For anyone that says their not afraid of the dark, I will let you walk into any of the blacked out theaters ",sadness,"[0.554637, 0.41195557, 0.656612, 0.06057002, 0.7750023, 0.6647574]",0.7750023
joy,And let the black friday shopping begin ,joy,"[0.023870597, 0.008984231, 0.05503629, 0.9531582, 0.015878813, 0.68574816]",0.9531582
anger, I'm gonna unscrew Shit down your throat and put your head back on ,anger,"[0.9954364, 0.95891196, 0.8470081, 0.02362909, 0.16664891, 0.63680106]",0.9954364
anger, this morning I tried to cook bacon. . . and it would not crisp for some strange reason. violationofaphysicslaw bacon ,surprise,"[0.85627335, 0.90636045, 0.8151762, 0.047781672, 0.82498455, 0.98752844]",0.98752844
joy,Final today then straight to work ,surprise,"[0.10366725, 0.09650432, 0.09343633, 0.020253442, 0.10366242, 0.23272468]",0.23272468
joy,It is time to bring out the Relient K Christmas albums. ,joy,"[0.030507687, 0.024559317, 0.24736093, 0.93468434, 0.17315167, 0.68987817]",0.93468434
surprise, Ach en hij had nog wel zo zijn best gedaan! nietleuk ,surprise,"[0.6371092, 0.78684115, 0.7718692, 0.84360015, 0.92184055, 0.9716831]",0.9716831
fear, When guys get jealous it's kinda cute (' When girls get jealous World war III is about to start. truth ms general Amor ,fear,"[0.2603393, 0.41856733, 0.8944558, 0.1835397, 0.39622962, 0.8266434]",0.8944558
surprise,That moment when you see your friend in a commercial. Hahahaha! ,surprise,"[0.0075817686, 0.004443532, 0.012661784, 0.98978895, 0.006826282, 0.99366474]",0.99366474
sadness,"If only I woke up minutes earlier, I could've tried to get  to follow mee ( ",sadness,"[0.95079356, 0.6569106, 0.93302464, 0.18234135, 0.978031, 0.8071286]",0.978031
fear,quotwe can't stop here. this is DRONE country! quot ,surprise,"[0.99609864, 0.99773216, 0.9938645, 0.15415247, 0.98625124, 0.99826825]",0.99826825
joy, for me is walking into my yr old daughters room after a long nights sleep amp she says quotHello Mummyquot. My day is set xx ,joy,"[0.016536046, 0.04309869, 0.1176154, 0.96968657, 0.21891402, 0.9477735]",0.96968657
surprise,I go to my friends room. Open one of the doors on his entertainment center and there's a sex toy. ,surprise,"[0.9239366, 0.6150634, 0.6198126, 0.19632928, 0.2012979, 0.9504447]",0.9504447
joy,Dancing at lughnasa to read for tomoro . . and four exp to write up LML ,joy,"[0.17336194, 0.0280382, 0.113349594, 0.99461776, 0.04927678, 0.97804445]",0.99461776
fear,"And it's windy, I will never be able to sleep right! Why do I wind -. - ",fear,"[0.99640673, 0.9957521, 0.99708986, 0.018427478, 0.9945274, 0.9969025]",0.99708986
fear,I think i want to talk to you about it all but then again im afraid of humiliation and rejection. ,fear,"[0.7812621, 0.3677686, 0.9970458, 0.005779318, 0.940485, 0.50365704]",0.9970458
joy,im gonna miss teen mom tonight cause ill be at work stilllll. . . ,sadness,"[0.79901075, 0.24033159, 0.9851541, 0.11855145, 0.99500316, 0.65609276]",0.99500316
joy,Sitting downstairs in my panties and bra cause I ain't feel like putting my pants back on. of being in to OWN HOUSE BTCS. ,fear,"[0.9863945, 0.96795434, 0.99312276, 0.008054498, 0.98687786, 0.7960282]",0.99312276
fear,My only now is that my phone's battery runs out of charge! ,surprise,"[0.98538184, 0.94032836, 0.9865427, 0.033238284, 0.9752907, 0.99497765]",0.99497765
fear,You gain and confidence by every experience in which you really stop to look in the face. ~ E Roosevelt ,surprise,"[0.019680148, 0.013611383, 0.009692655, 0.22293626, 0.14318179, 0.76089406]",0.76089406
joy,"something i like to bring to people, aint it that time of you for you to do the same? ",surprise,"[0.19377407, 0.07381325, 0.24802153, 0.5862023, 0.52060187, 0.8885394]",0.8885394
joy,Quarter Final game against BAC. Let's win this )      Pao ,joy,"[0.22276543, 0.020720534, 0.03791618, 0.98988825, 0.13792658, 0.9420136]",0.98988825
sadness,That I'm already in bed and missing drakes performance . . ,sadness,"[0.98186916, 0.9459868, 0.9814967, 0.021321598, 0.9944635, 0.9677325]",0.9944635
joy,totally! RT  The flash mob at CST video is superb. ,joy,"[0.6115809, 0.022910977, 0.507126, 0.9842442, 0.69010776, 0.9810939]",0.9842442
surprise, ik heb ook miss pakken chocola thuis en kg pepernoten maar ik mag er nieet aan zitten xD -. - ,sadness,"[0.19884191, 0.68499255, 0.5646504, 0.8781262, 0.97182816, 0.952761]",0.97182816
fear,Remember when life's path is steep to keep your mind even. ~Horace anger depression ,anger,"[0.98667437, 0.89097464, 0.60927516, 0.002054205, 0.94489014, 0.13040517]",0.98667437
joy, goodmorning sunshine ready to play softball at am? ,joy,"[0.01957949, 0.015278801, 0.012227809, 0.99466467, 0.0099126445, 0.98756474]",0.99466467
surprise,  I met 'Bola' while shopping in one of our supermarkets in town (Kampala). I'm a HUGE JC fan what a PLEASANT ,joy,"[0.012108989, 0.0067872056, 0.27137756, 0.9934549, 0.09177127, 0.98888713]",0.9934549
surprise,face. . . aw av U̶̲̥̅̊ bin? ? ? U̶̲̥̅̊ change ur handle   hey sweerie. . . wats upquot ,surprise,"[0.47653902, 0.70151645, 0.7835091, 0.49208882, 0.9684324, 0.99588025]",0.99588025
surprise,quotBring me lucky'squot  and she wants sausage surprise ,joy,"[0.04322782, 0.024993151, 0.06988551, 0.9655664, 0.054807734, 0.9550029]",0.9655664
surprise,"Got invitation , writing article for an online magazine. Dontknowwhattodo ",surprise,"[0.13884658, 0.180466, 0.8425861, 0.015634181, 0.83167255, 0.9703049]",0.9703049
joy,Taking a nap before I have to get ready for my shift -___- ,surprise,"[0.08688563, 0.18418393, 0.491211, 0.51040286, 0.6297594, 0.71931314]",0.71931314
joy,Holiday party with the ladies ,joy,"[0.0074552535, 0.0036450378, 0.010215176, 0.98479235, 0.0055146744, 0.70633274]",0.98479235
joy,Baking gingerbread listening to John Lennon's quotSo This is Christmasquot ,joy,"[0.005091285, 0.025650963, 0.020858925, 0.98072433, 0.24051978, 0.8428925]",0.98072433
joy,minutes til thanksgiving ! ! ! ,surprise,"[0.04423426, 0.038927414, 0.044338595, 0.9834329, 0.066262014, 0.99247026]",0.99247026
surprise,we all finna die on the it's an early apocalypse. ,fear,"[0.9395161, 0.9548005, 0.9918115, 0.0074042403, 0.9713803, 0.6563183]",0.9918115
sadness,Andare a fare shopping e tornare a mani vuote a casa. . . ,anger,"[0.97367126, 0.61933696, 0.71404195, 0.9694082, 0.8371714, 0.92055064]",0.97367126
sadness,Ugh years left of school FML ,sadness,"[0.9972716, 0.99774086, 0.99606884, 0.007066016, 0.998058, 0.9659561]",0.998058
joy,Lets all drive like crap day! ,anger,"[0.99368334, 0.8771676, 0.57186, 0.085960604, 0.13483432, 0.9893388]",0.99368334
fear,Please don't don't scared of me ,sadness,"[0.699434, 0.76321465, 0.8421591, 0.02466103, 0.97017586, 0.9320896]",0.97017586
surprise,    d nada anaberta! T lo mereces ) pero nos dañaste un poco la jajaja xD ,sadness,"[0.8920932, 0.9489222, 0.94015044, 0.2153018, 0.9835945, 0.70216763]",0.9835945
fear,Funny how some guys always go abroad for medical treatment. . .  Pakistan pres in stable condition at a Dubai hospital. ,surprise,"[0.36135033, 0.43842375, 0.19880794, 0.08621977, 0.1737209, 0.9968195]",0.9968195
surprise,Shola has made a massive difference ,surprise,"[0.017397335, 0.015678205, 0.22307356, 0.8705586, 0.052883253, 0.94258237]",0.94258237
joy, Watching my little boy find the No on his advent calender ,surprise,"[0.5601301, 0.7879622, 0.75386244, 0.17263411, 0.8471291, 0.9515271]",0.9515271
surprise,I would lose my umbrella the last week of class ,fear,"[0.9864364, 0.97437716, 0.9958657, 0.032755174, 0.9854336, 0.93394864]",0.9958657
joy,Cutting down the Christmas tree ,anger,"[0.95293623, 0.9378966, 0.381963, 0.52925825, 0.91054285, 0.6116555]",0.95293623
fear,FACTOR KUMMIN BACK ONN ICANT WAIT ,surprise,"[0.71831673, 0.37597412, 0.60119593, 0.42909315, 0.7542154, 0.8492188]",0.8492188
joy,Watching pigs ejaculate in animal science. ,surprise,"[0.32865924, 0.9091547, 0.19651814, 0.42443174, 0.66706556, 0.9374406]",0.9374406
anger,What are you sowing today? happiness depression or love ? You reap what you sow. What does your harvest look like today? Bible ) ,surprise,"[0.016016908, 0.020489482, 0.023240149, 0.09102774, 0.09786198, 0.4983515]",0.4983515
joy,I get to spend my entire afternoon talking to my insurance people. . . ,joy,"[0.9209178, 0.82861406, 0.7446133, 0.93302035, 0.8069998, 0.92161894]",0.93302035
surprise, one of  goodies came in the mail yesterday! I wonder if he can guess what it is? ) ,surprise,"[0.04623587, 0.033538617, 0.030699005, 0.9773722, 0.037487585, 0.99533963]",0.99533963
surprise,"Wow, a friend actually texted me trying to cheer me up. I thought it was just a twitter notification. nofriends ",surprise,"[0.0037699863, 0.004375863, 0.00997826, 0.9683326, 0.01402599, 0.979621]",0.979621
fear,"A oui le melangeur, je branche ma souris le son chrome monte, je la debranche le son baisse ",disgust,"[0.9948939, 0.9949013, 0.9607171, 0.17859629, 0.98713905, 0.99139833]",0.9949013
surprise,Treasure trove of exciting old shoes in my wardrobe this morning one pair is even summer suitable. ,surprise,"[0.3528226, 0.0046063573, 0.032045063, 0.9719715, 0.03948346, 0.987777]",0.987777
joy,"(Miracle Scripture B. C. ) Behold the virgin shall conceive amp bear a Son, amp shall call His name Immanuel IS ",surprise,"[0.0058033573, 0.0039617172, 0.007234308, 0.8729849, 0.0053792913, 0.9873661]",0.9873661
joy,"Finally going to bed, Love you all! friendship ",joy,"[0.0032744901, 0.0026121049, 0.009300289, 0.98426545, 0.038126618, 0.64639866]",0.98426545
sadness,Sheryl say she confused and don't know how to approach me. It sounds like I'm going back to counseling ,surprise,"[0.27386793, 0.3118892, 0.9897165, 0.0062502273, 0.97757703, 0.99822253]",0.99822253
joy,Hermitting at the fishbowl. Spending my Friday night with Stata and Matlab. ,joy,"[0.1370461, 0.21141548, 0.46703812, 0.8929208, 0.16848023, 0.77477175]",0.8929208
joy, aaawww you made my day ) love you happy lt ,joy,"[0.0030484796, 0.0016482743, 0.0042909207, 0.99819666, 0.0035420656, 0.99746275]",0.99819666
sadness,I want to do a cover of 'Mirror' but I need to find a rapper LMAO. ,surprise,"[0.70379925, 0.39758757, 0.5873515, 0.62727386, 0.5817809, 0.95937204]",0.95937204
joy,"NewFoundGlory is like happy music, it always cheers me up gone ",joy,"[0.0026851324, 0.0025757758, 0.0036629864, 0.93525124, 0.0020399294, 0.7676992]",0.93525124
sadness,Another CLT Friday night at with good friends like  amp  and still no  ,sadness,"[0.7887939, 0.8417444, 0.8878948, 0.023001838, 0.9624554, 0.85523224]",0.9624554
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",sadness,"[0.16706318, 0.80804926, 0.28729096, 0.10294538, 0.9739885, 0.53968453]",0.9739885
joy," I've heard probably Christmas songs on the radio. They all remind me of you, and I change them all instantly. ",sadness,"[0.35219958, 0.6102452, 0.8688134, 0.7023908, 0.9863805, 0.8202378]",0.9863805
fear,C'est la tempête ici! ! ! ! ! J'ose pas ouvrir les volets pour voir ce qu'il ce trame dehors. . . J’espère que pour ma mère tout va bien. . . ,anger,"[0.9965933, 0.98916256, 0.9921029, 0.83757055, 0.9773121, 0.9945373]",0.9965933
joy,"Tired and cold. Ready for PJs, a blanket, and  arms. luckygirl ",sadness,"[0.101744, 0.44640484, 0.9382097, 0.14860368, 0.9648698, 0.7490019]",0.9648698
joy,Loving this last day if the week feeling D ,joy,"[0.0053234394, 0.004535477, 0.010426516, 0.99657285, 0.0050669955, 0.9497666]",0.99657285
joy,Every person is a new door to a dffrnt world. . ,surprise,"[0.069171056, 0.778905, 0.66249675, 0.88769174, 0.07175282, 0.9650949]",0.9650949
fear, Ahhh nice nice ) im scared to play infield soo much I get nervous during drills if im short stop! Lol ,fear,"[0.037836976, 0.12707809, 0.99657637, 0.7274788, 0.3890765, 0.9931283]",0.99657637
sadness,cant beleive the college football season is almost over! ,surprise,"[0.9895571, 0.9612726, 0.98967826, 0.67339176, 0.9897656, 0.9980994]",0.9980994
surprise,Taking a hot shower and debating on whether or not you should get to the toilet or just let it all out. ,fear,"[0.9610824, 0.8314812, 0.9837246, 0.008120794, 0.9810564, 0.63853216]",0.9837246
anger,bitch stealing the coat I wanted in topshop after seeing me wearing it. ,anger,"[0.9867688, 0.9678706, 0.946619, 0.019287087, 0.9262593, 0.8724085]",0.9867688
joy,Ahhhw shoot me now. . . . There is an allusion due tomorrow and there is STILL a tornado happening outside. ,anger,"[0.996912, 0.99383414, 0.9968215, 0.009262052, 0.9914527, 0.9965017]",0.996912
fear,it's the start of something beautiful. horror beautiful.  ,fear,"[0.22463872, 0.58123267, 0.70572823, 0.022071877, 0.2762712, 0.6883288]",0.70572823
anger, Why does he think his opinion is so valued that you would change for him? ,surprise,"[0.88245475, 0.60246515, 0.67678803, 0.07049996, 0.6800126, 0.9572]",0.9572
sadness,"Watching x factor now, can't believe  went home, such a talented girl! ! ",surprise,"[0.9931034, 0.9799819, 0.9711264, 0.98284817, 0.99723417, 0.99871707]",0.99871707
surprise, ben op weg naar heeft de tas ntworpen en gemaakt ! heel nov. Nieuw! ! ,surprise,"[0.97757226, 0.9905132, 0.9648533, 0.93811136, 0.97951514, 0.9950328]",0.9950328
fear,attention what time will everyone be getting in line for  tomorrow? ,surprise,"[0.60627556, 0.39756548, 0.53142, 0.29114637, 0.7331966, 0.950475]",0.950475
joy,So my histopathology has been quotunusuallyquot delayed and will receive the results by telephone. Just waiting for my shoulder consult now. ,surprise,"[0.56133837, 0.53558326, 0.58317333, 0.016858872, 0.9106466, 0.9305234]",0.9305234
sadness, cha. . . being just one shade lighter has spoiled my opportunities ,sadness,"[0.9909786, 0.9819803, 0.96406066, 0.009489943, 0.9940162, 0.9780943]",0.9940162
sadness,The brittany didn't make it from the sporting dog group ,sadness,"[0.9443792, 0.91012645, 0.9246207, 0.03893355, 0.9803367, 0.970243]",0.9803367
surprise,Ho dan ben je bezig geweest met papier-maché en kan je niks meer doen omdat het eerst moet drogen ( ,surprise,"[0.9305683, 0.8684032, 0.9395454, 0.68420017, 0.94262093, 0.95043135]",0.95043135
surprise,Welp. . Gotta flat tire pulling through the ridiculous hole in my driveway terribleluck ,sadness,"[0.9376766, 0.9797173, 0.9639017, 0.021696312, 0.9911754, 0.9877094]",0.9911754
surprise,"Soo happy my main man is outta prison, days?  next time we're sneaking me into the tanning bed ",surprise,"[0.05709303, 0.028274648, 0.06630873, 0.9958882, 0.0077494625, 0.9963651]",0.9963651
joy,Woken up from my sleep to step into a puddle! ,surprise,"[0.99207205, 0.98867995, 0.98923475, 0.057982724, 0.9808452, 0.997719]",0.997719
joy,Finally got back to sleep about ish and now I've woken up feeling so rough I dunno if I can move out of my bed s can't wait for work! ,fear,"[0.9582112, 0.9199831, 0.9932209, 0.09071049, 0.98335326, 0.82278967]",0.9932209
anger,"man ii really having to have control over my only Fool show there emotions. . or so ii heard,, ii STiLL dONt likE THAT OLD' BiTCH ",fear,"[0.8267671, 0.93562555, 0.94727266, 0.02657339, 0.8533005, 0.740485]",0.94727266
anger,"=- RT  in your anger do not sin when you are on your beds, search your hearts and be silent. -Psalm",anger,"[0.9874222, 0.35916725, 0.30985826, 0.006565163, 0.21771277, 0.38063112]",0.9874222
sadness, i miss you lizski! we also need to hang out because i haven't seen you since camp ,sadness,"[0.82238555, 0.016095858, 0.49161682, 0.16898605, 0.9985474, 0.9306014]",0.9985474
sadness, hearing rumors you organized your own Gatorade bath against Maryland. Say it ain't so. Gatorade coldsweatshirt ,anger,"[0.93167406, 0.6766759, 0.79065585, 0.08348806, 0.5798699, 0.8614285]",0.93167406
fear,", the shift speeds up. . get on ya higher level of thinking break that it's all in ya mental don't let it hold u down ",anger,"[0.7906662, 0.12913437, 0.6199046, 0.055299293, 0.24100102, 0.68400383]",0.7906662
sadness,so mad at  for not making my cd ( ,anger,"[0.9966002, 0.99260277, 0.4574615, 0.0020753033, 0.8417432, 0.0871813]",0.9966002
surprise,Zack Novak takes another charge on Mason Plumlee. ,anger,"[0.98061544, 0.80633473, 0.7245784, 0.17207776, 0.834677, 0.7945812]",0.98061544
joy,Before or after u washed dishes? Lol dirty n greasy? RT  the women who's bubble bath can also b dish water. . . ,disgust,"[0.9617742, 0.9900607, 0.64702433, 0.024524719, 0.6696338, 0.9854327]",0.9900607
sadness, $ earrings! Did u ever find it in Bora Bora? Oh no! ,surprise,"[0.99289024, 0.9935268, 0.99298054, 0.038276028, 0.99387264, 0.99828666]",0.99828666
fear,I reached and still picture the closet as a huge ghost in the dark. I wish I could sleep in my parents room right now ,sadness,"[0.9908907, 0.9893755, 0.99668723, 0.0076270946, 0.9971739, 0.7971752]",0.9971739
anger,Wow they better find my damn check . rage ,anger,"[0.9984633, 0.1526671, 0.0089435065, 0.0011688648, 0.00460585, 0.49294162]",0.9984633
joy,"Thx  bless u, filling heart and mouth w/His PRAISE! May His b ur STRENGTH ",joy,"[0.0028514944, 0.0015367989, 0.007871544, 0.9965283, 0.00876771, 0.9312187]",0.9965283
surprise,Alweer in de kantine aant wte tot ik van start mag! Zo veeel zin in vnvnd! ,surprise,"[0.9888931, 0.95097774, 0.91842407, 0.86890197, 0.6731954, 0.98921853]",0.98921853
joy,"Dagje afspraken in Arnhem. Beginnen met een kop thee, altijd goed. Straks family visit voor trouwdag paps amp mams en kerstkrans oppikken ",sadness,"[0.3081056, 0.38576728, 0.61332184, 0.8108967, 0.90333885, 0.8808197]",0.90333885
joy,trying to write a paper on a midsummer night's dream. good thing I dont understand this play at all. ,sadness,"[0.47871697, 0.8123861, 0.9132862, 0.1234191, 0.94690835, 0.8762504]",0.94690835
sadness, onga eh. october palang yata excited na tayo dun tapos di pala tayo makakasama. '( ,joy,"[0.031028988, 0.016861381, 0.012102091, 0.9899408, 0.015450297, 0.985607]",0.9899408
joy," make their woman cry out of and happiness, RMquot True that ",joy,"[0.012745969, 0.01722556, 0.013295935, 0.9885493, 0.018833818, 0.7277332]",0.9885493
sadness,damn. I wanna leave right now! sadly the two guys I board with aren't really responding. . ,sadness,"[0.9960908, 0.9958158, 0.9947954, 0.0034041116, 0.9976375, 0.98955625]",0.9976375
fear,I have to pee but I don't wanna stop this game ,surprise,"[0.38721895, 0.24446778, 0.66350543, 0.1646266, 0.7890996, 0.87131685]",0.87131685
disgust,quotDisgust and are two of the great that lead to change. quot ~ Jim Rohn philosophy ,disgust,"[0.9811298, 0.9966556, 0.44541806, 0.0029128222, 0.9870099, 0.8922502]",0.9966556
joy,amazing things happen when you pray ,surprise,"[0.0079928255, 0.004926824, 0.009581166, 0.9616209, 0.0043867724, 0.99724376]",0.99724376
joy,LOOLkim ftw RT  TRUE. Youre going to be all fat tomorrow RT  Gonna be in the library ALL fat tomorrow . ____. ,surprise,"[0.062112372, 0.034321673, 0.61956847, 0.9626531, 0.04076834, 0.9880619]",0.9880619
surprise,nog ff de puntjes op de i en dan is ie klaar. ,sadness,"[0.9568406, 0.9642682, 0.9629293, 0.044894855, 0.9897385, 0.9032631]",0.9897385
anger,My knuckle hurts so damn bad. I need to control my ,sadness,"[0.9858694, 0.9236484, 0.98921376, 0.0065079406, 0.990973, 0.7772406]",0.990973
surprise,Hungry Jacks could feed the world with the amount of 'healthy choice' salad menu items they r throwing out bcoz no- is buying it. ,sadness,"[0.87345433, 0.8377435, 0.6726296, 0.2597137, 0.9106388, 0.85085857]",0.9106388
surprise,Gotta love when a teacher assigns a paper and says it has to be between a certain number of pages (-) Youregettingfivepages ,surprise,"[0.2244951, 0.007543859, 0.058042616, 0.89928144, 0.061512865, 0.9246853]",0.9246853
fear," Car, OUI, la StarAc' n'est pas morte outre-Atlantique ",sadness,"[0.9445707, 0.92803884, 0.9425727, 0.1564903, 0.9867365, 0.9705493]",0.9867365
fear," I had fail of a weekend. Forgot laptop for forgot samples for persil, forgot figs for menswear. Lol. ",surprise,"[0.22255495, 0.9302081, 0.54187316, 0.011634233, 0.37507534, 0.94462466]",0.94462466
joy,mmmm. Got the new Toro y Moi album and the new The Antlers album on my Ipod finally. ,surprise,"[0.037759684, 0.016838154, 0.45679843, 0.92664444, 0.2987015, 0.9668487]",0.9668487
sadness,"Craig Mabbitt is my idol, but he ruined Escape The Fate. ",sadness,"[0.9723292, 0.90472585, 0.76171106, 0.099453904, 0.98408544, 0.8812076]",0.98408544
sadness,heard it for the last time today ( ,sadness,"[0.6582665, 0.83209944, 0.7374831, 0.14912288, 0.90826553, 0.75858223]",0.90826553
sadness, at my alien feet. Famoos good. It's been my first day back and haven't seen my sisters properly lol everys running around ,surprise,"[0.042043228, 0.085935004, 0.11400171, 0.7241297, 0.038725257, 0.95614237]",0.95614237
sadness, You didn't mention anything about doing it! You just left too early. ,anger,"[0.98874974, 0.9387938, 0.8934691, 0.074089505, 0.73005104, 0.98529136]",0.98874974
joy,"Lion king, pj's, tea and chocolate ",joy,"[0.055881843, 0.03879845, 0.13417529, 0.9728978, 0.11490538, 0.9332891]",0.9728978
joy,can't sleep. . . waking up at tomorrow butreally ,fear,"[0.98102725, 0.95268905, 0.9955584, 0.018787779, 0.99507374, 0.9779403]",0.9955584
surprise, you hate me and didn't save me a seat! ! hahahaha ,surprise,"[0.9922563, 0.89907247, 0.22591123, 0.10027476, 0.061155736, 0.99703753]",0.99703753
joy,"Bedtime, and a night of coughing to look forward to ",fear,"[0.053085297, 0.26703048, 0.71100485, 0.1185743, 0.0371315, 0.2916015]",0.71100485
joy,"But, I'm really excited about the changes in Spain. ( I can't wait to go see the country of my dreams! ! elections lacrisis ",joy,"[0.019604078, 0.0039069382, 0.00941362, 0.9973742, 0.0027761236, 0.99526215]",0.9973742
joy,Enjoy your day today. Catch a dream! ~ MJ Ames wisdom insight quote ,joy,"[0.0039315308, 0.0034113084, 0.0042322925, 0.9890805, 0.0043723867, 0.8531883]",0.9890805
surprise,quotThe few. The proud. The Marines. quot Internet radio can be diversified . . . thbirthdayofthemarinecorps ,joy,"[0.31880122, 0.08332064, 0.027968371, 0.7692754, 0.1326126, 0.6009942]",0.7692754
joy,hours of field hockey this weekend. ,joy,"[0.3354787, 0.17905214, 0.35200772, 0.664396, 0.51030934, 0.65471745]",0.664396
joy, ive been alone ill probably never find someone who can handle me ,fear,"[0.9880093, 0.86825424, 0.99177164, 0.021957109, 0.98862773, 0.9261832]",0.99177164
joy,It Feels Good To See The Red Light On Ma BB Flash Again (Y) ,joy,"[0.0059657777, 0.0026713936, 0.005690308, 0.998073, 0.0019644932, 0.9933514]",0.998073
joy,De camino a Sol. A ? Naaaaaa. A ver las luces con mi chica. Llamarme clapsico ,surprise,"[0.5679817, 0.75003695, 0.90233785, 0.94019383, 0.65626127, 0.98937094]",0.98937094
anger,"i wish i could go up to the bitch that stabbed me in the back and rip her heart out. oh wait now i remember, SHE DOESN'T HAVE ONE! ",anger,"[0.99634933, 0.9697071, 0.7091793, 0.0019361473, 0.95509815, 0.8388938]",0.99634933
anger,When I was Little I had Problems Bad as Hell lol I grew outta that shit doe. . Until I get Pissed Off fareal ,anger,"[0.9800132, 0.94065017, 0.401804, 0.11196795, 0.25816363, 0.6219687]",0.9800132
disgust,"If I tell yu something amp I trust yu with it amp yu fucc me over , consider us fighting on some real shit ! ",anger,"[0.98628485, 0.95591486, 0.943365, 0.008658852, 0.8096654, 0.75717413]",0.98628485
surprise,Baaaahahaha. Hours and hours over several months has finally come to an end product. I so wish I could show you guys what it is ,joy,"[0.029249812, 0.007634868, 0.014149866, 0.9955194, 0.01040315, 0.98969334]",0.9955194
surprise,Having a heart to heart with Getting to know the real me. . . ,sadness,"[0.060688436, 0.085733116, 0.4048624, 0.16760235, 0.7870486, 0.5462083]",0.7870486
surprise,im pretty sure someone is trying to hot-box our floor floor always classy ,fear,"[0.83823323, 0.9419057, 0.9841462, 0.19197693, 0.8439218, 0.939943]",0.9841462
joy,Remember to leave sparkles wherever you go. ❤♥✽∗•¨✽ ~Barb ,joy,"[0.004103095, 0.002150504, 0.009816202, 0.99606496, 0.007957145, 0.94802815]",0.99606496
joy,Have to make a on my final exam to be able to pass biology. Looks like I will be studying every day till next Wednesday. ,sadness,"[0.6033166, 0.51712406, 0.645873, 0.20051168, 0.76526445, 0.67487335]",0.76526445
disgust, its niggas too! ! ! This one nigga said period blood only make the pussy wetter o_O ,surprise,"[0.9899366, 0.97337294, 0.90777653, 0.34311354, 0.89822763, 0.99643624]",0.99643624
joy, My favorite setup is in-love-and-fighting-all-the-time. truejoy ,joy,"[0.013401925, 0.0040459456, 0.007017714, 0.99361515, 0.0030996585, 0.74375474]",0.99361515
joy,"Ah it's catching on, RT   good Christmas girl ",joy,"[0.02760564, 0.056441862, 0.12232228, 0.99586487, 0.103836976, 0.9956863]",0.99586487
joy,Great I get to see all of your ugly faces today. justkiddingyourbeautiful ,surprise,"[0.6983246, 0.42131504, 0.36638498, 0.41844466, 0.12439184, 0.9862342]",0.9862342
surprise,Off to mother in law's birthday. Shush. . . it's a ,sadness,"[0.066494696, 0.48977342, 0.97390723, 0.09415661, 0.97458446, 0.9523316]",0.97458446
sadness, calls you beautiful instead of hot or sexy. ” I've never been called beautiful. . . . ,surprise,"[0.9209636, 0.7679411, 0.8095284, 0.050435975, 0.90401787, 0.9879439]",0.9879439
joy,"God's joy is so overwhelming, so much more overwhelming than finals week, let us focus on that this week and give it all to Him ",joy,"[0.005362599, 0.0062090643, 0.010016671, 0.98710895, 0.0054610223, 0.84173244]",0.98710895
surprise,hahahahahahahaha its REALLY funny cause you have no idea whats coming ,surprise,"[0.08007611, 0.016067896, 0.33181623, 0.75718206, 0.020130593, 0.9846656]",0.9846656
joy,Pa la cama cansado despues de darlo todo en CocoLoco la hostiaxABuenas noches Gente! ,sadness,"[0.9854329, 0.98902273, 0.95258486, 0.16843994, 0.99268323, 0.9483252]",0.99268323
joy,"k im really not up for any homework, i really dont want to do it during my spare. . . this is when i start to have a debate with myself! ",anger,"[0.9900124, 0.96355116, 0.96459943, 0.007929377, 0.9147246, 0.8562656]",0.9900124
joy, My. Favourite. Christmas movie. Ever. Ever. ,joy,"[0.016781256, 0.0036137379, 0.056595605, 0.9909496, 0.61382174, 0.90836775]",0.9909496
surprise,"Demain la , les gens qui comptais sur Ds la vont avoir une big p ",sadness,"[0.9228185, 0.90403026, 0.9072313, 0.77360564, 0.9892953, 0.9178649]",0.9892953
sadness,"Meno due puntate alla fine di TwoamphalfMen, l'originale. Come fare senza Charlie dopo? ",surprise,"[0.7639721, 0.58402646, 0.7569452, 0.64189124, 0.93290085, 0.96696824]",0.96696824
surprise,Zo voor vandaag klaar met een begin is gemaaktP nu zorgen dat hij voor volgende week af is. . ,sadness,"[0.9325091, 0.90106463, 0.95463675, 0.34889007, 0.9796515, 0.8884263]",0.9796515
joy,Here comes the radiated heat -- joyness sounding like we're in the bowels of a tanker. HellsKitchen NYC ,joy,"[0.036820758, 0.0572101, 0.00938346, 0.8977922, 0.0023889064, 0.82087606]",0.8977922
joy,The life of a grafter. . . It ain't pretty. . . . On a positive note. . . I've caught my train everyday this week. . . ,surprise,"[0.12351019, 0.38481924, 0.2584485, 0.48346326, 0.11851435, 0.5756956]",0.5756956
joy,The best feeling when someone tells you that you lost weight lt ,joy,"[0.0070053805, 0.00097038643, 0.0067364685, 0.9897168, 0.0025438997, 0.9847803]",0.9897168
joy,My sister just showed me another game haha it's just like angry birds it so stupid its addicting justwhatineed ,surprise,"[0.82256174, 0.08241564, 0.40884903, 0.8318406, 0.10024617, 0.98722863]",0.98722863
sadness,WOW ( I haven't heard about that. . SMH RT   A year old killed himself. How? Why? ,surprise,"[0.9811087, 0.98561364, 0.9655827, 0.07716076, 0.99251294, 0.9982663]",0.9982663
surprise,"Got my formal dress, no one will be wearing it this year. ",sadness,"[0.94615686, 0.96426487, 0.9796831, 0.037409265, 0.9846036, 0.9614033]",0.9846036
