labels,text,emotion,prob_emotion,prob_max
sadness,At my grandfather's funeral - My grandparents virtually raised me as my mother was a solo-parent and had to work. ,sadness,"[0.64732, 0.5460294, 0.6151384, 0.585642, 0.2875338, 0.96280897, 0.43736464]",0.96280897
disgust,Watching a TV documentary on seal clubbing. ,disgust,"[0.5223531, 0.66173726, 0.48564696, 0.43000016, 0.065083615, 0.41429958, 0.632882]",0.66173726
shame,I ate very fattening food in front of my boyfriend who would like me to lose weight. I am supposedly pursuing a modelling career but first I must lose weight. I had been trying to diet. ,shame,"[0.684332, 0.6354099, 0.65209514, 0.7152904, 0.0073352573, 0.57763183, 0.7341948]",0.7341948
guilt,"I let my pet budgie loose to fly around my room one afternoon. A few hours afterwards I found he was still free, went in and out of my room leaving the door open. My cat got in and killed my budgie - this happened to budgies. ",sadness,"[0.76982766, 0.720887, 0.8099163, 0.7906862, 0.029555568, 0.98966634, 0.7347605]",0.98966634
joy,The birth of my first child. ,joy,"[0.18798493, 0.10571685, 0.2863971, 0.3397718, 0.8484142, 0.32459867, 0.11972817]",0.8484142
fear,A large german shepherd dog ran and barked at me (he didn't bite fortunately). ,fear,"[0.441704, 0.3616673, 0.7371754, 0.3292645, 0.0161726, 0.2252357, 0.25732213]",0.7371754
anger,Most recently when the chairman at the New Zeeland Rugby Union announced that the All Blacks' would accept the invitation of South Africa to play rugby in that country. ,sadness,"[0.7725825, 0.73674333, 0.42577347, 0.4985757, 0.72252584, 0.8113382, 0.6439534]",0.8113382
sadness,When I was told a friend's baby had been born with only partial sight. This was her first child and she was not young (the mother that is). ,sadness,"[0.732994, 0.725953, 0.7830758, 0.64216965, 0.37375596, 0.9776604, 0.71687883]",0.9776604
disgust,When I first saw the state of a cafeteria in the grounds of the university. Due to students own lack of concern for the environment in which they eat and drink. Rubbish and spilled tea and coffee left everywhere. ,sadness,"[0.72815454, 0.8257163, 0.51973295, 0.60077333, 0.024388473, 0.9466369, 0.7326336]",0.9466369
shame,"When I as a Pakeha (white) new Zealander, was just as racially prejudiced as other people whom I had condemned. ",shame,"[0.66178685, 0.65563446, 0.4780247, 0.7265064, 0.000701891, 0.5456959, 0.7997265]",0.7997265
guilt,When my husband discovered I was having an affair with another man. ,sadness,"[0.7897474, 0.7846353, 0.85206044, 0.80824846, 0.016665539, 0.9194111, 0.84626245]",0.9194111
joy,"I was biking with my boyfriend, the sun shining after a long period of bad beather, afterwards we spent the evening and night together. ",joy,"[0.13625665, 0.13839005, 0.09435356, 0.3091065, 0.7772175, 0.042031165, 0.13908055]",0.7772175
fear,"I was hitchhiking and was picked up by a stranger he drove into the woods and wanted to make love with me, I refused and escaped from the car. When walking in the wood and hearing the car I was afraid. ",fear,"[0.6925529, 0.66233593, 0.9673081, 0.64998513, 0.0027057466, 0.665106, 0.69851816]",0.9673081
anger,In a discussion the leader wanted to stop because she was of the opinion that we were not involved and she misjudged our reactions as negative. We however only posed several questions which she couldn't answer. ,anger,"[0.53538257, 0.3613222, 0.51231676, 0.47345096, 0.007809313, 0.32861042, 0.41157335]",0.53538257
sadness,When my grandmother died. She stayed with us until I had the age of . When she died I was and I remember the moment after the funeral I sat on the table and cried. ,sadness,"[0.046776608, 0.264166, 0.39216486, 0.5479588, 0.002173131, 0.97955084, 0.4860222]",0.97955084
disgust,When I heard about the disaster in Bophal (India). ,sadness,"[0.75102603, 0.7402171, 0.8423805, 0.66494465, 0.0004216892, 0.97313875, 0.81961924]",0.97313875
shame,"Once in a public ladies room, I opened the door of a cubicle that was taken, although it was not locked. ",fear,"[0.7535278, 0.7860704, 0.8280506, 0.6991878, 0.20341292, 0.67562944, 0.7916507]",0.8280506
guilt,"In a playground I was playing at the seesaw with a little niece. I wanted to stop but nobody came to help me. When I got off, all alone the seesaw fell down with a big smash. My niece got hurt above her eye. Now there is a scar. ",sadness,"[0.76258117, 0.68716794, 0.80669457, 0.65300435, 0.035701055, 0.9024183, 0.69814354]",0.9024183
joy,When passing the final examinations for social worker. ,joy,"[0.18874486, 0.3086337, 0.336114, 0.29578322, 0.6581425, 0.24089856, 0.18801859]",0.6581425
fear,"Sleeping alone in a tent, while hearing several noises such as rustling etc, I am afraid that there are people who are up to no good. ",fear,"[0.6830788, 0.6836586, 0.98161006, 0.7070503, 0.00032817287, 0.36469418, 0.561703]",0.98161006
anger,"A man kept a seat taken by putting his coat on it after a while the chair was still empty, I asked him if I could use the chair, he didn't agree for the chair was for his coat. ",sadness,"[0.76569533, 0.78256595, 0.80721897, 0.78313524, 0.09576062, 0.90624404, 0.7345207]",0.90624404
sadness,When the relationship with my girlfriend broke up. ,sadness,"[0.66733813, 0.5695574, 0.5633913, 0.5915869, 0.01898894, 0.96019816, 0.62765455]",0.96019816
disgust,A piece of work was marked as bad by the teachers I and some fellow students didn't agree with their vague criticism. I felt myself taken in by the teachers and felt disgust. ,disgust,"[0.7018413, 0.99157965, 0.50876063, 0.46560374, 0.00026578136, 0.3146766, 0.700978]",0.99157965
shame,Some weeks ago I experienced a day that everything went wrong I broke several things I felt very ashamed for I am not a sloven. ,shame,"[0.39933592, 0.8257096, 0.5742325, 0.8472397, 0.00013522775, 0.9449082, 0.9846994]",0.9846994
guilt,"I had made an appointment with a girl to go to the movies, but actually I had no mind when we arrived at the cinema, it was a full house. I then went back and she went to the movie alone. ",sadness,"[0.5292409, 0.5439106, 0.31640983, 0.4361897, 0.047488336, 0.59137666, 0.35354245]",0.59137666
joy,A friend came to tell me that her father invited me to go on holiday with them in Benidorm otherwise I could not afford to go on holiday. ,sadness,"[0.65619427, 0.58931303, 0.7424101, 0.74477434, 0.64268816, 0.8544795, 0.5797023]",0.8544795
fear,At the age of years I always had to take care of my little brother and sister I never could sleep then. I always imagined creepy men sneaking into our house. ,fear,"[0.45718643, 0.6892905, 0.959339, 0.8255122, 0.0019032266, 0.56539154, 0.6043434]",0.959339
anger,"The landlord had selected a new lodger on her own, while we used to do that it was not what she had done, but how she did it that made me angry. ",anger,"[0.9630462, 0.454972, 0.06657862, 0.20734984, 0.0004497737, 0.00045815873, 0.06456295]",0.9630462
sadness,"It was a complex situation concerning a relationship with a boyfriend, I had broken the relationship for some reasons. Meanwhile, as I felt it, I had most sorrow. ",sadness,"[0.017250683, 0.41946182, 0.53493667, 0.7918269, 0.0002687602, 0.99857295, 0.7595711]",0.99857295
shame,I saw a terrible accident happen and I laughed a lot of the fright and because I was nervous. ,fear,"[0.013201647, 0.01906956, 0.5823292, 0.14870448, 0.0121429255, 0.00054543436, 0.19242129]",0.5823292
guilt,My mother wants to talk very often about her life. I dislike this because she always talks negatively about the same people whatever I do it doesn't help. ,anger,"[0.86828256, 0.78519917, 0.7258721, 0.69394714, 0.003438823, 0.8361709, 0.62267345]",0.86828256
joy,At the moment when I heard the result of an examination and it proved that I succeeded the second year of my study. ,joy,"[0.16885784, 0.12319826, 0.20333767, 0.2067637, 0.73625755, 0.10676064, 0.073363595]",0.73625755
fear,I have a fobic anxiety for elevators. This anxiety is worst at the moment when the doors have to open. I have it often in the elevator at our university. ,fear,"[0.20317033, 0.6581415, 0.9602053, 0.6085431, 0.00079566514, 0.05321997, 0.63768584]",0.9602053
anger,When someone accuses me without reason and is not willing to listen to me. ,anger,"[0.8113907, 0.7005541, 0.65611744, 0.5588228, 0.0060977475, 0.72644025, 0.6625867]",0.8113907
sadness,My boyfriend decided to make an end to our relationship. ,sadness,"[0.688239, 0.60282016, 0.69248354, 0.61897033, 0.008836715, 0.97072756, 0.640931]",0.97072756
disgust,A person I know who tells lies and so pretending to be better than she is. ,disgust,"[0.7877482, 0.8387341, 0.3738413, 0.599751, 0.00061256246, 0.4983473, 0.74096817]",0.8387341
shame,When I am in an auditorium with people and I ask a silly question so that everyone starts to laugh. ,joy,"[0.002209093, 0.00032009804, 0.0039910953, 0.03899184, 0.6521712, 0.00014323472, 0.019650498]",0.6521712
guilt,I moved to Nijmegen for my study. Soon after this my mother had to be admitted in hospital because of cardiac compliants. I knew that my moving was an important reason for this. ,sadness,"[0.43322828, 0.48928747, 0.70321137, 0.5920686, 0.043530148, 0.8662368, 0.42273176]",0.8662368
joy,I can't give one description here. I often feel joyful when I have done things good in relation to other people especially when my friend says he loves me and I also tell him that I love him. ,joy,"[0.00031229082, 0.00018332008, 0.00020833929, 0.0007361002, 0.98059225, 0.00021713244, 0.0003693443]",0.98059225
fear,I was afraid when my first boyfriend threatened to make an end to our relationship because he didn't love me enough while I loved him very much. ,fear,"[0.35039702, 0.061165757, 0.9721729, 0.5548162, 0.024449576, 0.41785792, 0.2383453]",0.9721729
anger,"A good friend deceived me. Because of that little quarrel our relationship finished, mainly because she was not honest. I was very angry about that. ",anger,"[0.9885421, 0.74093735, 0.5819129, 0.74415755, 0.0013889556, 0.3572292, 0.5277524]",0.9885421
sadness,I was very sad when my first boyfriend finished our relationship. ,sadness,"[0.02804733, 0.40730456, 0.5136393, 0.56094575, 0.00019267267, 0.9990113, 0.6594534]",0.9990113
disgust,I was once raped (one year ago) by a man who was a lot older than me and whom I just met. Maybe it wasn't rape but the man wanted more than I wanted to give him since there were other people in vicinity. ,shame,"[0.06840562, 0.11363847, 0.081234254, 0.26430774, 0.0006265147, 0.028697567, 0.2850955]",0.2850955
shame,I felt shame when I didn't study enough for my exams and as a result I failed. I then invented idle stories to talk it good for myself and the others. ,shame,"[0.015787214, 0.50456434, 0.3076878, 0.8852728, 0.000100024605, 0.9592358, 0.9938065]",0.9938065
guilt,I felt guilty when I once went out with another boy and made love with him while I had a close boyfriend. ,guilt,"[0.21583712, 0.16845308, 0.68854195, 0.98753196, 0.00017387474, 0.7940727, 0.87579256]",0.98753196
joy,When my boyfriend came back after being away for days. ,sadness,"[0.53162515, 0.4487777, 0.62072057, 0.52728945, 0.6350428, 0.8051296, 0.39772186]",0.8051296
fear,When I was sitting in a car next to a man who was masturbating. ,disgust,"[0.75410146, 0.88147897, 0.73731565, 0.6779743, 0.013838246, 0.16840144, 0.81546986]",0.88147897
anger,"When my mother told things to my sister, which I told my mother in confindence. ",sadness,"[0.71184963, 0.623318, 0.7399263, 0.66083044, 0.23983188, 0.7437506, 0.66206044]",0.7437506
sadness,Tonight in bed when I realised how bad my relationship with my friend was. ,sadness,"[0.7397792, 0.76727724, 0.74958366, 0.72087294, 0.0004799325, 0.98286724, 0.8385346]",0.98286724
disgust,"When I was in Eindhoven on an Exhibition of Hernan Nitsche, who made paintings with real blood. There were also photographs about the killing of cows. ",disgust,"[0.4350485, 0.55016387, 0.2493192, 0.4030284, 0.035755098, 0.16997847, 0.37409773]",0.55016387
shame,When I made an end on a relationship after three years. ,sadness,"[0.5857057, 0.56561095, 0.5925916, 0.6012969, 0.05001978, 0.94604933, 0.57240397]",0.94604933
guilt,That I didn't want my friend to leave on holiday for days because I thought I would miss him. I was constantly trying to persuade him. ,sadness,"[0.4307409, 0.076027, 0.6263737, 0.6963179, 0.07356286, 0.75536364, 0.19699186]",0.75536364
joy,When I was making music together with my friend. It sounded very good and we were very satisfied. ,joy,"[0.024410617, 0.0008685824, 0.10816865, 0.10776059, 0.8642943, 0.001245199, 0.0023290673]",0.8642943
fear,When my cat ran under a car and came home wounded. He could hardly walk. I didn't dare to go to a veterinarian because I was afraid he would kill him. ,fear,"[0.7490308, 0.6566008, 0.9428717, 0.76958853, 0.04699223, 0.92048925, 0.700004]",0.9428717
anger,I had to unscrew something on my car. I didn't succeed after two afternoons of trying. A feeling of anger built up itself. ,anger,"[0.9800531, 0.010282034, 0.0002966283, 0.0017148252, 0.00013465207, 7.565632e-05, 0.0010559905]",0.9800531
sadness,"Losing my girlfriend who made an end to our relationship. By this I lost an important source of support, certainty and joyful moments. I cried very intensly when that happened. ",sadness,"[0.11286829, 0.36863187, 0.09586451, 0.55715454, 0.0044234716, 0.98116976, 0.56220484]",0.98116976
disgust,A few days ago I saw two dandy girls of my age. I disliked their clothes and their way of doing. ,disgust,"[0.72640777, 0.7645001, 0.5270234, 0.561206, 0.0015860936, 0.4373567, 0.63907266]",0.7645001
shame,"During carnaval I danced for a few minutes normally I don't dance because I am rigid in my moving around during a dance, I stopped very soon. ",fear,"[0.36940804, 0.47687158, 0.55619353, 0.47444054, 0.2627957, 0.42700642, 0.5432141]",0.55619353
guilt,I had a girlfriend which I used to call regularly. Then I didn't phone her for a while. At a certain moment I felt a little tension which became worse. ,fear,"[0.69143254, 0.6607989, 0.71039844, 0.5916107, 0.00042947533, 0.6341859, 0.58217967]",0.71039844
joy,At an important moment in a volleyball game we made a point and by this we won a set from a much stronger competitor. ,joy,"[0.3018395, 0.15745573, 0.27933115, 0.2783342, 0.681289, 0.024514569, 0.13805296]",0.681289
fear,When I went out with my dog in a forest late at night when we were on a camping. ,fear,"[0.48743612, 0.6054549, 0.7243425, 0.52282274, 0.34276944, 0.50699735, 0.4806455]",0.7243425
anger,I had an appointment with someone at a certain time. The other person didn't appear. ,sadness,"[0.81022394, 0.7098957, 0.7527157, 0.6503816, 0.0906498, 0.84058195, 0.7061346]",0.84058195
fear,When I entered the operation theatre and underwent a difficult operation. ,sadness,"[0.39751893, 0.48403835, 0.61867845, 0.5285336, 0.024123423, 0.7617751, 0.57186013]",0.7617751
anger,"When my friends left without waiting for me, after we had arranged to go out together. ",sadness,"[0.8555036, 0.807511, 0.8387511, 0.7247031, 0.07268073, 0.97823334, 0.7987476]",0.97823334
sadness,When they gave away my dog to other people without my knowledge. ,sadness,"[0.8992903, 0.8554988, 0.8752681, 0.81718045, 0.08656057, 0.9796147, 0.82153255]",0.9796147
disgust,"When I had to eat scraps from a dust-bin, because of a bet. ",sadness,"[0.80763125, 0.8432897, 0.82287925, 0.7176231, 0.003937967, 0.91673106, 0.82395506]",0.91673106
shame,"At the airport, eighty beer cans that I was carrying in a bag spread all around while I was going through the metal detector. ",disgust,"[0.6873536, 0.7695491, 0.6981809, 0.6697358, 0.1353003, 0.5870587, 0.72575074]",0.7695491
guilt,"When I took a car which was not mine, and suddenly it stopped working. ",sadness,"[0.7138538, 0.7245002, 0.68845415, 0.73095524, 0.014545473, 0.8823126, 0.7187841]",0.8823126
joy,When the Real Madrid team of basket ball qualified for the final of the Europe Cup at Athens. ,joy,"[0.21985286, 0.13411748, 0.22589837, 0.28077054, 0.71871847, 0.16289625, 0.0872814]",0.71871847
fear,On the scenic railway at the fairground. ,joy,"[0.17868042, 0.17179321, 0.34468105, 0.29631028, 0.6208659, 0.1478281, 0.11069757]",0.6208659
anger,"At having an argument with a stranger, in the street. ",anger,"[0.9034311, 0.8054301, 0.6838092, 0.57427806, 0.0012982738, 0.49123663, 0.8441089]",0.9034311
disgust,When I entered a toilet in a bar and it stank. ,disgust,"[0.65491784, 0.95542526, 0.6592567, 0.6769175, 0.00033506347, 0.5452987, 0.8747018]",0.95542526
joy,The day I finished my military service. ,sadness,"[0.38327363, 0.30961645, 0.3256881, 0.3133369, 0.4934076, 0.6015919, 0.25136626]",0.6015919
fear,"When I was a child, one day, I was going home late at night and I did not notice an uncovered man hole and fell in it. I was in there for several minutes. ",sadness,"[0.59844744, 0.6581709, 0.7005529, 0.6827286, 0.057359863, 0.7641529, 0.74300313]",0.7641529
anger,"One day, when I was a child, my grandmother shut me up in a room. ",sadness,"[0.77664834, 0.83215415, 0.8501845, 0.7028783, 0.10061344, 0.890072, 0.75016236]",0.890072
sadness,The day I left my first girlfriend. ,sadness,"[0.59663284, 0.545123, 0.62259966, 0.6541738, 0.07438186, 0.9479451, 0.622342]",0.9479451
disgust,"One day I was in the countryside with several friends, and we began to eat figs, after we were all full we noticed that all the figs were full of worms. ",sadness,"[0.60689026, 0.892605, 0.69177496, 0.68765634, 0.054489788, 0.9108787, 0.792583]",0.9108787
shame,"When I got my fingers stuck in one of the side holes of the door, in the tube. ",fear,"[0.6567073, 0.76349807, 0.7747976, 0.63900644, 0.14378123, 0.6110631, 0.7320877]",0.7747976
guilt,I ran over my dog with a bicycle when I was carrying him tied to the handle bar. ,sadness,"[0.7642107, 0.7926344, 0.8016454, 0.816921, 0.012459276, 0.8698104, 0.8364911]",0.8698104
joy,When I won the first prize in a cross country race. ,joy,"[0.21002923, 0.102242015, 0.18038647, 0.23201905, 0.76245546, 0.05121804, 0.09689242]",0.76245546
fear,I found myself involved in a fight in which a person died and I had to intervene with some risk. ,sadness,"[0.6411515, 0.5964172, 0.6279241, 0.66043395, 0.009091349, 0.9140264, 0.652139]",0.9140264
anger,An argument among friends in which my opinions on the way to spend spare time were disapproved. ,disgust,"[0.8308532, 0.8618769, 0.48708186, 0.55758685, 0.00040615167, 0.6181056, 0.73307216]",0.8618769
sadness,I was forced to leave an unforgettable friend. ,sadness,"[0.6889222, 0.67018586, 0.79881746, 0.7749341, 0.016644228, 0.9903301, 0.7533507]",0.9903301
disgust,I saw the gare of a prison. This gare and the building were in deplorable condition and were full of rubbish. ,sadness,"[0.80917335, 0.8962093, 0.7953897, 0.69173145, 0.0008379279, 0.9386168, 0.8540315]",0.9386168
shame,A mishap suffered on misinterpreting a girl's proposition. ,shame,"[0.5708491, 0.51864773, 0.34209022, 0.6867267, 0.0005618942, 0.36285284, 0.77040195]",0.77040195
guilt,"I thought that I could have avoided the above situation (the one in fear) if I had concentrated more on my work, which I hate. ",fear,"[0.13168944, 0.5518951, 0.94813627, 0.35929105, 0.00022488246, 0.06917796, 0.16535671]",0.94813627
joy,"When I passed the last exam, which I had doudts about. ",shame,"[0.5512151, 0.7087074, 0.50574744, 0.66662526, 0.23567143, 0.62438893, 0.78460467]",0.78460467
fear,Before I had a tooth pulled out. I was very upset and ill. ,sadness,"[0.8192095, 0.78235966, 0.79787505, 0.6330677, 0.00037632816, 0.95912105, 0.7000203]",0.95912105
anger,When the Real Madrid football team lost against the inter in the U. E. F. A cup. ,sadness,"[0.6155097, 0.58481795, 0.5243864, 0.53594536, 0.011521814, 0.9493944, 0.73055375]",0.9493944
sadness,When my dog died. I had reared it for nearly three years. It had been ill for several days and had not eaten anything. One morning I found it dead. ,sadness,"[0.680761, 0.6574538, 0.893695, 0.7577137, 0.06915069, 0.99119425, 0.6689373]",0.99119425
disgust,"On a trip to Santander a child sitting beside me fell ill and started to vomit, seeing this made me feel very bad. ",sadness,"[0.24211906, 0.8144982, 0.7799762, 0.7933768, 0.00015950242, 0.9669156, 0.7972585]",0.9669156
shame,I fell down in the bus when it braked suddenly and everybody started looking at me. ,shame,"[0.599122, 0.6111348, 0.75040513, 0.62236446, 0.109175116, 0.76000524, 0.77562815]",0.77562815
guilt,"When I finished a test type of exam and did not dare to answer any question, I doubted whether I would pass the exam or not. ",fear,"[0.58436376, 0.67116207, 0.8733781, 0.58378965, 0.008223445, 0.6747342, 0.7259412]",0.8733781
joy,"When I was back home after a long time, meeting beloved people and close friends. ",joy,"[0.2435445, 0.04988104, 0.41081393, 0.43358788, 0.7701922, 0.5579263, 0.095299676]",0.7701922
disgust,When I heard about the treatment of a friend in jail. Really inhuman. I never realised that such things also happen in the Netherlands. ,sadness,"[0.87696105, 0.92070574, 0.7836481, 0.66214013, 0.006858283, 0.9363508, 0.857347]",0.9363508
shame,I cannot remember a situation in which I felt ashamed. I was eating with some people and a little boy I took care of. I warned him often not to knock down his glass of mild. When I took out his chair I knocked down my own glass. ,sadness,"[0.16566318, 0.17099464, 0.24611898, 0.31289145, 0.0024436319, 0.5288467, 0.41439968]",0.5288467
guilt,My mother always took my side. That brought about quarrels with my father. I knew she didn't like that and I felt very sorry for that. ,sadness,"[0.3535921, 0.19731264, 0.32897237, 0.77488106, 0.0023088043, 0.9418804, 0.7118264]",0.9418804
joy,"When on holiday in Greece I called my best friend, she told me she passed the examinations and that she had been admitted to the study for speech therapy. ",joy,"[0.32565185, 0.31043366, 0.38534227, 0.5228017, 0.5745905, 0.45129952, 0.3341684]",0.5745905
fear,"Together with a little brother I biked on a lonely road in the Polder. Then we were annoyed by a boy on a motorbike he took over, stopped, took over, etc. Then we saw he had something in his hand, we turned until we came across a man, who accompanied us. ",anger,"[0.8683664, 0.8428648, 0.7198386, 0.49439257, 0.00040730205, 0.63279694, 0.4872058]",0.8683664
anger,We lived with persons in the loft of a house. It often occurred that other persons again and again climbed the stairs with much noise. When I was studying I couldn't concentrate and got angry. ,anger,"[0.9604886, 0.26300493, 0.3845893, 0.5014913, 0.0005713576, 0.019431114, 0.34951437]",0.9604886
sadness,"I partly colored my hair black. My mother didn't like it and reproached me to be a ""subversive element"". Later on she stated that this was due to my friends. As I see it, this all resulted from colouring my hair. ",disgust,"[0.6544399, 0.7020224, 0.6770616, 0.6681324, 0.009443415, 0.59539884, 0.6411695]",0.7020224
disgust,"I was shopping in Utrecht with friends, we also ate some chips and snacks in a snackbar, then we saw a shabby fellow. He took a cold half eaten croquette (a snack) from a rubbish bin and eat it. ",shame,"[0.5781172, 0.7540729, 0.71657157, 0.6794574, 0.027727835, 0.75973505, 0.8280478]",0.8280478
shame,I had subscribed for this test. We were informed by our secretary where the test took place. We went over there and thought there was a course. So we went back again I felt ashamed that the secretary again should see me. ,sadness,"[0.7316152, 0.88783467, 0.9218281, 0.904112, 0.0002473383, 0.980346, 0.9758193]",0.980346
guilt,"I was out with a friend in a place where it was very, very busy. When we wanted to go I bumped a person, who dropped his glass beer I offered a new one but he didn't accept it. ",sadness,"[0.7378772, 0.65832746, 0.6340018, 0.5716262, 0.10832406, 0.8207545, 0.6450282]",0.8207545
joy,"It appeared that I gave correct answers to all questions during an examination of personality while I thought I performed very badly. Even now, I don't know how I managed it. ",shame,"[0.5764739, 0.55554163, 0.26467472, 0.59523857, 0.026777035, 0.3767286, 0.766343]",0.766343
fear,"My father was very angry with me, and I locked me up in the shower. Then my father knocked his fist through the door, I was scared to death. ",fear,"[0.94998187, 0.51745886, 0.9693924, 0.42200103, 0.00022866839, 0.04909085, 0.41425282]",0.9693924
anger,"My sister borrowed some LP records for a party. She had left them in the car on curatao. Due to the heat they were crooked, so I couldn't play them again. ",sadness,"[0.47748685, 0.56338143, 0.4361458, 0.47765243, 0.2113791, 0.7520794, 0.498623]",0.7520794
sadness,"When my grandmother died, her life was heavy and her last hours were terrible. ",sadness,"[0.76492023, 0.73833865, 0.7326606, 0.7217822, 0.00074383686, 0.98971635, 0.64081776]",0.98971635
disgust,"When I watched TV and saw a performance of ""Prince"" (a popidol). Disgusting he'd better be a stallion. ",disgust,"[0.71892565, 0.98327774, 0.62613523, 0.33777297, 0.00037122436, 0.49808547, 0.9239458]",0.98327774
shame,We had arranged a beach party with people. There my father got drunk I felt very ashamed. ,shame,"[0.80339557, 0.9517036, 0.83842987, 0.9298034, 0.00054698455, 0.98777467, 0.9932811]",0.9932811
guilt,When I flew out to my mother and made rude remarks because I felt so tense (studied too hard for an examination). ,fear,"[0.5175719, 0.3814854, 0.563799, 0.44931054, 0.00030663898, 0.19641021, 0.45372346]",0.563799
joy,"Unofficially I was informed about my results of the final examination of the secondary school. A teacher wrote them up for me. When I went outside, I started crying with joy. ",joy,"[0.00034694056, 0.0004628936, 0.00037851432, 0.002039048, 0.982742, 0.00038909874, 0.0032966123]",0.982742
fear,"I am thinking about death, the eternal of it, the unknown, the sense of being here. Often, laying in bed in the dark and quiet, the fear makes me feel dizzy. ",fear,"[0.038800396, 0.47717106, 0.9711556, 0.5014475, 0.0002091302, 0.39290205, 0.5493134]",0.9711556
anger,"If they force me to eat something I don't like. For example, my parents always twaddle and whine, when I don't eat all the food. ",anger,"[0.7755962, 0.7075624, 0.6954787, 0.639404, 0.011160031, 0.5932585, 0.60185087]",0.7755962
sadness,"I had to leave Den Helder and all friends and acquaintences, after having spend two weeks there with my friends. ",sadness,"[0.7377544, 0.7171213, 0.8313327, 0.69983065, 0.11273307, 0.98521113, 0.7445209]",0.98521113
disgust,"Being on view in a meat-factory. Pigs being cut open, pigs being suspended from nods, blood everywhere, decompsition. ",disgust,"[0.3885972, 0.75878537, 0.36768448, 0.47052562, 0.010625638, 0.5171605, 0.57659316]",0.75878537
shame,"When I have suffered a terrible fit of eating, that frequently occurs. Then I eat everything, I act like a glutton I eat big amounts of food, sometimes even half a loaf. ",shame,"[0.506902, 0.44103047, 0.43597767, 0.51135683, 0.0028233752, 0.10266138, 0.58289295]",0.58289295
guilt,When my father (physically handicapped) asks me to do something and I raise several objections. Often I can fix it in few moments. ,anger,"[0.43114457, 0.36179438, 0.293021, 0.3042365, 0.0055024102, 0.14407131, 0.29436818]",0.43114457
joy,When the parents of my girlfriend gave permission to spend our holiday together. ,joy,"[0.37146404, 0.41470647, 0.54716134, 0.48461086, 0.693501, 0.4734898, 0.3785748]",0.693501
fear,When the relationship with my first girlfriend broke up and I realized it too late. ,sadness,"[0.72083205, 0.68665177, 0.7450129, 0.68715256, 0.009174988, 0.9715334, 0.743302]",0.9715334
anger,Someone who always took care for the key of the sportshall stayed away without letting us know. Next time he did as if nothing had happened. ,sadness,"[0.5772058, 0.5341093, 0.4427943, 0.45153645, 0.068263665, 0.766759, 0.5668183]",0.766759
sadness,When my last relation broke up. ,sadness,"[0.6132413, 0.57151914, 0.6128828, 0.5357848, 0.059841804, 0.9588069, 0.5913121]",0.9588069
disgust,"When working in a chemical laundry, I saw rats and maggots in the washing. ",disgust,"[0.6421958, 0.90012336, 0.8261732, 0.67585444, 0.0005916712, 0.45958564, 0.80190843]",0.90012336
shame,When I forgot the birthday of my best friend and I innocently came to visit her one week later. ,sadness,"[0.69056964, 0.68753207, 0.511365, 0.7792164, 0.15027003, 0.9145734, 0.78360224]",0.9145734
guilt,"When I made love with a girl, which I don't really love. However I know that she loves me. ",guilt,"[0.34995538, 0.4307324, 0.3370643, 0.5495795, 0.12532578, 0.5229306, 0.2691094]",0.5495795
joy,When I passed the driving test (on the second try). ,joy,"[0.22973637, 0.24756593, 0.3766626, 0.3030489, 0.8386331, 0.06845165, 0.2565153]",0.8386331
fear,"I was walking in the wood at night with my boyfriend. Very romantic. Suddenly I heard a car driving very slowly with the lights out, it looked as if they were looking for something. ",fear,"[0.010149279, 0.0024611568, 0.5487322, 0.3621366, 0.33503652, 0.013103259, 0.00081858545]",0.5487322
anger,I am a teacher in arts and crafts (boys from - years). for them it is obligatory and they dislike it. They tease me. When one of them cut up some material I flared up. ,anger,"[0.8228343, 0.42497554, 0.451504, 0.42959294, 0.031497076, 0.19544828, 0.42207584]",0.8228343
sadness,My sister was in coma for months (due to a train accident). Now her brainfunctions are disturbed. She will never be able to walk and she can hardly talk. ,sadness,"[0.6508216, 0.6540866, 0.7062981, 0.6162465, 0.01954066, 0.95000005, 0.6702099]",0.95000005
disgust,I lived together with my boyfriend. One night he stayed away and next day he told me that he had chat up with another girl. ,sadness,"[0.8132754, 0.7968961, 0.8463264, 0.757157, 0.019205846, 0.9752153, 0.7724489]",0.9752153
shame,"I talk too much, cannot keep things secret. I promised a friend not to tell something to anybody. Neverthless, I did, and she got informed about it. I felt very ashamed. ",shame,"[0.72853065, 0.68509144, 0.7694872, 0.8694549, 0.0006631659, 0.87124795, 0.9602707]",0.9602707
guilt,My parents appreciate very much me and my boyfriend coming and have dinner with them at Christmas. However we decided to visit his parents. My mother was rather disappointed. ,joy,"[0.0005117184, 0.0013981762, 0.00029395265, 0.0076549863, 0.15556963, 0.009645788, 0.0009024712]",0.15556963
joy,"When I started a relation with a girl, with whom I have fallen in love already some time ago. ",joy,"[0.00080089865, 0.00037855704, 0.0009724619, 0.14827791, 0.62088776, 0.0055768574, 0.0015823127]",0.62088776
fear,"Once sitting in the cinema, I became very anxious (watching a ""cold"" film). I do not know the reason. ",fear,"[0.19659406, 0.3035442, 0.9400707, 0.43939665, 0.00029188054, 0.15487765, 0.40568104]",0.9400707
