labels,text,emotion,prob_emotion,prob_max
joy,When some friends of mine asked me to go camping with them for a fortnight. ,joy,"[0.020360082, 0.007414361, 0.010031587, 0.2601929, 0.31103906, 0.058003202, 0.01827673]",0.31103906
fear,"Once, when I was very young, my mother left me alone in the house and came back very late. ",sadness,"[0.31244287, 0.40482956, 0.33332443, 0.62890965, 0.016327824, 0.7762069, 0.5455121]",0.7762069
anger,When my aunt told me angrily that I was a good-for-nothing and she was fed up with my behaviour. ,anger,"[0.9922438, 0.94804025, 0.24572365, 0.332725, 0.005697781, 0.0807891, 0.47245374]",0.9922438
sadness,When my parents and sister went on a trip and I was separated from them for about three months. ,sadness,"[0.204102, 0.2341502, 0.15719913, 0.4842147, 0.017728245, 0.6212081, 0.25111964]",0.6212081
disgust,When a person I did not know hurt a friend of mine. ,sadness,"[0.5018723, 0.6244776, 0.16785994, 0.7657997, 0.0031026704, 0.81861585, 0.5796695]",0.81861585
shame,When the literature teacher made me recite a poem in the middle of the class and I had to gesticulate. ,guilt,"[0.30496028, 0.33970216, 0.12756555, 0.47144994, 0.019299017, 0.3260832, 0.4637625]",0.47144994
guilt,"Once, when I arrived home very late, my parents had an argument because of this my mother wanted to stand up for me. ",guilt,"[0.4429702, 0.10680131, 0.11149618, 0.6015226, 0.008404588, 0.46937993, 0.23888147]",0.6015226
joy,I phoned a friend of mine to ask her for news about the marks in an exam. She told me that I had passed. ,guilt,"[0.0567064, 0.018405782, 0.019534929, 0.19533105, 0.16263309, 0.03017743, 0.024375701]",0.19533105
fear,"I was spending my summer holidays in a village. My friend and I were coming back from a discotheque at night and we heard a noise from an alley. We were very scared and we got into my friend's house. A moment later, an unknown car picked up a person from this alley. ",fear,"[0.34589583, 0.39424345, 0.97191465, 0.77156883, 0.018268658, 0.88318664, 0.55052966]",0.97191465
anger,"My mother and I had an argument over buying some clothes for me. She did not accept the fact that I did not like the same things as her, and we ended up shouting at each other. ",anger,"[0.964968, 0.43303043, 0.12807773, 0.32604146, 0.005215646, 0.29877615, 0.19380625]",0.964968
sadness,"One day, I was home and there was a phone call informing me that some of my relatives had died in an accident. ",sadness,"[0.23955703, 0.2611426, 0.34303325, 0.4892488, 0.004877694, 0.7529719, 0.33514893]",0.7529719
disgust,"When I saw a film in which there was a scene where women were cut to pieces. Above all, it was the blood and the confusion which impressed me most. ",sadness,"[0.5277726, 0.5263436, 0.17086433, 0.31111914, 0.0042275847, 0.77336603, 0.58853984]",0.77336603
shame,I was walking to school and I passed by a red cross post where there were many soldiers. They began to pass remarks at me. ,anger,"[0.29335925, 0.18375686, 0.14614207, 0.16501081, 0.00786711, 0.2017934, 0.18884258]",0.29335925
guilt,A friend of mine trusted me to back her in a decision she had made. But when the moment came I did not agree with her opinion. ,sadness,"[0.23052876, 0.28436202, 0.157997, 0.3214159, 0.009607569, 0.46351817, 0.30218717]",0.46351817
joy,I was told that I had passed the statistics exam. I had not expected this so I was very happy. ,joy,"[0.0006453607, 0.0006164423, 0.0012242432, 0.009719108, 0.99658316, 0.00047732965, 0.0010246075]",0.99658316
fear,When my brother hit his head and lost consciousness at the sports practice. For some time he could not remember what had happened but he recovered later. ,sadness,"[0.18355247, 0.18961114, 0.14764325, 0.5999941, 0.079060495, 0.7454904, 0.42922756]",0.7454904
anger,I get angry with my brothers and sisters when they do something that I do not like. They know this and still do it so as to tease me. ,anger,"[0.99303573, 0.95878726, 0.061462607, 0.31558123, 0.0017822329, 0.21232773, 0.09306602]",0.99303573
sadness,When my grandfather died. ,sadness,"[0.3783884, 0.39674494, 0.28280005, 0.78280765, 0.0139541095, 0.9391928, 0.40382645]",0.9391928
disgust,When opened a box of biscuits and found worms inside. ,disgust,"[0.39259556, 0.8227359, 0.468822, 0.52476746, 0.004699811, 0.82060486, 0.47575286]",0.8227359
shame,When I was young I was told to to the shop to buy a dozen eggs. I went and asked for one egg and the people in the shop laughed at me and so did my family when I told them what had happened. ,disgust,"[0.80504566, 0.94992286, 0.6024053, 0.7825619, 0.0067165284, 0.73975664, 0.8743443]",0.94992286
guilt,When I arrived home late at night. I know that my mother gets worried and this made me feel angry. ,anger,"[0.99539304, 0.46243602, 0.18367364, 0.47849306, 0.0004367341, 0.026170673, 0.2441471]",0.99539304
joy,When I spoke to my daughter and wished her luck for the examinations she was about to take. ,joy,"[0.004460462, 0.006637861, 0.0046109115, 0.12823223, 0.25047633, 0.013999202, 0.017335607]",0.25047633
fear,"When I was told that my daughter, who is at a boarding school, was very ill and that they needed me there the same day. ",sadness,"[0.19237863, 0.09945559, 0.30440685, 0.6035638, 0.033168454, 0.7420216, 0.24106857]",0.7420216
anger,"One day in a clinic, the father of a child came in and assaulted a colleague for something that she had not done deliberately. ",sadness,"[0.5594045, 0.5352866, 0.23901579, 0.4402007, 0.012904647, 0.73220426, 0.44494176]",0.73220426
sadness,When I was told that my uncle had passed away. ,sadness,"[0.22218168, 0.16895548, 0.30311954, 0.5254549, 0.016595606, 0.8772415, 0.32935816]",0.8772415
disgust,The transport to pick us up for lunch was always late and the driver made the same excuse every day. ,disgust,"[0.4688125, 0.6478852, 0.13966495, 0.57131374, 0.009936648, 0.579089, 0.42869076]",0.6478852
shame,"One day when I came back home, I found my favourite dish broken. I blamed the servant for it, later I found out that it was not the servant but my daughter who had broken it. ",sadness,"[0.6220728, 0.1874115, 0.10760814, 0.82592654, 0.006960258, 0.911394, 0.5528202]",0.911394
guilt,When I did not give back a text book to a friend in time. ,guilt,"[0.3292888, 0.25088578, 0.112108834, 0.81712437, 0.005403213, 0.7167829, 0.4105876]",0.81712437
joy,When a cousin of mine was discharged from the hospital after a long illness. I had thought that this illness would never end. ,sadness,"[0.07484411, 0.03737162, 0.44085705, 0.5850061, 0.017455123, 0.91110665, 0.079293594]",0.91110665
fear,"When a man who had a knife grabbed me and threatened me with it, during my holidays in Monze. ",sadness,"[0.32740378, 0.43741626, 0.5958537, 0.5444156, 0.0047519673, 0.8171896, 0.42587385]",0.8171896
anger,A certain friend tried to push me off a seat in a very violent way for no apparent reason. It may be that he was excited about something. ,anger,"[0.8470003, 0.26517782, 0.16454272, 0.24651848, 0.022247707, 0.009166526, 0.18575048]",0.8470003
sadness,When the neighbour of a friend of mine was stabbed to death by thieves in Kabwe. They stole his van. ,sadness,"[0.60811156, 0.6188764, 0.6594024, 0.79878724, 0.004450253, 0.95517546, 0.5639421]",0.95517546
disgust,"When we were young, a friend of mine tried to dissect a frog while we were playing near his home. ",sadness,"[0.3091282, 0.4647499, 0.1809762, 0.51899207, 0.009726914, 0.60854715, 0.4260398]",0.60854715
shame,"The time I shouted at most of my friends at a party. It was as if all my friends had done something wrong, or may be it was the influence of the beer. ",anger,"[0.94831246, 0.6370485, 0.42930737, 0.8931315, 0.0054796985, 0.49514887, 0.7748167]",0.94831246
guilt,"When I blamed my niece for misplacing my book, she denied having touched or seen it but I carried on insisting that it was her. ",guilt,"[0.7846233, 0.3123256, 0.3777886, 0.8826691, 0.009405372, 0.41099635, 0.43732312]",0.8826691
joy,"After going through much shame, I became a Christian and something new happened in my heart. Joy that overflows was manifest in me. ",joy,"[0.0024633328, 0.0052867574, 0.0053340844, 0.01927471, 0.99305576, 0.00045778655, 0.03019744]",0.99305576
fear,"When I was about six years old, I mistook a cat for a leopard when it entered my room at night. ",guilt,"[0.24850534, 0.26320532, 0.50545675, 0.5309989, 0.023135358, 0.339969, 0.39907846]",0.5309989
anger,"When a person the same age as me insisted that I call him ""Mister"". I refused to succumb, but he persisted and I got angry as he had belittled me. ",anger,"[0.9791021, 0.6451845, 0.04029413, 0.3287959, 0.0036222707, 0.050572794, 0.2516838]",0.9791021
sadness,"When I lost my father on the th of September,. He died of a sore on the leg. ",sadness,"[0.36187163, 0.4420745, 0.2536294, 0.5783098, 0.0068849055, 0.9609493, 0.49542472]",0.9609493
disgust,When I failed the grade twice and only passed it the third time. ,sadness,"[0.40968633, 0.5297097, 0.14401515, 0.6879561, 0.0071027004, 0.6910777, 0.6256916]",0.6910777
shame,"I was going around with a foreigner's wife and my entire family got to know about it, this was just when I had become a Christian. ",sadness,"[0.17816679, 0.2699648, 0.13166352, 0.83165675, 0.03841073, 0.861875, 0.6283568]",0.861875
guilt,"When they found out that I was absent from school, I had gone to the girl's secondary school. ",guilt,"[0.29020685, 0.18364687, 0.23712501, 0.6509971, 0.047976717, 0.5050143, 0.39793295]",0.6509971
joy,When I first passed a job interview. ,guilt,"[0.06279982, 0.025456367, 0.02686215, 0.3328104, 0.15433697, 0.14945349, 0.07855388]",0.3328104
fear,"I was almost caught in the girls hostel by the security men, I would have been expelled from school had I been caught. ",sadness,"[0.45362812, 0.5260201, 0.5504123, 0.88087815, 0.039240822, 0.88116544, 0.8794033]",0.88116544
anger,When I was accused of having refused to do some hostel work while I was at school. Actually I had not been allocated any work. ,anger,"[0.47956836, 0.14048536, 0.3691999, 0.3764303, 0.011134958, 0.18487236, 0.35994738]",0.47956836
sadness,A friend of mine could not make it back to Unza after having failed the exams. ,sadness,"[0.32764107, 0.40666255, 0.5226583, 0.7005788, 0.006548097, 0.88327634, 0.4669575]",0.88327634
disgust,I usually come back home early but this day I came home back late to find some visitors at my place. ,guilt,"[0.15794703, 0.16012132, 0.1284774, 0.42339662, 0.018211057, 0.41474947, 0.24748099]",0.42339662
shame,I got pass marks in the H. S. S compulsory courses while most people performed well. ,sadness,"[0.06352848, 0.018562635, 0.08374955, 0.16821748, 0.15017739, 0.20915133, 0.060957234]",0.20915133
guilt,"I destroyed my step-brother's bedsheets by mistake, they were the only ones he had. ",sadness,"[0.5045182, 0.6662005, 0.20182991, 0.84795135, 0.008099869, 0.8680503, 0.54757476]",0.8680503
joy,When I heard that I had made it to the second year at UNZA. ,joy,"[0.034671105, 0.0061248215, 0.0063220765, 0.14758965, 0.36506423, 0.15347145, 0.021758577]",0.36506423
fear,When my father's home was to be broken into by thieves who had guns. ,sadness,"[0.62114227, 0.67990965, 0.7915884, 0.7804079, 0.005086814, 0.9155687, 0.6261162]",0.9155687
anger,When a friend tried to back bite me on false grounds. This made me wonder if he was a really a good friend. ,sadness,"[0.44673616, 0.4388897, 0.10164949, 0.33708885, 0.0032453157, 0.6630679, 0.49698755]",0.6630679
sadness,When my girlfriend's nephew passed away. ,sadness,"[0.31404352, 0.3567155, 0.36896828, 0.69529593, 0.03133963, 0.9251054, 0.33870775]",0.9251054
disgust,"When someone whom I trusted, disappointed me terribly. ",sadness,"[0.8487125, 0.9074155, 0.12958324, 0.83462036, 0.0013949235, 0.98448145, 0.83101237]",0.98448145
shame,"I was with my colleagues and we met an elderly man who was very drunk, as he approached us he started to undress. ",sadness,"[0.25406358, 0.57321054, 0.12913644, 0.5289398, 0.02143621, 0.66079396, 0.41758487]",0.66079396
guilt,"When I lied to my mum, who later came to know that what I had been teling her was false. ",guilt,"[0.31694165, 0.48197392, 0.13186674, 0.85097474, 0.014461261, 0.62852114, 0.76902133]",0.85097474
joy,"When I hooked a girl in Kitwe. She was very beautiful for my standards, a rare bird of this kind accepted me as a boyfriend. ",joy,"[0.008108018, 0.004592185, 0.010015632, 0.08785057, 0.33533216, 0.019822238, 0.016544135]",0.33533216
fear,When someone tried to bewitch me and my friends at night. ,sadness,"[0.3681979, 0.41894355, 0.6147312, 0.60768527, 0.0044230814, 0.6603959, 0.5714682]",0.6603959
anger,When I was victimized for running away with a girl who was somebody else's wife and niece at the same time. I was very angry over this issue because I was told to pay him money after having been punished for it. ,anger,"[0.99588555, 0.94295585, 0.26176757, 0.86229795, 0.0022988152, 0.09238271, 0.7295029]",0.99588555
sadness,", Soweto uprising in South Africa and the racist Gout's reaction to the students demands concerning the educational system. ",anger,"[0.60469294, 0.28943816, 0.18168426, 0.2892426, 0.0035597307, 0.18439943, 0.2927294]",0.60469294
disgust,"When I got grade ""C"" in M at the end of my first year at UNZA. I had expected a ""C+"" or a ""B"" as M is easy, going by my capacity in mathematics. ",guilt,"[0.04945126, 0.028672649, 0.05269176, 0.23968747, 0.026783716, 0.23757401, 0.15128584]",0.23968747
shame,"When I was found urinating, behind a toilet instead of inside it, by my class mates and the teachers. I was told to pick up my own urine from the wet soil, I did it. ",guilt,"[0.37895703, 0.34381664, 0.27792832, 0.656534, 0.020574892, 0.39941743, 0.5773543]",0.656534
guilt,"When my uncle found me having sexual intercourse with a distant relative of mine in the sitting room, on the couch. I failed to stop and get up, I carried on. ",guilt,"[0.35662973, 0.3304204, 0.19812508, 0.6602879, 0.012363983, 0.5158986, 0.4484844]",0.6602879
joy,"When I was accepted for further education, here at the university. ",joy,"[0.032638583, 0.0057293903, 0.013573113, 0.2016969, 0.27206746, 0.07040083, 0.018904403]",0.27206746
fear,"When I was walking at night, I saw fire suspended in the air and it was split into several segments by something I could not see. I suspected that it was witch-craft. ",sadness,"[0.3674949, 0.41639465, 0.45001465, 0.5288145, 0.014509857, 0.55847645, 0.4109461]",0.55847645
anger,"When I was accused by my brother of having stolen a kwatcha note from my mother's bag. I was beaten up for this, the money was found later. ",sadness,"[0.61661625, 0.294433, 0.42696518, 0.46700028, 0.014789152, 0.65991765, 0.560164]",0.65991765
sadness,When I received a message that my brother was seriously ill and was in hospital. ,sadness,"[0.18867008, 0.13028008, 0.3576036, 0.50938594, 0.0066393386, 0.7246779, 0.26707286]",0.7246779
disgust,"When I was refused a transfer from my school to another, simply because it was far away from my house. ",sadness,"[0.54347914, 0.45021045, 0.3104306, 0.49579605, 0.007245862, 0.7617563, 0.43227232]",0.7617563
shame,"When I was taking an exam in grade . The examinator found me with a note-book and accused me of copying, All the students laughed at me. ",disgust,"[0.64594287, 0.828668, 0.31823468, 0.56806344, 0.011217587, 0.5272285, 0.8182887]",0.828668
guilt,When I was caught stealing mangoes in a certain compound. ,guilt,"[0.46842667, 0.47472632, 0.17445889, 0.84102863, 0.008906807, 0.70460856, 0.75108737]",0.84102863
joy,When I got first division in the exams before leaving school. ,joy,"[0.08060924, 0.015432121, 0.015333804, 0.26576084, 0.3097879, 0.108342186, 0.0485417]",0.3097879
fear,When I went to town in a double dekker bus. The bus was about to fall on the way when the driver controlled it. It had almost fallen. ,sadness,"[0.20623313, 0.27584898, 0.48159963, 0.5028733, 0.05439362, 0.7386367, 0.3517411]",0.7386367
anger,"When I was in form , my aunts lied to my daddy telling him that I had told them that I was pregnant. My daddy told my mother and she asked me if it was true. I was very angry with my aunts. ",anger,"[0.9882196, 0.8593506, 0.21211731, 0.531635, 0.005541013, 0.19192556, 0.62219125]",0.9882196
sadness,When I received a letter telling me that my mother was very ill. ,sadness,"[0.15728027, 0.1381896, 0.38582698, 0.43914244, 0.0050198156, 0.7316474, 0.26874492]",0.7316474
disgust,"When a drunkard, in town yelled at me saying that I was a prostitute. ",anger,"[0.93915147, 0.6439728, 0.18849398, 0.18877448, 0.005425996, 0.3854338, 0.4621669]",0.93915147
shame,"My brother came to see me and found me with a boy friend. When my boyfriend greeted him, he did not answer and instead started shouting at me and scolding me in the prescence of my boyfriend. ",anger,"[0.9436467, 0.6067989, 0.14449994, 0.33048883, 0.004287361, 0.55679005, 0.27414024]",0.9436467
guilt,"When I went to my room-mate's drawer to see if she had an iron which I could use, she came in. I felt guilty as she may have thought that I had been stealing. ",guilt,"[0.09341966, 0.21323165, 0.63953197, 0.98236865, 0.029026771, 0.9506834, 0.8972115]",0.98236865
joy,When I had my four children. ,guilt,"[0.03829528, 0.047010954, 0.035273902, 0.47050002, 0.21920335, 0.24577196, 0.10433551]",0.47050002
fear,When two of my children were critically ill with measles. ,sadness,"[0.32772037, 0.44587117, 0.5280205, 0.7287577, 0.005651611, 0.9340009, 0.48837775]",0.9340009
anger,When I got a low grade in an administration course. ,sadness,"[0.3369405, 0.49792537, 0.12622105, 0.5845304, 0.00632072, 0.7629641, 0.51476437]",0.7629641
sadness,When I got divorced from my husband after ten years of marriage. ,sadness,"[0.2830369, 0.30567887, 0.09981215, 0.31746054, 0.010162605, 0.73532945, 0.25737014]",0.73532945
disgust,When my mother betrayed me by obtaining money from my husband when we were separated - pending divorce. ,guilt,"[0.6939417, 0.75164086, 0.2888966, 0.87734354, 0.004098432, 0.8443597, 0.8217472]",0.87734354
shame,When I gave my boyfriend a brush-off. ,anger,"[0.9151213, 0.8335572, 0.16926356, 0.24563417, 0.0082568675, 0.19368833, 0.37144968]",0.9151213
guilt,When I beat up my son for having beaten up his sister. ,anger,"[0.9465094, 0.5792547, 0.18438606, 0.7850642, 0.004521552, 0.3028877, 0.49978834]",0.9465094
joy,"This happened when I went to check my first year results, I had thought that I would fail and I found that I had a clear pass in all my courses. ",guilt,"[0.104518496, 0.033248965, 0.06899041, 0.44158098, 0.15543798, 0.10393519, 0.10014371]",0.44158098
fear,When I woke up at night to find a fire spreading towards the bed -rooms. I was very frightened as I realized that I faced death. ,fear,"[0.28677207, 0.2956299, 0.99147683, 0.79967344, 0.005051773, 0.9614672, 0.7461107]",0.99147683
anger,When a friend of mine was trying to make a fool out of me. ,shame,"[0.42446253, 0.5323065, 0.16664186, 0.46774626, 0.006035581, 0.5861483, 0.6057689]",0.6057689
sadness,I experienced this emotion when my friend committed suicide after we had spent the afternoon playing and discussing life and it's problems. ,sadness,"[0.78748953, 0.49536648, 0.51921153, 0.69687295, 0.005193459, 0.97421175, 0.49758628]",0.97421175
disgust,"When I heard of the assassination of the Indian prime-minister, Indira Gandhi. ",sadness,"[0.5180716, 0.51234305, 0.604888, 0.58414114, 0.0068325987, 0.89062065, 0.588099]",0.89062065
shame,When I got drunk at a party and made a fool of myself by vomitting all over the place and insulting the people who were there with me. ,shame,"[0.821701, 0.803788, 0.11216526, 0.82471585, 0.010704251, 0.45618933, 0.8526437]",0.8526437
guilt,When I was caught sneaking back into the house at night after having gone to a disco without permission. ,guilt,"[0.3895938, 0.3782266, 0.3128786, 0.8315313, 0.015201679, 0.63669926, 0.6499019]",0.8315313
joy,When I was told that I had passed the exams. ,joy,"[0.1348841, 0.02018663, 0.012968622, 0.109973736, 0.35451764, 0.065623395, 0.029513616]",0.35451764
fear,When a thief broke into my house at night. ,sadness,"[0.6338966, 0.4927217, 0.6221322, 0.70786244, 0.0057852827, 0.8094829, 0.66439664]",0.8094829
anger,When my sister broke my china tea set. ,sadness,"[0.47817037, 0.39455435, 0.16960883, 0.7581651, 0.006732255, 0.84051216, 0.40205076]",0.84051216
sadness,I felt very sad when my son died after a short illness. ,sadness,"[0.0017627354, 0.008722568, 0.06729835, 0.69092983, 0.0003079544, 0.99845123, 0.7155098]",0.99845123
disgust,I met my best friend's husband with a prostitute. ,guilt,"[0.6800695, 0.62469536, 0.41927454, 0.8556092, 0.019656904, 0.7503215, 0.74577457]",0.8556092
shame,When I failed to answer a simple question. ,guilt,"[0.43448246, 0.41587093, 0.11180323, 0.84054077, 0.013035887, 0.62051076, 0.7898726]",0.84054077
guilt,"My brother wanted money but I refused to give it to him, two days later he stole it from my father. ",sadness,"[0.60025764, 0.61877996, 0.29142708, 0.66062474, 0.009080286, 0.9104518, 0.56136]",0.9104518
joy,When I learnt that I was selected for form I. ,guilt,"[0.26440886, 0.08431024, 0.04735891, 0.4040914, 0.23034456, 0.30960017, 0.23491432]",0.4040914
fear,When I was nearly beaten up by the brother of my girlfriend. ,sadness,"[0.7323866, 0.59786826, 0.50437605, 0.74958515, 0.0049585784, 0.8773867, 0.49962074]",0.8773867
anger,When I heard that my girlfriend was talking behind my back and looking down on me. ,sadness,"[0.7820059, 0.8232333, 0.59994584, 0.6768898, 0.004325271, 0.83121306, 0.5948138]",0.83121306
sadness,"When a friend, who has been with me at school, failed to make it to UNZA. ",sadness,"[0.31179008, 0.3136748, 0.24147508, 0.657133, 0.004971766, 0.8508844, 0.37619448]",0.8508844
disgust,When my girlfriend told me that she was no longer interested in me. ,sadness,"[0.25631934, 0.29277995, 0.18661195, 0.23411527, 0.0073916623, 0.6793991, 0.29498386]",0.6793991
shame,I choked on a cold drink in front of girls who were strangers. ,guilt,"[0.40590996, 0.748093, 0.2787053, 0.8278267, 0.005161772, 0.81058306, 0.5979642]",0.8278267
guilt,When I was caught with my girlfriend in the house at night. ,guilt,"[0.42676, 0.44494575, 0.25495955, 0.75796777, 0.0095857205, 0.65398633, 0.6140422]",0.75796777
joy,When I passed the grade exam. ,joy,"[0.009627748, 0.0053503416, 0.008519174, 0.03227922, 0.29797164, 0.01518723, 0.011913675]",0.29797164
fear,"When I was told by the doctor, after many months of coughing, that I had tuberculosis. ",sadness,"[0.30951285, 0.29995194, 0.31032133, 0.45019755, 0.00693012, 0.76415586, 0.35210213]",0.76415586
anger,"When a cousin of mine took my bottle of T. B tablets, put water in it and threw it in the dust-bin. ",sadness,"[0.58462465, 0.6750397, 0.21600854, 0.54013336, 0.0066994256, 0.8129631, 0.5129695]",0.8129631
sadness,This happened when one of my uncles died just whan I was planning to go and visit him during the next holidays. ,sadness,"[0.39790452, 0.38458768, 0.50403327, 0.76640666, 0.0059371646, 0.95781094, 0.53876686]",0.95781094
disgust,When I realized that my closest friend had said bad things about me when I was not around and had betrayed me by making friends with my boyfriend's other girl. ,sadness,"[0.73199594, 0.6665562, 0.3385873, 0.7889241, 0.002219997, 0.8418122, 0.68103135]",0.8418122
shame,When five of my friends at the secondary school found out the bad things that I had been saying about them. ,sadness,"[0.47070774, 0.4536464, 0.17397135, 0.71371657, 0.00590957, 0.80275166, 0.5682863]",0.80275166
guilt,"When my mother returned from a holiday, I told her a lie i. e my father had brought another woman home while she was away. ",guilt,"[0.15090361, 0.22578526, 0.18765074, 0.49576876, 0.0121435765, 0.27956384, 0.29890302]",0.49576876
joy,The time I qualified to enter secondary school. ,guilt,"[0.031160383, 0.024188144, 0.037283603, 0.22141545, 0.15329978, 0.1210946, 0.051753942]",0.22141545
fear,"One evening I saw the old guard-man I knew, change into something inhuman for about - seconds, this really frightened me. ",fear,"[0.17597793, 0.27315268, 0.9895309, 0.5401537, 0.0028337974, 0.75911075, 0.51440835]",0.9895309
anger,"When I was mistakenly accused of being a thief when I accidently gave a fake coin at a counter. I realized this before I handed over the coin, but the man called me a thief and called a witness. ",shame,"[0.36355525, 0.2735838, 0.5147735, 0.2283608, 0.011337674, 0.5354731, 0.5538032]",0.5538032
sadness,The day I woke up to find that a kitten I had wanted to keep had been eaten by the neighbour's dogs. It had been locked out by my wife who claimed that it had dirtied the sheets. ,sadness,"[0.39492443, 0.62637806, 0.25617462, 0.57298505, 0.006333031, 0.9435927, 0.5502935]",0.9435927
disgust,The day I was forced to use a public convenience place in town. It was so filthy that it really made me sick. ,disgust,"[0.7793879, 0.9854924, 0.32728526, 0.8162569, 0.0070725163, 0.9316986, 0.8473141]",0.9854924
shame,My mother caught me stealing some food when I was a young boy. ,sadness,"[0.27480063, 0.41259807, 0.31616735, 0.8391452, 0.032591518, 0.84621775, 0.72832197]",0.84621775
guilt,"When I gave in to what my wife wanted and locked the cat out, it was killed by the dogs. ",sadness,"[0.45299354, 0.58047295, 0.47399622, 0.7692116, 0.007633738, 0.8867724, 0.557713]",0.8867724
joy,I felt joy when I came to know Christ. That is when I became a Christian. ,joy,"[0.00059916486, 0.00055356324, 0.0005578538, 0.0016831951, 0.9964623, 0.0006319427, 0.00049574097]",0.9964623
fear,When I broke the window pane of my next door neighbour's house. ,guilt,"[0.58831203, 0.4058261, 0.12719448, 0.72279406, 0.02990932, 0.6537705, 0.34365964]",0.72279406
anger,When my brother did not send me the transport money to resume my studies in time at UNZA. ,guilt,"[0.5227529, 0.4408595, 0.2933541, 0.87655854, 0.004210135, 0.8516484, 0.53871083]",0.87655854
sadness,When I heard that my nephew had passed away. ,sadness,"[0.2500623, 0.2409893, 0.36806154, 0.7228553, 0.009913956, 0.9378476, 0.41950485]",0.9378476
disgust,When my father thought that I was an unrelaible son. ,guilt,"[0.12546451, 0.011925637, 0.071434505, 0.30058438, 0.20416647, 0.19145232, 0.063328974]",0.30058438
shame,"When I stole a book in class and the teacher caught me, the rest of the class laughed at my attempt. ",shame,"[0.45138025, 0.49199945, 0.20245445, 0.47565043, 0.009390567, 0.17035513, 0.602097]",0.602097
guilt,When I insulted an elderly person for no reason. ,guilt,"[0.7139303, 0.5643807, 0.07184397, 0.7190379, 0.00538408, 0.244328, 0.49238536]",0.7190379
joy,"When my uncle gave me my first year's results. I opened the envelope and my eyes ran into two ""B+"" - in EC and M, this meant that I had qualified for a major in economics. ",joy,"[0.044691496, 0.017798543, 0.025159921, 0.17250101, 0.31848308, 0.13903886, 0.0653293]",0.31848308
fear,"I turned the knob of my granny's two band radio and did not hear any broadcast, "" What ! Have I broken the knob ? How much does it cost ? What if the spare part is not available ? "" --I did not know how to tune a radio. ",fear,"[0.7380035, 0.67129236, 0.9890537, 0.96152073, 0.0033315637, 0.96247625, 0.921927]",0.9890537
anger,"I peeped into Maurine's bedroom and saw two people - Maurine anbd my step-dad. I thought, "" Why did she break her promises ? Why had she invited me ? Why do old men go for young girls ? "" ",sadness,"[0.90328306, 0.6530398, 0.11554175, 0.910824, 0.0017405379, 0.91534704, 0.76919925]",0.91534704
sadness,"When I missed the chance of becoming a graduate in mining engineering, after having prayed one week in the church I was not even selected. ",sadness,"[0.100303955, 0.31308037, 0.26741764, 0.89704597, 0.0057843146, 0.91587776, 0.7229739]",0.91587776
disgust,"I stormed into the room, hoping to cool myself with some soft music from my three band radio cassette. There was only young Kaley there and he explained, "" Your aunt has sold it as she wanted to buy clothes. "" ",guilt,"[0.18591413, 0.42595953, 0.3666776, 0.6815109, 0.009920828, 0.45434284, 0.39119327]",0.6815109
shame,"When a lady I was flirting with told all my class-mates that she was in second year while I was in first year, everyone laughed and started looking at me. ",disgust,"[0.26337916, 0.67463666, 0.23032683, 0.20443894, 0.0063347993, 0.07525592, 0.46543965]",0.67463666
guilt,"My cousin knocked on the door, looking for me to get her watch back. I had given it to my girlfriend, Lizzy, as a present. ",guilt,"[0.17766063, 0.12109812, 0.07002983, 0.4560337, 0.05885524, 0.39265135, 0.22792223]",0.4560337
joy,"This was when the girl I was in love with accepted my proposal and everything went smoothly, just as I had wanted it to. It was contrary to my previous feelings of uncertainty about her response. ",joy,"[0.008274951, 0.0040757256, 0.019715553, 0.17908616, 0.43127024, 0.0128395315, 0.010176975]",0.43127024
fear,"It was when I dreamt that I had encountered Satan, he wanted to grab me and take me to his kingdom. He was very repulsive and I have never seen anything like that before. ",disgust,"[0.8265254, 0.9772264, 0.672981, 0.56536275, 0.00769988, 0.8724788, 0.75670975]",0.9772264
anger,This was when I found out that a cousin of mine had taken away my trousers without my consent. ,sadness,"[0.6908143, 0.7145879, 0.3503336, 0.8157212, 0.013897966, 0.91491085, 0.71986127]",0.91491085
sadness,When I failed a test at my primary school. I was then in grade and we were about to take the main exam. ,sadness,"[0.3076569, 0.42044586, 0.23609324, 0.6371831, 0.0059759356, 0.7403549, 0.50184286]",0.7403549
disgust,"This was when I saw, for the first time, a naked woman (prostitute) run away from a house after having been discovered by the guardian. ",sadness,"[0.3469815, 0.5480357, 0.3909949, 0.5602204, 0.018292703, 0.5680212, 0.55037886]",0.5680212
shame,"This was when I was discovered stealing a piece of bread at home, I was very hungry a few hours before supper. ",guilt,"[0.5099021, 0.335848, 0.2745459, 0.7851057, 0.0104054175, 0.6148575, 0.6132219]",0.7851057
guilt,When I was afraid to tell my sports teacher at secondary school that I had not participated in the sports activities the previous day. ,fear,"[0.06989678, 0.2761563, 0.98778594, 0.94598144, 0.006372218, 0.7815511, 0.84689486]",0.98778594
joy,I was in grade . We had an inter-house volley-ball competition. In Luapula I was the youngest member of the team and I scored the winning goal using my head. I jumped up with joy and fell down. ,joy,"[0.0037452655, 0.003348386, 0.00391054, 0.032429285, 0.9813132, 0.0018827406, 0.004986243]",0.9813132
