labels,text,emotion,prob_emotion,prob_max
fear,"During a demonstration I climbed up the closed central door of a bus. When the bus stopped I had to go back to the same place, afraid that the police would see me. ",fear,"[0.82954884, 0.40913725, 0.99269897, 0.94085705, 0.04236957, 0.30336645, 0.8895334]",0.99269897
anger,"When I saw parents punishing their little child for something he had not done. In my opinion, even if he had done it he should not have been punished for it. ",sadness,"[0.8259949, 0.78990287, 0.66919553, 0.79289657, 0.0030704471, 0.90092826, 0.6364623]",0.90092826
sadness,A friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong. ,sadness,"[0.07390977, 0.012691731, 0.09885236, 0.061263528, 0.0018922781, 0.29506934, 0.04246237]",0.29506934
disgust,"When I was young, one day in the car we fell sick and ended up vomitting on each other. ",disgust,"[0.6384679, 0.9573535, 0.65588504, 0.8595263, 0.002697193, 0.92553985, 0.8283801]",0.9573535
shame,The parents of a friend of mine surprised us and another couple sleeping in thier place. ,joy,"[0.40894753, 0.074665934, 0.6385497, 0.17101642, 0.8642292, 0.0528385, 0.07670083]",0.8642292
guilt,A friend of mine felt bad because of something I had done to something that belonged to him. ,sadness,"[0.3739037, 0.11288988, 0.31302378, 0.93311554, 0.0046595754, 0.9896039, 0.9076003]",0.9896039
joy,When they told me that I had been admitted to the faculty of medicine. ,joy,"[0.026128527, 0.008869885, 0.12696719, 0.024904888, 0.8606542, 0.048222486, 0.013038844]",0.8606542
fear,Almost always when I go to fetch the results of an exam. ,fear,"[0.4735854, 0.3483444, 0.74380213, 0.48074222, 0.56967103, 0.6188729, 0.32259396]",0.74380213
anger,[ No description. ] ,sadness,"[0.0046798475, 0.004663292, 0.0046908706, 0.004039271, 0.0040329257, 0.005436216, 0.0047460645]",0.005436216
sadness,When I decided not to out any longer with a girl whom I liked quite a lot. This made me feel low for a some time. ,sadness,"[0.0052698855, 0.0042474982, 0.044024736, 0.69251597, 0.0014224199, 0.98978525, 0.54538614]",0.98978525
disgust,I saw a program on T. V where they had to saw a skull for an operation. ,sadness,"[0.5636174, 0.80326146, 0.9011932, 0.4211264, 0.002769207, 0.9108807, 0.5042843]",0.9108807
shame,"I was watching T. V with my parents and some pornographic scenes came on, I felt uncomfortable and tried to distract my parents attention by talking to them. ",disgust,"[0.1497466, 0.9096116, 0.8465164, 0.6913235, 0.0029179133, 0.007834237, 0.74419385]",0.9096116
guilt,"When I used an adjective for a person without knowing what it meant. When I got to know the meaning, I felt guilty as it was a clear and unfair insult. ",guilt,"[0.028222764, 0.7244189, 0.09153449, 0.99556965, 0.0014104921, 0.36141336, 0.94032055]",0.99556965
joy,When I obtained good marks in a subject I had failed before. ,joy,"[0.0644945, 0.011515024, 0.025163451, 0.08240915, 0.91442555, 0.019599127, 0.01563151]",0.91442555
fear,When a friend of mine told me a horror story. ,fear,"[0.15227205, 0.89810383, 0.98711514, 0.28242582, 0.001289273, 0.26659986, 0.08555838]",0.98711514
anger,I was with my family and we found some abandoned puppies. I wanted to help them but everyone said no. We then left. ,sadness,"[0.65710294, 0.45589122, 0.33300933, 0.8084347, 0.04673496, 0.95062697, 0.71885765]",0.95062697
sadness,At my grandfather's death. ,sadness,"[0.48098767, 0.333823, 0.68060905, 0.8050235, 0.0008985338, 0.9787325, 0.59377]",0.9787325
disgust,Seeing a film in which there were several bloody crimes. ,fear,"[0.87413245, 0.8955173, 0.9095928, 0.8397389, 0.011142795, 0.8998388, 0.7179992]",0.9095928
shame,"At a concert an old man arrived and began to danse, sing and do silly things. ",joy,"[0.044997416, 0.3836864, 0.02224314, 0.14293586, 0.63559747, 0.005179039, 0.15029785]",0.63559747
guilt,"I had an argument with a friend of mine. She would not let me speak and then I began to shout at her. She got angry and left, I did not try to prevent her from leaving. ",anger,"[0.98799187, 0.123153664, 0.060855348, 0.27762032, 0.0010525534, 0.0014037256, 0.08545335]",0.98799187
joy,When I was told that they had got tickets for me for a film marathon I wanted to see. ,joy,"[0.03542779, 0.002289942, 0.038026948, 0.062687695, 0.89274585, 0.044169802, 0.015333422]",0.89274585
fear,We were on the road in a car when a lorry bypassed us. We had to swerve and we almost got run over. ,fear,"[0.8152172, 0.79574096, 0.9541743, 0.8594161, 0.02508538, 0.810009, 0.8356294]",0.9541743
anger,I had applied for a job and they had assured me that the exams would take place a few months later. A week later I went to obtain some more information and they told me that the exams had already taken place. ,sadness,"[0.7747689, 0.7655856, 0.7128035, 0.68331367, 0.014301669, 0.85447234, 0.74198335]",0.85447234
sadness,"I received a letter from some friends, who do not live in Madrid, telling me that they would not come on holiday. I had arranged everythiing for them. ",sadness,"[0.78706706, 0.67558, 0.5714266, 0.80943954, 0.0008669643, 0.9328003, 0.8260004]",0.9328003
disgust,"I found a big, black spider near a bag of food. ",fear,"[0.4891908, 0.8271617, 0.9200852, 0.58026695, 0.17350861, 0.47589856, 0.5205942]",0.9200852
shame,I was in a very small class and the professor said something about me that made everyone look at me at the same time. ,shame,"[0.49154598, 0.2656192, 0.47236243, 0.58570766, 0.2423746, 0.28570294, 0.5950751]",0.5950751
guilt,"I had arranged to meet my friends at a certain place, and I was with other people. My friends did not arrive and the people who were with me began to get tired. My friends were one hour late. ",sadness,"[0.48972872, 0.38684425, 0.38567576, 0.53362036, 0.008860691, 0.8031258, 0.5177452]",0.8031258
joy,The man I am going around with gave me a very special present. ,joy,"[0.0074206353, 0.0019248282, 0.02233461, 0.034116656, 0.95500755, 0.011009899, 0.0036080917]",0.95500755
fear,"I thought that I would be scolded for a comment I had made, which I should not have made. ",fear,"[0.47189972, 0.52270067, 0.98757136, 0.95650697, 0.004497253, 0.105998024, 0.9103883]",0.98757136
anger,"My sister came back home and reproached me for not having tidied up the house, although I had been working all morning and she had done nothing. ",guilt,"[0.94551307, 0.7001017, 0.33096248, 0.97609556, 0.00301634, 0.3599107, 0.95708764]",0.97609556
sadness,"At my grandfather's funeral. I remembered that the thing he liked and respected most was earth, I thought that he had attained what he wanted and was not separated from it any longer. ",sadness,"[0.004040383, 0.0005503078, 0.0067883404, 0.49716586, 0.4521142, 0.84871274, 0.008383445]",0.84871274
disgust,I had to wash my grandmother because she did not get to the bathroom on time. ,guilt,"[0.812012, 0.9072226, 0.5474512, 0.95625615, 0.021075672, 0.9391875, 0.906488]",0.95625615
shame,In a very crowded shop I was distracted and missed my turn in the queue. A woman who was behind me began to shout at me asking me either to pay more attention or to leave. ,anger,"[0.9913442, 0.9625046, 0.86168635, 0.9117183, 0.0082098795, 0.6793204, 0.88130486]",0.9913442
guilt,"When I was very young, one day, I kicked my grandmother and caused her an injury which took a long time to heal. ",guilt,"[0.9252449, 0.8635303, 0.68442947, 0.9602388, 0.016055198, 0.9543863, 0.90785044]",0.9602388
joy,"When I saw a friend of mine, whom I had not seen for a long time and I had lost his address and telephone number. ",joy,"[0.12575679, 0.042942565, 0.0922609, 0.6750306, 0.88918954, 0.2270585, 0.48592454]",0.88918954
fear,I was in my village when a bull jumped over a fence and started chasing my friends and me. We were very frightened till we climbed up a tree. ,fear,"[0.002383448, 0.0043701036, 0.9967939, 0.265281, 0.0005918122, 0.0033044915, 0.022567475]",0.9967939
anger,"When I saw a car run over a child, out of carelessness. ",sadness,"[0.8919779, 0.9323771, 0.8934138, 0.8922227, 0.0011093862, 0.95420414, 0.81132936]",0.95420414
sadness,I failed a subject despite the fact that I had studied quite a lot for it. ,sadness,"[0.6049964, 0.72908485, 0.37534866, 0.8529387, 0.0022396052, 0.9493851, 0.9049471]",0.9493851
disgust,When I was walking in a field which had a lot of manure. ,disgust,"[0.35245052, 0.93598205, 0.6357486, 0.65483737, 0.010434043, 0.82804775, 0.56452066]",0.93598205
shame,I liked a boy and I would feel shy and then blush. The more I wanted to avoid it the more I blushed. ,shame,"[0.007960917, 0.0031456368, 0.54258, 0.37943998, 0.007956265, 0.013997913, 0.5864513]",0.5864513
guilt,I am not very affectionate and I feel guilty as I do not give as much affection as I receive. ,guilt,"[0.005832264, 0.0032632097, 0.029706629, 0.99809426, 0.040452335, 0.13022359, 0.9648527]",0.99809426
joy,"I was spending the week-end with some friends. We were waiting for another friend and we went to the meet him at the bus stop, a woman we met there told us that the coach had already left. I was afraid that I would not see my friend, but at last we found him. ",fear,"[0.23827578, 0.06923513, 0.99323493, 0.62175256, 0.53747714, 0.71061194, 0.266039]",0.99323493
fear,"I was walking down a little village at night. There was nobody in the steet. A dog began to bark, I felt that it was following me. Then I began to run, the other dogs started barking too. At last I arrived home. ",fear,"[0.83262074, 0.59519255, 0.984461, 0.7542433, 0.014867154, 0.3644209, 0.6793347]",0.984461
anger,My parents did not let me go on holidays with my friends. ,sadness,"[0.7105164, 0.22046503, 0.75100946, 0.73584944, 0.1448183, 0.9118019, 0.6138266]",0.9118019
sadness,I was told that a friend of mine was going to Mexico for good. ,sadness,"[0.5891365, 0.519029, 0.62632114, 0.57622015, 0.09964035, 0.91126126, 0.6101036]",0.91126126
disgust,Finding a hair in the soup. ,disgust,"[0.8175955, 0.95298547, 0.91040486, 0.9077963, 0.4251671, 0.8908186, 0.8788963]",0.95298547
shame,"I was at the University dining room, alone, and at a table next to mine thre were several professors. One of them asked me to join them. I refused but she insisted. All the others started looking at me and I had to move to their table. ",guilt,"[0.4635897, 0.31423923, 0.6177143, 0.6905934, 0.054301113, 0.51612014, 0.68241596]",0.6905934
guilt,"I had promised to say goodbye to a person who was going on a trip, and I did not turn up. ",guilt,"[0.72453564, 0.62880975, 0.51242185, 0.9685127, 0.006335298, 0.9517943, 0.9389863]",0.9685127
joy,"I was on holidays, and I was going to meet a friend whom I had not seen for six months. Again I felt very happy. ",joy,"[0.0009355659, 0.00060519576, 0.0008720604, 0.0014450969, 0.9916557, 0.0011048912, 0.0010698212]",0.9916557
fear,"We were camping in the mountains, and a friend and I went for a walk. It was getting darker and darker and we were not sure of the right way back. ",fear,"[0.5872644, 0.39413738, 0.93211186, 0.81376255, 0.11692054, 0.8732011, 0.73132145]",0.93211186
anger,I sent a book to a friend of mine. The book meant a lot to me and he lost it. ,sadness,"[0.82557636, 0.6625695, 0.6888169, 0.92994314, 0.062521346, 0.97932, 0.91840154]",0.97932
sadness,To say goodbye to dear friends after the holidays. ,sadness,"[0.025071127, 0.0055326927, 0.4270056, 0.48595995, 0.017345373, 0.9551237, 0.13983656]",0.9551237
disgust,"Ever since I have been a child, the sight of any kind of wound. ",sadness,"[0.62935996, 0.8694482, 0.8983052, 0.7001989, 0.025593262, 0.9131753, 0.7227251]",0.9131753
shame,"At the seaside, when a wave suddenly came and took off my bikini. ",sadness,"[0.88075256, 0.8713541, 0.9446191, 0.86834663, 0.047911707, 0.97011995, 0.88430554]",0.97011995
guilt,"One night, I went out with some friends for dinner and I did not tell my parents that I would come back late. I thought of phoning but in the end I did not. When I arrived home, my parents were very worried. ",fear,"[0.4919821, 0.10700809, 0.97059363, 0.93357694, 0.0033933583, 0.41159365, 0.8442047]",0.97059363
joy,"My sister in law was about to have a child, and there were some problems. They had to do a Caesarean. After a while, everything was all right. ",fear,"[0.47033036, 0.31747156, 0.81732494, 0.60047686, 0.18482636, 0.79691386, 0.6029293]",0.81732494
fear,Waiting for my marks in a difficult subject. ,fear,"[0.3141996, 0.15230738, 0.8757938, 0.46047938, 0.036120355, 0.8479038, 0.20107678]",0.8757938
anger,"I gave some personal information to a friend of mine, and he told it to some others who were implicated in the affair. ",guilt,"[0.6239501, 0.49767599, 0.56010985, 0.88597596, 0.02775007, 0.65337163, 0.68554014]",0.88597596
sadness,"The holidays come to an end, and the next day we had to go back to University and to the exams. ",sadness,"[0.6563496, 0.57746834, 0.8006345, 0.6831379, 0.010824972, 0.9598962, 0.5689911]",0.9598962
disgust,There was a cat on the street. It had been run over and its head was open. We passed beside it. ,sadness,"[0.8073538, 0.8733611, 0.81791544, 0.8403253, 0.0032213926, 0.969139, 0.85962784]",0.969139
shame,"At a meeting with over one hundred people, they decided who had to speak from the stand by drawing lots. ",fear,"[0.30086675, 0.22280772, 0.5961989, 0.36073858, 0.13543342, 0.31783038, 0.37058398]",0.5961989
guilt,I had a small argument with a relative and some other people got implicated. It resulted in a proper row. ,anger,"[0.46290323, 0.123900555, 0.12542893, 0.3094408, 0.001236358, 0.03544362, 0.10648875]",0.46290323
joy,"Last course, when I passed with good marks three subjects which I had previously failed. ",joy,"[0.10666585, 0.015166141, 0.04153423, 0.095053054, 0.88075876, 0.06252079, 0.023148654]",0.88075876
fear,I was attacked by a man at a bus stop at night. ,fear,"[0.9145787, 0.67521876, 0.96857744, 0.7653487, 0.0018415065, 0.7728682, 0.8052797]",0.96857744
anger,"My mother told me that I could not go to the mountains. Despite my age, as long as I am in her house I must do what she says. ",fear,"[0.67264587, 0.4339637, 0.8656237, 0.784408, 0.030377029, 0.85540843, 0.6073463]",0.8656237
sadness,When my nephew was taken to hospital with meningitis and we did not know what would happen. ,fear,"[0.63271445, 0.2244289, 0.97122115, 0.8267962, 0.0020731674, 0.9682549, 0.53104657]",0.97122115
disgust,I was drinking coffee in a cafe and I found a piece of scrubber in my cup. ,disgust,"[0.83075494, 0.95603174, 0.80565405, 0.87250304, 0.34323335, 0.85205376, 0.86196315]",0.95603174
shame,"When I went to my boyfriend's house for lunch and saw his parents, I felt that they were watching me all the time. ",fear,"[0.4262, 0.07555457, 0.83479404, 0.6675688, 0.0019884913, 0.39554963, 0.59408957]",0.83479404
guilt,"At school, I did not tell the teacher that it was me who had laughed, and she punished the entire class by making them stay behind for one hour. ",guilt,"[0.7405507, 0.13456474, 0.42887494, 0.98256266, 0.19895566, 0.0008412865, 0.9469369]",0.98256266
joy,"One evening, I was with a group of friends having a talk. There was a very trustful and joyful atmosphere. ",joy,"[0.0015016563, 0.0009869048, 0.0022536071, 0.0019329138, 0.98529774, 0.0011458205, 0.0010008343]",0.98529774
fear,"We were walking in the park at night. It was very dark and very late. We began to hear foot steps all around us, and we could not find our way out. ",fear,"[0.7874146, 0.7019301, 0.9832593, 0.86536145, 0.04954461, 0.9039603, 0.7966478]",0.9832593
anger,[ One day I arrived home rather tired and found the house. . . . . In addition I was asked many questions which I did not want to answer. ] ,sadness,"[0.6394237, 0.44955483, 0.7239407, 0.7511011, 0.034095235, 0.85549027, 0.62021244]",0.85549027
sadness,I was selected to do a rest for a foreign ballet but I did not have the money to do it. ,sadness,"[0.6273472, 0.29626632, 0.30481604, 0.82676244, 0.13010645, 0.92882925, 0.76486903]",0.92882925
disgust,"In a film there was a scene in which a rat was sliding on a bed, leaving a trace of blood behind, finally it entered the mouth of one of the actors. ",fear,"[0.87012935, 0.9545686, 0.958801, 0.86393815, 0.003045163, 0.89869666, 0.76270884]",0.958801
shame,I was swimming in the river and I lost the top of my bikini. I did not notice it and came out of water. There was a disagreeable classmate watching the scene. ,disgust,"[0.8023463, 0.9854931, 0.59129107, 0.85050195, 0.0029844246, 0.9296058, 0.89458334]",0.9854931
guilt,"At a party, several comments were made about the personal situation of one of the people present. She was rather affected and uncomfortable. ",sadness,"[0.3369355, 0.23959921, 0.60211647, 0.48899528, 0.007454071, 0.6747468, 0.59505343]",0.6747468
joy,"It was Saturday, my duties were over for a few hours and I could at last be with the people I wanted to see. ",joy,"[0.039006922, 0.0044598444, 0.011585549, 0.05140429, 0.9523732, 0.03812572, 0.028339248]",0.9523732
fear,"One night, I was alone at home. My fear was caused by some strange noises which put my imagination to work. ",fear,"[0.0021288006, 0.0048550577, 0.99776685, 0.013386159, 0.0007327864, 0.0014530661, 0.0047938954]",0.99776685
anger,When I got to know about the reaction of a friend of mine in a certain situation. I had not expected him to react that way. ,anger,"[0.7400466, 0.5751852, 0.64990735, 0.6811635, 0.22953148, 0.606053, 0.61800647]",0.7400466
sadness,I felt alone among a large number of people. I was sad to see that nobody cared about what was happening to me. ,sadness,"[0.0067877974, 0.013903307, 0.17248087, 0.47629046, 0.00037408955, 0.99868995, 0.76851416]",0.99868995
disgust,I saw a sort of black worm being attacked by many ants. ,fear,"[0.80233216, 0.80087215, 0.8398791, 0.3980775, 0.094674185, 0.8292413, 0.46326333]",0.8398791
shame,When I met a friend of mine after several months. ,joy,"[0.11337251, 0.014357151, 0.19152662, 0.3185144, 0.88337874, 0.24909756, 0.09296372]",0.88337874
guilt,When I noticed the negative changes in a friend's behaviour. ,sadness,"[0.59625626, 0.67216897, 0.6332804, 0.7415626, 0.0033763014, 0.86846286, 0.5752386]",0.86846286
joy,"I was going to my village, after having been rather oppressed in Madrid. ",sadness,"[0.8170305, 0.73086244, 0.7767888, 0.7170714, 0.0029395097, 0.9163266, 0.6872909]",0.9163266
fear,"I was watching a procession during the Holy week, and a penitent approached me. ",guilt,"[0.13817622, 0.13130158, 0.52640516, 0.98752135, 0.06034842, 0.86462647, 0.9703818]",0.98752135
anger,My mother read a letter that a friend of mine had written to me telling me how she had got drunk the last time. ,sadness,"[0.76640075, 0.77389175, 0.7448063, 0.8665183, 0.11690354, 0.9414586, 0.8520816]",0.9414586
disgust,"I found a cockroach crushed between two folders in my bedroom, I called my mother. ",disgust,"[0.7479743, 0.97820526, 0.9297699, 0.7860375, 0.028095698, 0.72418374, 0.6766236]",0.97820526
shame,I ride my motorbike in my village and everyone stares at me as if I was a rare specimen. ,anger,"[0.47815737, 0.013609737, 0.24548471, 0.42134768, 0.32850018, 0.0553268, 0.3595687]",0.47815737
guilt,"I was spending a few days at my aunt's place. One night I got home very late, I had told them I was going to a party but I went to another place. They were very worried. ",fear,"[0.6765057, 0.29952687, 0.9588738, 0.958046, 0.05416915, 0.40908867, 0.8335842]",0.9588738
joy,Last Summer I achieved someting that I had been wanting for a long time. ,joy,"[0.026599336, 0.002128495, 0.00614464, 0.052272975, 0.8747668, 0.02283828, 0.010118512]",0.8747668
fear,I was in a camp and went out for a walk at night on my own. I lost my way and spent several hours looking for the camp. ,sadness,"[0.77713656, 0.7683337, 0.91701424, 0.896885, 0.02300628, 0.9319308, 0.8922721]",0.9319308
anger,My parents scolded me a lot for something I had not done. It was my sister who had done it. ,anger,"[0.9649687, 0.8964751, 0.8446279, 0.9441698, 0.0066936533, 0.7016884, 0.9571466]",0.9649687
disgust,At the hypocrisy of some of my friends. ,anger,"[0.9865378, 0.94854224, 0.26220912, 0.9122809, 0.008554653, 0.81690747, 0.8766722]",0.9865378
shame,I greeted and embraced the wrong person thinking that it was my friend. ,guilt,"[0.042233355, 0.0007411141, 0.11872008, 0.92365503, 0.47984484, 0.45204362, 0.78757334]",0.92365503
guilt,"Due to a misunderstanding on my part, two of my best friends quarelled. ",guilt,"[0.68448263, 0.2779953, 0.71579045, 0.87123555, 0.002194118, 0.6065968, 0.503962]",0.87123555
joy,"When my brother was born, everything went all right. It had been very likely that he would have a deficiency (my sister suffers from Down's Syndrome) and that my mother would be in danger. ",joy,"[0.21705997, 0.015402467, 0.76657754, 0.35056362, 0.83589077, 0.09439158, 0.094429]",0.83589077
fear,When we got lost in Florence and the coach did not turn up until midnight. I had no place to go to and there were strange reports at the police station. ,fear,"[0.875148, 0.76386416, 0.95637, 0.8766502, 0.0082112, 0.9182012, 0.8507014]",0.95637
anger,When an English teacher unfairly made me repeat a semester which I thought I had passed. I had to ask my parents for some more money to carry on studying. ,sadness,"[0.8821636, 0.75781924, 0.6329434, 0.8510706, 0.011161747, 0.90975785, 0.82717466]",0.90975785
sadness,"The person whom I liked most left me for a friend of mine, after several months of mutual help and a profound knowledge of each other. ",sadness,"[0.8591042, 0.048371665, 0.3423576, 0.8334465, 0.11894704, 0.98208344, 0.79020697]",0.98208344
disgust,"In a park near our home, a group of young people who were strangely dressed were seated in the middle of the street. They began to eat while carressing each other. ",disgust,"[0.72858506, 0.82501817, 0.39950657, 0.4636337, 0.2090636, 0.26081768, 0.40704742]",0.82501817
shame,"I feel this emotion very often when I try to express my feelings in public, because other people do not understand my reactions and think that I am silly. ",shame,"[0.29301348, 0.13309434, 0.38017946, 0.3407771, 0.03935328, 0.41221666, 0.42510864]",0.42510864
guilt,A friend of mine said in a group that she felt lonely and withdrawn from everyone because of mental deficiency. ,sadness,"[0.012478247, 0.05419739, 0.32508934, 0.3951912, 0.0015162561, 0.92530286, 0.67680955]",0.92530286
joy,When I passed the university entrance exam. I had thus finished with a difficult period of my life and I was about to begin one which I had desired a lot. ,joy,"[0.022217631, 0.0017490052, 0.12660137, 0.019489042, 0.9621402, 0.017192824, 0.0026366834]",0.9621402
fear,"When I was at home alone, I felt a super-natural force, dangerous for me and the people close to me. ",fear,"[0.04408991, 0.0051003797, 0.54358566, 0.0062381723, 0.0010175442, 0.0014259155, 0.0035755478]",0.54358566
anger,"When my father made my mother go through really terrible situations, I felt furious, impotent, nervous, upset, . . . . . . . . ",anger,"[0.9892129, 0.8521541, 0.74896294, 0.8681905, 0.0007733492, 0.004081531, 0.022724617]",0.9892129
sadness,"When a person whom I loved and admired a lot died. I felt empty, lonely, helpless, without support, not knowing what to do. ",sadness,"[0.0013955256, 0.0010915742, 0.064866886, 0.087899074, 0.00066353887, 0.98293763, 0.02076889]",0.98293763
disgust,"When I came to know that my father and his parents were self interested, dirty, negative, egoist, bad peolpe,. . . . . . ",disgust,"[0.89983344, 0.96154547, 0.7141467, 0.78832364, 0.001982263, 0.89184344, 0.8780809]",0.96154547
shame,I think that the only time I really felt shame was when I was very young and I had to defecate on the street. I was very worried in case someone should see me. ,shame,"[0.0033029686, 0.69691956, 0.31756243, 0.26089743, 0.00068139704, 0.005477133, 0.98784876]",0.98784876
guilt,When I was young I felt guilty because I thought that I had commited a grave sin. ,guilt,"[0.014991325, 0.15521869, 0.47503075, 0.9955825, 0.0009593547, 0.02139193, 0.65832293]",0.9955825
joy,"On my birthday, when I was given my presents. ",joy,"[0.1209822, 0.011428129, 0.10362761, 0.21344805, 0.9630255, 0.00912365, 0.030619033]",0.9630255
fear,We were riding in a friend's car. He was driving very fast and suddenly a another car crossed the road in front of us. My friend had to turn the car rapidly. ,fear,"[0.8311222, 0.7517653, 0.9538792, 0.8177615, 0.50892717, 0.5405707, 0.77751386]",0.9538792
anger,When I found one of my new pullovers wrinkled inside the wardrobe. My brother had done it. ,guilt,"[0.9253394, 0.90517414, 0.67172605, 0.9492538, 0.02611909, 0.92823744, 0.8659043]",0.9492538
sadness,When I went to see the result of an exam and saw that I had failed. ,sadness,"[0.7920991, 0.83917934, 0.87601304, 0.88091666, 0.0007133377, 0.96452135, 0.9132722]",0.96452135
disgust,"When I was getting up, I found a live cockroach in my bedroom. ",disgust,"[0.813004, 0.9572215, 0.9507498, 0.76946974, 0.035020035, 0.87007457, 0.76437604]",0.9572215
shame,The mother of a friend of mine passed by me and saw me sitting on a boy's lap. I tried to greet her but could not help blushing. ,shame,"[0.0028771714, 0.00847538, 0.16069186, 0.79936165, 0.0050607016, 0.0075724376, 0.9696065]",0.9696065
guilt,A friend of mine had the sleeves of a leather coat stolen from his car. It was me who had left them there for everyone to see. ,guilt,"[0.7137542, 0.60686976, 0.66361064, 0.9644121, 0.009901783, 0.93251735, 0.7769462]",0.9644121
joy,"The final marks were to be given in the morning. I wanted to get there late because I was very afraid. When I arrived there, everybody was very happy and I had also passed. We had a wonderful time all day long. ",fear,"[0.00073114404, 0.00042669792, 0.99142766, 0.055196613, 0.9627928, 0.0006636435, 0.0009536435]",0.99142766
fear,I went to visit a friend in hospital. He was going to be operated the next day. I was afraid that they would not let me in and I did not know what his reaction would be on seeing me. ,fear,"[0.2168262, 0.07018146, 0.9957761, 0.8739823, 0.03451542, 0.89462924, 0.41462052]",0.9957761
anger,"A friend of mine played a joke on another friend over the telephone. This friend, crying, called me and I got very angry and made the other person apologize. ",anger,"[0.99492294, 0.7866837, 0.055698775, 0.88500667, 0.0023071715, 0.05185826, 0.31637585]",0.99492294
sadness,A friend of mine told me that my boyfriend had been with another girl this Summer. We had been going out together for four years and we had not done so for the last three months. I could not believe it. ,sadness,"[0.90379083, 0.94018775, 0.8347761, 0.8175899, 0.00081573863, 0.97049844, 0.88175535]",0.97049844
disgust,I was at a friend's place for lunch and she fell ill and vomited. ,sadness,"[0.31517345, 0.8769861, 0.6975833, 0.83821, 0.002885654, 0.9427186, 0.741449]",0.9427186
shame,I was dancing in a theatre. I was not sure whether some frieends of mine had come to see me. I was very scared of doing things wrong. ,fear,"[0.041963447, 0.042759202, 0.99704367, 0.90208536, 0.0008171915, 0.057658356, 0.74157083]",0.99704367
guilt,Classes were over and I wanted to go home. A friend of mine asked me to wait for half an hour to take him back home. I said no. ,anger,"[0.7022044, 0.6035003, 0.41165057, 0.35623458, 0.049305856, 0.6109084, 0.31204742]",0.7022044
joy,"On holiday, seeing the lanscape in Gerona. ",joy,"[0.0030845397, 0.03487792, 0.014681543, 0.01131056, 0.91613054, 0.009768311, 0.008787843]",0.91613054
fear,Travelling by coach on a rather narrow and wet road. ,fear,"[0.50273097, 0.57530886, 0.85981077, 0.44849882, 0.16236196, 0.5468033, 0.39599666]",0.85981077
anger,They wanted me to pay for a ticket twice because they said that the one I had was out of date. ,anger,"[0.89242554, 0.7380486, 0.65465236, 0.875225, 0.037589308, 0.8351094, 0.81496084]",0.89242554
sadness,When I came back from my holidays. ,joy,"[0.26209414, 0.115318485, 0.24038956, 0.4088152, 0.7199108, 0.5043364, 0.22016102]",0.7199108
disgust,When I saw an insect going up my arm. ,fear,"[0.7539387, 0.88275844, 0.94264084, 0.6517138, 0.08854974, 0.49123442, 0.7259634]",0.94264084
shame,When I entered a bar looking for a friend. ,guilt,"[0.27569407, 0.026600206, 0.42255256, 0.5213497, 0.22443019, 0.2028286, 0.17864169]",0.5213497
guilt,Arguing with my younger cousin. She is rather a nuisance but I felt sorry. ,sadness,"[0.20135431, 0.0012043357, 0.018968113, 0.87208635, 0.0045081577, 0.99244374, 0.02234482]",0.99244374
joy,When some friends of mine asked me to go camping with them for a fortnight. ,joy,"[0.07467272, 0.026031557, 0.26934335, 0.21104014, 0.62626725, 0.1081241, 0.047556885]",0.62626725
fear,"Once, when I was very young, my mother left me alone in the house and came back very late. ",sadness,"[0.88572514, 0.7939817, 0.9096601, 0.9238504, 0.044260394, 0.977548, 0.87631035]",0.977548
anger,When my aunt told me angrily that I was a good-for-nothing and she was fed up with my behaviour. ,anger,"[0.99611974, 0.9730747, 0.22984847, 0.5325524, 0.0023305935, 0.0077428, 0.8303203]",0.99611974
sadness,When my parents and sister went on a trip and I was separated from them for about three months. ,sadness,"[0.65239424, 0.36702967, 0.7741837, 0.72392, 0.07026298, 0.92343426, 0.54311293]",0.92343426
disgust,When a person I did not know hurt a friend of mine. ,sadness,"[0.9170696, 0.8609442, 0.9001014, 0.930347, 0.0021025573, 0.93895036, 0.7819331]",0.93895036
shame,When the literature teacher made me recite a poem in the middle of the class and I had to gesticulate. ,shame,"[0.2736172, 0.117494434, 0.20113201, 0.28292277, 0.16361582, 0.38202474, 0.5969185]",0.5969185
guilt,"Once, when I arrived home very late, my parents had an argument because of this my mother wanted to stand up for me. ",anger,"[0.83309394, 0.088151515, 0.39741954, 0.75860256, 0.011722924, 0.27280822, 0.49106413]",0.83309394
joy,I phoned a friend of mine to ask her for news about the marks in an exam. She told me that I had passed. ,joy,"[0.2002686, 0.09154544, 0.21585281, 0.27557093, 0.92023444, 0.42987534, 0.14564094]",0.92023444
fear,"I was spending my summer holidays in a village. My friend and I were coming back from a discotheque at night and we heard a noise from an alley. We were very scared and we got into my friend's house. A moment later, an unknown car picked up a person from this alley. ",fear,"[0.0021303084, 0.001945241, 0.9954111, 0.29528382, 0.000490236, 0.0015588381, 0.0028932176]",0.9954111
anger,"My mother and I had an argument over buying some clothes for me. She did not accept the fact that I did not like the same things as her, and we ended up shouting at each other. ",anger,"[0.9807586, 0.4542777, 0.45152426, 0.42117617, 0.004294953, 0.111418545, 0.24147356]",0.9807586
