labels,text,emotion,prob_emotion,emotion_word,prob_max
disgust,When the N. Z. rugby union announced that they would proceed with a rugby tour of South Africa. ,guilt,"[0.4837341904640198, 0.27324360609054565, 0.42326852679252625, 0.8634397387504578, 0.8224573731422424, 0.19526752829551697, 0.22872386872768402]",misconduct,0.8634397387504578
shame,When I was unable to respond to a welcome in my indigenous language of Maori at an important function where I was the only woman in the group and it was expected of me. ,sadness,"[0.9550575017929077, 0.9033861756324768, 0.8874502778053284, 0.963654100894928, 0.04512543976306915, 0.9792775511741638, 0.9560123682022095]",unhappiness,0.9792775511741638
guilt,When I made an excuse to get out of participating in an important family occasion that I should not have missed. ,guilt,"[0.9221987128257751, 0.9545902609825134, 0.610194742679596, 0.9866840243339539, 0.3156522512435913, 0.952264130115509, 0.9352074861526489]",culpability,0.9866840243339539
joy,"Being reunited with my family after not having seen them for years, at the airport. Sheer elation at getting through the ""paper work"" collecting bags and the anticipation of coming through the customs gate. ",joy,"[0.0008018719381652772, 0.0006937948637641966, 0.03651537001132965, 0.9421228170394897, 0.9966908693313599, 0.0006527795339934528, 0.7530866861343384]",happiness,0.9966908693313599
fear,"I caught a huge eel on a fishing line which I had pulled into the boat. I cut the line and threw the whole lot back into the water. Later that day and about ten miles away I went swimming and someone made the comment wondering how far eels could swim, I abruptly ended swimming for fear at an unseen eel for a few days until we had left the district. ",fear,"[0.37878942489624023, 0.9436749815940857, 0.9914873838424683, 0.848475992679596, 0.19243207573890686, 0.5053625702857971, 0.6178889274597168]",fear,0.9914873838424683
anger,"My partner without discussing with me the situation decided it was time for us to have a break and went ahead and arranged his own life for the next - months, then told me the day before it was about to happen having been tolerant and friendly for the preceding week. ",sadness,"[0.9068758487701416, 0.8327375054359436, 0.8235383033752441, 0.802713930606842, 0.08916830271482468, 0.9070369601249695, 0.75086510181427]",unhappiness,0.9070369601249695
sadness,"I had been living in an overseas city and made the decision to leave the city and come home about months before I met a whole new set of friends, leaving them at the airport was sad and traumatic as they had helped me in many ways and I knew I wouldn't see many of them again. ",sadness,"[0.007744217291474342, 0.15950465202331543, 0.9380964636802673, 0.9848595261573792, 0.1671469360589981, 0.9977860450744629, 0.7332088351249695]",sadness,0.9977860450744629
fear,After I had managed to fail my first year at University I was scared as to what I was going to do with my future. I didn't want a mundane - job and yet I didn't know if I could pay my way through an unsubsidized year at university to settle down and continue my studies. ,fear,"[0.1301262080669403, 0.542650043964386, 0.9965786337852478, 0.9237797856330872, 0.25016191601753235, 0.7423306703567505, 0.8164929747581482]",fear,0.9965786337852478
anger,This situation keeps occurring - when my little sister disagrees with me or vice-versa. We have very similar temperaments and I always end up feeling angry at her and myself for fighting so much over unimportant trivial matters. ,anger,"[0.995804488658905, 0.9612883925437927, 0.3478694558143616, 0.9707762598991394, 0.10784000903367996, 0.7391165494918823, 0.8486536741256714]",anger,0.995804488658905
sadness,"When my grandmother, who has been living with us for years, had a stroke and was left paralysed on one side. She has been quite close to our family and to see her suffer in this way makes me feel really sad. ",sadness,"[0.003772016381844878, 0.17539016902446747, 0.422778457403183, 0.9466724991798401, 0.45015478134155273, 0.9988405108451843, 0.6660276651382446]",sadness,0.9988405108451843
disgust,"A gathering of a social sports club at which they proceeded to show pornographic videos and then afterwards (when most people had had quite a bit to drink) carried on in a very degrading, unmoral manner - especially females exposing and flaunting themselves with no shame or embarassment. ",sadness,"[0.9176803827285767, 0.9198191165924072, 0.5920975208282471, 0.9086204171180725, 0.19424474239349365, 0.9390662312507629, 0.7976515889167786]",unhappiness,0.9390662312507629
shame,"Like guilt - the most ashamed I have ever felt was when I began to feel guilty about having sex with my boyfriend when it was only ""the thing to do"", and not really an act of love. ",guilt,"[0.012864721938967705, 0.9392549395561218, 0.19955837726593018, 0.9957908391952515, 0.0663396492600441, 0.26619964838027954, 0.9831600785255432]",guilt,0.9957908391952515
guilt,"This feeling of guilt really applies to moral/religious views. I (being Catholic) went against what I was brought up to believe in and had a sexual relationship with my boyfriend. Many months later, when I was doing some deeper self analysis I began to feel guilty and realized that I had gone against what I wanted for myself and my future. ",guilt,"[0.02229289896786213, 0.26884111762046814, 0.09852095693349838, 0.9973993301391602, 0.06224436312913895, 0.05793336406350136, 0.5479088425636292]",guilt,0.9973993301391602
joy,My mother along with some of my friends gave me a surprise birthday party - they invited a large number of my friends along too. ,joy,"[0.16792158782482147, 0.029034674167633057, 0.7924619913101196, 0.9534457325935364, 0.9617449641227722, 0.026334187015891075, 0.8214389681816101]",happiness,0.9617449641227722
fear,My mother did not come home till late at night (Ages ago). Anyway if I don't know where my parents are and when they'll be back I start thinking that perhaps they have had an accident and are perhaps dead. ,fear,"[0.4088626503944397, 0.7577214241027832, 0.9913926124572754, 0.9631319642066956, 0.4525826573371887, 0.9803271889686584, 0.7218875288963318]",fear,0.9913926124572754
anger,Because I am the Captain of a basketball team I usually organise a roster system so that everyone in the team can have a turn at doing either a duty or a ref. A lot of the time the girls can't be bothered or just forget - I usually have to fill in. ,guilt,"[0.6580905914306641, 0.15259861946105957, 0.1909695714712143, 0.9300024509429932, 0.22022561728954315, 0.21918924152851105, 0.29977646470069885]",responsibility,0.9300024509429932
sadness,So as to be closer to the university I have left home and moved into Auckland. It now seems as if I have left home - especially my family - forever. ,sadness,"[0.47398707270622253, 0.7487815022468567, 0.844667911529541, 0.9764651656150818, 0.12480302900075912, 0.9769423007965088, 0.9444902539253235]",sadness,0.9769423007965088
disgust,A friend of mine goes out with this guy. She sleeps with him but is quite happy for him to play around - as well as herself. ,joy,"[0.01811722293496132, 0.09669448435306549, 0.08880870789289474, 0.905845046043396, 0.9913074374198914, 0.0644838735461235, 0.7029964923858643]",happiness,0.9913074374198914
shame,NO RESPONSE. ,guilt,"[0.014011443592607975, 0.03769783675670624, 0.008637120015919209, 0.1102825403213501, 0.005589697510004044, 0.0985168069601059, 0.02316351979970932]",misconduct,0.1102825403213501
guilt,I did not attend a social studies observation class for whole week (I am a student trainee teacher). Anyway the other teachers thought this was okay because the teacher I was supposed to observe was not well liked. The teacher was in fact really nice to me - but I wanted to get out of teaching a hard topic he had given me. ,anger,"[0.7011488080024719, 0.532546877861023, 0.4069644510746002, 0.6739988327026367, 0.12711387872695923, 0.31310904026031494, 0.3572782576084137]",irritation,0.7011488080024719
joy,Passing my pharmacy exams which meant my tertiary education for pharmacy completed. ,joy,"[0.5064852237701416, 0.15325714647769928, 0.576734185218811, 0.9089269042015076, 0.9898478388786316, 0.535897433757782, 0.06752661615610123]",an achievement,0.9898478388786316
fear,When I was in a car with my parents and friends and we had to back up (reverse) pass a river which when I recall it (I was only about yrs) seemed we were going to fall in and drown. ,fear,"[0.8534524440765381, 0.9715659022331238, 0.9901260137557983, 0.9302219748497009, 0.30681198835372925, 0.9511500597000122, 0.827605664730072]",scare,0.9901260137557983
anger,When my boyfriend wouldn't dance with me on my graduation night because he thought I could dance with my friends who were friendly. ,sadness,"[0.9703552722930908, 0.9258654713630676, 0.8553808331489563, 0.9473187327384949, 0.26586923003196716, 0.9785459041595459, 0.9245562553405762]",unhappiness,0.9785459041595459
sadness,When my sister (really my niece) died of cancer at the age of yrs after I took her to the doctor at the age of and he diagnosed it. ,sadness,"[0.716273844242096, 0.8314609527587891, 0.8833252787590027, 0.9488894939422607, 0.19237376749515533, 0.9828881025314331, 0.7569246292114258]",sadness,0.9828881025314331
disgust,My brother gave me a beating because he could not beat me verbally. ,anger,"[0.9853116273880005, 0.9614225625991821, 0.969732403755188, 0.9460974335670471, 0.32454174757003784, 0.8558141589164734, 0.9594694972038269]",anger,0.9853116273880005
shame,I found I was pregnant and unmarried. ,sadness,"[0.886512815952301, 0.9288637042045593, 0.903132975101471, 0.9517580270767212, 0.48806118965148926, 0.9558373093605042, 0.9155468940734863]",unhappiness,0.9558373093605042
guilt,When I had to go to reconciliation before converting to Catholicism but then once received - o. k. ,guilt,"[0.512243926525116, 0.058313220739364624, 0.5453407168388367, 0.8363116383552551, 0.5535911321640015, 0.12027433514595032, 0.2733590006828308]",responsibility,0.8363116383552551
joy,Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries. ,joy,"[0.0017644822364673018, 0.002519582863897085, 0.004030523356050253, 0.8354649543762207, 0.9970424771308899, 0.0013361501041799784, 0.6353023052215576]",joy,0.9970424771308899
fear,"I had this experience of fear when few people were fighting at a social one night, which one of my relative was involved. My fear was greatly for him because he was being assaulted badly. ",fear,"[0.007637077011168003, 0.3391624391078949, 0.9976208806037903, 0.9253750443458557, 0.19875779747962952, 0.04966353252530098, 0.4494616389274597]",fear,0.9976208806037903
anger,Never really had the experience just yet - N/A. ,fear,"[0.1176905706524849, 0.17839567363262177, 0.19967029988765717, 0.1864236742258072, 0.09429425746202469, 0.16000968217849731, 0.1449775993824005]",scare,0.19967029988765717
sadness,"This occurred when my girlfriend and I have to finish our relationship due to some circumstances between her and her family. I was really sad, hurt and couldn't really find any reason why am I still living. Is this life is all about ? This was one of few question which crept up vividly every time I thought about what had happened. ",sadness,"[0.26608479022979736, 0.8517059087753296, 0.7697644233703613, 0.9393116235733032, 0.13389034569263458, 0.9966791868209839, 0.9045688509941101]",sadness,0.9966791868209839
disgust,I'm very disgusted when I see people abusing their body with drugs and alcohol. They take advantage of these things usually for an excuse for the fantasies which they like and so they do things stupidly and unjustly. ,disgust,"[0.987440824508667, 0.9987965822219849, 0.9876142740249634, 0.9570948481559753, 0.09603571146726608, 0.9736980199813843, 0.996024489402771]",disgust,0.9987965822219849
shame,NO RESPONSE. ,guilt,"[0.014011443592607975, 0.03769783675670624, 0.008637120015919209, 0.1102825403213501, 0.005589697510004044, 0.0985168069601059, 0.02316351979970932]",misconduct,0.1102825403213501
guilt,This I experienced when going around with more than one girl. ,guilt,"[0.6775944828987122, 0.603100597858429, 0.6800452470779419, 0.8247095942497253, 0.786554217338562, 0.43823331594467163, 0.5888841152191162]",responsibility,0.8247095942497253
joy,"Letting Jesus take control of my emotions i. e. , ill feeling. ",sadness,"[0.5951114892959595, 0.8630043864250183, 0.4318827688694, 0.5859390497207642, 0.04929168149828911, 0.9905896186828613, 0.22774912416934967]",unhappiness,0.9905896186828613
fear,Had fear of losing husband. ,fear,"[0.010056179948151112, 0.22135427594184875, 0.9981861710548401, 0.7764813303947449, 0.20403340458869934, 0.43047580122947693, 0.5977499485015869]",fear,0.9981861710548401
anger,When present boyfriend's mother approached my parents and self - to leave her son alone - as she did not want me for a future daughter-in-law. ,disgust,"[0.9509382843971252, 0.9645043611526489, 0.9108514189720154, 0.930054783821106, 0.32904496788978577, 0.9594233632087708, 0.8963305354118347]",repugnance,0.9645043611526489
sadness,When boyfriend could not stand up to his mother or for himself. ,disgust,"[0.9410951733589172, 0.9539890289306641, 0.8765655755996704, 0.9338870644569397, 0.13352452218532562, 0.9347493648529053, 0.9146663546562195]",repugnance,0.9539890289306641
disgust,"Disgusted with boyfriend's mother - her overpowering, over-protecting and selfish attitudes. ",disgust,"[0.9846640229225159, 0.9989277720451355, 0.7939891219139099, 0.8418959975242615, 0.2903348207473755, 0.9759551882743835, 0.9936664700508118]",disgust,0.9989277720451355
shame,When ditched - divorced by husband. ,sadness,"[0.817206084728241, 0.8909706473350525, 0.6666446924209595, 0.9070082306861877, 0.133337140083313, 0.9443027973175049, 0.9329526424407959]",unhappiness,0.9443027973175049
guilt,When I had to lie about my age to be accepted as a member of a group. ,guilt,"[0.9555608630180359, 0.9494112730026245, 0.8777339458465576, 0.9756675362586975, 0.04705332592129707, 0.9445715546607971, 0.9372408986091614]",culpability,0.9756675362586975
joy,My cousin asked me to be a bridesmaid for her. This made really happy because I was adopted into the family and her asking me made me realise that she saw me as a cousin and not just another person. There were other cousins she could have asked but she asked me. ,joy,"[0.0010905098170042038, 0.08088354021310806, 0.09216419607400894, 0.9105158448219299, 0.9979158043861389, 0.0060956296510994434, 0.73426753282547]",happiness,0.9979158043861389
fear,That if ever I was really naughty I would be sent away from my Mum and Dad to another family. I was fostered from age and didn't get to Mum and Dad until I was and then legally adopted at . ,fear,"[0.7221184372901917, 0.714229941368103, 0.9763613939285278, 0.881026566028595, 0.20096461474895477, 0.6813259720802307, 0.794282853603363]",fear,0.9763613939285278
anger,() My father died. () My natural father contacted me a year after my father died and this angered me more as I thought he should be dead and not my father. ,anger,"[0.997568666934967, 0.978007972240448, 0.11459118127822876, 0.9306149482727051, 0.1491163820028305, 0.6254737973213196, 0.8361920118331909]",anger,0.997568666934967
sadness,My father died. I was away at the time and did not know until two days after. ,sadness,"[0.49450400471687317, 0.6297557353973389, 0.771297812461853, 0.9074177742004395, 0.4008848965167999, 0.9748133420944214, 0.7866143584251404]",sadness,0.9748133420944214
disgust,A child told me she had been sexually abused by her step-father. I only knew the child and had not come into contact with either parent. I tried to do what was best for the child. The event and the stepfather disgusted me. ,disgust,"[0.9719080924987793, 0.9958993792533875, 0.9794113039970398, 0.921887993812561, 0.2439357340335846, 0.9800580739974976, 0.9748991131782532]",disgust,0.9958993792533875
shame,"When my natural parents name would show up on papers and not my, what I call real name. ",anger,"[0.949572741985321, 0.9284806251525879, 0.8441426157951355, 0.8879034519195557, 0.4078371524810791, 0.9366878271102905, 0.9001744985580444]",irritation,0.949572741985321
guilt,I lied to my mother in the sixth form she said she would ring to find out and I had to tell her I had lied. ,guilt,"[0.8961247205734253, 0.952016294002533, 0.9308968782424927, 0.983269214630127, 0.3546430766582489, 0.8544113636016846, 0.9418794512748718]",responsibility,0.983269214630127
joy,Joy at meeting a woman I love very much. ,joy,"[0.0006160681368783116, 0.0006495598354376853, 0.0006727653671987355, 0.8562380075454712, 0.999082088470459, 0.0006629146519117057, 0.31461241841316223]",joy,0.999082088470459
fear,When approached by a gang of youths in town at night. ,fear,"[0.8636004328727722, 0.8742232918739319, 0.9402787089347839, 0.824817955493927, 0.13859519362449646, 0.8649048805236816, 0.7099606990814209]",fear,0.9402787089347839
anger,"When a man, a stranger to me, personally insulted a close woman friend of mine in public. ",sadness,"[0.954353392124176, 0.9809457659721375, 0.8704519271850586, 0.8890372514724731, 0.4660656452178955, 0.982130229473114, 0.9732607007026672]",unhappiness,0.982130229473114
sadness,After my father died suddenly of a heart attack. ,sadness,"[0.7347253561019897, 0.7517542839050293, 0.9252869486808777, 0.9374288320541382, 0.5587276816368103, 0.9642956256866455, 0.766676127910614]",sadness,0.9642956256866455
disgust,When a man spoke very sexistly in the company of some friends of mine. ,disgust,"[0.9555560946464539, 0.9712603688240051, 0.8541210293769836, 0.9062202572822571, 0.24634985625743866, 0.9626297950744629, 0.8830008506774902]",repugnance,0.9712603688240051
shame,When I went to explain to a lecturer whom I liked that the work expected of me was not going to be in. ,guilt,"[0.7248939871788025, 0.1677980273962021, 0.7375067472457886, 0.9474706649780273, 0.5723698735237122, 0.8990510106086731, 0.8536460995674133]",responsibility,0.9474706649780273
guilt,When I masturbated in my room. ,joy,"[0.538459837436676, 0.24092061817646027, 0.37556397914886475, 0.87176114320755, 0.9656296372413635, 0.47458615899086, 0.5986153483390808]",pleasure,0.9656296372413635
joy,"When my lover and I felt like we had gone full circle. And our relationship was new, fresh, vital etc. once again. ",joy,"[0.0034686345607042313, 0.006886917632073164, 0.01614292524755001, 0.7059102058410645, 0.8615073561668396, 0.04804379492998123, 0.4734247922897339]",pleasure,0.8615073561668396
fear,"My daughter was yrs she went up to a colt tried to hit it. It turned on her and kicked her over the heart, sent her flying through the air. I left my mother and sister to deal to her as they are nurses. I felt I didn't want to know if she was going to die, it was just too much. ",sadness,"[0.7142416834831238, 0.8306490778923035, 0.9749231338500977, 0.9693270921707153, 0.17160063982009888, 0.983066976070404, 0.7634628415107727]",sadness,0.983066976070404
anger,"My anger is with men, their inability to be human (not all men). ",anger,"[0.9991440773010254, 0.8726179599761963, 0.02165803872048855, 0.953078031539917, 0.13234153389930725, 0.016236288473010063, 0.8570054173469543]",anger,0.9991440773010254
sadness,"The saddest I've ever been was when my lover was killed, hitch-hiking to work. ",sadness,"[0.009692988358438015, 0.2390771061182022, 0.4257361590862274, 0.9326386451721191, 0.08016803115606308, 0.9969911575317383, 0.7119735479354858]",sadness,0.9969911575317383
disgust,With the N. Z. Rugby Union wanting to send the All Blacks to South Africa. ,guilt,"[0.7203766703605652, 0.5014614462852478, 0.5592106580734253, 0.8206899762153625, 0.5838701725006104, 0.4688168168067932, 0.3471583425998688]",responsibility,0.8206899762153625
shame,"That my brother and father are into alcohol, two men with priviledge. Not using it positively. ",disgust,"[0.9240186214447021, 0.9267393350601196, 0.7945560216903687, 0.9200090765953064, 0.06330502033233643, 0.8914198279380798, 0.8152349591255188]",repugnance,0.9267393350601196
guilt,"When I betrayed my lover, she told me something in confidence, I felt at the time I had to relay the information back to the person concerned, as I felt the situation volitile, did this without telling my lover, she felt like piggy in the middle, as she was not directly concerned. Maybe you could call it gossip I felt different after I had slept on it. If I had waited, thought, NOW I would not have done it. ",shame,"[0.6849635243415833, 0.6110339164733887, 0.4077337980270386, 0.9290759563446045, 0.1376657634973526, 0.6946570873260498, 0.9515005946159363]",dishonor,0.9515005946159363
joy,"A good friend, the wife of the vicar of my church came up to me from the pews (I am in the choir) and shook my hand during the time for an informal ""greeting"" in the church service. She said a few words. ",joy,"[0.0786404088139534, 0.0824022963643074, 0.3158169388771057, 0.8515589237213135, 0.898127019405365, 0.19569849967956543, 0.806502640247345]",pleasure,0.898127019405365
fear,"I walked up the main street of Auckland at o'clock at night. I expected it to be very active with people, gangs, fast cars etc, thought it was actually quite quiet, though also oppressive. I walked about half a mile and bought a drink along the way. ",guilt,"[0.7090843319892883, 0.6912419199943542, 0.5911320447921753, 0.8870922923088074, 0.3493785858154297, 0.5768453478813171, 0.7450177669525146]",misconduct,0.8870922923088074
anger,Someone in my family (my brother I suspected) ate a bun which I had made for myself. It was during a long telephone call after I had just made it and put it in the oven warming drawer. ,guilt,"[0.9583425521850586, 0.9478775262832642, 0.9572898149490356, 0.9758090376853943, 0.4521958529949188, 0.9540399312973022, 0.9408993721008301]",culpability,0.9758090376853943
sadness,"Sitting in a bus, I heard behind, the voice of a girl I was friendly with. After her talking for some time with another girl I decided it wasn't her in fact that someone miming her, which it was when I finally looked. I was talking to a friend at the time. ",guilt,"[0.6464967727661133, 0.5555305480957031, 0.5986850261688232, 0.7257884740829468, 0.30400556325912476, 0.292959600687027, 0.6081467866897583]",culpability,0.7257884740829468
disgust,Having moved into a flat within the last week I felt some disgust that a bathroom tap had been left to drip with a faulty fawcet. ,disgust,"[0.9203246235847473, 0.9974440336227417, 0.3159877061843872, 0.7936244606971741, 0.4571954011917114, 0.9835764765739441, 0.935600996017456]",disgust,0.9974440336227417
shame,"I criticised an action of my mother and for the first time she genuinely took notice of it. I felt shame that I was almost taking the part of a husband, or at least an equal which I should not. ",shame,"[0.03260529041290283, 0.9862728714942932, 0.35164305567741394, 0.9657942652702332, 0.057170141488313675, 0.8646003007888794, 0.9965505599975586]",shame,0.9965505599975586
guilt,"I felt that I contributed to a possible rift in the relationship between a boy and girl soon to be married, in my flat after I moved in. After stating my celibacy to him which she overheard and didn't previously know about I suspect. ",guilt,"[0.7378104329109192, 0.9061056971549988, 0.6748791337013245, 0.9829961657524109, 0.041460245847702026, 0.9183924794197083, 0.8319478034973145]",responsibility,0.9829961657524109
joy,"My friend replying to my letter and again saying he was attracted to me and suggesting we write, talk and get together and see how things went and his suggestion that I could ring and doing that it was really good - though really insane conversation. ",joy,"[0.3801002502441406, 0.005540269892662764, 0.7194994688034058, 0.7874285578727722, 0.9134193658828735, 0.011784044094383717, 0.5989699363708496]",pleasure,0.9134193658828735
fear,"Being sexually assaulted (not rape, but passionate kissing) by a friend's father - he stopped when he was driving me home. I hadn't wanted the lift, had refused times, and then felt it'd be rude to refuse again. Was really afraid of what he might do. ",fear,"[0.08178497850894928, 0.8920232653617859, 0.9958316683769226, 0.8856649398803711, 0.2561093866825104, 0.8070970773696899, 0.8483481407165527]",fear,0.9958316683769226
anger,"I live by myself and a few weeks ago was woke by a man on the end of my bed coming up my bed at me. I was really angry, told him to get out. He was surprised, hesitated I started to move towards him and he backed off - kept telling him - loudly, but firmly to go. Because I'd got the initiative, I succeeded. A very powerful message. ",anger,"[0.9960261583328247, 0.9824357032775879, 0.2604295015335083, 0.921529233455658, 0.9171024560928345, 0.8177595138549805, 0.5114342570304871]",anger,0.9960261583328247
sadness,"When my grandmother died - I wasn't sad so much that she'd died because she was old, but because she lived in the last few years in an old people's home and had nothing very much that was hers - no chair, or private space, and when I went to visit she would be sitting in the ""lliving"" room the TV room. It was hopeless. And I felt awkward so I didn't go and I was sad 'cos how I couldn't. ",disgust,"[0.6517091989517212, 0.9826058149337769, 0.8855608701705933, 0.9512152075767517, 0.2769816219806671, 0.9818423986434937, 0.9702067971229553]",repugnance,0.9826058149337769
anger,"When during a social evening with my father, brother, sister, close friend and my father's nd wife - I had an argument with my father, who abused my friend who was sticking up for me. ",anger,"[0.9614942073822021, 0.9353828430175781, 0.833381712436676, 0.9193756580352783, 0.21128658950328827, 0.9564603567123413, 0.8407074809074402]",anger,0.9614942073822021
sadness,When the girl whom I have lusted after expressed reciprocal feelings and then days later changed her mind. ,sadness,"[0.8455559015274048, 0.726863443851471, 0.7754573822021484, 0.8835213780403137, 0.12543976306915283, 0.9206212759017944, 0.7464801073074341]",unhappiness,0.9206212759017944
disgust,When a close friend wilfully cheated me. ,guilt,"[0.9507503509521484, 0.9763859510421753, 0.8626375794410706, 0.9839295148849487, 0.4112841486930847, 0.976459801197052, 0.9571220278739929]",culpability,0.9839295148849487
shame,While intoxicated I invaded someone's (a girl's) personal space to a large extent. ,guilt,"[0.8675181269645691, 0.8240459561347961, 0.518386721611023, 0.9770755767822266, 0.09795435518026352, 0.3943767547607422, 0.795608639717102]",culpability,0.9770755767822266
guilt,While intoxicated I damaged my sister's car in a minor way and someone elses in a minor way. ,guilt,"[0.9381722211837769, 0.9384338855743408, 0.7721356153488159, 0.9664908647537231, 0.10628156363964081, 0.8804048299789429, 0.8289995193481445]",culpability,0.9664908647537231
joy,Girlfriend arriving back from overseas and picking her up from airport. When she finally appeared from customs and we came in contact again. ,joy,"[0.3854023218154907, 0.08267854154109955, 0.8089871406555176, 0.9612932205200195, 0.9744501709938049, 0.29351136088371277, 0.9035786986351013]",happiness,0.9744501709938049
fear,Fear of punishment for having broken an item of value to my parents. ,fear,"[0.01011601835489273, 0.25594139099121094, 0.9989252686500549, 0.9060521721839905, 0.3248438239097595, 0.054467007517814636, 0.6724562644958496]",fear,0.9989252686500549
anger,That a friend had been badly beaten and stabbed many times and the person that did it got away without any punishment from the law. ,disgust,"[0.9805153608322144, 0.9856445789337158, 0.977007269859314, 0.9774410128593445, 0.3516153395175934, 0.9852193593978882, 0.9720742702484131]",repugnance,0.9856445789337158
sadness,The death of an animal we had reared. ,guilt,"[0.8037281036376953, 0.8867800831794739, 0.8861327767372131, 0.9713717103004456, 0.37580108642578125, 0.9557987451553345, 0.8287438154220581]",responsibility,0.9713717103004456
disgust,Finding that a girlfriend of mine was a prostitute and had been seeing many others during our relationship. ,disgust,"[0.9250009655952454, 0.9628161787986755, 0.9479798078536987, 0.9582574963569641, 0.12883195281028748, 0.9586226940155029, 0.9439305663108826]",repugnance,0.9628161787986755
shame,Not having owned up to the responsibility an incident where family car received minor damage. ,guilt,"[0.9395060539245605, 0.959689199924469, 0.7647694945335388, 0.9719093441963196, 0.13104148209095, 0.932796061038971, 0.9568975567817688]",guilt,0.9719093441963196
guilt,"Had started a relationship and did nothing to keep it up, partly the use of another person. ",guilt,"[0.8722327947616577, 0.8469876646995544, 0.4884983003139496, 0.9363023638725281, 0.10463816672563553, 0.8595913052558899, 0.8337876796722412]",culpability,0.9363023638725281
joy,The feeling of joy when again I had confessed my sin and experienced God's forgiving grace and cleansing power - total enlightenment and freedome - bliss. ,joy,"[0.0006392556824721396, 0.0016146731795743108, 0.0035974907223135233, 0.17563004791736603, 0.9976081848144531, 0.0008672105032019317, 0.04536945000290871]",joy,0.9976081848144531
fear,"Riding through a bush fire on an island of Australia - on a pushbike as a little boy - all alone, lost and surrounded by smouldering wood and flame. ",sadness,"[0.8940960764884949, 0.951356828212738, 0.9842616319656372, 0.9404419660568237, 0.6492589116096497, 0.9930804371833801, 0.873687207698822]",loneliness,0.9930804371833801
anger,"When bicycling along, a courier van started to tail me very close - I sped up and moved over and he just did the same. I reacted violently, much physical responding in the dangerous situation. ",fear,"[0.9066082835197449, 0.9166102409362793, 0.9758481979370117, 0.8414918184280396, 0.3159523606300354, 0.7718900442123413, 0.6074062585830688]",scare,0.9758481979370117
sadness,My cat was sick and I had to take him to the vet to be put down - no one else there to do it. ,sadness,"[0.7354443669319153, 0.843919575214386, 0.857398271560669, 0.976905882358551, 0.48427969217300415, 0.981896162033081, 0.7411938309669495]",sadness,0.981896162033081
disgust,When someone I had had a relationship (purely sexual) with came up to me after I had used her and acted as if nothing had changed. ,sadness,"[0.9198907613754272, 0.9152191877365112, 0.7246997356414795, 0.8983761668205261, 0.12283620983362198, 0.9320917725563049, 0.8126518726348877]",unhappiness,0.9320917725563049
shame,When a close friend entrusted me with a secret and I let the cat out of the bag. ,guilt,"[0.8357614874839783, 0.9294673204421997, 0.701752781867981, 0.9898539185523987, 0.4122532308101654, 0.8571550846099854, 0.9640913605690002]",culpability,0.9898539185523987
guilt,Making a sexual pass at my cousin with whom I have a very close personal relationship. ,anger,"[0.9489813446998596, 0.9482390284538269, 0.8681501150131226, 0.9208460450172424, 0.553053617477417, 0.8657158017158508, 0.8556885719299316]",anger,0.9489813446998596
joy,First time I slept with my present girlfriend. Had been best friends for a year but had been hesitant about getting involved emotionally. ,fear,"[0.09955155849456787, 0.1865651160478592, 0.823910117149353, 0.7285205721855164, 0.634216845035553, 0.11226049065589905, 0.4454345703125]",scare,0.823910117149353
fear,Waiting for a taxi - when within / an hour two separate people challenged me to fight for no apparent reason except they were drunk. ,anger,"[0.9628753662109375, 0.9310339093208313, 0.9468696713447571, 0.9012846946716309, 0.5355159044265747, 0.6057175397872925, 0.8740056157112122]",irritation,0.9628753662109375
anger,Deliberately provoked by someone close. Angered by the deliberation not the provocation. ,anger,"[0.9955000281333923, 0.9140693545341492, 0.02168174460530281, 0.8889400362968445, 0.2957674264907837, 0.036533456295728683, 0.545609712600708]",anger,0.9955000281333923
sadness,My girlfriend let me down badly times in one week. These instances summed up all the negative aspects of our relationship which at the time seemed doomed to fail. ,sadness,"[0.9578588604927063, 0.9634572267532349, 0.8975870609283447, 0.9382291436195374, 0.009712823666632175, 0.9805918335914612, 0.9504976868629456]",unhappiness,0.9805918335914612
disgust,A close friend took part in a racist violent action. ,disgust,"[0.8919811248779297, 0.9491211771965027, 0.9033088088035583, 0.927337110042572, 0.09832360595464706, 0.8716617822647095, 0.8565359115600586]",repugnance,0.9491211771965027
shame,Cannot recall the emotion with any force. ,shame,"[0.025866597890853882, 0.05970005691051483, 0.034163765609264374, 0.2263566106557846, 0.02265041321516037, 0.10104811191558838, 0.22782745957374573]",discredit,0.22782745957374573
guilt,Slept with someone close to my girlfriend and myself. ,guilt,"[0.49605271220207214, 0.561251699924469, 0.261200487613678, 0.9001188278198242, 0.8553929924964905, 0.19571171700954437, 0.7449488043785095]",guilt,0.9001188278198242
joy,"Hearing that I had been successful in getting a position whereby my financial, physical, spiritual and emotional needs will be well catered for. This position fulfils a lot of my aims for the last five years of my life. ",joy,"[0.004274300299584866, 0.003894106252118945, 0.03260320425033569, 0.21577531099319458, 0.9613227248191833, 0.0047544436529278755, 0.0041060373187065125]",an achievement,0.9613227248191833
