labels,text,emotion,prob_emotion,prob_max
fear,When a good friend of mine behaved in a very cool manner to me for a very long time. ,guilt,"[0.5109110449751219, 0.2956228045125802, 0.25441122769067687, 0.5773743689060211, 0.2716005705296993, 0.5289357652266821, 0.560038740436236]",0.5773743689060211
anger,I was in the library of medical psychology and walked into the wrong direction. A man who came out of a room threated me very denigrating and I became very angry in a resisting manner. ,anger,"[0.8479546954234441, 0.7067856540282568, 0.11777849619587262, 0.5868546872710189, 0.1417555469282282, 0.006669626357809951, 0.5919898769352585]",0.8479546954234441
sadness,A good friend of mine died. During the funeral I felt an intense feeling of sadness. ,sadness,"[0.001942947933760782, 0.017745544474261504, 0.012822154521321258, 0.2950472761876881, 0.10329925047699362, 0.8351387033859888, 0.13449070831605545]",0.8351387033859888
disgust,When an uncle of mine who is very ill started to cough wich sounded very dirty. (He can't help it of course). ,disgust,"[0.5567935431996981, 0.7357165912787119, 0.665049542983373, 0.7073422223329544, 0.10063809148656826, 0.60441921154658, 0.7289808293183645]",0.7357165912787119
shame,At Christmas night there was a good movie on television which I wanted to see for years. I was whining about it till someone told me it was very childish. Then I felt shame. ,shame,"[0.15816238021943718, 0.4558009517689546, 0.056815531803295016, 0.8703133761882782, 0.20251254787823805, 0.1951279885446032, 0.9507868885993958]",0.9507868885993958
guilt,A good friend of mine who is at the moment in a foreign country. I didn't write her for several months and now I feel guilty. ,guilt,"[0.00898432097164914, 0.12768591736676171, 0.06408662380029757, 0.9401082992553711, 0.08678819347793858, 0.5439020569125811, 0.4582327753305435]",0.9401082992553711
joy,When I go out with my friend with enough money and good sense to our favorite dancing. ,joy,"[0.012401783916478356, 0.0032791790241996446, 0.011038769967854023, 0.3262592369380097, 0.8588158786296844, 0.005575455880413453, 0.0358425525482744]",0.8588158786296844
fear,When going out I am threatened regularly by two punk-girls. ,fear,"[0.7938090761502584, 0.6567692210276922, 0.8870136936505636, 0.6027782609065374, 0.03631436246602485, 0.3139816491554181, 0.6068002531925837]",0.8870136936505636
anger,A friend started to shout at me. He called me an old frump. ,anger,"[0.9850755532582601, 0.951626052459081, 0.6047339389721552, 0.7500549505154291, 0.1518983553784589, 0.24111064399282137, 0.9222641189893087]",0.9850755532582601
sadness,My relationship with a boyfriend was finished and I didn't succeed a years-course. ,sadness,"[0.7324529786904653, 0.5393394753336906, 0.6127562373876572, 0.831341008345286, 0.04468038414294521, 0.8568956553936005, 0.8467816412448883]",0.8568956553936005
disgust,My father is someone I disgust. So when he comes close to me a feeling of disgust overwhelms me. When I stay a week-end at my parent's place I will remember it for long time. ,disgust,"[0.020582561458771426, 0.8387457964320978, 0.18091617932077497, 0.2945786171670382, 0.018041943136874277, 0.041981919668614864, 0.2585931362118572]",0.8387457964320978
shame,After a party in which I made love with a boy in public. Later on I heard that others were talking about me and called me a slut. ,shame,"[0.8802603781223297, 0.890845368305842, 0.8757432599862417, 0.9054486652215322, 0.09078500256873667, 0.8273163139820099, 0.9648062586784363]",0.9648062586784363
guilt,"When I got associated with a boy one year ago, I neglected my best friend. When the relation with this boy finished she behaved very easy-going towards me. I felt guilty then. ",guilt,"[0.0274512426306804, 0.2049732090284427, 0.07299270139386256, 0.894141266743342, 0.06335611833492294, 0.36184001093109447, 0.4322226655979951]",0.894141266743342
joy,When I made the winning goal during a very important football game. ,joy,"[0.011580802539053062, 0.0029075251368340105, 0.04071574048915257, 0.513012109324336, 0.909583737452825, 0.0012991345041276265, 0.12129247716317575]",0.909583737452825
fear,A terrible cloud-burst started when we were camping in a tent on a great bald field. ,fear,"[0.7560998698075613, 0.5954953829447428, 0.9276189804077148, 0.6119815061489741, 0.060744957687954106, 0.6543913980325063, 0.3621038148800532]",0.9276189804077148
anger,"Seeing for the first time pictures about the so called ""treatment"" of Jewish people in Nazi-Germany during World War II. ",disgust,"[0.7978392839431763, 0.8808366060256958, 0.8674550652503967, 0.7616388400395712, 0.11212044547816429, 0.8262896637121836, 0.8212866087754568]",0.8808366060256958
sadness,The death of my mother-in-law after a long sick-bed. at the moment of dying I was with her. ,sadness,"[0.12983306497335434, 0.1533443002651135, 0.4979585309823354, 0.6254779795805613, 0.2146160677075386, 0.682074684339265, 0.24457987770438194]",0.682074684339265
disgust,I was looking at a one-man show on television. He told very disgusting things so that I started to be disgusted with it. (Later on it proved that this was his intention). ,disgust,"[0.045316231437027454, 0.8151433964570364, 0.20579033019021153, 0.46302449485907954, 0.14188295909358808, 0.10133388948937257, 0.3688095388934016]",0.8151433964570364
shame,I was drinking a glass of wine and eating something when there suddenly appeared pictures about the famine in some parts of Africa. ,fear,"[0.7039546469847361, 0.7500852892796198, 0.8594590425491333, 0.7933094998200735, 0.13603716886912784, 0.8006898462772369, 0.5928351034720739]",0.8594590425491333
guilt,When I don't go to my parents on Sunday and phone them to tell them that I have to study. The truth is that I listened to sports on the radio. ,guilt,"[0.44953705618778866, 0.38436030844847363, 0.3583819394310315, 0.813689649105072, 0.09139565254251163, 0.3441026508808136, 0.6272803048292795]",0.813689649105072
joy,When it appeared that I was not pregnant when I was several weeks overtime. ,sadness,"[0.5448441654443741, 0.3905168076356252, 0.5805833836396536, 0.5230652838945389, 0.23437127408881983, 0.6582072873910269, 0.4938821792602539]",0.6582072873910269
fear,The same situation as with sadness. I was afraid about what my parents would further do to distroy my relationship. ,sadness,"[0.006311852834187448, 0.026004189314941566, 0.7042828500270844, 0.26357649949689704, 0.011197225113088885, 0.7442865896349152, 0.096625664892296]",0.7442865896349152
anger,Once again my parents distroyed a relationship. ,anger,"[0.8423011799653372, 0.7325263520081838, 0.7225507001082102, 0.8016926397879919, 0.015152385807596147, 0.8410728971163431, 0.8231941362222036]",0.8423011799653372
sadness,I had this feeling when my parents distroyed a relationship with a boy because they thought he was bad and irresponsible. ,guilt,"[0.4753977259000142, 0.4987664719422658, 0.346611628929774, 0.6822514335314432, 0.05553377574930588, 0.4747721354166667, 0.5349637021621069]",0.6822514335314432
disgust,After the accident which I described in SHAME. I came to myself and saw how terrible everything looked like. I disgusted myself and everything I saw. ,shame,"[0.8377108176549276, 0.9820601145426432, 0.509715162217617, 0.7941412429014841, 0.02296839459449984, 0.37460717807213467, 0.9859758615493774]",0.9859758615493774
sadness,A sudden end to the relationship with my first girlfriend. ,sadness,"[0.7531181077162424, 0.5842502365509669, 0.7348783612251282, 0.6758845150470734, 0.08248753962107003, 0.888406366109848, 0.650626540184021]",0.888406366109848
disgust,I heard part of a conversation in which one talked very low about women. ,shame,"[0.6678732832272848, 0.8703443507353464, 0.5310806979735693, 0.6439830313126246, 0.08810432876149814, 0.5066976199547449, 0.8899392584959666]",0.8899392584959666
shame,"In an important situation for me, my father behaved inadequately. ",shame,"[0.8568699856599172, 0.7007857536276182, 0.7381765047709147, 0.8674913942813873, 0.03149059306209286, 0.8152005275090536, 0.9088801940282186]",0.9088801940282186
guilt,When I took the car of someone without saying it to him. ,guilt,"[0.5294522245724996, 0.36138535290956497, 0.41434919834136963, 0.8385611772537231, 0.06713431670020024, 0.43663549919923145, 0.6331548690795898]",0.8385611772537231
joy,I felt joy when I heard that I was accepted for the Free University in Driebergen. ,joy,"[0.0006341222712459663, 0.0005837538046762347, 0.001935757133954515, 0.13296312072391933, 0.9523688852787018, 0.0005567826932140937, 0.005570136141614057]",0.9523688852787018
fear,When a good friend of me told me one evening that she didn't want to live anymore. ,sadness,"[0.3121498953551054, 0.4327348421017329, 0.6348561396201452, 0.6793243934710821, 0.09445009054616094, 0.9180950025717417, 0.4585916226108869]",0.9180950025717417
anger,"I felt anger when at the end of a telephone call, a good friend told me that she would go to travel next year with another good friend. We couldn't talk this out. ",anger,"[0.9164605736732483, 0.5170116002360979, 0.00511354374854515, 0.41395257915913436, 0.022464383184948627, 0.1014911975459351, 0.1873373873725844]",0.9164605736732483
sadness,I was very sad when I had to leave persons with whom I had a very intense relationship I also had to leave the environment which was part of this. ,sadness,"[0.0008505806811929991, 0.009252648771507666, 0.008171195799756484, 0.45011925091966987, 0.14892095631997412, 0.8996020058790842, 0.14736380350465575]",0.8996020058790842
disgust,I felt disgust after watching a picture on television about torturing political prisoners in India (this happened in the India of Indira Ghandi). ,disgust,"[0.2329363872607549, 0.8774800648291906, 0.25439276002968353, 0.29266512966326746, 0.08193653179720665, 0.16620069435642412, 0.5411256408939759]",0.8774800648291906
shame,I made a very insulting remark against a person whom I care for very much. This event was caused by a third person who didn't like the person I insulted. ,shame,"[0.5249556650718054, 0.6610333770513535, 0.22728474934895834, 0.706570953130722, 0.045832976194409035, 0.32431168605883914, 0.7468880514303843]",0.7468880514303843
guilt,I felt guilt towards my mother when I went to live on rooms in Nijmegen where I study. ,guilt,"[0.003787015525934597, 0.13463173915321627, 0.01019424960638086, 0.8844386140505472, 0.008622722826354826, 0.06566404652160902, 0.18348353169858456]",0.8844386140505472
joy,When my boyfriend and I went out for a dinner and subsequently went to his family. We had a very nice evening. ,joy,"[0.0076936704766315716, 0.0020870567047192403, 0.034547635451114424, 0.37312249769456685, 0.8716189662615458, 0.00808435067301616, 0.12585998229527226]",0.8716189662615458
fear,When I walk through streets late at night. This is because I and my friends were attacked one night without any reason for it. ,fear,"[0.5046380075315634, 0.5790513704220454, 0.9468335608641306, 0.7603586316108704, 0.008914600475691259, 0.40885672842462856, 0.5478722310314575]",0.9468335608641306
anger,When I got the feeling that I had to do all the housekeeping while my boyfriend didn't do anything. This happened in a period of exams when I had to study very hard. ,guilt,"[0.5405437250932058, 0.44344884902238846, 0.31329850231607753, 0.6411036252975464, 0.007751637875723342, 0.4403568518658479, 0.40387560427188873]",0.6411036252975464
sadness,When my best friend got a boyfriend. Because of this a relationship of ten years was finished abruptely. ,guilt,"[0.5882699886957804, 0.4061512326200803, 0.4349735329548518, 0.7318696876366934, 0.05299865081906319, 0.64945849776268, 0.4861675848563512]",0.7318696876366934
disgust,I feel disgust when hearing or seeing other people being treated inhumanely. For example torturing in chili. ,disgust,"[0.21943592776854834, 0.8445172583063444, 0.25042589552079636, 0.2655035078059882, 0.038673227201798, 0.16424115103048584, 0.6093362631897131]",0.8445172583063444
shame,In my opinion guilt is a feeling which goes together with shame. Here then I refer to the situation of guilt. ,shame,"[0.03351016233985623, 0.6808036857595047, 0.1871613087132573, 0.7012255325292548, 0.052381541735182204, 0.14915510515371957, 0.8391980131467184]",0.8391980131467184
guilt,When I became angry at my boyfriend without any reason. I know he cannot bear me being angry at him and that he can't study anymore then. ,anger,"[0.7182573775450388, 0.2461015321314335, 0.45101358493169147, 0.5148266777396202, 0.029725305871882785, 0.007308580932052185, 0.4052235471705596]",0.7182573775450388
joy,The day I heard that I passed the high school exam. ,joy,"[0.04446425770098964, 0.011854355339892209, 0.04884837862725059, 0.43467000871896744, 0.911630262931188, 0.03139252339800199, 0.016608720916944247]",0.911630262931188
fear,"I was living in rooms in a very lonely, quiet neigbourhood. During the night it was very silent and this frightened me. The fact of being alone in that house frightened me. ",fear,"[0.8268463810284933, 0.8585904538631439, 0.9921707510948181, 0.9327696164449056, 0.5210353086392084, 0.9546732703844706, 0.8164354264736176]",0.9921707510948181
anger,We had to move to a very different city because the company where my father worked also moved to that place. It was very difficult for me to make new friends than. ,sadness,"[0.5693753312031428, 0.3694256991147995, 0.6511124769846598, 0.6792698204517365, 0.048865940577040114, 0.7845717867215475, 0.483392929037412]",0.7845717867215475
sadness,A very close friend of mine died. I read it in the newspaper. I didn't know what to do and thought about it the whole day. ,sadness,"[0.056128971317472555, 0.08364002437641223, 0.7727571527163187, 0.8132519920667013, 0.14177439069317188, 0.957446962594986, 0.3282041947046916]",0.957446962594986
disgust,A girl who also hires a room in the house where I live always tries to make a quarrel with everyone available she disgusts me. ,disgust,"[0.9542451004187266, 0.9889615774154663, 0.5656538804372152, 0.6338239181786776, 0.020830775378271937, 0.19367608552177748, 0.9434159298737844]",0.9889615774154663
shame,A teacher spent a lot of time helping me without wanting to be paid for it. For the exam I didn't got a good grade and I felt ashamed. ,shame,"[0.022614806386021275, 0.6523832728465399, 0.05829145817551762, 0.7058660214145979, 0.029036066504583385, 0.37629774333133054, 0.9656981825828552]",0.9656981825828552
guilt,I knew I had to take an exam very soon but yet I couldn't start studying. I also knew it was very imprtant to succeed the exam this time. ,guilt,"[0.5759389599164327, 0.25719074718654156, 0.7396358599265417, 0.8090442220369974, 0.278091013043498, 0.48488477369149524, 0.44113194197416306]",0.8090442220369974
joy,"When Christmas holiday started, I felt very joyful when I finished my last exam. ",joy,"[0.0007680614265458038, 0.0011289774605150644, 0.0015538653242401779, 0.21965021936921403, 0.9350540339946747, 0.0009493284451309592, 0.0659539922780823]",0.9350540339946747
fear,I was raped once when I went through a dark alley at the back of our house. The man pushed me in the bushes. I fought back and succeeded to escape. ,fear,"[0.4745815439770619, 0.6798920929431915, 0.7896624654531479, 0.5906952222188314, 0.0314943223396161, 0.45051106143121916, 0.469704935948054]",0.7896624654531479
anger,I was very angry at my father when he didn't give me as much money as my brother to use for studying. Once again my brother was better off then me. ,anger,"[0.9549835721651713, 0.5304503962397575, 0.04519152183396121, 0.600818450252215, 0.11102682513107236, 0.1793651880385975, 0.3464900342126687]",0.9549835721651713
sadness,When my gradmother died. I felt very sad then . . . The feeling started to be worse after a while. ,sadness,"[0.005545488403489192, 0.017871863131100934, 0.04522560148810347, 0.40970125142484903, 0.010552793721823642, 0.806942880153656, 0.15869596678142747]",0.806942880153656
disgust,When I ate a rotten apple. ,disgust,"[0.8082256813844045, 0.9647857050100962, 0.8743342856566111, 0.8908965885639191, 0.045420558812717594, 0.7953920985261599, 0.9117440680662791]",0.9647857050100962
shame,When I didn't meet an appointment I had made. The person phoned me but I thought of something (I told I was ill) so that I didn't have to go. ,guilt,"[0.5436025311549505, 0.4829535682996114, 0.530802458524704, 0.9180751740932465, 0.20053819256524244, 0.678071325023969, 0.8556171556313833]",0.9180751740932465
guilt,When I have to take exams I am very excited and have not much time for the housekeeping. Then my friend has to do everything. ,guilt,"[0.14824399759527296, 0.06638308597030118, 0.0050286174421974765, 0.42081698526938754, 0.2754323926443855, 0.013489817991891565, 0.09723282194075485]",0.42081698526938754
joy,My boyfriend was playing with my cat. He was playing games with her and telling nice things to her. ,joy,"[0.009606397439104816, 0.004594038143598785, 0.06262402737047523, 0.5609659006198248, 0.8666728039582571, 0.026683542178943753, 0.23016398043061295]",0.8666728039582571
fear,When I slept for the first time all alone in the house where I live now. A man phoned me at . am. He wanted something from me. I was afraid. ,fear,"[0.0011583684051098924, 0.19028087662688145, 0.9381591081619263, 0.46060997790967423, 0.13211997455800883, 0.15192080234798291, 0.1470959990983829]",0.9381591081619263
anger,My boyfriend told me that I had very high demands towards him. In my opinion this was wrong. ,guilt,"[0.6434568961461385, 0.41104357689619064, 0.4031977951526642, 0.761096328496933, 0.2266336791217327, 0.4113573208451271, 0.5953185508648554]",0.761096328496933
sadness,"I hadn't been at my parent's place for a long time. When I went to visit them I had high expectations, but when I was there it was very different from what I expected. ",guilt,"[0.47727417449156445, 0.12684683610374728, 0.32327236359318096, 0.6764104167620341, 0.14564069733023643, 0.509154255191485, 0.3415993091960748]",0.6764104167620341
disgust,I read a story in the newspaper about butchers treating their animals very badly. They disgusted me. ,disgust,"[0.950962076584498, 0.9818528195222219, 0.6608616908391317, 0.7901161015033722, 0.19772913109045476, 0.4605273095269998, 0.9601846138636271]",0.9818528195222219
shame,"I was eating in a very nice restaurant, when the servant asked whether I liked the food I told him that I liked it but that there was one thing which wasn't so good. The servant than worked very hard to make it good. ",guilt,"[0.2508890237659216, 0.11181656504049897, 0.1666232068091631, 0.5708968192338943, 0.5067821592092514, 0.1983130325873693, 0.25514887521664303]",0.5708968192338943
guilt,A few weeks ago I thought about an exam I had to take soon. I remembered this just before I had to go to sleep. I felt guilt because at the beginning of the year I planned to succeed. ,guilt,"[0.005695403301312278, 0.08003601722884923, 0.049353845339889325, 0.8506039083003998, 0.03143251248790572, 0.10331625281833112, 0.08392193789283435]",0.8506039083003998
joy,During my high school time I succeeded to play a concert of Mozart on the piano when I gave my first performance I succeeded to play it very well. ,joy,"[0.40097251534461975, 0.06148560903966427, 0.22644114991029105, 0.5498431405673424, 0.8949350516001383, 0.33888984719912213, 0.090446087376525]",0.8949350516001383
fear,"When a car ran into me. The moment that I felt on the street I thought ""This is my end, I am going to die"". ",fear,"[0.01872138329781592, 0.4176904795070489, 0.9776899913946787, 0.4689759040872256, 0.012931267818203196, 0.6563747301697731, 0.17819446530969194]",0.9776899913946787
anger,When our cat was killed in a car-accident I was very angry at the driver of the car because he didn't take enough care. ,anger,"[0.8538544699549675, 0.5515537013610204, 0.09275492932647467, 0.6525818739707271, 0.20055372087517753, 0.022296166066856433, 0.2310011798205475]",0.8538544699549675
sadness,"There is a boy who I love very much. I asked him to have dinner with me, but he refused I don't know why he didn't go with me, but I felt very lonely. ",sadness,"[0.09399247479935487, 0.04536993233098959, 0.08415353942352037, 0.5669824754198393, 0.13087022760494924, 0.8224633634090424, 0.1863966379314661]",0.8224633634090424
disgust,I saw a dog who was eating excrements. ,disgust,"[0.777395119269689, 0.8955853084723154, 0.7214743296305338, 0.7775102257728577, 0.09488134800146024, 0.5092890982826551, 0.8313194016615549]",0.8955853084723154
shame,During my Highschool time I was chairman of the student's comitee. In this function I once had to make a speech to a large audience and I was very nervous. After three sentences I forgot my text. ,fear,"[0.011820284804950157, 0.04334388339581589, 0.8090505798657736, 0.5809824820607901, 0.0559027471463196, 0.0037852246702338257, 0.3244599401950836]",0.8090505798657736
guilt,"During a holiday in East-Germany I got aquainted with a boy who lived there. We started writing, but I only wrote once. I felt ashamed because I probably was one of his sparse contacts with western Europe. ",shame,"[0.011002574115991592, 0.6078533033529917, 0.26086794833342236, 0.8807576100031534, 0.0643734023712265, 0.6278699437777201, 0.9681731561819712]",0.9681731561819712
joy,When I saw a good friend again after not having seen her for a long time. ,joy,"[0.001995445345528424, 0.0012065351038472727, 0.027674127835780382, 0.3479587423304717, 0.8045483380556107, 0.02908416783126692, 0.18233835161663592]",0.8045483380556107
fear,When I slipped on a glazed frost road and a car almost ran into me. ,fear,"[0.7656030356884003, 0.6595923552910486, 0.907691240310669, 0.8892174661159515, 0.1102816869194309, 0.7123352040847143, 0.7722731232643127]",0.907691240310669
anger,When people without my permission pry in my belongings and take things out of it. ,anger,"[0.9356835881868998, 0.9010459780693054, 0.8522198299566904, 0.9278471767902374, 0.020681182485229026, 0.6871152979632219, 0.8742324809233347]",0.9356835881868998
sadness,When I noticed that my parents were not in such a prosperity as most people in my surroundings. ,sadness,"[0.6574376026789347, 0.4184910214195649, 0.6004878779252371, 0.6907818267742792, 0.0983698358759284, 0.7391856412092844, 0.6841927270094553]",0.7391856412092844
disgust,Seeing a pornographic movie in which animals were used. ,disgust,"[0.7191582024097443, 0.8198039730389913, 0.640171468257904, 0.6938134332497915, 0.16931950642416874, 0.3245934285223484, 0.6661383310953776]",0.8198039730389913
shame,When I went for the first time in my life to a nudist-beach. ,joy,"[0.21519654616713524, 0.23331309109926224, 0.4844314108292262, 0.46732380489508313, 0.6816670695940653, 0.06874794295678537, 0.31750673055648804]",0.6816670695940653
guilt,I was caught sneaking sweets. ,guilt,"[0.8029594520727793, 0.5984092975656191, 0.8212656776110331, 0.9036321838696798, 0.10220340297867854, 0.4648922656973203, 0.9015601972738901]",0.9036321838696798
joy,When I went to visit a friend in the hospital. She had to undergo an operation for rupture. I was glad to hear that the operation succeeded and that she was relieved of her pain. ,joy,"[0.0022065860005871705, 0.011220940369336555, 0.04844309422575558, 0.3983791309389441, 0.9096019963423411, 0.002363556297495961, 0.10311825949853907]",0.9096019963423411
fear,"I had an appointment with a good friend. He came hours later than we agreed upon. During the last hour of waiting I was afraid something might had happened, because usally he is in time. ",fear,"[0.49788789451122284, 0.2217305414378643, 0.9176096419493357, 0.8241391181945801, 0.06967286946019158, 0.6330707892775536, 0.5679614096879959]",0.9176096419493357
anger,I worked together with another student on a computer-assignment. She didn't do her best and didn't prepare herself for it. She expected me to explain it to her. ,guilt,"[0.47812456265091896, 0.28689442699154216, 0.2771616503596306, 0.758224348227183, 0.07729264224569003, 0.24015279114246368, 0.6078462302684784]",0.758224348227183
sadness,I had a quarrel with a good friend about the fact that I didn't pay her a visit when she expected me to come. Hereafter I was very sad because it became a real quarrel. ,sadness,"[0.2290790385256211, 0.30955987392614287, 0.05764421937055886, 0.8128019869327545, 0.08992404133702318, 0.9218095044294993, 0.5226552921036879]",0.9218095044294993
disgust,I was hitch-hiking when a man stopped and gave me a lift to Nijmegen. During the ride he asked me whether I was in for fun. The man was fat and tatooed. ,joy,"[0.31862397647152346, 0.20948858434955278, 0.08146464483191569, 0.29641496095185477, 0.3977566982309024, 0.004189434674723695, 0.31478142986694974]",0.3977566982309024
shame,I forgot something I agreed upon with a good friend. ,guilt,"[0.5357790986696879, 0.31368298704425496, 0.5116048405567805, 0.8748484452565511, 0.06729503845175107, 0.5883154993255933, 0.8059193889300028]",0.8748484452565511
guilt,"I became very angry with my friend because he didn't do shopping, while we agreed on him doing this. My being angry was proved to be without reason and I felt guilty about it. ",guilt,"[0.7919368147850037, 0.23388347246994576, 0.0904951171639065, 0.9536953369776408, 0.032813536876346916, 0.11378648923709989, 0.7375772843758265]",0.9536953369776408
joy,When I got the positive result of my examination to achieve the Bachelor Degree in Plychology. ,joy,"[0.009396722229818502, 0.0019683613112041107, 0.004804760353484501, 0.2591231228628506, 0.9373026390870413, 0.001720483696165805, 0.027089732602083434]",0.9373026390870413
fear,When I was years old I frequently was pursued by others and got sound thrashes. ,anger,"[0.9307209054629008, 0.7441219687461853, 0.8861044545968374, 0.7288764715194702, 0.10498940479010344, 0.34292693296447396, 0.8073030908902487]",0.9307209054629008
anger,"My girlfriend one day went out and promised to be back at . pm however she first arrived at . pm, without a message (we had to go out that evening). ",guilt,"[0.7127499580383301, 0.36847420906027156, 0.646033893028895, 0.8330633143583933, 0.23258387049039206, 0.6824061771233877, 0.7318855921427408]",0.8330633143583933
sadness,When my girlfriend decided to finish our relation. ,sadness,"[0.7383882204691569, 0.5789491981267929, 0.6658683518568674, 0.745662122964859, 0.07335348737736543, 0.8978339234987894, 0.6759445369243622]",0.8978339234987894
disgust,When once again I drank too much and felt very rotten the morning after. ,disgust,"[0.5105778301755587, 0.8906706074873606, 0.4845852156480153, 0.837022582689921, 0.034135562290127076, 0.5210080842177073, 0.7598242660363516]",0.8906706074873606
shame,When I overslept for the second time on the day I had an examination. ,shame,"[0.7259140660365423, 0.537932425737381, 0.81905064980189, 0.8510116338729858, 0.04678189381957054, 0.6624135126670202, 0.8528539935747782]",0.8528539935747782
guilt,"When having a relationship, I made love with another girl. ",joy,"[0.11952902562916279, 0.0814125423009197, 0.13920284807682037, 0.5904025584459305, 0.6897806028525034, 0.10642140793303649, 0.34197281797726947]",0.6897806028525034
joy,When the girl with whom I am in love smiles at me. ,joy,"[0.008567533805035055, 0.0015630557900294662, 0.010984033268565932, 0.3247292819432914, 0.9332950115203857, 0.0017164471015955012, 0.09853602375369519]",0.9332950115203857
fear,When biking and I felt very bad (problems with heart and respiration). ,fear,"[0.09734139529367287, 0.2064139929910501, 0.5660044948259989, 0.3341917172074318, 0.003869109854955847, 0.33278179292877513, 0.1517773742477099]",0.5660044948259989
anger,"When a discussion resulted in an insult, which in my opinion, was not justified. ",shame,"[0.7841543157895406, 0.796599547068278, 0.3381014863650004, 0.7209248741467794, 0.12238057625169556, 0.36383636202663183, 0.8253837327162424]",0.8253837327162424
sadness,When I realized that it did not make much sense to start a relationship with a girl who was not very constructive to establish a firm relationship. ,guilt,"[0.4210012008746465, 0.3490314744412899, 0.259103212505579, 0.687088261047999, 0.09865556967755158, 0.5527208795150121, 0.4782818208138148]",0.687088261047999
disgust,When I had to finish those big amounts of homework in time. ,fear,"[0.6925636182228724, 0.5160092736283938, 0.8329141736030579, 0.822730173667272, 0.177879859538128, 0.6259303788344065, 0.4828066825866699]",0.8329141736030579
shame,"When I gave water to the plants of a friend. Then one plant fell over, and a little statue broke. I, of course, had to tell him everything. ",guilt,"[0.6434646000464758, 0.45039010296265286, 0.6834814051787058, 0.8981160819530487, 0.21803620147208372, 0.6154795711239179, 0.7437019348144531]",0.8981160819530487
guilt,When I had broken a piece of glass of the refrigerator by putting a hot pan in it. ,guilt,"[0.8331922392050425, 0.8173014521598816, 0.8246621787548065, 0.9325747191905975, 0.19280578071872392, 0.7462386737267176, 0.8805770576000214]",0.9325747191905975
joy,On my birthday when several good friends came to visit me. ,joy,"[0.056288523289064564, 0.007876720085429648, 0.10367206204682589, 0.44013815373182297, 0.8307583828767141, 0.00956621973697717, 0.13331301246459284]",0.8307583828767141
fear,I went to the apartment of my boyfriend and saw some people before his door. I thought that something had happened. ,fear,"[0.5017024526993433, 0.2217239004870256, 0.8798464636007944, 0.7523310681184133, 0.10304462273294727, 0.4877030827725927, 0.3271219531695048]",0.8798464636007944
anger,"My father called me (behind my mother's back) and told me that my mother disapproved my behavior in the weekend. However, he didn't tell me the details and left me with unanswered questions. ",guilt,"[0.6659748752911886, 0.6303883045911789, 0.690558115641276, 0.8204430639743805, 0.1194026240458091, 0.7313359876473745, 0.7452257772286733]",0.8204430639743805
sadness,"I felt very lonely, was very dissatisfied with myself when I realised that I could feel very jealous of other women because of my boyfriend. ",shame,"[0.32128875019649666, 0.7283176258206367, 0.08766532960968713, 0.8426043391227722, 0.00787643261719495, 0.6307996523876985, 0.8541978597640991]",0.8541978597640991
disgust,"A scene in a film in which one man repressed another one. By concidence, their position was reversed. The other man was repressed in an identical way as he did before. ",guilt,"[0.12177922079960506, 0.19932852809627852, 0.18906750281651816, 0.20788214169442654, 0.030457970453426242, 0.04217121253410975, 0.1027243851373593]",0.20788214169442654
shame,When I do not succeed in making myself clear to other people. When they do not understand what I say. ,guilt,"[0.7586896320184072, 0.6975605487823486, 0.7530112862586975, 0.9328161577383677, 0.08986193764333923, 0.8845768471558889, 0.8932062288125356]",0.9328161577383677
guilt,After the death of a girl who I disliked. ,sadness,"[0.7236159642537435, 0.8506306211153666, 0.5212111622095108, 0.6745946755011877, 0.0463241048467656, 0.8674023747444153, 0.667159765958786]",0.8674023747444153
joy,"I felt joyful when my boyfriend met me at the station, while at first he had said that he would not do that. ",joy,"[0.0005210462986724451, 0.0008929694643787419, 0.0018795827345456928, 0.2378484980047991, 0.9261333346366882, 0.0010643605201039463, 0.13004367674390474]",0.9261333346366882
fear,"I was very startled when, at night at . am, a boy approached me and yelled ""I fuck you"", then however he stopped and laughed at me. ",fear,"[0.6947855452696482, 0.5382084771990776, 0.9520737330118815, 0.5247604145358006, 0.10128115536645055, 0.11868782325958212, 0.5580653001864752]",0.9520737330118815
anger,When someone does not listen to me after having asked me to repeat what I said. This happened more than one time with the same person. ,guilt,"[0.771377424399058, 0.5674082289139429, 0.5277010351419449, 0.8212324182192484, 0.030941270097779732, 0.46863384048144024, 0.669580747683843]",0.8212324182192484
sadness,I felt very sad when I heard that a friend had committed suicide. ,sadness,"[0.0007679945168395838, 0.0069232242919194205, 0.008192300408457717, 0.405142047132055, 0.19343775203257488, 0.93936159213384, 0.1424800311991324]",0.93936159213384
disgust,One night I saw a man being knocked down by two other men. The victim was kicked against his head. ,anger,"[0.9175384243329366, 0.88347194592158, 0.9038670758406321, 0.8569416304429373, 0.18604313830534616, 0.6083195793131987, 0.8135615885257721]",0.9175384243329366
shame,When I made acquaintance with the parents of my boyfriend for the first time. They spoke Limburgian (a dutch dialect) and one of my first remarks was that I disliked Limburgian dialect. ,disgust,"[0.622438316543897, 0.889052003622055, 0.5266802335778872, 0.6840402136246363, 0.22823447780683637, 0.4103357344865799, 0.5175229261318842]",0.889052003622055
