labels,text,feels_emo,prob_feels_emo,prob_max
joy,"Tomorrow I have two lectures, two tutorials and a hour seminar with minutes between each of them. ",fear,"[0.52980274, 0.18841249, 0.89145637, 0.24972992, 0.40885863, 0.7677659]",0.89145637
fear,"is strong. Darkness is strong. A Soul is a pure bright, brave beam of light. ",fear,"[0.0024908562, 0.0014695422, 0.4051367, 0.006975997, 0.003601349, 0.0051205605]",0.4051367
sadness,Don't no ur own worth. Ur still seeking out girls on fb trying to get laid on ur part ( ,anger,"[0.9314687, 0.4365155, 0.90604746, 0.0021265594, 0.4098929, 0.37817445]",0.9314687
surprise, Oui! y'a des questionnaires amp' tout. la j'ai une autre prof donc je sais pas encore mais on verra. . . x) ,fear,"[0.5629904, 0.07150549, 0.95998245, 0.3145576, 0.34214544, 0.9478485]",0.95998245
fear,"Every time I walk down the steps outside of the Union, I'm terrified I'm going to fall down them amp chip a tooth ",fear,"[0.75854516, 0.24709454, 0.99918336, 0.0005932427, 0.90892553, 0.0314126]",0.99918336
joy, I will tears of and pure satisfaction that day! ! ! Hahahah ,joy,"[0.006511752, 0.0016526176, 0.42414424, 0.9967518, 0.062194616, 0.8785363]",0.9967518
surprise,Net halfuur bezig geweest bij de kraan om de lijm erg te krijgen Dinnetjes ,fear,"[0.909682, 0.4782171, 0.9870897, 0.45588854, 0.6816993, 0.8988963]",0.9870897
joy,"This could mean my last paper, my graduation, my Btech, my new real job. leggo! ",fear,"[0.8869271, 0.33085886, 0.9616946, 0.93450975, 0.26173842, 0.9214196]",0.9616946
joy,What an amazing day with my girl ) ,joy,"[0.079500616, 0.0011529964, 0.9706426, 0.9963223, 0.0028655096, 0.97034824]",0.9963223
sadness,ITS NOT PENNY'S BOAT! Charlie! Nooo! ! ! lt/ ,surprise,"[0.9913044, 0.9736433, 0.9965592, 0.15338036, 0.98345137, 0.9969311]",0.9969311
fear, tells us that we've sacrificed more than others. tells us it's time worry about the future. xAxALuke ,fear,"[0.5556459, 0.054093257, 0.96181566, 0.007746692, 0.54475087, 0.5262021]",0.96181566
joy,What are the Fruits of the Holy Spirit? ans Peace Longsuffering Kindness Goodness Faithfulness Gentleness Self-control ,fear,"[0.016347075, 0.0068840547, 0.840899, 0.74831915, 0.05866389, 0.39362]",0.840899
surprise,Early S/o to my moms for buying me food later on this week ! ,fear,"[0.068748616, 0.0039020327, 0.9272343, 0.74894834, 0.030398427, 0.9210022]",0.9272343
fear,and ima keep the honest im so tired of being settle. ,anger,"[0.9912043, 0.96583945, 0.9712233, 0.0025569932, 0.82645977, 0.32937515]",0.9912043
joy,Can't wait for the CHRISTMAS party hastagquestionmark  ,joy,"[0.0051681628, 0.00034497518, 0.31992576, 0.9926046, 0.0005948313, 0.4070732]",0.9926046
sadness,I miss the days when we got time outs for mins instead now we get grounded for weeks at a time ,sadness,"[0.975685, 0.6123082, 0.97854704, 0.0015893688, 0.99370676, 0.27729425]",0.99370676
joy, it sucksssss. guess I'm getting coal from her for christmas ,disgust,"[0.9952689, 0.99670607, 0.9890872, 0.0009183445, 0.9965576, 0.85089266]",0.99670607
fear,"Don't believe the lies, look me in the eyes please don't be scared of me ",fear,"[0.9455641, 0.29330578, 0.9966158, 0.005546297, 0.4900128, 0.67717683]",0.9966158
sadness,Isn't it ironic that the only person who can make you happy is the same person who makes you sad amp lonely? ,sadness,"[0.21479355, 0.027534282, 0.6634644, 0.06911431, 0.978672, 0.97170043]",0.978672
surprise,"Fuck you stupid asshole, you don't mean a damn thing to me. All you are is a lie lmao. You make me fucking laugh. birthday cunt ",anger,"[0.97535026, 0.9667144, 0.3478132, 0.6619333, 0.0049624545, 0.35518643]",0.97535026
joy,Phew - Steve Bruce has parted company with - my ears will now get a rest from my dear hubby complaining about his beloved team! ,anger,"[0.97133833, 0.06006666, 0.81055725, 0.94166076, 0.0066889464, 0.620841]",0.97133833
joy,iPhone music on shuffle is currently playing the best music to tabulate data by. ,fear,"[0.31191933, 0.0076104132, 0.87106764, 0.61357504, 0.11674506, 0.5456215]",0.87106764
anger,"Why has the Littlewoods advert decided to dispel the importance of Father Christmas? It's all about the magic, not rapping children. ",surprise,"[0.9578069, 0.7758901, 0.6361779, 0.101355806, 0.6184611, 0.9814741]",0.9814741
joy,"The only rule is it begins quotHappy, happy oh my friend. quot 'Backwards Down the Number Line' ",joy,"[0.0022723728, 0.0021392007, 0.6874198, 0.9871852, 0.0023638178, 0.09663134]",0.9871852
surprise,Chercher ses filles a l'ecole pour les emmener au mac do jadore ,fear,"[0.8407822, 0.08265254, 0.9605245, 0.9504319, 0.54653484, 0.6626111]",0.9605245
fear,"Attack this day, don't let it attack you! Fear knocked. . Faith answered. . Nobody was there! ! less! ",fear,"[0.7018098, 0.16440201, 0.9977894, 0.16018352, 0.19619156, 0.9426745]",0.9977894
joy,long night and now a long day ahead of me ,fear,"[0.62024456, 0.304529, 0.9818711, 0.004082283, 0.9329241, 0.70393]",0.9818711
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",fear,"[0.26027018, 0.8395876, 0.9707771, 0.1291603, 0.4183316, 0.05035857]",0.9707771
fear,Pentheraphobia- the fear of mother-in-laws. . . a that any married man should have ,fear,"[0.07157632, 0.5381565, 0.99788934, 0.0011941657, 0.32705188, 0.04171761]",0.99788934
joy,I just love opening my mailbox and finding it full of Christmas cards. ,joy,"[0.006120434, 0.00048530617, 0.79119575, 0.9979882, 0.0016536076, 0.98845273]",0.9979882
sadness,This time last week I was watching  this week I am not ,fear,"[0.32384253, 0.074856766, 0.87196815, 0.1123656, 0.34290445, 0.7373216]",0.87196815
sadness,just found out thursday are breaking up amp thrice are going on hiatus | will make out with everyone tonight amp cry  sneaky dee's | ,sadness,"[0.35456514, 0.5372301, 0.9854102, 0.0013977408, 0.9968411, 0.9925086]",0.9968411
joy,Working ~hrs this weekend when finals start monday ,fear,"[0.49740642, 0.07247454, 0.9186276, 0.10062943, 0.3085475, 0.47321174]",0.9186276
joy,First final is tomorrow - I'll be happy when that number is ZERO ,fear,"[0.11382774, 0.034710456, 0.9788278, 0.9751659, 0.005844467, 0.60362524]",0.9788278
joy, I'm going to bed early so I can deal with losers like you all day tomorrow goodnight ,anger,"[0.99439275, 0.9931686, 0.89728373, 0.0016475503, 0.20589593, 0.47084114]",0.99439275
disgust,  great movie. Used to be one of my favorites until a she-devil ruined it ,anger,"[0.9678467, 0.4310132, 0.63913655, 0.87361205, 0.91253394, 0.5971457]",0.9678467
joy,about to start a major cleaning project on the house. . . . ,fear,"[0.1878745, 0.37068203, 0.73593456, 0.13257907, 0.104525834, 0.38870478]",0.73593456
fear, considering how slowly this paper is getting written- I am going to need some elf juice. Then I will become Dark Billy. ,anger,"[0.9794384, 0.073191926, 0.9709409, 0.047785643, 0.30668423, 0.55140615]",0.9794384
fear,False Evidence Appearing Real ,fear,"[0.74628913, 0.57575595, 0.94403136, 0.08121947, 0.30456495, 0.81190014]",0.94403136
sadness,guess who doesn't have her floral design course. this girl. ,fear,"[0.74247193, 0.2618586, 0.95659137, 0.014679523, 0.8268214, 0.93870485]",0.95659137
joy,I don't think  or  are coming to club. ,fear,"[0.4141692, 0.8186523, 0.9792292, 0.007725322, 0.68935, 0.95852125]",0.9792292
joy,So happy I get the day off tomorrow! ,joy,"[0.0016486243, 0.00065351144, 0.90381277, 0.99910384, 0.0007092238, 0.7695601]",0.99910384
joy,AWESOME! RT  I'm now caregiver level ! ! ! IT FEELS AMAZING! ! Thank You  for letting us Help with You! ) ,joy,"[0.002654784, 0.0003539307, 0.65827227, 0.99428445, 0.00067023427, 0.9221172]",0.99428445
surprise,"Thought I had tests in two of my three classes today. Turns out I was wrong, it was actually three of my three classes had tests. ",surprise,"[0.7338434, 0.2290324, 0.67916393, 0.12827009, 0.75380033, 0.9937391]",0.9937391
joy, listening to Zion I just love this song. The we have in our children is the best feeling in the world ,joy,"[0.00924302, 0.0006158914, 0.6951145, 0.995589, 0.0016454252, 0.47328663]",0.995589
surprise,First night of break and I'm working. ,surprise,"[0.9159226, 0.79398376, 0.92035896, 0.0114439735, 0.9291166, 0.9781892]",0.9781892
joy,Well my stitch is out. But pissed to find out the lab lost my sample of my tongue ,anger,"[0.9975926, 0.98345023, 0.48667464, 0.00228542, 0.63837016, 0.98214185]",0.9975926
sadness,I really regret not buying that machete at that walmart in texas. IT WAS SO CHEAP TOO. ,sadness,"[0.31478456, 0.005134625, 0.9600462, 0.0009739111, 0.9967969, 0.04662999]",0.9967969
joy,"Snuggled up with the warm, cute  whose napping after an active weekend. Anchor for dinner tonight lambshankpls ",fear,"[0.0040734927, 0.0034362678, 0.6212822, 0.5162838, 0.002731133, 0.15037662]",0.6212822
joy, yea. maybe what I need is (insert profanity here) teacher therapy to make me feel better. imgladtoseeyouthough loverlt ,fear,"[0.9843462, 0.40862405, 0.9882218, 0.9247927, 0.104989395, 0.48386207]",0.9882218
joy,"happiness one needs security, but can spring like a flower even from the cliffs of despair~A. M. Lindbergh angelswithoutwings ",fear,"[0.1463545, 0.024088366, 0.98850095, 0.7836807, 0.9343289, 0.63468677]",0.98850095
surprise,My mom is watching the Lady Gaga Thanksgiving special. She chose to. I had no say in the matter. ,surprise,"[0.5824709, 0.119035155, 0.7014311, 0.51945037, 0.4098424, 0.88149726]",0.88149726
surprise, so i guess ur ditching me on the hole idea to go to terre haute. ? ,surprise,"[0.95612186, 0.5343002, 0.88719183, 0.008279366, 0.8782496, 0.9834741]",0.9834741
sadness,Wish I could've been on today as an extra. Maybe I could've gotten to see  in person or something. ,sadness,"[0.39204177, 0.0043161917, 0.8987267, 0.3259838, 0.9557156, 0.6991269]",0.9557156
sadness, we'll have a moment of silence. For a variety of reasons. No Keith Jackson songs either. ,fear,"[0.87225074, 0.76957816, 0.9867525, 0.019373927, 0.9842471, 0.59879076]",0.9867525
sadness,"What a boring, ugly day. This is taking quotLazy Sundayquot to an extreme. The worst part is that you are far away. ",sadness,"[0.8776945, 0.99018365, 0.92844766, 0.00093030726, 0.99110526, 0.37874308]",0.99110526
anger, aggressive political tweets stirring the pot in my twitter feed takeitoutonthebenchpress? haha ,anger,"[0.97201025, 0.17571913, 0.47248352, 0.092558056, 0.007691665, 0.54176277]",0.97201025
sadness,First day back to work. Almost texted  to see if she wanted to have lunch. She doesn't work w/ me anymore. ( ,surprise,"[0.3042273, 0.030435115, 0.86455977, 0.0590596, 0.8692092, 0.94929975]",0.94929975
sadness,Couldn't make Jakey's hockey game '( . ,fear,"[0.88693523, 0.27186832, 0.98068225, 0.0981142, 0.97371054, 0.8275963]",0.98068225
anger,A woman worth some is deffentally worth some effort. ! ,fear,"[0.5131462, 0.0059497715, 0.820746, 0.5825452, 0.08160524, 0.56364816]",0.820746
joy,Be grateful for the small things in life. They will make you smile. faith spirituality church inspiration ,joy,"[0.0043337382, 0.0011978078, 0.6692096, 0.97739476, 0.0034685393, 0.3729869]",0.97739476
surprise,"  SAA Kulula, it's time to realise your best is just not good enough.  ",sadness,"[0.9160269, 0.7281892, 0.9267455, 0.010448918, 0.934523, 0.58793414]",0.934523
joy,"i think about this saying on days like today people don't remember the words you say, they remember the feeling ",sadness,"[0.8858829, 0.5816642, 0.92728484, 0.75739473, 0.96301466, 0.81648797]",0.96301466
anger," on an unrelated note, just realized some unfollowed  from my account. months of missedtweets frustration ",anger,"[0.92385715, 0.5892463, 0.5864675, 0.00023061532, 0.16531427, 0.101118684]",0.92385715
joy,A night of writing papers is ahead of me. . amp then the act in the morning. ,fear,"[0.39099413, 0.051569033, 0.91096336, 0.014344721, 0.422921, 0.659166]",0.91096336
surprise,My momz on her way over my mema house (thats where I am at) she has no clue im home! Lmao ,surprise,"[0.8998517, 0.060259137, 0.8937425, 0.25061092, 0.7095508, 0.99138653]",0.99138653
disgust,"Mrs. Williams needs to wear a spit guard when shes talking to students, swear she just spit on my computer screen. smfh ",disgust,"[0.9957781, 0.9975708, 0.50399953, 0.0029609362, 0.88025093, 0.9631151]",0.9975708
sadness, My bro mike leaves for boot camp in a week (” ,sadness,"[0.807429, 0.102179706, 0.9633198, 0.20506692, 0.9691556, 0.9228488]",0.9691556
disgust,how do you expect me to have respect for you when you took advantage of a drunk girl ,anger,"[0.9948777, 0.98798996, 0.29456073, 0.00311942, 0.1988513, 0.85988903]",0.9948777
surprise,Rondje online shopping gehad. Nu DIY klusjes en vanmiddag irl shopping busybusybusy ,fear,"[0.15958421, 0.007817519, 0.500543, 0.06937487, 0.027832028, 0.40580496]",0.500543
anger,I don't mind being on hold if they have good music! But right now they don't ,anger,"[0.89971954, 0.1367631, 0.875057, 0.22940068, 0.74851, 0.8345671]",0.89971954
joy,Spent the afternoon with Shah. Rukh. Khan. Came home to a ridiculously gorgeous husband. Finally got my hands on Greys Anatomy Season . ,joy,"[0.040802304, 0.0030278366, 0.19441521, 0.95531833, 0.010916359, 0.58141094]",0.95531833
sadness,"The moment when u get thru ur whole timeline amp hit refresh amp ur like quotdang, aint no more to read! quot RT if ya know the feeling lol ) ",surprise,"[0.6916704, 0.09343554, 0.82814723, 0.0021006363, 0.22890665, 0.93177116]",0.93177116
surprise,Found rolls of film to develop but have no idea what pictures I took ,surprise,"[0.59683007, 0.19110525, 0.8157317, 0.098930925, 0.61665064, 0.95958734]",0.95958734
surprise,vnaaf nog t gedicht opschrijve en morge dat gat make ,fear,"[0.942042, 0.77327436, 0.99277437, 0.030422587, 0.94414973, 0.9475882]",0.99277437
joy,Today has been so off. Time to work in crutches tomorrow ,surprise,"[0.93033415, 0.9079935, 0.9532152, 0.0038826484, 0.95993114, 0.9826341]",0.9826341
anger, I hate this class. I hate school. I hate Mr. Pruitt! Learn to talk! Go kill yourself. writing ,anger,"[0.9976259, 0.9972338, 0.9556863, 0.000844714, 0.34608254, 0.34680995]",0.9976259
joy,"Sismas tonight, about to get christmas crazy with my sophomore thetas! ",joy,"[0.24012032, 0.008182391, 0.71041924, 0.97362345, 0.011037883, 0.69028777]",0.97362345
sadness,"Sometimes I wish there was an awesome church close by that I could go to but down in the South, being Catholic, it's kinda hard. / ",sadness,"[0.4838875, 0.027952276, 0.91324776, 0.009679326, 0.98248714, 0.26253447]",0.98248714
joy,What an A-W-E-S-O-M-E Day! Make someone's day awesome too! Make Eye contact and Give them a big SMILE!  ,joy,"[0.015707763, 0.0049120556, 0.47652552, 0.91751254, 0.040012687, 0.60191053]",0.91751254
joy,Assessment to see if I can go on the year long waiting list for out patient DBT in half an hour waistofbloodytime ratherbeinbed ,fear,"[0.9568093, 0.87410617, 0.97753626, 0.00096885394, 0.5663659, 0.5757282]",0.97753626
joy,A third done of my senior year. . . now comes the hard classes ,fear,"[0.5617761, 0.09977263, 0.9495654, 0.028067127, 0.7133221, 0.66966194]",0.9495654
sadness, let's hope so. I purchased two one for me and mom. Hers works mine not so much. ,surprise,"[0.66048217, 0.14972647, 0.8708982, 0.26675266, 0.7375005, 0.9436533]",0.9436533
fear,Supernatural time! ! ! What do you fear? ? winchesters SPN ,fear,"[0.19914053, 0.02746969, 0.9985216, 0.04911016, 0.03614776, 0.75754994]",0.9985216
sadness,Why is it that whenever someone close is mad at you it is the only person you really want to talk to. . . ,anger,"[0.98755217, 0.25734738, 0.7905466, 0.001886936, 0.043531284, 0.4174474]",0.98755217
surprise," When we arrive home today, we'll come bearing some 'gifts'! ! ! ",joy,"[0.42931023, 0.11744997, 0.83567536, 0.9848963, 0.0056131813, 0.9253968]",0.9848963
fear," 'mermaids and god, brought together in classical studies' pauline, ''you guys mock but you just wait for judgement day'' ",fear,"[0.96672475, 0.8450783, 0.9895828, 0.015785607, 0.5569875, 0.5104272]",0.9895828
anger,Tried to watch  on blogtv on TWO computers and neither would connect properly! ! gt( ,anger,"[0.98930186, 0.94654614, 0.5395966, 0.0066561755, 0.9760593, 0.69618976]",0.98930186
joy,Well I'm awake. . . . Woke up to mill texts oh and to a vacuum cleaner. . . . ,surprise,"[0.7508787, 0.67178965, 0.8613121, 0.28003132, 0.41440305, 0.9854414]",0.9854414
surprise,The smells of private study rooms never cease to amaze. ,surprise,"[0.41022632, 0.4745709, 0.8586082, 0.39473394, 0.3178208, 0.9885344]",0.9885344
joy,Was laughing at a pic that  tweeted n I'm in the bath then realised my family can hear me making weird noises in the bath ,fear,"[0.4014765, 0.43837118, 0.94118744, 0.9135536, 0.04461747, 0.9083402]",0.94118744
joy,washing up for the rd time today. Only now it's every plate and pan we own plus the arse has been burnt out of half the pans. ,anger,"[0.9483827, 0.90171015, 0.70148855, 0.06476616, 0.68670046, 0.93480843]",0.9483827
joy,page essay due tomorrow. . . ,fear,"[0.5794178, 0.06830758, 0.84173894, 0.0251349, 0.338523, 0.54850173]",0.84173894
joy,Watching christmas vacation with my love ,joy,"[0.088199385, 0.0047056577, 0.97404367, 0.9839602, 0.041178025, 0.6436086]",0.9839602
fear,"Y a minutes, j'me suis rendu compte qu'j'avais mal à la jambe. J'matte, j'ai une énorme brûlure/griffure. J'sais pas d'où elle sort. ",fear,"[0.9626957, 0.95381856, 0.99466646, 0.014493768, 0.98435473, 0.99083066]",0.99466646
joy,Panera all afternoon while trying to pound this information into my head ,fear,"[0.2871042, 0.030061152, 0.83287776, 0.25109616, 0.3923389, 0.23616877]",0.83287776
joy," P , I feel like i am doing it again, need to revise standards so u can auidit risks in P -( ",fear,"[0.57035315, 0.1551852, 0.9886515, 0.0026280545, 0.97205126, 0.05845231]",0.9886515
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",fear,"[0.26027018, 0.8395876, 0.9707771, 0.1291603, 0.4183316, 0.05035857]",0.9707771
joy,Lange dag op school en nu lange training. ,sadness,"[0.9022563, 0.7718229, 0.98068434, 0.001380049, 0.98744166, 0.66341376]",0.98744166
surprise," happy birthday, have a good one ",joy,"[0.00175711, 0.0005933408, 0.78858876, 0.9959163, 0.00062109414, 0.773933]",0.9959163
joy,accounting homework to throw me off my relaxed sunday night state of mind. ,fear,"[0.4047644, 0.06695267, 0.9702176, 0.05503232, 0.16095017, 0.9678944]",0.9702176
sadness, know! Am well jelly haven't been drinking in too too long ( Can't wait for Exams are shit ,fear,"[0.26791298, 0.9224, 0.95482844, 0.81176174, 0.04478938, 0.88071084]",0.95482844
joy, And Soros runs most of the liberal press -- joyness propaganda spindoctoring monsters ,fear,"[0.8720469, 0.7541705, 0.94251436, 0.36221153, 0.07885949, 0.44234788]",0.94251436
surprise, just spent $ on karmaloop without consulting you i hope you approve ,surprise,"[0.61137825, 0.0013053494, 0.8870881, 0.121440746, 0.042764604, 0.9857954]",0.9857954
joy,Oh and Christmas music all day ,joy,"[0.21862876, 0.1622833, 0.9477454, 0.99020106, 0.027659565, 0.6683204]",0.99020106
fear,Its Only Thing To Fear amp Thats Fear Itself. . . ,fear,"[0.17214872, 0.12010597, 0.9982651, 0.0012840653, 0.46667793, 0.5752718]",0.9982651
joy,"Also, I just found out the guy that's preaching today don't know when to shut it up ",surprise,"[0.93183935, 0.5162702, 0.59481144, 0.21802287, 0.41487384, 0.9924297]",0.9924297
sadness,"Just heard the Graduation Song, and actually shed a bitty tear. but some of this amp people I can deal without sorryboutit ",sadness,"[0.82015616, 0.6418286, 0.73773503, 0.0100329695, 0.9936186, 0.8673277]",0.9936186
joy,"I am my like its golden, golden, golden. . . . ",joy,"[0.0072950423, 0.00091780437, 0.13763312, 0.98442405, 0.0041718385, 0.6607241]",0.98442405
joy,About to bomb this physics test ,fear,"[0.8156891, 0.6498079, 0.96393347, 0.0013312396, 0.5461148, 0.39121866]",0.96393347
joy,HAHA. RT  Great. . . we are watching another boring psychology documentary. ,fear,"[0.39184985, 0.5348161, 0.94880897, 0.010658015, 0.083016284, 0.58275276]",0.94880897
joy,Suppose to snow today ,fear,"[0.42785397, 0.12685657, 0.9549381, 0.3626176, 0.6119483, 0.39217153]",0.9549381
surprise,A tad bit sad that this is my last poetry class with these crazy folks. Who woulda thunk it? ,sadness,"[0.0077011404, 0.004594723, 0.87132454, 0.0008685287, 0.9977431, 0.9840186]",0.9977431
fear,Hope this isn't one of those forever things. . . its funny how money changes everything ,surprise,"[0.53514725, 0.077694654, 0.94956434, 0.038517743, 0.92009103, 0.9786523]",0.9786523
joy,Loves when a song makes your heart race practically forcing you to dance around the living room ) ,joy,"[0.024112338, 0.00036864038, 0.42484215, 0.99512595, 0.0035307978, 0.3861771]",0.99512595
surprise,"Giants huge gain, brother screaming, brother comes upstairs, giants fumble, brother goes back downstairs. ",fear,"[0.98297024, 0.5549963, 0.99604213, 0.3932731, 0.17822222, 0.968494]",0.99604213
joy,"Hoy es cumpleaños de un bato que me caga y le puse en su wall hola, me caes mal y lo likeooo! ",sadness,"[0.8223367, 0.05310053, 0.96614033, 0.8174261, 0.9844818, 0.95539325]",0.9844818
joy,Damn My Mother Been Gone For Years ,sadness,"[0.9949014, 0.98985213, 0.9827575, 0.0012796731, 0.9983367, 0.9694839]",0.9983367
disgust," Haha for real! Seriously though, he jumped in my lap with wet paws. ",surprise,"[0.39846703, 0.056586258, 0.41888845, 0.9826586, 0.0042111767, 0.9895782]",0.9895782
joy,I'm overwhelmed by God's greatness jesustweeters ,surprise,"[0.002067414, 0.0007494442, 0.3973298, 0.8571508, 0.002634037, 0.983377]",0.983377
sadness,That's real though RT   lol i need some real news in my life. . . i write lol but i'm really smdh ,sadness,"[0.9580819, 0.9758573, 0.96684355, 0.0124464715, 0.99152464, 0.96525705]",0.99152464
fear, en plus mon mur est visible de friends of a friend. ,fear,"[0.72326535, 0.12473431, 0.9823168, 0.4728317, 0.9050041, 0.7969278]",0.9823168
sadness,What outstanding pathetic fallacy outside right now '( ,sadness,"[0.74914134, 0.902555, 0.8858952, 0.0019853774, 0.9666391, 0.85469687]",0.9666391
sadness,"El Clasico is loaming over everybodies head but i'm for Real Madrid on this one,since well my team got knocked of UEFA. ",anger,"[0.94857854, 0.09268927, 0.9364002, 0.44286022, 0.9281256, 0.7837968]",0.94857854
joy,Operation Last Essay Before Xmas starts today. ,fear,"[0.47577897, 0.052780803, 0.94719213, 0.13499363, 0.206504, 0.56940275]",0.94719213
joy,can't sleep and back to school tomorrow ,fear,"[0.5771659, 0.053285915, 0.9958157, 0.009174334, 0.84961766, 0.43362966]",0.9958157
surprise,My can veggie beef soup was outstanding ,joy,"[0.3979905, 0.0009147436, 0.5605561, 0.9706589, 0.06452418, 0.9685168]",0.9706589
joy,"Looking forward to next term's Create sessions  Sensory, sequencing, movement, makaton, music amp Shakespeare ",joy,"[0.0017055286, 0.00031364275, 0.37893823, 0.96876323, 0.0006090065, 0.038129635]",0.96876323
anger,Why am I still at work. Ohhh I know bc producing TV commercials is more important than life. ,fear,"[0.3670738, 0.017302487, 0.9727163, 0.005552407, 0.08014978, 0.14985076]",0.9727163
sadness,RIP Patrice O'Neil. . . . the world of funny will miss you ,sadness,"[0.055713892, 0.0028409814, 0.9085577, 0.0045732562, 0.98458546, 0.42920825]",0.98458546
joy,Working at gap today p ,fear,"[0.6107832, 0.06774066, 0.9706476, 0.3345226, 0.40435866, 0.59493595]",0.9706476
fear, releasing pics of Markel's training injuries are as detrimental to junior racers as discussing Jakob's weight. ,fear,"[0.868455, 0.8128243, 0.8752375, 0.027141506, 0.75612813, 0.290907]",0.8752375
joy,One . isXXX() method used to return a bool. Now it returns void and has three bool output parameters. killmenow ,fear,"[0.72052026, 0.7296349, 0.89092237, 0.0008622298, 0.0030256074, 0.11824997]",0.89092237
sadness," Oh my that's what I want! Don't know if I can justify driving min for wrapping paper, though. ",surprise,"[0.045746427, 0.0011799829, 0.92637897, 0.9785175, 0.014817123, 0.97931516]",0.97931516
anger," HAHA. oh lottie, you're just too coolD nah, i'm gonna fail my biology AND maths gt. lt S ",fear,"[0.7644546, 0.38578317, 0.993739, 0.8180981, 0.07545429, 0.9722011]",0.993739
disgust,he told me his favorite music was COUNTRY music. ,joy,"[0.42939067, 0.022711681, 0.6896871, 0.90608263, 0.29157072, 0.73253125]",0.90608263
sadness, i can't. maybe i'll have more luck tomorrow! ! lt lt i don't knwow hat i'll do without xtrafactor tbh. . ,fear,"[0.8498615, 0.23950136, 0.982028, 0.013054058, 0.9244393, 0.9528438]",0.982028
joy,Oh great. My iPhone cord won't charge from the laptop but will from an outlet. Guess I gotta buy a new one. ,surprise,"[0.88100904, 0.95224, 0.9453547, 0.0015844294, 0.93180996, 0.99458474]",0.99458474
anger,About to take a healing dose of Thich Nhat Hanh bc I need reprieve. ,fear,"[0.4473098, 0.010055359, 0.98763716, 0.40472665, 0.8243226, 0.39243636]",0.98763716
surprise, well thats funny cause i was just tweeting you telling you to make it to me. YAYYYY! familyforlife ,joy,"[0.35976774, 0.012201935, 0.79786664, 0.98987097, 0.0022292146, 0.9531257]",0.98987097
joy,Starting my hour referee certification course. . ,fear,"[0.55018526, 0.048071932, 0.9158039, 0.39380172, 0.1789238, 0.5810325]",0.9158039
anger,I swear like a trucker when I bake ,anger,"[0.9930737, 0.78781587, 0.9418748, 0.06946942, 0.38661283, 0.60574603]",0.9930737
sadness,Am a loner on Twitter too? How sad. . in real life and twitter Taylor Leigh Carroll is a loner ,sadness,"[0.37218848, 0.4682551, 0.964067, 0.0011055018, 0.99779236, 0.7719865]",0.99779236
sadness, wow is that a nice carborator. . . if u had one like that maybe sum would end your  niceness? ,surprise,"[0.26853508, 0.0032903696, 0.9553775, 0.14141129, 0.098881125, 0.9889686]",0.9889686
joy,Health and social cw done for Smedders ☑ Psychology done for Pye ☑ now to do science revision then back to finish more H+S ,fear,"[0.015353932, 0.0063058464, 0.86316353, 0.1392578, 0.0129913185, 0.23055631]",0.86316353
joy,Greatest Being appreciated for things you did without any expectations ,joy,"[0.0032553228, 0.0013266659, 0.7099683, 0.9720285, 0.0024015403, 0.95168936]",0.9720285
joy,Genetics lab final check. Now to fill my life with Physics and Genetics until Monday afternoon. icandothis ,disgust,"[0.7589813, 0.8688323, 0.86730665, 0.131528, 0.33070698, 0.70015526]",0.8688323
joy,Creo q despues de hras corridas leyendo/memorizando shit lo unico q entiendo es blahblahblah. . . On to la sentencia sumaria then ,disgust,"[0.6941175, 0.9622064, 0.8485367, 0.057549417, 0.940923, 0.8900496]",0.9622064
fear,"Yeeaahh ☺ RT  not afraid of tomorrow, for I have seen yesterday and I love today less ",joy,"[0.13510796, 0.2977049, 0.98343766, 0.9915828, 0.029471867, 0.88731176]",0.9915828
disgust,"The REAL walk of shame When you toss a paper ball in the garbage, miss, then have to go get it ",disgust,"[0.9174147, 0.98520607, 0.9842906, 0.00054921635, 0.96978474, 0.42996138]",0.98520607
joy,"Being , and still not aloud to sit with the adults. Yay to the kiddie table. ",fear,"[0.72283185, 0.047886014, 0.97254366, 0.9538351, 0.106930606, 0.82815677]",0.97254366
sadness,Yeahhh. . . It's taken me a year and a half to watch my Friends boxset all the way through. I kept putting off 'The Last One' ,sadness,"[0.6293629, 0.19692722, 0.86811846, 0.3873441, 0.92223734, 0.77554953]",0.92223734
sadness,"Home from work. . . . . . At least for the next minutes, only on break! ( ",fear,"[0.48472324, 0.05820134, 0.8115987, 0.6506713, 0.3298054, 0.76509815]",0.8115987
joy,en  is making me cry of ,sadness,"[0.91944146, 0.8933828, 0.9938933, 0.0014098543, 0.99867827, 0.93654007]",0.99867827
sadness,"Holy shit, that was a good show. I'll miss you  NYC is lucky to have you. joy pons ",joy,"[0.009890673, 0.0029657094, 0.7702503, 0.9850738, 0.3323745, 0.97997713]",0.9850738
surprise," I f you have to put up with it, at least have some fun. . . adding to the load. ",anger,"[0.9482416, 0.101889215, 0.91490966, 0.15420692, 0.42501578, 0.5489228]",0.9482416
joy,"oh great, the private school entrance exams are this weekend aren't they? testsaregreat loljk ",joy,"[0.026095046, 0.003387218, 0.25425386, 0.9885612, 0.003557573, 0.9454997]",0.9885612
