labels,text,feels_emo,prob_feels_emo,prob_max
joy,I noticed that i laugh simultaneously w/  when I sing along to . . . . . . . . . AWESOME ,joy,"[0.00065068936, 0.0001994724, 0.0701632, 0.98691976, 0.0015264977, 0.7303935]",0.98691976
joy,"Miss my partner in crime though, she brought in my life ) ",sadness,"[0.7054215, 0.07122767, 0.77832717, 0.002496286, 0.9926109, 0.8986862]",0.9926109
anger,Great is more destructive than the sword ,surprise,"[0.6965358, 0.67960215, 0.8555902, 0.0062549263, 0.13466509, 0.8799831]",0.8799831
surprise,Any point against Bama is a good point to barners. RT  Great point on the half-time show. ,surprise,"[0.2683024, 0.016197087, 0.7308074, 0.5362605, 0.12222254, 0.79072213]",0.79072213
surprise,Maybe I'll actually pass a class semester ,surprise,"[0.13248536, 0.01424948, 0.8331711, 0.28173634, 0.3395018, 0.97383153]",0.97383153
fear,The sht has just hit the metaphorical fan ,anger,"[0.99329424, 0.99071443, 0.981851, 0.0041679265, 0.8338473, 0.98000973]",0.99329424
surprise, wat een talent! Daar is jouw paardenmeisje vast heel blij mee! ,surprise,"[0.01993095, 0.00020658295, 0.008228273, 0.6653889, 0.0130915735, 0.95294046]",0.95294046
joy, lol indeed. All I have to look forward to is work in the morning and moving a shed load of IT kit. . . ( ,surprise,"[0.71088755, 0.11640466, 0.6671766, 0.20870504, 0.35967138, 0.97273177]",0.97273177
fear," quotI am not afraid of tomorrow, for I have seen yesterday and I love today lessquot godislove - Rev Run ",fear,"[0.015128979, 0.01916141, 0.9147586, 0.81996846, 0.52513295, 0.032227293]",0.9147586
disgust, ha! That headline made me laugh. ,surprise,"[0.089852706, 0.005301284, 0.74003357, 0.9216141, 0.008377498, 0.978741]",0.978741
joy,Test. Class. Then Comics. ,surprise,"[0.16889235, 0.1224913, 0.57522625, 0.0078068976, 0.09279458, 0.6736732]",0.6736732
joy,outback for dinner for parent's anniversary ,surprise,"[0.03268256, 0.003973315, 0.5782539, 0.31251934, 0.16997486, 0.7681916]",0.7681916
fear, Can't wait to watch Factor again tomorrowat”ftw ,joy,"[0.08052556, 0.00046357006, 0.48302096, 0.95539695, 0.006957381, 0.86016476]",0.95539695
sadness,Fuck that shit! ! Adele should have won artist of the year! americadoesntknowtalent AMAs ,anger,"[0.99874973, 0.99835384, 0.94569373, 0.058775578, 0.93325806, 0.9803372]",0.99874973
fear,These are not emotions. They are simply irrational thoughts feeding off of an emotion ,fear,"[0.2637446, 0.17689955, 0.72461975, 0.0054140533, 0.2596002, 0.21659169]",0.72461975
surprise,"Twitter changgedddd, just screwed with my head a little ",surprise,"[0.97720534, 0.85660654, 0.8175302, 0.00070113724, 0.93714917, 0.9972263]",0.9972263
surprise,Thanksgiving day I will have a great for everyone who follows me here shocking ,surprise,"[0.70976144, 0.7770152, 0.82698417, 0.72688997, 0.13844667, 0.98780173]",0.98780173
sadness,As soon as I fall asleep my phone goes off. . . . . ,surprise,"[0.6149327, 0.48442698, 0.8788059, 0.0014521718, 0.6009897, 0.9308571]",0.9308571
surprise,Yayay so glad you like it! ! LOVE YOU RT  Sick study package! Thanks  I love you bestgirlfriendever ,joy,"[0.0008782813, 0.002912879, 0.33473656, 0.98974705, 0.0048621357, 0.49427912]",0.98974705
joy,amp naw dez aint no mad tweets im stil jus as happi as I can b yal want steal my ,joy,"[0.372719, 0.12373248, 0.96029997, 0.99628997, 0.056019526, 0.7799781]",0.99628997
joy,I have to go tithe courthouse yet again today. . ,fear,"[0.78136545, 0.5916679, 0.8674169, 0.0013531091, 0.67954886, 0.8291923]",0.8674169
joy,"In a Sondheim mood today. . Of course. The one Monday I had to cancel my lesson (Where we work on Sondheim), I have pneumonia! ",joy,"[0.0041809054, 0.0017161677, 0.7356669, 0.95131177, 0.015562096, 0.37908435]",0.95131177
surprise,Been home for days and this is the first time ive seen my parents ,surprise,"[0.85886323, 0.4653776, 0.9597819, 0.29122412, 0.9379345, 0.99434847]",0.99434847
sadness,Man its tough to figure. ,surprise,"[0.43875912, 0.44690934, 0.8505161, 0.003072798, 0.46472895, 0.9515392]",0.9515392
surprise,Who's sober on the biggest drinking night of the year. . . ? THIS GIRL! ! ! ,surprise,"[0.1328789, 0.19337535, 0.46676415, 0.11952409, 0.06176069, 0.9616432]",0.9616432
surprise,"I found a idea which'd require me to draw different pictures in the next few days. D Oh boy, that'll be fun. ",surprise,"[0.19658637, 0.036199804, 0.4947984, 0.6958275, 0.20590644, 0.90028566]",0.90028566
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",sadness,"[0.2785018, 0.06482549, 0.88143295, 0.0361923, 0.90022403, 0.04210898]",0.90022403
joy,Let the long hours of studying begin ,surprise,"[0.040249713, 0.014566409, 0.40560684, 0.0013517541, 0.048758533, 0.68712693]",0.68712693
anger,"Seriously, why put on a crappy programme about god damned cauliflower - and them spend the hour on your phone? ",anger,"[0.9880143, 0.9810358, 0.9483824, 0.0003046191, 0.57305485, 0.9338303]",0.9880143
sadness,"Well, I can still roll step, but my to days are over. ",sadness,"[0.5189621, 0.40228644, 0.8470386, 0.0017939927, 0.9014557, 0.8747887]",0.9014557
surprise,oooh wat ben ik toch weer lekker creatief en wat hou ik toch van knutselen hahaha ' voor eht laatst in groep gedaan ,surprise,"[0.26444218, 0.0059574363, 0.6036711, 0.9691649, 0.29366618, 0.9834427]",0.9834427
sadness,"NO TLKN TO BOYFRIEND TONIGHT, HE'S WORKING pm TILL am ( ",fear,"[0.7339316, 0.54039943, 0.9731765, 0.021873692, 0.7067671, 0.9441234]",0.9731765
anger," the greatest band of all times, creators of all heavy rock and roll! ! Satisfaction is the nd best song of all time ",surprise,"[0.2640126, 0.0071157874, 0.6816144, 0.8468927, 0.22597896, 0.88541]",0.88541
anger,"I fucking dont like bitches amp if i wasnt God fearing amp living for my child, I would kill one of these bitches . I SWEAR ! ",anger,"[0.9977208, 0.99637884, 0.98286563, 0.001028302, 0.6007714, 0.8191508]",0.9977208
joy, Spending the day with my Mum and sister doing nothing other than catching up ,joy,"[0.006640553, 0.0024148675, 0.78426397, 0.9505752, 0.13773434, 0.84349954]",0.9505752
joy,A trip to walmart to buy cold/cough medicine ,surprise,"[0.02197621, 0.036048986, 0.20608427, 0.001929878, 0.08666084, 0.5107916]",0.5107916
joy,hours of sleep and I get to go work again ,surprise,"[0.07587909, 0.08055299, 0.7254551, 0.19131766, 0.10084839, 0.8659416]",0.8659416
surprise,Ethan can say nice cute things sometimes. ,surprise,"[0.002086803, 0.0010262028, 0.36963537, 0.5737717, 0.0070116096, 0.91613346]",0.91613346
surprise,Of course the basketball players would make a presentation about sports ,fear,"[0.22164403, 0.31226313, 0.642657, 0.26999828, 0.102980345, 0.06400765]",0.642657
joy,Let's go with the th episode of the Walking Dead ! fear ilovedaryl walkers ,fear,"[0.2897575, 0.21293844, 0.9940586, 0.0035013019, 0.18219732, 0.6551144]",0.9940586
fear," J'ai eu le même coup cette semaine en écoutant Yelle. heures après, Amazon me proposait d'acheter les albums. . . ",surprise,"[0.44228306, 0.38220972, 0.6112218, 0.4082706, 0.6054763, 0.91654944]",0.91654944
disgust,"Lol when people like one We the Kings song and are quotIN LOVEEEquot with them, and I've known them since about ', '. You people me. ",joy,"[0.0052368143, 0.00094859145, 0.13972156, 0.9292386, 0.0029866416, 0.76513076]",0.9292386
joy,Break! When have you felt absolutely loved amp accepted? Remember amp feel it again LJB ,joy,"[0.0014858602, 0.00046961356, 0.44639525, 0.6213191, 0.010756179, 0.12520735]",0.6213191
surprise,Can't wait to surprise my brother with his first gig tickets to  at Brixton! ! ,joy,"[0.046361294, 0.0005503309, 0.37571564, 0.9666501, 0.0027920308, 0.9500314]",0.9666501
surprise,Not actually really tired. . but I still don't wanna go to school. ,fear,"[0.91488737, 0.8713131, 0.98032, 0.093630865, 0.9487395, 0.81413764]",0.98032
sadness,"lostening to paradise, so many memories of last weekend gotta be the weekend anthem! ! veryhappytimes ",joy,"[0.002232148, 0.01626866, 0.51114184, 0.99028367, 0.5451447, 0.9139577]",0.99028367
sadness,"Theater is going to kill me, AND we have a huge practice after school tomorrow. When we are supposed to leave early for break. ",anger,"[0.99136215, 0.8784022, 0.963711, 0.002879936, 0.95372725, 0.91214705]",0.99136215
joy,teachin nephew how to walk on hz own ,surprise,"[0.13161461, 0.040291876, 0.41737404, 0.35174513, 0.23410946, 0.8480141]",0.8480141
joy,I Will Always Keep My I Refuse To Let The Devil Steal My ,fear,"[0.875116, 0.2537581, 0.96056616, 0.007677662, 0.195377, 0.5725227]",0.96056616
anger,Dear God make the person Who's On my mind Die (Ameen) ,sadness,"[0.9682037, 0.90656507, 0.9470952, 0.00016249622, 0.97234625, 0.5732934]",0.97234625
fear,"Ce soir, l'ordi de la Deauville a remis tous les compteur à zéro (sauf km total) comme si j'avais débranché la batterie. cc  ",surprise,"[0.9720524, 0.9290757, 0.96039206, 0.049894243, 0.86328834, 0.98487514]",0.98487514
anger,that Oregon-USC game was fucking STUPID. I hope someone punched that kicker in the face. oregonducks ,disgust,"[0.98693454, 0.99266726, 0.83415735, 0.0021200124, 0.40812984, 0.683148]",0.99266726
joy,"quotMelodies from heaven, rain down on me, rain down on me! Take me in your arms and hold me close! Rain down on mequot  ) ",joy,"[0.01609882, 0.00035913763, 0.73441565, 0.9827502, 0.459438, 0.954848]",0.9827502
surprise,i am hoping my daddy will forget that im staying home for his bday )) ,fear,"[0.7983698, 0.2422872, 0.9398793, 0.1525492, 0.8800767, 0.90233296]",0.9398793
joy,Delighted that i've been added to the line up for the Festival. 'Badush' has jumped to on Trackitdown Top Trance downloads. ,joy,"[0.0014257875, 0.00017962336, 0.058409445, 0.98552567, 0.0013153245, 0.80333513]",0.98552567
sadness,Aww . ____. I love how other people tell my baby things that I havent. ,joy,"[0.00483167, 0.00063844625, 0.7446751, 0.9422709, 0.1685309, 0.9016347]",0.9422709
surprise,I just had an early happy b-day surprise planned by my lovely wife at the Avenue in Tallahassee ,joy,"[0.011101474, 0.0006403698, 0.4496399, 0.9826843, 0.0032731444, 0.97934246]",0.9826843
anger,Just watching the Jeremy Kyle show its brilliant but I think Gordon Ramsey would be better kickingoff ,surprise,"[0.8199886, 0.009066429, 0.7664056, 0.10493582, 0.29258218, 0.95343226]",0.95343226
joy,I don't get to sleep in at all this weekend ,surprise,"[0.96885866, 0.744741, 0.9025929, 0.01717117, 0.9384031, 0.9905193]",0.9905193
fear,Jesus Christ! The seagulls here are the size of small children! ,disgust,"[0.99438584, 0.99476457, 0.97829425, 0.0035661194, 0.8135864, 0.99337864]",0.99476457
joy, Yay Calvin and Hobbes is simply the best comic ever written ,joy,"[0.1482776, 0.000539118, 0.5446909, 0.9694253, 0.047225423, 0.94208527]",0.9694253
joy,Falling asleep with wet hair. God damn my hair is going to be so frizzy and curly tomorrow morning. night ,surprise,"[0.8213075, 0.84222806, 0.7991307, 0.017046444, 0.60127443, 0.9437746]",0.9437746
joy,while simultaneously writing an page paper for the same class ,surprise,"[0.32119438, 0.3687193, 0.686721, 0.0006138117, 0.3012435, 0.8575652]",0.8575652
joy,"Beach mission meeting this morning, followed by coffee with the lovely Rachel Kay. Now rest before heading to hang with Beth Kings. ",surprise,"[0.018047469, 0.010440711, 0.26166576, 0.14657775, 0.060470358, 0.3035766]",0.3035766
fear,quotThe way to develop self-confidence is to do the thing you fear. quot William Jennings Bryan ,fear,"[0.13936505, 0.100293435, 0.9904942, 0.005673412, 0.14635514, 0.26626676]",0.9904942
joy," like really, every post is so magical! makes me light up. ( thank you so much! ! ",joy,"[0.0007699725, 0.0001595181, 0.22656685, 0.99814296, 0.0018441657, 0.97845435]",0.99814296
surprise,seeing  today totally made my day. ,joy,"[0.00084673427, 0.0001721587, 0.16274287, 0.99557036, 0.001079557, 0.87217385]",0.99557036
joy,Christmas music all day ,joy,"[0.0017222745, 0.0066275555, 0.20269698, 0.8359089, 0.024523076, 0.8211212]",0.8359089
surprise, don't worry. . . coming home thursday night ) ,fear,"[0.1862887, 0.11851883, 0.91956794, 0.43821037, 0.20811042, 0.7996259]",0.91956794
sadness," I don't know. . . I feel I like that tweet ) nice to be awful sometimes ). . mention me, babe. . suck it out ) my )haha ",surprise,"[0.39794445, 0.012352593, 0.83148736, 0.7812645, 0.6254747, 0.9238959]",0.9238959
joy,The Greatest Gift to Give to Others is amp ! Spread Health Love amp Joy Gift that's Gives Joyous Life ! ~♥ShawnRene♥ ,joy,"[0.00048937363, 0.00019785172, 0.076265685, 0.91198987, 0.00096881366, 0.36955816]",0.91198987
joy,The Greatest Gift to Give to Others is amp ! Spread amp Gift that's Gives Joyous Life ! ~♥ShawnRene♥ ,joy,"[0.0011005171, 0.00026323178, 0.14496846, 0.8815443, 0.0017073463, 0.32338795]",0.8815443
anger,I lost my temper amp cursed like a crazy bitch at a driver this morning. I hate the person has turned me into ,anger,"[0.9526409, 0.6906213, 0.53891283, 0.00014183119, 0.20318587, 0.4163275]",0.9526409
sadness,When the Ewok tries to wake up his fallen Ewok friend. . . . . I die every time '( ,fear,"[0.8697551, 0.8545741, 0.9798844, 0.0016906705, 0.9563295, 0.9040843]",0.9798844
joy,"Pump, Pump, Pump it up! Pump that Christmas spirit up( Blessed ",joy,"[0.0009336256, 0.00012129527, 0.06343281, 0.9676426, 0.0022817198, 0.45320418]",0.9676426
surprise,My year old cousin who didn't go to modeling school because she didn't feel like doing the paperwork wants to get married soon ,surprise,"[0.098917305, 0.008320498, 0.4618009, 0.33578774, 0.041229427, 0.84906906]",0.84906906
surprise,"Watching Citizen Kane. It's on my movie list. I didn't expect it to be funny, and yet I am laughing! ",surprise,"[0.009191523, 0.00086331577, 0.3779981, 0.93944573, 0.0032800508, 0.9922637]",0.9922637
disgust, Cynthia and her sister getting into it over Peter. She just need to drop that leech. . . ,anger,"[0.9751026, 0.84955686, 0.9473042, 0.004767675, 0.8388034, 0.90744084]",0.9751026
surprise,Me too she was suppose to take but u didnt know lol RT  I'm super jealous that my momma is going to NY next weekend . . ,surprise,"[0.96930623, 0.009436236, 0.88999027, 0.5154371, 0.9611746, 0.9976094]",0.9976094
sadness,Beckett + Demming kiss and Castle is just broken about it castlebeckettOTP ,sadness,"[0.97628456, 0.9860053, 0.9728958, 0.000395112, 0.99826473, 0.9883039]",0.99826473
sadness,days is left to her birthday I couldn't forget it till now ) ,surprise,"[0.503263, 0.16883309, 0.8294314, 0.23790789, 0.6217415, 0.93057024]",0.93057024
fear,"can't Fear a damn thing. , want a thing. . ",joy,"[0.42203513, 0.025509747, 0.0427497, 0.735464, 0.1970929, 0.5450201]",0.735464
sadness,gosh DAMNIT. . just got of work -___- amp i gotta DICK full of homework amp a SACK full of ,anger,"[0.9878199, 0.94863033, 0.8882765, 0.0011104172, 0.92784536, 0.9805484]",0.9878199
anger, more of a bud than one that puts my bud inna choke hold  ,fear,"[0.80698204, 0.4120256, 0.9456467, 0.4067477, 0.45702997, 0.7756242]",0.9456467
sadness,Thinking moods suck ,disgust,"[0.3203539, 0.9504687, 0.69882977, 0.00022141743, 0.73409164, 0.06466213]",0.9504687
fear,We've shown the kids a mocked up email from Santa expressing concern they might be moved off the quotNicequot list unless they behave. ,fear,"[0.47233889, 0.27447668, 0.8799635, 0.009241714, 0.39575082, 0.7664702]",0.8799635
sadness,My beard went from spectacular to hobo-esque in days ,surprise,"[0.9301432, 0.9475243, 0.93154085, 0.0020060665, 0.8605951, 0.97426116]",0.97426116
fear," Alma is a bloody sketchy bitch, scuttling everywhere all naked and shit D You played all of them? ",anger,"[0.9958116, 0.99246925, 0.9670406, 0.0010161593, 0.8193696, 0.99409974]",0.9958116
sadness,Christmas spirit where art thou? I can't feel you here in Dubai. ,surprise,"[0.6767531, 0.24976742, 0.7533728, 0.0037320128, 0.93706346, 0.97746825]",0.97746825
sadness,Last cheer season if gonna fly by. . . . ,surprise,"[0.028956566, 0.009297684, 0.553834, 0.7755464, 0.5298992, 0.9191037]",0.9191037
sadness,melon Closed! Gonna be restaurant ,surprise,"[0.9557196, 0.8728678, 0.9400184, 0.17756127, 0.9548959, 0.9840761]",0.9840761
joy,I get to eat turkey tomorrow ,surprise,"[0.19012538, 0.060955666, 0.6446177, 0.916228, 0.11486922, 0.9810703]",0.9810703
fear," ou. . . j'ai peur de la suite, ",fear,"[0.57442904, 0.29255652, 0.95674616, 0.9512878, 0.8296017, 0.9269437]",0.95674616
anger,Sometimes I HAVE To Cry To MySelf To Release My ORR IMMA JUSS END UP MAXINNNN ON WHOEVA ampamp WHEREVA ,anger,"[0.99452025, 0.87133676, 0.98305374, 0.0014120666, 0.98843586, 0.8446228]",0.99452025
surprise,"no christmas cards this year, but incredible art concept for next year guesstillnextyear ",surprise,"[0.2688608, 0.16397181, 0.62796354, 0.07398436, 0.8004941, 0.9253285]",0.9253285
joy,Sitting awake while listening to my boyfriend snore ,fear,"[0.33419618, 0.74700856, 0.9332622, 0.0029687139, 0.8698835, 0.89825445]",0.9332622
fear, Yeah thanks. I'll need that. He might over Novocaine me and ruin my face for life. . . ) ,fear,"[0.9495765, 0.71508366, 0.989382, 0.16729693, 0.8585845, 0.95650965]",0.989382
joy,"next week sounds a nice week, only need to be in school for one day! Just gotta get through this week. . . ",joy,"[0.033760782, 0.0011063669, 0.6987199, 0.949532, 0.048839945, 0.77447236]",0.949532
sadness,The feeling you get when you see everyone else happy besides the one person that really matters. . . . you. ,joy,"[0.025185017, 0.03889664, 0.40067184, 0.433273, 0.32056865, 0.34369713]",0.433273
joy,Working on black Friday ,fear,"[0.2650027, 0.16932224, 0.88200164, 0.0022729111, 0.2637416, 0.722959]",0.88200164
anger," bad enough the futurama monopoly shipped way late but the beat up, scratched, dirty, print defect game boxes are too far. ",anger,"[0.98630154, 0.9781196, 0.81753826, 0.0005729492, 0.92942715, 0.9264933]",0.98630154
disgust,I hate watching fat old ladies munch on sunflower seeds. ,disgust,"[0.9859865, 0.9972584, 0.90981627, 0.0009120661, 0.81126684, 0.66877526]",0.9972584
joy,time to start studying for accounting. . . . notfun comeonchristmas ,surprise,"[0.884965, 0.68338937, 0.83696234, 0.0017296612, 0.66828144, 0.93969613]",0.93969613
joy,Be truly glad. There is wonderful ahead! I Peter turnbacktogod jesustweeters ,joy,"[0.014021045, 0.00081453397, 0.70438886, 0.9792949, 0.03363026, 0.81338435]",0.9792949
joy,"Took minutes into the pilot episode of Knight Rider to say, quotWell, that just got weird. quot ",surprise,"[0.6553127, 0.6983385, 0.9346316, 0.0022851436, 0.26655915, 0.98916036]",0.98916036
joy,Einstein's theory of relativity and how it relates to space travel. . . ,surprise,"[0.11713899, 0.12289925, 0.39251736, 0.069836594, 0.1534899, 0.8801732]",0.8801732
joy,"I smile, I dance, I laugh my life in service to the is always full of ",joy,"[0.00058282004, 0.0003328501, 0.020738319, 0.99064916, 0.0018546405, 0.32753614]",0.99064916
fear,The biggest obstacle to in your life right now is your lack of is absence of faith. spirituality philosophy god ,fear,"[0.19401641, 0.18547505, 0.8662569, 0.00037152955, 0.550602, 0.6104496]",0.8662569
sadness,Cup Of thea alone and stay strong cuz honey isn't here ,fear,"[0.675425, 0.07222983, 0.98154104, 0.0025996936, 0.9751747, 0.84165895]",0.98154104
joy,Secret talent falling down stairs and tripping up them ,surprise,"[0.22824568, 0.035136133, 0.8854023, 0.025476864, 0.11687616, 0.9286649]",0.9286649
surprise,Dan ternyata banyak nyawa tertolong oleh defibrillator (alat kejut jantung) (selain mungkin karna faktor msh ada usia p) ,surprise,"[0.48263857, 0.4095647, 0.9008116, 0.0071619074, 0.5700772, 0.9248416]",0.9248416
disgust," hahaha, love that tweet. Ha, why do we hate him so much. . . . ",surprise,"[0.9375773, 0.68126446, 0.8571684, 0.9618875, 0.6091, 0.9715493]",0.9715493
anger,Deal or No Deal is fucking wank. Such a shit and pointless program. Why the fuck is it even there! ? ! ? ! ? ,disgust,"[0.9936226, 0.99700063, 0.79616606, 0.014726248, 0.7797748, 0.97743076]",0.99700063
joy,Idk. . . I just love to dance. . . even if I'm not that great. . . there's always a song in my heart. . . ,joy,"[0.034700654, 0.03841726, 0.44142523, 0.91955364, 0.24593098, 0.87440914]",0.91955364
disgust,You see couples PDAing on campus and want to push them through the archway. BryantProblems ,anger,"[0.9955206, 0.99542207, 0.8123479, 0.0018318031, 0.48363364, 0.9444371]",0.9955206
surprise, Haha leuk. voor wie gekocht. ik mag morgen Uitpakken van ouders en maandag uitpakken van ,joy,"[0.3047263, 0.11825, 0.6945122, 0.93358684, 0.3113403, 0.9119934]",0.93358684
joy,Right Christmas tree day ,joy,"[0.14816988, 0.051850658, 0.7964982, 0.92771554, 0.15532798, 0.896962]",0.92771554
sadness, don't worry. I'm good! Just carless ,joy,"[0.029460233, 0.017571656, 0.83663267, 0.9279719, 0.16161978, 0.63753456]",0.9279719
joy,"Car packed for NC, now i have to work hours ",anger,"[0.8992743, 0.43098798, 0.86835384, 0.010191213, 0.6631661, 0.8733922]",0.8992743
joy,"In New Jerusalem there will be no thirst or hunger, nor heat. . . . and God will wipe away every tear from our eyes. Rev Jesus ",fear,"[0.13926697, 0.25613376, 0.9131874, 0.55971354, 0.6100577, 0.7824977]",0.9131874
surprise," cool, thanks mate. I've yours too. Hope you like oranges ) ",surprise,"[0.079981275, 0.02837453, 0.79689336, 0.89234793, 0.24848844, 0.9448546]",0.9448546
surprise,"Just finished my cloths,no matter how busy i am,i create time to her. . . LOVE YOU MUM ",surprise,"[0.10652447, 0.037414126, 0.61856407, 0.7186213, 0.523263, 0.7483078]",0.7483078
sadness,Tried so hard to win tickets to Jerry Seinfeld today on the radio. ,surprise,"[0.6637075, 0.15548955, 0.6909618, 0.073563136, 0.7316596, 0.84063345]",0.84063345
joy,One boring and long night ahead of me / ,fear,"[0.5752287, 0.81834984, 0.96179086, 0.00021019229, 0.92644835, 0.03270091]",0.96179086
joy,"I wake up pissed off, i go to bed pissed off. ",anger,"[0.99480397, 0.94595855, 0.94142246, 0.00022074101, 0.7245122, 0.81118816]",0.99480397
joy,"Ugh, my stupid laptop has another virus. / ",anger,"[0.9862853, 0.9854366, 0.8136191, 0.00058120885, 0.9643234, 0.90664876]",0.9862853
sadness,Why is frostedtips so quiet today? ! I depend on you to keep me awake! sleepy ,surprise,"[0.3416734, 0.5199598, 0.97148186, 0.0016500737, 0.8833222, 0.98873967]",0.98873967
joy,cool pennfield closed. . . I still have to go to classy kcc tomorrow ,surprise,"[0.4822681, 0.1463954, 0.72937465, 0.09495577, 0.8548279, 0.9672327]",0.9672327
surprise,Happy birthday JASPER! ! ! ! ,joy,"[0.0018676613, 0.00033404157, 0.12725256, 0.95902777, 0.0020009724, 0.8439455]",0.95902777
surprise,A phone call tonight would be great. ,fear,"[0.18462826, 0.007219649, 0.8316138, 0.6507131, 0.12777425, 0.7111596]",0.8316138
sadness, missing my Morning Dump. . . ,sadness,"[0.9276507, 0.84614307, 0.91847855, 0.0035786512, 0.98985016, 0.9618041]",0.98985016
joy,I seriously don't know why the fark I need to be awake at this hour when my class only starts at pm! ? ,surprise,"[0.99428284, 0.9493359, 0.90499514, 0.0004701629, 0.7508006, 0.99584466]",0.99584466
sadness,Kinda feel empty cause im not going to fire and ice today. ,sadness,"[0.4178231, 0.9320984, 0.96401703, 0.00078840146, 0.99762976, 0.9523198]",0.99762976
joy,"Black coffee, my iPad and my eMags before work ",surprise,"[0.3186246, 0.15369555, 0.7696918, 0.12939136, 0.3002315, 0.8446201]",0.8446201
anger,Just wrote a big long tweet and then BAM it disappears! ! Grrrrrr ,anger,"[0.99922, 0.9986706, 0.93500334, 0.0049043284, 0.99745554, 0.9988595]",0.99922
joy, Hahah ( thats the truth! knowing that class we will probably do worksheets. ,surprise,"[0.5362195, 0.3365687, 0.8974793, 0.69354796, 0.39664796, 0.9167384]",0.9167384
fear," not afraid of tomorrow, for I have seen yesterday and I love today less” ",sadness,"[0.2785018, 0.06482549, 0.88143295, 0.0361923, 0.90022403, 0.04210898]",0.90022403
surprise," Aaha, ça c'est encore plus dur, t'es refaite et tout tu crois ya que toi qui l'a, tu rviens en France et . . . . ! ",surprise,"[0.9688146, 0.81894153, 0.9471601, 0.94354886, 0.8702064, 0.9936005]",0.9936005
joy,the christmas music playing throughout the mall is putting me in a very good mood ,joy,"[0.00054682815, 0.00022273573, 0.053396083, 0.99857104, 0.00038214106, 0.07436242]",0.99857104
fear,"not afraid of tomorrow, for I have seen yesterday and I love today less ",sadness,"[0.060456555, 0.045440953, 0.7532689, 0.10796826, 0.77863324, 0.012465722]",0.77863324
joy,Be truly glad. There is wonderful ahead! I Peter turnbacktogod jesustweeters ,joy,"[0.014021045, 0.00081453397, 0.70438886, 0.9792949, 0.03363026, 0.81338435]",0.9792949
joy,laying on my floor looking up at the ceiling and listening to amazing music is the best feeling ever ,joy,"[0.0014227552, 0.00019098593, 0.18122357, 0.9923407, 0.0034043721, 0.77646214]",0.9923407
sadness,Last social and educational change in Latin America class ( ,surprise,"[0.05331997, 0.043167852, 0.52702415, 0.034186617, 0.1876866, 0.8409206]",0.8409206
fear, ton addiction à la chair putréfiée et aux scènes anthropophages me fait légèrement flipper ,disgust,"[0.94889224, 0.9871027, 0.9334317, 0.007293271, 0.9245682, 0.9693522]",0.9871027
sadness,People should text me . . i feel like a loser. ,sadness,"[0.99132675, 0.9834396, 0.87273604, 0.0005909909, 0.9956541, 0.48867428]",0.9956541
fear,"To live a life, we must lose our of being wrong. ~Joseph Chilton Pearce /via  ",fear,"[0.2275989, 0.19660771, 0.8604508, 0.03182637, 0.38305306, 0.6437912]",0.8604508
anger,yaa les cry bout it saddneesss lolol ,sadness,"[0.36327678, 0.99036217, 0.9875234, 0.00088119454, 0.9942954, 0.8979778]",0.9942954
joy,Shell off the truck but now i get to clean it. ,surprise,"[0.9038263, 0.56745917, 0.71748513, 0.41914666, 0.77897024, 0.9405588]",0.9405588
sadness,"RIP Gary Speed, thoughts go out to his wife and kids! ",sadness,"[0.3862556, 0.0842704, 0.7552207, 0.0008588785, 0.98276776, 0.9332557]",0.98276776
joy,time to hit the books for a couple of hours. . . then go into town to look for christmas presents. . . . ,surprise,"[0.13994884, 0.07939831, 0.58679456, 0.2228446, 0.20163272, 0.66605914]",0.66605914
sadness,I was the MOST happiest girl in the world cuz' I had BET but now I don't have it I'm sad. . . '( ,sadness,"[0.62454385, 0.35024396, 0.90994376, 0.09265698, 0.9985701, 0.9275311]",0.9985701
joy,Quite a few typos today. Better stick my hands in the refrigerator to warm them up. ,surprise,"[0.49588346, 0.6415609, 0.8050241, 0.0052584372, 0.57030296, 0.8346206]",0.8346206
sadness,Nothing breaks my heart more than a sick baby ,sadness,"[0.004837718, 0.13747582, 0.65097874, 0.00013735885, 0.9760374, 0.4249548]",0.9760374
surprise,  On va plancher sur notre BIG de Janvier pour nos fans facebook ! Ah ah! ,surprise,"[0.7493911, 0.21762264, 0.8523863, 0.9271601, 0.65191317, 0.9850181]",0.9850181
surprise,I love showing up to class and finding out I have a test ,joy,"[0.021397062, 0.00072539895, 0.30446914, 0.9385803, 0.020606076, 0.84268034]",0.9385803
anger,is the condition where the tongue works faster than the mind ,surprise,"[0.34374177, 0.34757653, 0.4173977, 0.007689514, 0.16133274, 0.75341994]",0.75341994
joy,Jelly belly tomorrow we'll meet again ,fear,"[0.4484727, 0.9377882, 0.9556798, 0.2999302, 0.508639, 0.9036382]",0.9556798
fear,Dear FoxandFriends because some kids family loves to sue ,anger,"[0.9009509, 0.68709195, 0.79824483, 0.004620325, 0.82503325, 0.8632129]",0.9009509
joy,Lol. . . i feel yu! RT  More than anything in ths world I wana be happy. . . I mean straight up pure ,joy,"[0.019472023, 0.0076322933, 0.6255876, 0.98826396, 0.26767972, 0.9417788]",0.98826396
