labels,text,emo_name,prob_emo_name,prob_max
guilt,"I was driving a friend's car, and I got close to the pavement to ask my way and I struck a parked car. ",anger,"[0.948695, 0.799493, 0.8104097, 0.92617065, 0.3296507, 0.83631754, 0.8681229]",0.948695
joy,"Every time, in the last few days, when my girlfriend told me that she loves me. ",joy,"[0.011523152, 0.031902894, 0.053480566, 0.76164985, 0.8062019, 0.12765929, 0.38163906]",0.8062019
fear,"I stayed alone in the dark at night in the mountain, waiting for my uncle. I remember that I took a big stone and it calmed me. ",guilt,"[0.069434844, 0.44620112, 0.82726014, 0.88031167, 0.27231422, 0.83361894, 0.6633267]",0.88031167
anger,"We were at school, in the room for audiovisual classes. We were watching a film, and just behind me two classmates were bothering me with their mocking and shoves. I reacted angrily (I suppose) by hitting one of them. ",anger,"[0.991076, 0.8463791, 0.46322802, 0.81027794, 0.19380964, 0.22601776, 0.68965256]",0.991076
sadness,"[ During a summer holiday a French girl and I had becoe back home, I felt very sad. ] ",sadness,"[0.12144689, 0.61289036, 0.5844731, 0.9543415, 0.0018612028, 0.9977164, 0.93306243]",0.9977164
disgust,Once I had to clean a lavatory which was obstructed. It was in a friend's country house and there was nobody there to help me. ,guilt,"[0.809767, 0.8587961, 0.58172643, 0.9121524, 0.24520126, 0.8542777, 0.7460363]",0.9121524
shame,"In a Mathematics class, the professor asked me a question and I gave the wrong answer. ",guilt,"[0.69902974, 0.7588232, 0.22104804, 0.90464485, 0.031548284, 0.563319, 0.7873618]",0.90464485
guilt,"When I lost my study grant without having attended any exam in the career I had started, and it was too late to cancel my registration. ",sadness,"[0.93873584, 0.88340044, 0.82915497, 0.96876323, 0.058849167, 0.9710806, 0.9450313]",0.9710806
joy,A party I went to last Christmas. ,joy,"[0.016151015, 0.017853731, 0.09376123, 0.5597725, 0.5605704, 0.014691617, 0.07772492]",0.5605704
fear,When my mother had a nervous illness. ,fear,"[0.23830134, 0.6599729, 0.98970515, 0.83621246, 0.08673615, 0.8752192, 0.64975274]",0.98970515
anger,During my last exam. ,guilt,"[0.24480532, 0.2867088, 0.10914342, 0.76830256, 0.012581033, 0.61925435, 0.60269225]",0.76830256
sadness,When I had to come back from my village last Christmas. ,sadness,"[0.11780554, 0.4345726, 0.65109116, 0.9258131, 0.16980587, 0.9426448, 0.7564672]",0.9426448
disgust,One day I went to see a rather disagreeable film (X). ,disgust,"[0.9205217, 0.9906598, 0.30181444, 0.70558137, 0.020966267, 0.9784127, 0.7259998]",0.9906598
shame,Once I had to visit a rather special person. ,guilt,"[0.16775233, 0.035790853, 0.3461572, 0.7301262, 0.3023319, 0.3863811, 0.13490248]",0.7301262
guilt,"Once, I accidentally injured a boy in the eye and he almost lost it. ",guilt,"[0.9355579, 0.72849995, 0.59106845, 0.93726563, 0.16024713, 0.8595273, 0.89094424]",0.93726563
joy,When I knew the feelings of a beloved person. ,guilt,"[0.013341921, 0.0074889944, 0.35070124, 0.6955834, 0.6487655, 0.6841751, 0.2973517]",0.6955834
fear,"A fall during a climb, with almost with no previous experience. ",sadness,"[0.35904384, 0.83407146, 0.8063559, 0.75975704, 0.028693628, 0.92785436, 0.8698252]",0.92785436
anger,"On the occasion of assignment of tasks and responsibilities in which such an assignment, dispropotionately carried with it high responsibility and low ability of organisation and resolution. ",shame,"[0.2617346, 0.66231483, 0.20689319, 0.7206004, 0.061551873, 0.30963627, 0.7988971]",0.7988971
sadness,"Moving to an unknown place, away from the familiar surroundings and into a situation of loneliness. ",sadness,"[0.40039852, 0.6457563, 0.9631512, 0.8911228, 0.00093450746, 0.99163353, 0.84958965]",0.99163353
disgust,"When I had to sleep in a bed at a hostel, which was full of dirt. ",disgust,"[0.7735524, 0.96274155, 0.7280061, 0.8919726, 0.05458028, 0.93613285, 0.91015655]",0.96274155
shame,"While shopping, a person close to us created an uncomfortable situation for those who were with her. ",fear,"[0.75464296, 0.83994675, 0.88558364, 0.8263256, 0.06150651, 0.53869057, 0.8006701]",0.88558364
guilt,"Incomprehension and repression towards a child's behaviour, commonly not accepted, and making the child cry. ",sadness,"[0.6142238, 0.8393409, 0.92493683, 0.9167533, 0.008225059, 0.99040914, 0.8908355]",0.99040914
fear,In a dark street at o'clock in the night and there was complete silence. ,sadness,"[0.035536103, 0.6766952, 0.68533754, 0.7090598, 0.040944897, 0.74519366, 0.63378805]",0.74519366
anger,"When they broke the artistic work of several weeks. Changes were made and it was broken without permission, they had no right to do this. ",guilt,"[0.87781626, 0.8964151, 0.39168864, 0.9397539, 0.15426984, 0.47003305, 0.92494446]",0.9397539
sadness,"When the train taking me to my military service left the station, on the platform remained relatives, projects and goodtimes. I had a hard year ahead. ",guilt,"[0.019232864, 0.01989879, 0.08680171, 0.346794, 0.2944399, 0.021905249, 0.057000086]",0.346794
disgust,"A situation of overt unfairness, manipulation of people and its consequences. ",disgust,"[0.6253388, 0.93436754, 0.28063238, 0.67270684, 0.014658558, 0.51506585, 0.9165459]",0.93436754
shame,"A children's film in which I played a clown, with spotlights, cameras and the director who demanded jumps and guffaws. ",joy,"[0.019832887, 0.024487894, 0.019775564, 0.11436756, 0.7411611, 0.007222705, 0.10405988]",0.7411611
guilt,When a close classmate failed a year. ,guilt,"[0.80611634, 0.8640179, 0.65543914, 0.9445348, 0.022414152, 0.9429244, 0.9319694]",0.9445348
joy,I was talking to a friend and he said something which was very funny. ,joy,"[0.021378333, 0.0067633386, 0.060820483, 0.078381956, 0.7490316, 0.0021509747, 0.011421101]",0.7490316
fear,"When I was young I saw a horror film. Then when I went to sleep, the film came back too my mind and the characters frighteneed my imagination. ",fear,"[0.6135789, 0.8170215, 0.9676695, 0.7551637, 0.011946265, 0.40604618, 0.7096559]",0.9676695
anger,"In a confrontation with a person, he provoked me several times till I reacted in an angry way. Fortunately there were no disastrous consequences. ",anger,"[0.98899823, 0.74969596, 0.491021, 0.73136026, 0.0409691, 0.14320761, 0.59264684]",0.98899823
sadness,I was watching a sad film and it affected me deeply. ,sadness,"[0.16142428, 0.8697608, 0.6463908, 0.88064307, 0.001974336, 0.9979286, 0.90113497]",0.9979286
disgust,When I was reading a book. It had nothing to do with the book itself but with the disagreable smell of the pages of the book. ,disgust,"[0.16016872, 0.96507317, 0.1485435, 0.52458376, 0.20497991, 0.31357715, 0.41431743]",0.96507317
shame,In class I had to say something aloud and people reacted by laughing. ,joy,"[0.020948911, 0.22587857, 0.069300726, 0.33203077, 0.48975357, 0.003394813, 0.38764274]",0.48975357
guilt,In an exam I answered the questions rather carelessly and afterwards I thought that the exam would have been better had I answered more carefully. ,guilt,"[0.85938376, 0.83146, 0.5761296, 0.9493691, 0.109143764, 0.5610013, 0.89289033]",0.9493691
joy,"When I knew that there were, at last, no problems in making a journey that I had been wanting to make for a long time. ",joy,"[0.017831946, 0.0155166015, 0.021418054, 0.056582846, 0.57283425, 0.011468007, 0.052122336]",0.57283425
fear,It was more that fear - anguish -that I felt before my last exam. ,sadness,"[0.76748, 0.9790319, 0.97947294, 0.9695821, 0.0008216304, 0.9908178, 0.9378707]",0.9908178
anger,When I had an argument with my best friend and I thought that I was right and she was not. ,anger,"[0.9843592, 0.6022906, 0.49794123, 0.88908446, 0.07612339, 0.66220784, 0.64558315]",0.9843592
sadness,When I realized that it was impossible for me to be as free as I had imagined and that I could not do anythong about it. ,sadness,"[0.9096146, 0.7506035, 0.8313746, 0.921182, 0.0427151, 0.9405204, 0.8209736]",0.9405204
disgust,"The first time I saw a pornographic film, all that in practice is so beautiful but on the screen appered as something mechanical, irrational, disgusting and dehumanizing. ",disgust,"[0.87558925, 0.9930608, 0.21057332, 0.76112324, 0.02397917, 0.84071743, 0.855012]",0.9930608
shame,When I stated sharply something I was not very sure of and a few days later I was shown to be wrong. ,guilt,"[0.7145077, 0.6355557, 0.30817375, 0.90439576, 0.11193639, 0.50432545, 0.7783663]",0.90439576
guilt,When I do or say something inappropriate which hurts people close to me. ,guilt,"[0.8263031, 0.80178714, 0.57280236, 0.96978205, 0.012820333, 0.83138376, 0.92622]",0.96978205
joy,"When a study tour got confirmed, I was happy all the time till the tour began. ",joy,"[0.0023529285, 0.002564958, 0.0035532687, 0.034515213, 0.9695914, 0.0011799177, 0.004605067]",0.9695914
fear,I was walking down a road and suddenly a few dogs appeared at a fence and started barking angrily. They were jumping and it seemed that they would come for me any time. ,anger,"[0.9946838, 0.87247926, 0.86769885, 0.82556266, 0.06907265, 0.39744997, 0.6802398]",0.9946838
anger,"When I knew that they would not give me a transfer from one university to another. I began to insult the educatioon authorities and the government, I ended up at the door. ",anger,"[0.99022865, 0.935245, 0.6513068, 0.93045837, 0.1617385, 0.760975, 0.7585507]",0.99022865
sadness,We went to visit my mother at the residence. She was crying and said that she was about to die. I believed all her complaints and continously thought of the possibility of loosing her. ,sadness,"[0.55197036, 0.54455554, 0.9889088, 0.87764716, 0.04197888, 0.99650025, 0.5144367]",0.99650025
disgust,"My dog had been run over and died near the house. We had to pick him up, cold and glassy eyed, to get rid of the corpse. ",sadness,"[0.8523357, 0.89271563, 0.89720374, 0.91645455, 0.19912699, 0.97971535, 0.8443717]",0.97971535
shame,A professor was going to read aloud in class a composition of mine in which I had criticized some political attitudes and also some class-mates. I was ashamed at having written that. ,sadness,"[0.8570538, 0.99482876, 0.94623107, 0.99165195, 0.07441108, 0.99544084, 0.9953312]",0.99544084
guilt,In an exam when I answered the questions with very little assurance due to insufficiet preparation. ,guilt,"[0.45943058, 0.7112852, 0.71779704, 0.87952363, 0.031553045, 0.50023425, 0.8467365]",0.87952363
joy,"When I received my report card in C. O. U. I was afraid of obtaining low marks, but they were much higher than expected. ",fear,"[0.30521214, 0.052894156, 0.7688881, 0.5745635, 0.3888114, 0.051810864, 0.21454254]",0.7688881
fear,"I was at the cinema with my sister and her boyfriend. A man sitting beside me started to stroke my leg for a while, he left in the middle of the film. ",guilt,"[0.09119147, 0.15686053, 0.36890075, 0.6520269, 0.37089244, 0.5204941, 0.44834542]",0.6520269
anger,My father began to say incoherant things concerning my brother's and my own behaviour towards him. His biased (authoritarian) and ridiculous point of view made us angry. ,anger,"[0.9961987, 0.96899253, 0.5258062, 0.63323253, 0.005635204, 0.10470632, 0.6637642]",0.9961987
sadness,I had failed some subjects in mathematics. ,guilt,"[0.5650626, 0.8607889, 0.24361806, 0.9490361, 0.026095686, 0.8653277, 0.93270046]",0.9490361
disgust,I was at the table at a French friend's house. They served me a big dish with roast cauliflower and sauce. I had to eat it. ,guilt,"[0.060059097, 0.015447248, 0.15536276, 0.692101, 0.53524673, 0.14541753, 0.26487297]",0.692101
shame,This morning I spent a lot of time on my toilet and missed the train to the university. My mother told me that I spent more time than a woman on my toilet. I felt a mixed emotion of shame and anger. ,guilt,"[0.95470816, 0.92346317, 0.6870843, 0.9661738, 0.009313343, 0.7384745, 0.95829743]",0.9661738
guilt,"I was alone at home when I broke a figure and then mended it. A few days later my mother noticed it and asked me about it, I told her that I had no idea. ",anger,"[0.9168155, 0.62611866, 0.6579688, 0.9097197, 0.27052173, 0.72414404, 0.7934938]",0.9168155
joy,When I fell crazily in love with a beautiful girl and she returned my love. ,guilt,"[0.028290419, 0.010023549, 0.08758988, 0.8154262, 0.81387657, 0.17168689, 0.45301676]",0.8154262
fear,"When I was caught by the police and was kept with a group of delinquents, which added to my fear of being shut up. I was afraid of the people near me and the future consequences. ",fear,"[0.7499136, 0.74094534, 0.99348855, 0.94252425, 0.08579297, 0.7502831, 0.9421382]",0.99348855
anger,When I was the target of a great many insults and completely unfair accusations of a large group of people. ,anger,"[0.95697683, 0.9268556, 0.69611186, 0.6266564, 0.01915027, 0.7976718, 0.89271116]",0.95697683
sadness,"When my best friend died, at the age of . ",sadness,"[0.9076306, 0.90740794, 0.86621946, 0.9570249, 0.026313573, 0.9867401, 0.90418005]",0.9867401
disgust,When I entered a brothel and saw two sailors with a young prostitute who was not older than . ,guilt,"[0.8152756, 0.83304954, 0.55573034, 0.92501646, 0.14488026, 0.72127885, 0.7810746]",0.92501646
shame,When I was in a religious school my teacher showed me up in front of all my class-mates. They were very sarcastic and cruel. ,anger,"[0.9672046, 0.9102563, 0.5955368, 0.8854055, 0.070473276, 0.7554465, 0.92589176]",0.9672046
guilt,"Having suffered a not very pretty sight, I reacted by uttering some very cruel and sharp words. ",anger,"[0.9941174, 0.9738579, 0.19608541, 0.7013273, 0.0074536167, 0.90271246, 0.7942748]",0.9941174
joy,When I came across an old friend whom I had not seen for a very long time. ,guilt,"[0.16278681, 0.20464261, 0.26380143, 0.69827163, 0.44998902, 0.57558846, 0.23113567]",0.69827163
fear,I had an accident in which I hurt my eye. I was afraid of having injured it badly. ,fear,"[0.76649624, 0.5044685, 0.99552333, 0.9396497, 0.11221537, 0.80643106, 0.71942776]",0.99552333
anger,When I was accused of something I had not done. ,shame,"[0.80150807, 0.71322423, 0.8275136, 0.7741055, 0.044275783, 0.7031412, 0.9251908]",0.9251908
sadness,A close friend died. ,sadness,"[0.78768986, 0.83550173, 0.86654663, 0.9281799, 0.013300451, 0.98903894, 0.91411406]",0.98903894
disgust,I saw some images of a decapitation in a horror film. ,disgust,"[0.80349857, 0.97003436, 0.9570853, 0.65632284, 0.0038229, 0.9297177, 0.80961967]",0.97003436
shame,I slipped and fell in to a puddle and people started looking at me. ,guilt,"[0.69480854, 0.7378351, 0.8963726, 0.93475956, 0.14361556, 0.9160481, 0.88517296]",0.93475956
guilt,I made another person cry for an unjustified cause. ,sadness,"[0.91901046, 0.88351125, 0.86440045, 0.9721167, 0.009288123, 0.9794536, 0.9176048]",0.9794536
joy,I received an unexpected letter from a friend I had met a short time before. He sent me a poem and wished me good luck. I felt very happy because I had great esteem for that person. ,joy,"[0.008799821, 0.010831633, 0.021020906, 0.13937053, 0.9892937, 0.0007172269, 0.015652161]",0.9892937
fear,"I was walking with another person when a ""gang"" separted us and pushed me in to a house, hit me in the stomach and the face, then they left - leaving me bleeding. ",anger,"[0.9854897, 0.9507526, 0.8081694, 0.9363236, 0.18110497, 0.8158429, 0.9350622]",0.9854897
anger,"A certain person started to say dreadful things very calmly, I felt hurt and disgusted. ",sadness,"[0.91745704, 0.9898525, 0.9402863, 0.97351587, 0.0028719313, 0.9917779, 0.9665912]",0.9917779
sadness,A certain person whom I respect and esteem a lot pays me no attention. She keeps up appearances but shows almost no interest in me. ,sadness,"[0.11936477, 0.12462128, 0.5535344, 0.7805452, 0.37145203, 0.87918663, 0.60940903]",0.87918663
disgust,In a bus I fell sick and vomitted in a bag. The entire situation was disgusting in itself. ,disgust,"[0.47003523, 0.9959615, 0.8257727, 0.94827646, 0.035160836, 0.9308802, 0.9674388]",0.9959615
shame,"A person (a male) told me that he liked me. He has a problem, he is a homosexual. ",guilt,"[0.11569788, 0.039348505, 0.13851292, 0.7824534, 0.3783521, 0.25838277, 0.47222385]",0.7824534
guilt,I rejected a person whom I had always thought to be a friend. I told him so and he reacted angrily. I felt guilty at not having realized it before and at having hurt him. ,guilt,"[0.9935143, 0.88461316, 0.7142706, 0.994311, 0.10468862, 0.7990214, 0.96285194]",0.994311
joy,When I received some good news I obtained an amount of money I needed to buy something I had been planning to buy. ,joy,"[0.013601297, 0.050882105, 0.05849183, 0.099443115, 0.79911226, 0.0010937982, 0.007692501]",0.79911226
fear,When my relatives and I were in a car going slowly on a frozen road. ,fear,"[0.42963997, 0.79173887, 0.9312525, 0.86690557, 0.10934612, 0.89409035, 0.70841485]",0.9312525
anger,My parents were having a typical family argument. I came in and saw the scene and became angry. ,anger,"[0.9967353, 0.8984667, 0.15430972, 0.60691106, 0.001627911, 0.07608805, 0.6803433]",0.9967353
sadness,"I was going away, leaving a dear person behind. ",sadness,"[0.60144305, 0.7310306, 0.9144654, 0.9563537, 0.1522321, 0.97065747, 0.8586343]",0.97065747
disgust,I visited a place in Morocco where they worked the leather. I saw the skins emerged in a liquid which ressembled putrification. ,disgust,"[0.53386223, 0.8834965, 0.25293273, 0.647674, 0.22253968, 0.3939329, 0.5648423]",0.8834965
shame,At a friend's party there were several allusions to my sexual adventures. ,guilt,"[0.226021, 0.10355784, 0.114493795, 0.65570515, 0.43474078, 0.13759135, 0.4039524]",0.65570515
guilt,"I was in a cafe with another person when, suddenly, several close friends of my partner appeared. I did not know what to do and my partner felt uncomfortable. ",fear,"[0.7157215, 0.65015286, 0.94452554, 0.91285163, 0.2216824, 0.76761544, 0.7030608]",0.94452554
joy,When I talk to my friends. ,joy,"[0.017291682, 0.0444861, 0.057084568, 0.25277722, 0.6365907, 0.12568831, 0.07273689]",0.6365907
fear,When I am walking on the streets and see a gang of thugs. ,anger,"[0.97212964, 0.95476043, 0.9048813, 0.9012411, 0.027562968, 0.8955936, 0.8989745]",0.97212964
anger,When people harrass me I feel oppressed by their behavior. ,fear,"[0.95396745, 0.9380991, 0.97969407, 0.88125926, 0.01917107, 0.8205747, 0.93961895]",0.97969407
sadness,When I am with a friend and we have to leave each other. ,sadness,"[0.49594745, 0.67887, 0.73690474, 0.8758781, 0.03315795, 0.92217845, 0.6560066]",0.92217845
disgust,When I saw a film in which the man suffered from an illness and his skin came peeling off. ,sadness,"[0.71797824, 0.86442244, 0.5368802, 0.7538624, 0.07908552, 0.9052803, 0.70266324]",0.9052803
shame,When I was in the toilet and someone came in. ,fear,"[0.8005634, 0.7640315, 0.9257301, 0.9002218, 0.11178042, 0.75536597, 0.8545929]",0.9257301
guilt,"[ When I act thinking that I know everything and I then realize that there were things I had not thought about, thus hurting others. ] ",guilt,"[0.780516, 0.5511698, 0.32234147, 0.92462516, 0.01107228, 0.59604204, 0.8571173]",0.92462516
joy,"[ Any situation in everyday life has this emotional sense, in class, in the street, at home, at the table. . . . . . . . . . ] ",sadness,"[0.64607966, 0.3210954, 0.4399398, 0.5996415, 0.41822073, 0.7839063, 0.50466216]",0.7839063
fear,On a dark night I felt that there were several people near me and I did not know who they were. ,fear,"[0.75403434, 0.56526846, 0.9621687, 0.8020121, 0.14221372, 0.9187524, 0.6370793]",0.9621687
anger,When I learned that several people had died in the street due to the cold weather. ,sadness,"[0.850637, 0.91053337, 0.89373, 0.9125508, 0.010594363, 0.9797774, 0.86464256]",0.9797774
sadness,"When I saw in the newspapers, on the T. V, and magazines the chaotic situation caused by the drought and hunger in Mauritania. ",sadness,"[0.7995963, 0.8647137, 0.7306418, 0.66716516, 0.016032983, 0.94522965, 0.75339854]",0.94522965
disgust,The physical appearance of a meal. ,joy,"[0.030797485, 0.10390946, 0.03429317, 0.1535617, 0.18536042, 0.03226755, 0.16417514]",0.18536042
shame,"I was with a group of people and everybody told me to do or say something. It was a confusing, strong and traumatic situation for me. ",fear,"[0.928642, 0.6287873, 0.9825805, 0.94329137, 0.07182477, 0.8842072, 0.91757846]",0.9825805
guilt,"In a situation with my girlfriend I took a decision. Later when I thought about it, I realized that it was an erroneous decision. ",guilt,"[0.7138853, 0.49495682, 0.43878043, 0.958204, 0.30380276, 0.72525936, 0.8647252]",0.958204
joy,"One night, at a friend's place I realized that I had everything I most wished, around me. ",joy,"[0.027321972, 0.032909147, 0.022338927, 0.22442631, 0.56932706, 0.058363266, 0.06146654]",0.56932706
fear,"During a demonstration I climbed up the closed central door of a bus. When the bus stopped I had to go back to the same place, afraid that the police would see me. ",fear,"[0.9616384, 0.59927154, 0.97209036, 0.8538326, 0.2651265, 0.29137728, 0.7315592]",0.97209036
anger,"When I saw parents punishing their little child for something he had not done. In my opinion, even if he had done it he should not have been punished for it. ",disgust,"[0.8624167, 0.89909005, 0.68243206, 0.87149245, 0.20358524, 0.87197644, 0.8443522]",0.89909005
sadness,A friend of mine was hurt as he thought that our relationship was not the same as before and something had gone wrong. ,sadness,"[0.8829322, 0.821984, 0.9771788, 0.9652923, 0.011987267, 0.9921416, 0.82813025]",0.9921416
disgust,"When I was young, one day in the car we fell sick and ended up vomitting on each other. ",disgust,"[0.5780311, 0.9844579, 0.677634, 0.87647945, 0.1832808, 0.9207104, 0.8144237]",0.9844579
shame,The parents of a friend of mine surprised us and another couple sleeping in thier place. ,guilt,"[0.43900388, 0.21482593, 0.28267255, 0.64510095, 0.5035178, 0.090388395, 0.27925313]",0.64510095
guilt,A friend of mine felt bad because of something I had done to something that belonged to him. ,guilt,"[0.47584745, 0.9235515, 0.90215343, 0.99227786, 0.05805667, 0.99209154, 0.94756275]",0.99227786
joy,When they told me that I had been admitted to the faculty of medicine. ,guilt,"[0.23408318, 0.11783441, 0.19486196, 0.6464175, 0.21547845, 0.21880125, 0.14340048]",0.6464175
fear,Almost always when I go to fetch the results of an exam. ,guilt,"[0.21971183, 0.18077107, 0.16763833, 0.70124036, 0.11493553, 0.23813775, 0.36037472]",0.70124036
anger,[ No description. ] ,shame,"[0.17912677, 0.28021714, 0.20866388, 0.32911143, 0.06856349, 0.20648298, 0.44559142]",0.44559142
sadness,When I decided not to out any longer with a girl whom I liked quite a lot. This made me feel low for a some time. ,sadness,"[0.90878206, 0.83947337, 0.9555844, 0.9909637, 0.020724475, 0.99730325, 0.98553294]",0.99730325
disgust,I saw a program on T. V where they had to saw a skull for an operation. ,sadness,"[0.5259785, 0.6191391, 0.4803646, 0.63476056, 0.11109908, 0.82723933, 0.6251024]",0.82723933
shame,"I was watching T. V with my parents and some pornographic scenes came on, I felt uncomfortable and tried to distract my parents attention by talking to them. ",guilt,"[0.8123415, 0.9789564, 0.9733743, 0.9804608, 0.06991533, 0.7805073, 0.8992194]",0.9804608
guilt,"When I used an adjective for a person without knowing what it meant. When I got to know the meaning, I felt guilty as it was a clear and unfair insult. ",guilt,"[0.6564009, 0.51758045, 0.42891356, 0.98701316, 0.20661142, 0.29839888, 0.92660666]",0.98701316
joy,When I obtained good marks in a subject I had failed before. ,joy,"[0.04067431, 0.019459287, 0.042998385, 0.120518304, 0.27991408, 0.020451708, 0.030223034]",0.27991408
fear,When a friend of mine told me a horror story. ,disgust,"[0.63273084, 0.98849374, 0.97308445, 0.7909743, 0.003223336, 0.98416305, 0.95748657]",0.98849374
anger,I was with my family and we found some abandoned puppies. I wanted to help them but everyone said no. We then left. ,guilt,"[0.7854447, 0.5569589, 0.5516839, 0.91691905, 0.3160688, 0.9097116, 0.7128389]",0.91691905
sadness,At my grandfather's death. ,sadness,"[0.7102771, 0.67010254, 0.76493573, 0.909675, 0.06217365, 0.9754254, 0.77672356]",0.9754254
disgust,Seeing a film in which there were several bloody crimes. ,anger,"[0.9386827, 0.9352888, 0.4834794, 0.87279713, 0.00890147, 0.92637426, 0.8639919]",0.9386827
shame,"At a concert an old man arrived and began to danse, sing and do silly things. ",joy,"[0.03383353, 0.46757227, 0.054371398, 0.434813, 0.52046096, 0.004703763, 0.3945335]",0.52046096
guilt,"I had an argument with a friend of mine. She would not let me speak and then I began to shout at her. She got angry and left, I did not try to prevent her from leaving. ",anger,"[0.99122417, 0.783108, 0.47019845, 0.778401, 0.12057745, 0.32828388, 0.67067534]",0.99122417
joy,When I was told that they had got tickets for me for a film marathon I wanted to see. ,joy,"[0.08800785, 0.01452613, 0.09471829, 0.4642111, 0.5803927, 0.04807168, 0.08118002]",0.5803927
fear,We were on the road in a car when a lorry bypassed us. We had to swerve and we almost got run over. ,anger,"[0.9290034, 0.7766926, 0.8250587, 0.84543705, 0.31339735, 0.757437, 0.8471621]",0.9290034
anger,I had applied for a job and they had assured me that the exams would take place a few months later. A week later I went to obtain some more information and they told me that the exams had already taken place. ,guilt,"[0.46002534, 0.4300897, 0.36323085, 0.6425233, 0.17300746, 0.5787168, 0.44937184]",0.6425233
sadness,"I received a letter from some friends, who do not live in Madrid, telling me that they would not come on holiday. I had arranged everythiing for them. ",sadness,"[0.8419128, 0.83534634, 0.87632465, 0.9030874, 0.09399772, 0.9466035, 0.7232561]",0.9466035
disgust,"I found a big, black spider near a bag of food. ",guilt,"[0.22309181, 0.5453829, 0.4041545, 0.55996317, 0.24431795, 0.49870053, 0.36673975]",0.55996317
shame,I was in a very small class and the professor said something about me that made everyone look at me at the same time. ,guilt,"[0.82767904, 0.6556038, 0.6426973, 0.8844881, 0.20239548, 0.72151756, 0.8422952]",0.8844881
guilt,"I had arranged to meet my friends at a certain place, and I was with other people. My friends did not arrive and the people who were with me began to get tired. My friends were one hour late. ",sadness,"[0.7810954, 0.7889486, 0.7276644, 0.8952407, 0.17069204, 0.9582832, 0.8467826]",0.9582832
joy,The man I am going around with gave me a very special present. ,joy,"[0.029173903, 0.015064065, 0.30248955, 0.33188212, 0.7339312, 0.01079109, 0.041696228]",0.7339312
fear,"I thought that I would be scolded for a comment I had made, which I should not have made. ",fear,"[0.9429196, 0.7608667, 0.9824241, 0.9638689, 0.00952079, 0.8155686, 0.91487694]",0.9824241
anger,"My sister came back home and reproached me for not having tidied up the house, although I had been working all morning and she had done nothing. ",anger,"[0.97766364, 0.8635041, 0.8023595, 0.9650253, 0.024774525, 0.86763155, 0.8493706]",0.97766364
sadness,"At my grandfather's funeral. I remembered that the thing he liked and respected most was earth, I thought that he had attained what he wanted and was not separated from it any longer. ",sadness,"[0.15210451, 0.24336094, 0.39951706, 0.821776, 0.24463679, 0.88491476, 0.57593584]",0.88491476
disgust,I had to wash my grandmother because she did not get to the bathroom on time. ,guilt,"[0.38867342, 0.6544246, 0.5664743, 0.9052813, 0.3350859, 0.8777626, 0.74736416]",0.9052813
shame,In a very crowded shop I was distracted and missed my turn in the queue. A woman who was behind me began to shout at me asking me either to pay more attention or to leave. ,anger,"[0.98211825, 0.7043029, 0.85232073, 0.9287523, 0.14827628, 0.6792596, 0.8309653]",0.98211825
guilt,"When I was very young, one day, I kicked my grandmother and caused her an injury which took a long time to heal. ",anger,"[0.97791094, 0.8110758, 0.5451272, 0.9499873, 0.33238155, 0.90644586, 0.91405517]",0.97791094
joy,"When I saw a friend of mine, whom I had not seen for a long time and I had lost his address and telephone number. ",guilt,"[0.70207095, 0.39236474, 0.49899337, 0.89087194, 0.3238404, 0.85994273, 0.6928424]",0.89087194
fear,I was in my village when a bull jumped over a fence and started chasing my friends and me. We were very frightened till we climbed up a tree. ,fear,"[0.9104435, 0.6241187, 0.9924339, 0.7792343, 0.13491555, 0.549748, 0.8157091]",0.9924339
anger,"When I saw a car run over a child, out of carelessness. ",sadness,"[0.87519383, 0.9661076, 0.79793775, 0.9182478, 0.029876942, 0.97983634, 0.9356741]",0.97983634
sadness,I failed a subject despite the fact that I had studied quite a lot for it. ,guilt,"[0.7636021, 0.8931724, 0.5500086, 0.9520301, 0.07936021, 0.9359698, 0.9049964]",0.9520301
disgust,When I was walking in a field which had a lot of manure. ,guilt,"[0.5866557, 0.8165028, 0.37562478, 0.82650155, 0.23566301, 0.6558765, 0.5749479]",0.82650155
shame,I liked a boy and I would feel shy and then blush. The more I wanted to avoid it the more I blushed. ,guilt,"[0.04276161, 0.010584893, 0.8329158, 0.9480891, 0.26925856, 0.5917514, 0.48051873]",0.9480891
guilt,I am not very affectionate and I feel guilty as I do not give as much affection as I receive. ,guilt,"[0.2673072, 0.5165193, 0.79990035, 0.99524033, 0.14886485, 0.96131307, 0.9332532]",0.99524033
joy,"I was spending the week-end with some friends. We were waiting for another friend and we went to the meet him at the bus stop, a woman we met there told us that the coach had already left. I was afraid that I would not see my friend, but at last we found him. ",fear,"[0.31527033, 0.45522106, 0.92154545, 0.7523685, 0.3697216, 0.43704098, 0.546047]",0.92154545
fear,"I was walking down a little village at night. There was nobody in the steet. A dog began to bark, I felt that it was following me. Then I began to run, the other dogs started barking too. At last I arrived home. ",fear,"[0.97370434, 0.62755024, 0.9879688, 0.85482615, 0.25061303, 0.723921, 0.62855256]",0.9879688
anger,My parents did not let me go on holidays with my friends. ,guilt,"[0.80160993, 0.73014027, 0.9083999, 0.93475735, 0.20113662, 0.9319829, 0.7974374]",0.93475735
