labels,text,emo_name,prob_emo_name,prob_max
anger,"I was living in a flat where things did not go very well for me. Finally, they threw me out and this prejudiced people I esteem a lot. ",sadness,"[0.7375389, 0.2621623, 0.6576875, 0.66328984, 0.004265769, 0.83139324, 0.39379588]",0.83139324
sadness,"When I read the diary of the girl with whom I was living, it was about another boy with whom she had been going around some time back. ",sadness,"[0.45989278, 0.40775704, 0.4782711, 0.6018196, 0.02868653, 0.7578461, 0.33165663]",0.7578461
disgust,The man who threw me out of the flat disgusted me. ,disgust,"[0.86883897, 0.971884, 0.3291036, 0.6106699, 0.0015990981, 0.46353248, 0.8815279]",0.971884
shame,"The first time that I caressed a girl, I was about thirteen and she was eighteen. I noticed that it did not affect her at all. ",guilt,"[0.07084651, 0.030285617, 0.067796, 0.2823886, 0.11023592, 0.2510839, 0.07927192]",0.2823886
guilt,"I was going around with a girl without loving her. Not only did I go around with her, but we did many more things. In the end I was not very sincere to her. ",sadness,"[0.8458182, 0.8181853, 0.87712497, 0.9277975, 0.4678733, 0.95317984, 0.8960821]",0.95317984
joy,I met a girlfriend again after not seeing her for several months. I saw her in a discotheque. We do not like discotheques but we went there because we knew we would meet there. ,fear,"[0.17712213, 0.3940712, 0.45947465, 0.3189318, 0.32367927, 0.24397902, 0.04918079]",0.45947465
fear,"I was walking in the countryside alone when I came across two dogs who began barking at me. I did not know whether they were tied up or loose, but I was afraid of them approaching me. ",fear,"[0.8646442, 0.24757016, 0.9746172, 0.6476072, 0.0066009685, 0.6805242, 0.4132425]",0.9746172
anger,"I was angry when my sister began to talk nonsense and to laugh at the way I swept the room. My anger grew (I tried to control myself). After telling her to leave me alone, I vented my anger on her as she did not obey me. ",anger,"[0.9394285, 0.33603522, 0.12529616, 0.20738155, 0.0118945055, 0.030215327, 0.0834115]",0.9394285
sadness,My mother was working with a knife and we were all laughing heartily. She was not able to control the knife and stuck it deep into her hand. ,joy,"[0.008048139, 0.013034683, 0.02108768, 0.08573211, 0.4103849, 0.008844998, 0.022058396]",0.4103849
disgust,I read a book whose plot and expressions were obscene and in very bad taste. ,disgust,"[0.4167197, 0.67173254, 0.3344923, 0.53501314, 0.009388461, 0.27790573, 0.26952124]",0.67173254
shame,"My mother had just been teaching me how to crochet, which is thought highly improper for a boy in a town. Just when we finished, a neighbour walked in. ",fear,"[0.34898677, 0.32692376, 0.512199, 0.49348697, 0.0052570906, 0.4627212, 0.39277074]",0.512199
guilt,"It was about midnight and I wanted to go to the countryside (I was in town) to watch the stars in the sky. My mother did not like this, in spite of it I went out for a while. My mother got angry. ",anger,"[0.9525956, 0.26383832, 0.4791176, 0.70115554, 0.050532926, 0.25105906, 0.24765284]",0.9525956
joy,A friend of mine suggested that I become a film extra. The idea seemed very funny to me and my reaction seemed rather outlandish to the others. ,joy,"[0.17767256, 0.011052849, 0.19819467, 0.15719533, 0.69368047, 0.014754495, 0.037647463]",0.69368047
fear,One day I went to the cinema to see a film in which I was interested. On arriving there I saw a long queue (which I had not expected) and went back home without seeing the film. ,fear,"[0.5944238, 0.588788, 0.84649193, 0.5767591, 0.0064486824, 0.8339158, 0.5257615]",0.84649193
anger,"When I miss the train and I am late, and I have to wait half an hour for the next one. ",fear,"[0.81187755, 0.6016823, 0.8559642, 0.7788185, 0.004378666, 0.8354572, 0.4772624]",0.8559642
sadness,When I knew I had to go out with my mother on some errands. ,fear,"[0.5079706, 0.39966258, 0.7888717, 0.69685507, 0.11350787, 0.6475172, 0.11012445]",0.7888717
disgust,I saw in an ice-cream kiosque a cockroach walking through a cornet. ,fear,"[0.39631733, 0.3945132, 0.4504255, 0.16301972, 0.002935863, 0.3333248, 0.106121965]",0.4504255
shame,"One day in class, the professor asked me a question concerning something he had been explaining. He was very close to me (beside me) and I had no idea what to answer. ",fear,"[0.41845, 0.3853449, 0.8414998, 0.5796079, 0.020372672, 0.7298673, 0.54469997]",0.8414998
guilt,Once I had some homework to do and I did not do it. ,sadness,"[0.5056705, 0.39645115, 0.8092466, 0.8405775, 0.017362928, 0.8553522, 0.672711]",0.8553522
joy,"When they phoned me from Great-Britain to tell me that I could go there, if I wished, in Summer. ",joy,"[0.24355882, 0.09078468, 0.08947343, 0.17889553, 0.5507614, 0.07914272, 0.026784329]",0.5507614
fear,When I was operated on the knee and had to go through rehabilitation. ,fear,"[0.2979697, 0.20175397, 0.6597989, 0.3768528, 0.006325301, 0.5740179, 0.05956795]",0.6597989
anger,"In a very important basket-ball match where a lot was at stake, I played very badly. ",sadness,"[0.6210591, 0.668833, 0.7460311, 0.7682047, 0.012086246, 0.8713845, 0.7362447]",0.8713845
sadness,When a friend of mine told me that he was going to commit suicide. ,sadness,"[0.3507655, 0.34018305, 0.72810274, 0.5386227, 0.005397899, 0.8390902, 0.2783727]",0.8390902
disgust,A TV program on whale-hunting. ,anger,"[0.15344942, 0.1292708, 0.06286223, 0.11226292, 0.1245413, 0.018505871, 0.027213972]",0.15344942
shame,Once when I said bad things concerning a friend. ,anger,"[0.8304665, 0.46986425, 0.51075834, 0.80690837, 0.0029483892, 0.67999625, 0.52925235]",0.8304665
guilt,Family discord and uneasiness due to something I did not communicate on time. ,fear,"[0.75189334, 0.18739997, 0.9204669, 0.84205943, 0.0005296988, 0.6990504, 0.49508932]",0.9204669
joy,"When I passed my driving test, as it was the fifth time that I had taken this test. ",joy,"[0.11184108, 0.035162214, 0.3376437, 0.09597923, 0.8410851, 0.013443424, 0.018876866]",0.8410851
fear,When my mother was robbed in a shop. ,sadness,"[0.62668395, 0.23712592, 0.8288722, 0.7382696, 0.0010683271, 0.88431746, 0.5166965]",0.88431746
anger,I was given an exam which I thought did not measure at all my ability or my knowledge of the subject. ,anger,"[0.60334074, 0.33978376, 0.3832942, 0.27688348, 0.029122276, 0.49834448, 0.16270104]",0.60334074
sadness,"When I saw the film ""Johnny got his gun"" which deals with the consequences of the Vietnam war. ",sadness,"[0.58007425, 0.43289554, 0.6048136, 0.59652025, 0.0248643, 0.835004, 0.17622948]",0.835004
disgust,Some friends and I were having lunch. Someone said something funny and one of the guys started laughing and spat his food in a girl's face. ,disgust,"[0.5836113, 0.6893253, 0.44299278, 0.35214242, 0.57268775, 0.010361138, 0.28260452]",0.6893253
shame,"I was alone in the bus when I tripped and fell, and dropped all my papers. ",sadness,"[0.52064884, 0.3975136, 0.5740514, 0.6135873, 0.0023293886, 0.82751197, 0.47050983]",0.82751197
guilt,"As I was not paying attention, my little brother fell off the table. ",guilt,"[0.6751963, 0.480008, 0.58726007, 0.9072695, 0.001594476, 0.8989272, 0.5643245]",0.9072695
joy,When I passed the university entrance exam. ,joy,"[0.038211145, 0.017273743, 0.076621145, 0.07733956, 0.90251315, 0.0032645, 0.009337881]",0.90251315
fear,"One night, while I was sleeping, I woke up suddenly with the sensation that there was someone in my room. ",fear,"[0.57834, 0.55169004, 0.83352506, 0.6556457, 0.077516414, 0.5842863, 0.2857034]",0.83352506
anger,When my brother was held up and robbed. ,sadness,"[0.7745957, 0.33857846, 0.8245326, 0.89192516, 0.0013681718, 0.9286706, 0.5514662]",0.9286706
sadness,When they told me that my grandfather was rather ill. ,sadness,"[0.49352455, 0.28409377, 0.8185819, 0.49187124, 0.011113106, 0.90161985, 0.32679182]",0.90161985
disgust,When I see someone vomitting. ,disgust,"[0.43033588, 0.79830635, 0.5013948, 0.5250399, 0.09056458, 0.55928624, 0.20861512]",0.79830635
shame,When I fell head on in a fountain. ,fear,"[0.13191266, 0.11918936, 0.53426975, 0.3958347, 0.008639661, 0.30822298, 0.29539147]",0.53426975
guilt,"I had to undergo an operation in Summer and so my family had to stay at home during the holidays. I felt guilty, above all because of my brothers. ",guilt,"[0.046340127, 0.016239898, 0.41485173, 0.947396, 0.002705618, 0.80069834, 0.71803886]",0.947396
joy,I came across a friend with whom I had lost touch for a long time. ,joy,"[0.15433425, 0.034858253, 0.080758974, 0.3871227, 0.62554234, 0.11763821, 0.096835494]",0.62554234
fear,"I had decided to propose to the man I liked to make a trip together. One day, during breakfast I told him my idea. I was afraid of his not accepting it and that the idea would end up as a failure. ",fear,"[0.30630332, 0.19905853, 0.9656965, 0.68387526, 0.041214786, 0.7123539, 0.29439148]",0.9656965
anger,A person I trusted a lot gave me many false explanations to justify a wrong action. ,guilt,"[0.71055853, 0.5823111, 0.44642678, 0.7998462, 0.014516329, 0.7881008, 0.5738819]",0.7998462
sadness,I was having breakfast with a classmate and suddenly I began to cry as I thought of a friend of mine whom I had not seen for a long time. ,sadness,"[0.0059129857, 0.008037688, 0.32758605, 0.65611976, 0.0014860046, 0.95023286, 0.28281832]",0.95023286
disgust,"During lunch with some classmates, a priest was also there. He was eating desperately as if someone was going to take his plate away. He did it with gluttony. He wiped his hands on his suit several times and it was full of crumbs. ",fear,"[0.41789874, 0.24193396, 0.9174172, 0.48878872, 0.093554154, 0.19961411, 0.18971385]",0.9174172
shame,When a professor caught me absent-minded and not paying attention to what he was saying. ,guilt,"[0.52717686, 0.30328566, 0.67183524, 0.84935397, 0.039137058, 0.47558647, 0.63800544]",0.84935397
guilt,"One day, I was alone on duty when a patient choked while eating. I ran to her and tried to make her breath, but it was too late. ",sadness,"[0.46471885, 0.4610219, 0.7209466, 0.56796753, 0.0035951175, 0.9106412, 0.41625127]",0.9106412
joy,"At a party, on New Year's Eve, I met on old friend whom I had not seen for some time ",joy,"[0.43415168, 0.44607186, 0.3579703, 0.47386995, 0.80413634, 0.36444676, 0.30471364]",0.80413634
fear,Once I failed seven subjects at school and I was terrified to give my report card to my father. I left it on the table and went to bed very early in order to avoid him seeing me. ,fear,"[0.63711375, 0.71358, 0.98308486, 0.849552, 0.0027356902, 0.8914393, 0.8745342]",0.98308486
anger,"When, after drinking a glass of water, I found a cockroach walking out of the glass. ",fear,"[0.43659493, 0.49671414, 0.69692284, 0.34509706, 0.0038456444, 0.654995, 0.24197435]",0.69692284
sadness,"I have a very close friend who lives in another city and we have been writing to each other for a long time. The last time I went to her city, just to see her, I was disappointed to see how great the distance between us was. ",sadness,"[0.39156264, 0.5747503, 0.46161297, 0.4239104, 0.005163938, 0.94497335, 0.64145136]",0.94497335
disgust,They asked me to throw the rubbish into a dustbin which had some awful liquid accumulated at the bottom. ,disgust,"[0.5146362, 0.74520886, 0.7388174, 0.60134417, 0.0032248944, 0.66719437, 0.28472906]",0.74520886
shame,The girl with whom I was going around had been forbidden to be alone with me in the house. We paid no attention to this prohibition but one day her parents appeared and I jumped out of the window. They saw me. ,fear,"[0.3110651, 0.1444904, 0.547257, 0.34033543, 0.026956962, 0.25156677, 0.20970422]",0.547257
guilt,"I was driving a friend's car, and I got close to the pavement to ask my way and I struck a parked car. ",sadness,"[0.46037674, 0.36719438, 0.61588424, 0.59401757, 0.007051588, 0.62980944, 0.371396]",0.62980944
joy,"Every time, in the last few days, when my girlfriend told me that she loves me. ",joy,"[0.058377855, 0.024823375, 0.13127153, 0.3410012, 0.5674707, 0.12987272, 0.043148343]",0.5674707
fear,"I stayed alone in the dark at night in the mountain, waiting for my uncle. I remember that I took a big stone and it calmed me. ",fear,"[0.21878223, 0.03086561, 0.84714526, 0.2655547, 0.11775035, 0.7861467, 0.04667333]",0.84714526
anger,"We were at school, in the room for audiovisual classes. We were watching a film, and just behind me two classmates were bothering me with their mocking and shoves. I reacted angrily (I suppose) by hitting one of them. ",anger,"[0.927543, 0.42212564, 0.20500441, 0.48722526, 0.07310751, 0.13293655, 0.2307019]",0.927543
sadness,"[ During a summer holiday a French girl and I had becoe back home, I felt very sad. ] ",sadness,"[0.008794429, 0.029585227, 0.13288437, 0.64514554, 0.0020670209, 0.98954725, 0.34315497]",0.98954725
disgust,Once I had to clean a lavatory which was obstructed. It was in a friend's country house and there was nobody there to help me. ,fear,"[0.60630834, 0.42430553, 0.7629062, 0.553341, 0.039601844, 0.7250145, 0.22678123]",0.7629062
shame,"In a Mathematics class, the professor asked me a question and I gave the wrong answer. ",sadness,"[0.5258724, 0.5208529, 0.55965596, 0.7002764, 0.009420333, 0.772641, 0.63340855]",0.772641
guilt,"When I lost my study grant without having attended any exam in the career I had started, and it was too late to cancel my registration. ",sadness,"[0.62463045, 0.37746337, 0.61158615, 0.63193077, 0.0016594366, 0.8432516, 0.34406343]",0.8432516
joy,A party I went to last Christmas. ,joy,"[0.053674415, 0.0408736, 0.114448994, 0.29261655, 0.39397424, 0.017365793, 0.028276993]",0.39397424
fear,When my mother had a nervous illness. ,fear,"[0.23726147, 0.1838687, 0.9037968, 0.59861034, 0.008172324, 0.86077654, 0.18501115]",0.9037968
anger,During my last exam. ,sadness,"[0.36757988, 0.2213714, 0.47991613, 0.34394714, 0.1592363, 0.6394835, 0.12602726]",0.6394835
sadness,When I had to come back from my village last Christmas. ,sadness,"[0.37232295, 0.20154679, 0.70208806, 0.525756, 0.017744623, 0.71166396, 0.18471342]",0.71166396
disgust,One day I went to see a rather disagreeable film (X). ,disgust,"[0.7572254, 0.94492567, 0.6656143, 0.5185917, 0.0029665173, 0.91020733, 0.42795375]",0.94492567
shame,Once I had to visit a rather special person. ,fear,"[0.28481776, 0.12834543, 0.50848323, 0.41703695, 0.19372529, 0.11315887, 0.0729625]",0.50848323
guilt,"Once, I accidentally injured a boy in the eye and he almost lost it. ",anger,"[0.9246256, 0.5441559, 0.88515055, 0.800276, 0.0074079423, 0.58024114, 0.42765886]",0.9246256
joy,When I knew the feelings of a beloved person. ,sadness,"[0.19461451, 0.016466854, 0.21356177, 0.5003904, 0.5862754, 0.6011561, 0.04058277]",0.6011561
fear,"A fall during a climb, with almost with no previous experience. ",sadness,"[0.2539487, 0.2731124, 0.6039306, 0.37687352, 0.001110231, 0.7279049, 0.56285936]",0.7279049
anger,"On the occasion of assignment of tasks and responsibilities in which such an assignment, dispropotionately carried with it high responsibility and low ability of organisation and resolution. ",fear,"[0.41730526, 0.45954305, 0.6615341, 0.3665863, 0.031798065, 0.45438784, 0.21024361]",0.6615341
sadness,"Moving to an unknown place, away from the familiar surroundings and into a situation of loneliness. ",sadness,"[0.38620874, 0.23538588, 0.8086348, 0.33539268, 0.0031334187, 0.94361657, 0.13203484]",0.94361657
disgust,"When I had to sleep in a bed at a hostel, which was full of dirt. ",sadness,"[0.6040531, 0.67613447, 0.5861219, 0.47597167, 0.0024112505, 0.73017395, 0.31237954]",0.73017395
shame,"While shopping, a person close to us created an uncomfortable situation for those who were with her. ",fear,"[0.5891936, 0.57155305, 0.82960886, 0.47489163, 0.0038364942, 0.4294276, 0.32994062]",0.82960886
guilt,"Incomprehension and repression towards a child's behaviour, commonly not accepted, and making the child cry. ",sadness,"[0.39283293, 0.43036512, 0.7397158, 0.5541792, 0.003561069, 0.9462671, 0.7034327]",0.9462671
fear,In a dark street at o'clock in the night and there was complete silence. ,sadness,"[0.011309632, 0.04522782, 0.19239384, 0.103866406, 0.006389774, 0.51560587, 0.053911354]",0.51560587
anger,"When they broke the artistic work of several weeks. Changes were made and it was broken without permission, they had no right to do this. ",guilt,"[0.6813518, 0.5904539, 0.63651323, 0.7751793, 0.04265038, 0.6986381, 0.53826994]",0.7751793
sadness,"When the train taking me to my military service left the station, on the platform remained relatives, projects and goodtimes. I had a hard year ahead. ",sadness,"[0.14657886, 0.09515904, 0.62277037, 0.1735984, 0.061607435, 0.65626144, 0.08100094]",0.65626144
disgust,"A situation of overt unfairness, manipulation of people and its consequences. ",anger,"[0.7950008, 0.6683133, 0.7153752, 0.73599505, 0.006133074, 0.6653578, 0.3836856]",0.7950008
shame,"A children's film in which I played a clown, with spotlights, cameras and the director who demanded jumps and guffaws. ",guilt,"[0.013104962, 0.053239413, 0.08944892, 0.14221676, 0.0881944, 0.001868665, 0.025640195]",0.14221676
guilt,When a close classmate failed a year. ,sadness,"[0.4922638, 0.29648912, 0.54805547, 0.6917312, 0.0063166567, 0.8649753, 0.47203672]",0.8649753
joy,I was talking to a friend and he said something which was very funny. ,joy,"[0.07927575, 0.018470505, 0.1336439, 0.08529244, 0.8342078, 0.008808315, 0.013064844]",0.8342078
fear,"When I was young I saw a horror film. Then when I went to sleep, the film came back too my mind and the characters frighteneed my imagination. ",fear,"[0.30396158, 0.25635377, 0.9535554, 0.41468292, 0.0024151686, 0.32633087, 0.17537741]",0.9535554
anger,"In a confrontation with a person, he provoked me several times till I reacted in an angry way. Fortunately there were no disastrous consequences. ",anger,"[0.9338464, 0.4872387, 0.8022249, 0.5087654, 0.121443704, 0.19182928, 0.14807898]",0.9338464
sadness,I was watching a sad film and it affected me deeply. ,sadness,"[0.027664343, 0.007188525, 0.4288105, 0.4142446, 0.0040519703, 0.9917462, 0.38794747]",0.9917462
disgust,When I was reading a book. It had nothing to do with the book itself but with the disagreable smell of the pages of the book. ,disgust,"[0.23992567, 0.9402059, 0.23025669, 0.25192368, 0.011329585, 0.25735417, 0.24357453]",0.9402059
shame,In class I had to say something aloud and people reacted by laughing. ,joy,"[0.027478317, 0.07043268, 0.17060864, 0.4266957, 0.68116134, 0.02381055, 0.20370808]",0.68116134
guilt,In an exam I answered the questions rather carelessly and afterwards I thought that the exam would have been better had I answered more carefully. ,guilt,"[0.4270827, 0.34452984, 0.71173567, 0.93748844, 0.047852512, 0.7763772, 0.50541216]",0.93748844
joy,"When I knew that there were, at last, no problems in making a journey that I had been wanting to make for a long time. ",joy,"[0.022833683, 0.015556151, 0.061943322, 0.0380404, 0.9096526, 0.0066486853, 0.012005971]",0.9096526
fear,It was more that fear - anguish -that I felt before my last exam. ,fear,"[0.037974108, 0.050698217, 0.9524558, 0.21643563, 0.002143447, 0.6178603, 0.055396046]",0.9524558
anger,When I had an argument with my best friend and I thought that I was right and she was not. ,anger,"[0.899715, 0.1624244, 0.4853468, 0.609682, 0.010579749, 0.33325198, 0.14377612]",0.899715
sadness,When I realized that it was impossible for me to be as free as I had imagined and that I could not do anythong about it. ,sadness,"[0.71937865, 0.5477512, 0.74401164, 0.7061173, 0.003594776, 0.9241073, 0.25023448]",0.9241073
disgust,"The first time I saw a pornographic film, all that in practice is so beautiful but on the screen appered as something mechanical, irrational, disgusting and dehumanizing. ",disgust,"[0.2673172, 0.87480444, 0.48183763, 0.18053226, 0.015702441, 0.33340606, 0.14039455]",0.87480444
shame,When I stated sharply something I was not very sure of and a few days later I was shown to be wrong. ,anger,"[0.8161272, 0.34933773, 0.6260071, 0.7469474, 0.015444871, 0.6806892, 0.47862253]",0.8161272
guilt,When I do or say something inappropriate which hurts people close to me. ,guilt,"[0.560811, 0.51252973, 0.7309752, 0.9268269, 0.0036982778, 0.7759369, 0.85156834]",0.9268269
joy,"When a study tour got confirmed, I was happy all the time till the tour began. ",joy,"[0.012390056, 0.013408251, 0.07394063, 0.05418222, 0.9549055, 0.03100851, 0.007637879]",0.9549055
fear,I was walking down a road and suddenly a few dogs appeared at a fence and started barking angrily. They were jumping and it seemed that they would come for me any time. ,anger,"[0.979118, 0.6310515, 0.8785642, 0.48798022, 0.0035668465, 0.6223757, 0.35658228]",0.979118
anger,"When I knew that they would not give me a transfer from one university to another. I began to insult the educatioon authorities and the government, I ended up at the door. ",anger,"[0.97976124, 0.8764417, 0.2467797, 0.39756033, 0.0056698835, 0.06729117, 0.09602279]",0.97976124
sadness,We went to visit my mother at the residence. She was crying and said that she was about to die. I believed all her complaints and continously thought of the possibility of loosing her. ,sadness,"[0.2373994, 0.052825864, 0.91436136, 0.5731941, 0.0013335192, 0.9445059, 0.21735264]",0.9445059
disgust,"My dog had been run over and died near the house. We had to pick him up, cold and glassy eyed, to get rid of the corpse. ",sadness,"[0.4586213, 0.5096626, 0.563619, 0.65103894, 0.0038987983, 0.91136223, 0.39691582]",0.91136223
shame,A professor was going to read aloud in class a composition of mine in which I had criticized some political attitudes and also some class-mates. I was ashamed at having written that. ,guilt,"[0.5186644, 0.80805105, 0.9037004, 0.95918906, 0.0017141788, 0.911642, 0.954828]",0.95918906
guilt,In an exam when I answered the questions with very little assurance due to insufficiet preparation. ,fear,"[0.42683098, 0.28152865, 0.90673894, 0.6905036, 0.018257124, 0.5980932, 0.4431155]",0.90673894
joy,"When I received my report card in C. O. U. I was afraid of obtaining low marks, but they were much higher than expected. ",fear,"[0.40530926, 0.227096, 0.96787953, 0.39995417, 0.70092356, 0.42570353, 0.03080697]",0.96787953
fear,"I was at the cinema with my sister and her boyfriend. A man sitting beside me started to stroke my leg for a while, he left in the middle of the film. ",fear,"[0.34596053, 0.21905904, 0.51819545, 0.45514438, 0.020879088, 0.4843785, 0.1968658]",0.51819545
anger,My father began to say incoherant things concerning my brother's and my own behaviour towards him. His biased (authoritarian) and ridiculous point of view made us angry. ,anger,"[0.9375577, 0.32835466, 0.2541733, 0.56375897, 0.021277215, 0.07254682, 0.21651576]",0.9375577
sadness,I had failed some subjects in mathematics. ,sadness,"[0.4494902, 0.43436876, 0.5365619, 0.7556436, 0.020078477, 0.78213346, 0.5923902]",0.78213346
disgust,I was at the table at a French friend's house. They served me a big dish with roast cauliflower and sauce. I had to eat it. ,guilt,"[0.14771567, 0.21107973, 0.3516095, 0.38837034, 0.042986516, 0.120151706, 0.11493464]",0.38837034
shame,This morning I spent a lot of time on my toilet and missed the train to the university. My mother told me that I spent more time than a woman on my toilet. I felt a mixed emotion of shame and anger. ,guilt,"[0.8683923, 0.87304294, 0.30555817, 0.9558819, 0.011478418, 0.4843419, 0.9092456]",0.9558819
guilt,"I was alone at home when I broke a figure and then mended it. A few days later my mother noticed it and asked me about it, I told her that I had no idea. ",fear,"[0.44704145, 0.1913955, 0.59404194, 0.5690554, 0.036524925, 0.5784599, 0.32226136]",0.59404194
joy,When I fell crazily in love with a beautiful girl and she returned my love. ,joy,"[0.015807148, 0.011795511, 0.19595951, 0.22740789, 0.81421477, 0.009894948, 0.025740659]",0.81421477
fear,"When I was caught by the police and was kept with a group of delinquents, which added to my fear of being shut up. I was afraid of the people near me and the future consequences. ",fear,"[0.8092239, 0.77815604, 0.9749536, 0.9147531, 0.14939639, 0.88803303, 0.83128935]",0.9749536
anger,When I was the target of a great many insults and completely unfair accusations of a large group of people. ,anger,"[0.77174026, 0.67374927, 0.55471754, 0.5778421, 0.006459032, 0.6328214, 0.37626103]",0.77174026
sadness,"When my best friend died, at the age of . ",sadness,"[0.4783749, 0.3928524, 0.33497506, 0.605241, 0.0017955577, 0.8902145, 0.31950164]",0.8902145
disgust,When I entered a brothel and saw two sailors with a young prostitute who was not older than . ,sadness,"[0.5422675, 0.43850124, 0.6313857, 0.45710447, 0.058586113, 0.7170494, 0.21789186]",0.7170494
shame,When I was in a religious school my teacher showed me up in front of all my class-mates. They were very sarcastic and cruel. ,sadness,"[0.6199794, 0.5743881, 0.5652144, 0.5928274, 0.00772021, 0.6490955, 0.59477055]",0.6490955
guilt,"Having suffered a not very pretty sight, I reacted by uttering some very cruel and sharp words. ",anger,"[0.96244687, 0.88162005, 0.48884755, 0.61887026, 0.0022509734, 0.7064574, 0.3014604]",0.96244687
joy,When I came across an old friend whom I had not seen for a very long time. ,joy,"[0.13298418, 0.045445014, 0.12927477, 0.47750068, 0.7683012, 0.2557338, 0.0852326]",0.7683012
fear,I had an accident in which I hurt my eye. I was afraid of having injured it badly. ,fear,"[0.3680451, 0.25862518, 0.97576296, 0.76002604, 0.019588584, 0.7572757, 0.25509503]",0.97576296
anger,When I was accused of something I had not done. ,guilt,"[0.8234376, 0.6156635, 0.90459347, 0.93162525, 0.01648466, 0.66847193, 0.84497535]",0.93162525
sadness,A close friend died. ,sadness,"[0.58629227, 0.48150095, 0.60735077, 0.7231372, 0.0015379378, 0.959246, 0.6649166]",0.959246
disgust,I saw some images of a decapitation in a horror film. ,fear,"[0.41449502, 0.4591719, 0.86963594, 0.36685312, 0.0023039684, 0.68526524, 0.22151962]",0.86963594
shame,I slipped and fell in to a puddle and people started looking at me. ,guilt,"[0.26231942, 0.26425537, 0.5972756, 0.71911055, 0.003432069, 0.5761708, 0.54284]",0.71911055
guilt,I made another person cry for an unjustified cause. ,guilt,"[0.66165257, 0.5296962, 0.578174, 0.9339812, 0.0025404564, 0.83422744, 0.48509565]",0.9339812
joy,I received an unexpected letter from a friend I had met a short time before. He sent me a poem and wished me good luck. I felt very happy because I had great esteem for that person. ,joy,"[0.006790984, 0.007088638, 0.11428276, 0.09246696, 0.9855306, 0.007197852, 0.029439945]",0.9855306
fear,"I was walking with another person when a ""gang"" separted us and pushed me in to a house, hit me in the stomach and the face, then they left - leaving me bleeding. ",sadness,"[0.6210819, 0.48468953, 0.61360735, 0.588757, 0.002549235, 0.71619326, 0.381202]",0.71619326
anger,"A certain person started to say dreadful things very calmly, I felt hurt and disgusted. ",disgust,"[0.71260095, 0.92565286, 0.6695324, 0.50039095, 0.0013998968, 0.6871775, 0.8117111]",0.92565286
sadness,A certain person whom I respect and esteem a lot pays me no attention. She keeps up appearances but shows almost no interest in me. ,sadness,"[0.34859237, 0.0043249507, 0.41014266, 0.5516934, 0.107497044, 0.8070466, 0.4119989]",0.8070466
disgust,In a bus I fell sick and vomitted in a bag. The entire situation was disgusting in itself. ,disgust,"[0.5335744, 0.9820135, 0.6353688, 0.7688086, 0.0013445793, 0.68538475, 0.8511105]",0.9820135
shame,"A person (a male) told me that he liked me. He has a problem, he is a homosexual. ",sadness,"[0.24183322, 0.10775375, 0.3908704, 0.41568947, 0.01723991, 0.44129935, 0.27786657]",0.44129935
guilt,I rejected a person whom I had always thought to be a friend. I told him so and he reacted angrily. I felt guilty at not having realized it before and at having hurt him. ,guilt,"[0.9379916, 0.23018165, 0.52371824, 0.9877594, 0.006385479, 0.8755033, 0.9364604]",0.9877594
joy,When I received some good news I obtained an amount of money I needed to buy something I had been planning to buy. ,joy,"[0.0062376456, 0.0056907507, 0.06276167, 0.086581, 0.9360315, 0.0021992202, 0.0039349385]",0.9360315
fear,When my relatives and I were in a car going slowly on a frozen road. ,fear,"[0.21375299, 0.1964755, 0.67914677, 0.37366968, 0.052226845, 0.42912677, 0.06338979]",0.67914677
anger,My parents were having a typical family argument. I came in and saw the scene and became angry. ,anger,"[0.953247, 0.3308452, 0.17617278, 0.36589402, 0.005370777, 0.042549644, 0.23142004]",0.953247
sadness,"I was going away, leaving a dear person behind. ",sadness,"[0.56539214, 0.089184396, 0.7863806, 0.9291552, 0.016052984, 0.9512125, 0.6178881]",0.9512125
disgust,I visited a place in Morocco where they worked the leather. I saw the skins emerged in a liquid which ressembled putrification. ,disgust,"[0.18730415, 0.5169989, 0.44644982, 0.18979526, 0.05243896, 0.3193473, 0.09853205]",0.5169989
shame,At a friend's party there were several allusions to my sexual adventures. ,guilt,"[0.3445072, 0.1837324, 0.17714278, 0.3519138, 0.047198106, 0.15833235, 0.09306086]",0.3519138
guilt,"I was in a cafe with another person when, suddenly, several close friends of my partner appeared. I did not know what to do and my partner felt uncomfortable. ",fear,"[0.36159903, 0.25374714, 0.8643736, 0.57973367, 0.005462136, 0.56976384, 0.44449127]",0.8643736
joy,When I talk to my friends. ,joy,"[0.121425405, 0.10274364, 0.15699987, 0.14717041, 0.8845618, 0.11419976, 0.034709852]",0.8845618
fear,When I am walking on the streets and see a gang of thugs. ,fear,"[0.7255821, 0.66133046, 0.76975304, 0.4217225, 0.04290493, 0.6525675, 0.2163066]",0.76975304
anger,When people harrass me I feel oppressed by their behavior. ,fear,"[0.7858793, 0.42201543, 0.9079795, 0.6571155, 0.00719592, 0.8160412, 0.7202686]",0.9079795
sadness,When I am with a friend and we have to leave each other. ,sadness,"[0.77242625, 0.56046075, 0.90802485, 0.8966128, 0.0051253336, 0.96338797, 0.665932]",0.96338797
disgust,When I saw a film in which the man suffered from an illness and his skin came peeling off. ,sadness,"[0.46846816, 0.47953558, 0.7574294, 0.29924795, 0.0064959778, 0.8770389, 0.22775131]",0.8770389
