labels,text,emo_name,prob_emo_name,prob_max
disgust,"People who came to our home - and requested ""Put out your smoke"". That we should not smoke in our house. . . and asked not even politely. It disgusted me because I think people need to adapt to the situation. ",disgust,"[0.92424333, 0.9933843, 0.7239413, 0.4691375, 0.0018993899, 0.8958966, 0.9466661]",0.9933843
shame,"Put down by my father - at a family outing at mutual family friends dinner. Told ""Not to Speak"". The attitude by him was negative/I was in mid s, I had done many things - a wide range of experiences. Probably greater than he. ",disgust,"[0.64544654, 0.9413571, 0.74986875, 0.29385734, 0.0029863194, 0.797242, 0.8633213]",0.9413571
guilt,"Not attending school, when am not sick - but in need of mental rest. Staff on your return query your ""sickness"" - it is easier in N. Z. to be sick, rather than confide other personal reasons etc. ",sadness,"[0.26723558, 0.4660848, 0.6813822, 0.39803016, 0.0514736, 0.69284505, 0.66520435]",0.69284505
joy,My children - each top his class in the final exams . ,joy,"[0.078215405, 0.0019604324, 0.10711146, 0.35291865, 0.63899696, 0.045925643, 0.0006020431]",0.63899696
fear,A truck (big one) nearly mowed me off the road (I was driving a small Lazer). ,shame,"[0.8479682, 0.81886935, 0.82298034, 0.7084292, 0.022063222, 0.7954661, 0.86262065]",0.86262065
anger,A shop in Downtown wouldn't accept my Visa Card - before December last year. ,disgust,"[0.74899143, 0.81026894, 0.6633238, 0.6217479, 0.011452326, 0.7885115, 0.78955245]",0.81026894
sadness,"My dog of and / years - ""Lord Grey"" died in his sleep - His death caused me more and deeper sadness than I thought. ",sadness,"[0.26489714, 0.13029666, 0.31261972, 0.5973272, 0.0007697605, 0.9965276, 0.84936076]",0.9965276
disgust,A sour looking man was beating his thin dog in Remuera. ,anger,"[0.9581109, 0.9480245, 0.6510958, 0.5788424, 0.0018343577, 0.89475524, 0.8156977]",0.9581109
shame,I told Mr Winter of Downtown Fashion to go to - when he did not accept my Visa ! ,shame,"[0.70810527, 0.7348564, 0.7417057, 0.7867577, 0.016076665, 0.8498721, 0.8731963]",0.8731963
guilt,When I accepted a lunch invitation from a past male friend. ,shame,"[0.3272082, 0.46415016, 0.4916694, 0.58641875, 0.34073955, 0.57105786, 0.59009093]",0.59009093
joy,When my daughter was born. ,joy,"[0.2838724, 0.3814277, 0.38665497, 0.5901451, 0.7051198, 0.33161315, 0.31924465]",0.7051198
fear,When my mother entered surgery for a quadruple heart bypass. I felt intense fear at the time she was actually wheeled away. ,fear,"[0.6649413, 0.33216476, 0.9945529, 0.7421621, 0.00046715257, 0.85153645, 0.66968906]",0.9945529
anger,When my husband got picked up in our new car for drunken driving. We had made a pact the other would not drink and so therefore would be the driver for the evening etc. I was not present at the time. ,disgust,"[0.40315697, 0.7098728, 0.59935224, 0.50697917, 0.012050521, 0.6910691, 0.68939245]",0.7098728
sadness,When my grandmother died very suddenly without warning. ,sadness,"[0.6932154, 0.624817, 0.7055152, 0.74712944, 0.044481732, 0.9297328, 0.67008704]",0.9297328
disgust,When the N. Z. rugby union announced that they would proceed with a rugby tour of South Africa. ,joy,"[0.060600836, 0.25243428, 0.20854817, 0.19542392, 0.44062465, 0.22346361, 0.07774411]",0.44062465
shame,When I was unable to respond to a welcome in my indigenous language of Maori at an important function where I was the only woman in the group and it was expected of me. ,shame,"[0.6972505, 0.6611534, 0.71080947, 0.77890295, 0.013167327, 0.8383967, 0.85764766]",0.85764766
guilt,When I made an excuse to get out of participating in an important family occasion that I should not have missed. ,shame,"[0.6683758, 0.82563883, 0.64916456, 0.87306577, 0.009682004, 0.81506926, 0.9226127]",0.9226127
joy,"Being reunited with my family after not having seen them for years, at the airport. Sheer elation at getting through the ""paper work"" collecting bags and the anticipation of coming through the customs gate. ",joy,"[0.00036828718, 0.00021085593, 0.0005702755, 0.0012668781, 0.8893991, 0.0007805985, 0.00040786018]",0.8893991
fear,"I caught a huge eel on a fishing line which I had pulled into the boat. I cut the line and threw the whole lot back into the water. Later that day and about ten miles away I went swimming and someone made the comment wondering how far eels could swim, I abruptly ended swimming for fear at an unseen eel for a few days until we had left the district. ",fear,"[0.13090374, 0.74157757, 0.98923326, 0.6724983, 0.007143786, 0.67705745, 0.67331386]",0.98923326
anger,"My partner without discussing with me the situation decided it was time for us to have a break and went ahead and arranged his own life for the next - months, then told me the day before it was about to happen having been tolerant and friendly for the preceding week. ",sadness,"[0.4551305, 0.7410281, 0.5602711, 0.6149676, 0.01519938, 0.8588617, 0.8030008]",0.8588617
sadness,"I had been living in an overseas city and made the decision to leave the city and come home about months before I met a whole new set of friends, leaving them at the airport was sad and traumatic as they had helped me in many ways and I knew I wouldn't see many of them again. ",sadness,"[0.71254754, 0.69008785, 0.8597966, 0.6869329, 0.008166833, 0.9966959, 0.5910453]",0.9966959
fear,After I had managed to fail my first year at University I was scared as to what I was going to do with my future. I didn't want a mundane - job and yet I didn't know if I could pay my way through an unsubsidized year at university to settle down and continue my studies. ,fear,"[0.8096696, 0.78410524, 0.9705229, 0.6770248, 0.014868048, 0.8660163, 0.768094]",0.9705229
anger,This situation keeps occurring - when my little sister disagrees with me or vice-versa. We have very similar temperaments and I always end up feeling angry at her and myself for fighting so much over unimportant trivial matters. ,anger,"[0.9767994, 0.6081153, 0.67465615, 0.6234445, 0.04031005, 0.6699084, 0.7397258]",0.9767994
sadness,"When my grandmother, who has been living with us for years, had a stroke and was left paralysed on one side. She has been quite close to our family and to see her suffer in this way makes me feel really sad. ",sadness,"[0.649326, 0.6896646, 0.6731492, 0.7031404, 0.0030831865, 0.99444264, 0.90904194]",0.99444264
disgust,"A gathering of a social sports club at which they proceeded to show pornographic videos and then afterwards (when most people had had quite a bit to drink) carried on in a very degrading, unmoral manner - especially females exposing and flaunting themselves with no shame or embarassment. ",disgust,"[0.7603467, 0.9510417, 0.571279, 0.748194, 0.010736176, 0.85872984, 0.37393475]",0.9510417
shame,"Like guilt - the most ashamed I have ever felt was when I began to feel guilty about having sex with my boyfriend when it was only ""the thing to do"", and not really an act of love. ",shame,"[0.021111287, 0.5583712, 0.15044028, 0.9695209, 0.000318369, 0.9650033, 0.9845173]",0.9845173
guilt,"This feeling of guilt really applies to moral/religious views. I (being Catholic) went against what I was brought up to believe in and had a sexual relationship with my boyfriend. Many months later, when I was doing some deeper self analysis I began to feel guilty and realized that I had gone against what I wanted for myself and my future. ",guilt,"[0.20789585, 0.384059, 0.12567537, 0.9906934, 0.0033704978, 0.7035985, 0.85551715]",0.9906934
joy,My mother along with some of my friends gave me a surprise birthday party - they invited a large number of my friends along too. ,joy,"[0.36524868, 0.004836744, 0.25035724, 0.0936251, 0.76858795, 0.022643613, 0.0048182346]",0.76858795
fear,My mother did not come home till late at night (Ages ago). Anyway if I don't know where my parents are and when they'll be back I start thinking that perhaps they have had an accident and are perhaps dead. ,fear,"[0.8411268, 0.7203169, 0.9696786, 0.7847742, 0.049581822, 0.8968938, 0.7240913]",0.9696786
anger,Because I am the Captain of a basketball team I usually organise a roster system so that everyone in the team can have a turn at doing either a duty or a ref. A lot of the time the girls can't be bothered or just forget - I usually have to fill in. ,disgust,"[0.050902717, 0.2930163, 0.21331622, 0.23153356, 0.20346022, 0.24516773, 0.1311892]",0.2930163
sadness,So as to be closer to the university I have left home and moved into Auckland. It now seems as if I have left home - especially my family - forever. ,sadness,"[0.058506705, 0.38254747, 0.38004658, 0.5270334, 0.0504572, 0.7640878, 0.17628866]",0.7640878
disgust,A friend of mine goes out with this guy. She sleeps with him but is quite happy for him to play around - as well as herself. ,joy,"[0.10490017, 0.34165424, 0.12591219, 0.282295, 0.7211585, 0.5237118, 0.6890541]",0.7211585
shame,NO RESPONSE. ,disgust,"[0.55148965, 0.8261601, 0.6457011, 0.17143948, 0.0008791533, 0.8068638, 0.50694495]",0.8261601
guilt,I did not attend a social studies observation class for whole week (I am a student trainee teacher). Anyway the other teachers thought this was okay because the teacher I was supposed to observe was not well liked. The teacher was in fact really nice to me - but I wanted to get out of teaching a hard topic he had given me. ,disgust,"[0.051358033, 0.424509, 0.32155454, 0.39196184, 0.03188383, 0.41899016, 0.33856517]",0.424509
joy,Passing my pharmacy exams which meant my tertiary education for pharmacy completed. ,joy,"[0.24033053, 0.0045634895, 0.13144256, 0.12275138, 0.7773595, 0.2122711, 0.0043649077]",0.7773595
fear,When I was in a car with my parents and friends and we had to back up (reverse) pass a river which when I recall it (I was only about yrs) seemed we were going to fall in and drown. ,fear,"[0.8412223, 0.6861585, 0.96921086, 0.62124497, 0.009910474, 0.79827154, 0.7527705]",0.96921086
anger,When my boyfriend wouldn't dance with me on my graduation night because he thought I could dance with my friends who were friendly. ,sadness,"[0.6613137, 0.6893823, 0.64896274, 0.68706524, 0.029317273, 0.86874276, 0.70841795]",0.86874276
sadness,When my sister (really my niece) died of cancer at the age of yrs after I took her to the doctor at the age of and he diagnosed it. ,sadness,"[0.8140652, 0.81648517, 0.8503065, 0.93386346, 0.018237658, 0.95712125, 0.8621073]",0.95712125
disgust,My brother gave me a beating because he could not beat me verbally. ,shame,"[0.731041, 0.7425328, 0.62550676, 0.60627633, 0.01032749, 0.5385353, 0.77296984]",0.77296984
shame,I found I was pregnant and unmarried. ,sadness,"[0.7968872, 0.7301798, 0.65335083, 0.85130537, 0.29127038, 0.8870076, 0.813131]",0.8870076
guilt,When I had to go to reconciliation before converting to Catholicism but then once received - o. k. ,joy,"[0.021402633, 0.02887375, 0.34139115, 0.28680804, 0.6324194, 0.27037328, 0.11676947]",0.6324194
joy,Joy for me is when all my family gather around home for special occasions as Christmas etc. It really gives me joy to see my family and relatives and to observe natures productivity process which have been going on for centuries. ,joy,"[0.007694788, 0.00011030362, 0.0005936652, 0.0050215167, 0.97100824, 0.0005882967, 0.00019244831]",0.97100824
fear,"I had this experience of fear when few people were fighting at a social one night, which one of my relative was involved. My fear was greatly for him because he was being assaulted badly. ",fear,"[0.8395804, 0.40749285, 0.97453225, 0.48118287, 0.0010745728, 0.69484866, 0.74965936]",0.97453225
anger,Never really had the experience just yet - N/A. ,sadness,"[0.124714546, 0.49089387, 0.4883218, 0.28009406, 0.00418551, 0.6682031, 0.32720885]",0.6682031
sadness,"This occurred when my girlfriend and I have to finish our relationship due to some circumstances between her and her family. I was really sad, hurt and couldn't really find any reason why am I still living. Is this life is all about ? This was one of few question which crept up vividly every time I thought about what had happened. ",sadness,"[0.8318344, 0.8543265, 0.6952049, 0.5828888, 0.0121395625, 0.9892111, 0.80028385]",0.9892111
disgust,I'm very disgusted when I see people abusing their body with drugs and alcohol. They take advantage of these things usually for an excuse for the fantasies which they like and so they do things stupidly and unjustly. ,disgust,"[0.9240157, 0.99558914, 0.42128626, 0.5164188, 0.0030899446, 0.9653459, 0.97326463]",0.99558914
shame,NO RESPONSE. ,disgust,"[0.55148965, 0.8261601, 0.6457011, 0.17143948, 0.0008791533, 0.8068638, 0.50694495]",0.8261601
guilt,This I experienced when going around with more than one girl. ,disgust,"[0.5612109, 0.84573287, 0.711606, 0.77259314, 0.35608304, 0.7027095, 0.77165824]",0.84573287
joy,"Letting Jesus take control of my emotions i. e. , ill feeling. ",sadness,"[0.9003701, 0.84553623, 0.70664984, 0.8117407, 0.00072995044, 0.936997, 0.6031514]",0.936997
fear,Had fear of losing husband. ,fear,"[0.30232266, 0.012822795, 0.9981231, 0.8538609, 0.00037884843, 0.9371451, 0.627051]",0.9981231
anger,When present boyfriend's mother approached my parents and self - to leave her son alone - as she did not want me for a future daughter-in-law. ,disgust,"[0.76158065, 0.8280845, 0.7787609, 0.70258725, 0.014644031, 0.8092638, 0.8242235]",0.8280845
sadness,When boyfriend could not stand up to his mother or for himself. ,shame,"[0.7414217, 0.9319056, 0.73891723, 0.79066527, 0.0019508817, 0.93018436, 0.94428384]",0.94428384
disgust,"Disgusted with boyfriend's mother - her overpowering, over-protecting and selfish attitudes. ",disgust,"[0.97679645, 0.9968081, 0.7052155, 0.68330437, 0.0002369432, 0.9321556, 0.9726582]",0.9968081
shame,When ditched - divorced by husband. ,sadness,"[0.86735356, 0.92902625, 0.8424725, 0.8159114, 0.0071401857, 0.9547942, 0.93383455]",0.9547942
guilt,When I had to lie about my age to be accepted as a member of a group. ,shame,"[0.5208283, 0.75294745, 0.56069773, 0.79799026, 0.022937506, 0.730558, 0.874022]",0.874022
joy,My cousin asked me to be a bridesmaid for her. This made really happy because I was adopted into the family and her asking me made me realise that she saw me as a cousin and not just another person. There were other cousins she could have asked but she asked me. ,joy,"[0.047532458, 0.0005610577, 0.0054015554, 0.053436354, 0.94353974, 0.00056155317, 0.0017587435]",0.94353974
fear,That if ever I was really naughty I would be sent away from my Mum and Dad to another family. I was fostered from age and didn't get to Mum and Dad until I was and then legally adopted at . ,sadness,"[0.012961385, 0.11493008, 0.43510622, 0.09673019, 0.008319857, 0.4554132, 0.045959007]",0.4554132
anger,() My father died. () My natural father contacted me a year after my father died and this angered me more as I thought he should be dead and not my father. ,anger,"[0.97069305, 0.7985653, 0.77454346, 0.5135523, 0.015154629, 0.81960803, 0.5928858]",0.97069305
sadness,My father died. I was away at the time and did not know until two days after. ,sadness,"[0.60752416, 0.75517386, 0.597608, 0.69390166, 0.13366228, 0.939148, 0.76690024]",0.939148
disgust,A child told me she had been sexually abused by her step-father. I only knew the child and had not come into contact with either parent. I tried to do what was best for the child. The event and the stepfather disgusted me. ,disgust,"[0.47604972, 0.988889, 0.5561825, 0.5488224, 0.008757409, 0.8863768, 0.9512698]",0.988889
shame,"When my natural parents name would show up on papers and not my, what I call real name. ",shame,"[0.6693449, 0.76861167, 0.8316481, 0.8158226, 0.061717972, 0.82146585, 0.87315685]",0.87315685
guilt,I lied to my mother in the sixth form she said she would ring to find out and I had to tell her I had lied. ,guilt,"[0.72357, 0.84815747, 0.7334194, 0.93994945, 0.03427672, 0.84302783, 0.91939574]",0.93994945
joy,Joy at meeting a woman I love very much. ,joy,"[0.0001298321, 0.00010454069, 0.00016447814, 0.00015786049, 0.99242425, 0.00013519308, 0.00013624522]",0.99242425
fear,When approached by a gang of youths in town at night. ,fear,"[0.7952432, 0.72081494, 0.90120995, 0.66562223, 0.031314094, 0.726994, 0.721898]",0.90120995
anger,"When a man, a stranger to me, personally insulted a close woman friend of mine in public. ",shame,"[0.8595081, 0.9020319, 0.81067216, 0.8011406, 0.012357592, 0.84415, 0.9270985]",0.9270985
sadness,After my father died suddenly of a heart attack. ,sadness,"[0.56179184, 0.6470688, 0.68187803, 0.6860614, 0.11199722, 0.91459715, 0.6956998]",0.91459715
disgust,When a man spoke very sexistly in the company of some friends of mine. ,disgust,"[0.78911597, 0.8963436, 0.68366814, 0.6340344, 0.006223964, 0.6857315, 0.85075605]",0.8963436
shame,When I went to explain to a lecturer whom I liked that the work expected of me was not going to be in. ,sadness,"[0.6655615, 0.5968423, 0.59882826, 0.70988566, 0.118794695, 0.822492, 0.7856944]",0.822492
guilt,When I masturbated in my room. ,shame,"[0.3596456, 0.3905813, 0.12176872, 0.7764427, 0.33457443, 0.22868267, 0.84841555]",0.84841555
joy,"When my lover and I felt like we had gone full circle. And our relationship was new, fresh, vital etc. once again. ",joy,"[0.0007571288, 0.00040355523, 0.000674606, 0.0039704503, 0.011535413, 0.0032913678, 0.00027925594]",0.011535413
fear,"My daughter was yrs she went up to a colt tried to hit it. It turned on her and kicked her over the heart, sent her flying through the air. I left my mother and sister to deal to her as they are nurses. I felt I didn't want to know if she was going to die, it was just too much. ",sadness,"[0.74252456, 0.895959, 0.90553206, 0.7487631, 0.025016395, 0.95448786, 0.7881041]",0.95448786
anger,"My anger is with men, their inability to be human (not all men). ",anger,"[0.9955094, 0.8784897, 0.01926977, 0.11640852, 0.0010134315, 0.43296078, 0.95590335]",0.9955094
sadness,"The saddest I've ever been was when my lover was killed, hitch-hiking to work. ",sadness,"[0.20614177, 0.90014094, 0.71446496, 0.67914987, 0.0008890738, 0.9924414, 0.90789]",0.9924414
disgust,With the N. Z. Rugby Union wanting to send the All Blacks to South Africa. ,sadness,"[0.2927171, 0.46273455, 0.45903283, 0.49805632, 0.37676427, 0.57595605, 0.43472525]",0.57595605
shame,"That my brother and father are into alcohol, two men with priviledge. Not using it positively. ",shame,"[0.59503764, 0.854582, 0.5592545, 0.6928926, 0.05169576, 0.76349825, 0.85752064]",0.85752064
guilt,"When I betrayed my lover, she told me something in confidence, I felt at the time I had to relay the information back to the person concerned, as I felt the situation volitile, did this without telling my lover, she felt like piggy in the middle, as she was not directly concerned. Maybe you could call it gossip I felt different after I had slept on it. If I had waited, thought, NOW I would not have done it. ",shame,"[0.5159397, 0.705991, 0.65851176, 0.77477384, 0.04310527, 0.7753592, 0.7942471]",0.7942471
joy,"A good friend, the wife of the vicar of my church came up to me from the pews (I am in the choir) and shook my hand during the time for an informal ""greeting"" in the church service. She said a few words. ",sadness,"[0.11340445, 0.2678331, 0.2905509, 0.20995297, 0.26169482, 0.39449483, 0.16124636]",0.39449483
fear,"I walked up the main street of Auckland at o'clock at night. I expected it to be very active with people, gangs, fast cars etc, thought it was actually quite quiet, though also oppressive. I walked about half a mile and bought a drink along the way. ",sadness,"[0.33032808, 0.45842397, 0.38080478, 0.24398465, 0.28830978, 0.5467733, 0.128311]",0.5467733
anger,Someone in my family (my brother I suspected) ate a bun which I had made for myself. It was during a long telephone call after I had just made it and put it in the oven warming drawer. ,guilt,"[0.48364127, 0.79476, 0.5853706, 0.8456456, 0.030103317, 0.7960528, 0.81990534]",0.8456456
sadness,"Sitting in a bus, I heard behind, the voice of a girl I was friendly with. After her talking for some time with another girl I decided it wasn't her in fact that someone miming her, which it was when I finally looked. I was talking to a friend at the time. ",sadness,"[0.13122924, 0.47459227, 0.51488596, 0.3871829, 0.0885511, 0.5910782, 0.48489946]",0.5910782
disgust,Having moved into a flat within the last week I felt some disgust that a bathroom tap had been left to drip with a faulty fawcet. ,disgust,"[0.8836359, 0.9977914, 0.7885512, 0.8833578, 0.00045444714, 0.9765604, 0.96292335]",0.9977914
shame,"I criticised an action of my mother and for the first time she genuinely took notice of it. I felt shame that I was almost taking the part of a husband, or at least an equal which I should not. ",shame,"[0.12381325, 0.75800705, 0.638949, 0.934904, 0.0006357227, 0.8380143, 0.98756963]",0.98756963
guilt,"I felt that I contributed to a possible rift in the relationship between a boy and girl soon to be married, in my flat after I moved in. After stating my celibacy to him which she overheard and didn't previously know about I suspect. ",shame,"[0.92203915, 0.8707729, 0.8573042, 0.9294205, 0.016310655, 0.88875645, 0.94236094]",0.94236094
joy,"My friend replying to my letter and again saying he was attracted to me and suggesting we write, talk and get together and see how things went and his suggestion that I could ring and doing that it was really good - though really insane conversation. ",anger,"[0.78426266, 0.00015398688, 0.05048888, 0.14783303, 0.65149826, 0.0031095184, 0.005001501]",0.78426266
fear,"Being sexually assaulted (not rape, but passionate kissing) by a friend's father - he stopped when he was driving me home. I hadn't wanted the lift, had refused times, and then felt it'd be rude to refuse again. Was really afraid of what he might do. ",fear,"[0.32414004, 0.7731086, 0.9207611, 0.6877221, 0.0031501376, 0.7429516, 0.705171]",0.9207611
anger,"I live by myself and a few weeks ago was woke by a man on the end of my bed coming up my bed at me. I was really angry, told him to get out. He was surprised, hesitated I started to move towards him and he backed off - kept telling him - loudly, but firmly to go. Because I'd got the initiative, I succeeded. A very powerful message. ",anger,"[0.9964037, 0.80064476, 0.7543714, 0.48580396, 0.34882078, 0.6458376, 0.579001]",0.9964037
sadness,"When my grandmother died - I wasn't sad so much that she'd died because she was old, but because she lived in the last few years in an old people's home and had nothing very much that was hers - no chair, or private space, and when I went to visit she would be sitting in the ""lliving"" room the TV room. It was hopeless. And I felt awkward so I didn't go and I was sad 'cos how I couldn't. ",sadness,"[0.7442533, 0.81135833, 0.74630743, 0.7634833, 0.0059644487, 0.9288605, 0.82841784]",0.9288605
anger,"When during a social evening with my father, brother, sister, close friend and my father's nd wife - I had an argument with my father, who abused my friend who was sticking up for me. ",guilt,"[0.85866374, 0.8214764, 0.73165923, 0.902133, 0.015897458, 0.7535553, 0.8411332]",0.902133
sadness,When the girl whom I have lusted after expressed reciprocal feelings and then days later changed her mind. ,shame,"[0.66587836, 0.39345285, 0.40344867, 0.597494, 0.06489096, 0.77598006, 0.83751273]",0.83751273
disgust,When a close friend wilfully cheated me. ,shame,"[0.80076206, 0.8859776, 0.68814427, 0.8414537, 0.008726538, 0.87915087, 0.93085736]",0.93085736
shame,While intoxicated I invaded someone's (a girl's) personal space to a large extent. ,guilt,"[0.73475784, 0.8199813, 0.46682182, 0.91662174, 0.016834967, 0.6981916, 0.88707715]",0.91662174
guilt,While intoxicated I damaged my sister's car in a minor way and someone elses in a minor way. ,guilt,"[0.60969704, 0.7425796, 0.5807537, 0.9332234, 0.04284765, 0.68820524, 0.8570945]",0.9332234
joy,Girlfriend arriving back from overseas and picking her up from airport. When she finally appeared from customs and we came in contact again. ,joy,"[0.22267859, 0.23389407, 0.42368296, 0.37621748, 0.8377071, 0.5595162, 0.16809835]",0.8377071
fear,Fear of punishment for having broken an item of value to my parents. ,fear,"[0.022886293, 0.016065001, 0.99813795, 0.9429319, 0.00011341494, 0.5074016, 0.9288841]",0.99813795
anger,That a friend had been badly beaten and stabbed many times and the person that did it got away without any punishment from the law. ,disgust,"[0.89440155, 0.912931, 0.83712375, 0.65422124, 0.03917997, 0.9025147, 0.9114986]",0.912931
sadness,The death of an animal we had reared. ,sadness,"[0.84701145, 0.8726784, 0.77755135, 0.86627746, 0.0009949731, 0.94308066, 0.939574]",0.94308066
disgust,Finding that a girlfriend of mine was a prostitute and had been seeing many others during our relationship. ,shame,"[0.8378202, 0.89806455, 0.8333987, 0.8748478, 0.009261772, 0.9145286, 0.9263741]",0.9263741
shame,Not having owned up to the responsibility an incident where family car received minor damage. ,shame,"[0.84654796, 0.91546047, 0.7010836, 0.93841857, 0.0011018458, 0.91245633, 0.9599841]",0.9599841
guilt,"Had started a relationship and did nothing to keep it up, partly the use of another person. ",shame,"[0.87605, 0.87698776, 0.5415183, 0.8575392, 0.010798352, 0.91229904, 0.9334161]",0.9334161
joy,The feeling of joy when again I had confessed my sin and experienced God's forgiving grace and cleansing power - total enlightenment and freedome - bliss. ,joy,"[0.00029421115, 0.00012552972, 0.0001496455, 0.0041974, 0.986912, 0.00016802257, 0.0001359168]",0.986912
fear,"Riding through a bush fire on an island of Australia - on a pushbike as a little boy - all alone, lost and surrounded by smouldering wood and flame. ",sadness,"[0.8422957, 0.83004355, 0.90048873, 0.7123433, 0.018145349, 0.91190654, 0.88467056]",0.91190654
anger,"When bicycling along, a courier van started to tail me very close - I sped up and moved over and he just did the same. I reacted violently, much physical responding in the dangerous situation. ",fear,"[0.4235578, 0.1588935, 0.7389857, 0.21173714, 0.03445956, 0.3923656, 0.15467367]",0.7389857
sadness,My cat was sick and I had to take him to the vet to be put down - no one else there to do it. ,sadness,"[0.8463548, 0.84064597, 0.79801714, 0.8977413, 0.016597653, 0.97097766, 0.91716146]",0.97097766
disgust,When someone I had had a relationship (purely sexual) with came up to me after I had used her and acted as if nothing had changed. ,disgust,"[0.49914306, 0.6924594, 0.3514811, 0.5277721, 0.043223746, 0.59608597, 0.6754258]",0.6924594
shame,When a close friend entrusted me with a secret and I let the cat out of the bag. ,shame,"[0.5199812, 0.5730895, 0.5595577, 0.7591414, 0.14379938, 0.735413, 0.82392734]",0.82392734
guilt,Making a sexual pass at my cousin with whom I have a very close personal relationship. ,shame,"[0.84308887, 0.8753156, 0.7600469, 0.853376, 0.020160956, 0.6885041, 0.92736846]",0.92736846
joy,First time I slept with my present girlfriend. Had been best friends for a year but had been hesitant about getting involved emotionally. ,sadness,"[0.17830043, 0.43619993, 0.3267241, 0.47760946, 0.048311662, 0.53697497, 0.46367478]",0.53697497
fear,Waiting for a taxi - when within / an hour two separate people challenged me to fight for no apparent reason except they were drunk. ,shame,"[0.7908543, 0.83092886, 0.80250937, 0.6399458, 0.008286228, 0.7649419, 0.8620494]",0.8620494
anger,Deliberately provoked by someone close. Angered by the deliberation not the provocation. ,anger,"[0.875614, 0.66240776, 0.5570269, 0.28483987, 0.0059608063, 0.44732937, 0.6934585]",0.875614
sadness,My girlfriend let me down badly times in one week. These instances summed up all the negative aspects of our relationship which at the time seemed doomed to fail. ,sadness,"[0.82112974, 0.94226974, 0.7281669, 0.71750355, 0.0180693, 0.9585588, 0.93622583]",0.9585588
disgust,A close friend took part in a racist violent action. ,shame,"[0.67522305, 0.86049783, 0.51528984, 0.79255795, 0.0031608818, 0.84917146, 0.90943336]",0.90943336
shame,Cannot recall the emotion with any force. ,guilt,"[0.010648351, 0.0782087, 0.022984104, 0.08559026, 0.00078328274, 0.07480126, 0.033422258]",0.08559026
guilt,Slept with someone close to my girlfriend and myself. ,shame,"[0.5360668, 0.74580944, 0.4244509, 0.8412568, 0.2986052, 0.5681043, 0.9053186]",0.9053186
joy,"Hearing that I had been successful in getting a position whereby my financial, physical, spiritual and emotional needs will be well catered for. This position fulfils a lot of my aims for the last five years of my life. ",joy,"[0.05847258, 0.0051811235, 0.08120011, 0.14069068, 0.8268531, 0.07975087, 0.012221999]",0.8268531
fear,"When I decided to leave my steady, secure employment to come to university. Because I didn't know if I could cope with all the requirements of study and also being older I didn't know if I would enjoy mixing with younger people, also financial insecurity. ",fear,"[0.11025118, 0.38847226, 0.8838963, 0.6661221, 0.038951796, 0.68591136, 0.52594227]",0.8838963
anger,When a close friend failed to live up to the expectations I had of him - thereby causing pain to his spouse. I believe that my anger was probably a reaction of fear that I wouldn't be able to live up to my own expectations. ,anger,"[0.98741454, 0.291587, 0.9809595, 0.3719306, 0.011507297, 0.45705226, 0.41771424]",0.98741454
sadness,"Departure of a very close friend - for a long stay overseas, sharing in the sorrow of her parents who were left behind. ",sadness,"[0.8340881, 0.8465237, 0.85127306, 0.8718883, 0.0002429663, 0.98575133, 0.92818874]",0.98575133
disgust,I get disgusted with the inherent racist attitudes of my brother-in-law in putting down various ethnic groups and also my unwillingness to challenge him about these attitudes in order to keep the peace. ,disgust,"[0.8914689, 0.994913, 0.6009959, 0.81181973, 0.011094811, 0.95957536, 0.95157385]",0.994913
shame,My failure to provide the appropriate emotional/spiritual level to a sexual relationship that had a large physical content. Born out of inconsistency with my personal beliefs and value shame at largely using this sexual partner. ,shame,"[0.8051052, 0.84868467, 0.75225693, 0.9224243, 0.0018110521, 0.9281995, 0.98892003]",0.98892003
guilt,When I deliberately engineered a situation to cause tension between friends so as to bolster the impression one of them had of me ! ,shame,"[0.7554865, 0.54073024, 0.602904, 0.8475131, 0.014994056, 0.5546177, 0.92019033]",0.92019033
joy,Hearing Fran Wilde introduce the Bill. ,joy,"[0.44867074, 0.44531575, 0.4922577, 0.37859863, 0.73884106, 0.33494595, 0.25121602]",0.73884106
fear,Being harrassed for being gay suggestions of being physically beaten - acting as informal bouncer in a gay bar. ,fear,"[0.78174895, 0.86560404, 0.9378109, 0.7981518, 0.011214688, 0.9006782, 0.9310184]",0.9378109
anger,Landlord putting up rents sneakly and slimily. ,disgust,"[0.79627174, 0.92667174, 0.6972646, 0.6357732, 0.0027141618, 0.7758117, 0.8906608]",0.92667174
sadness,Listening and watching a tape of someone with AIDS being prejudiced against at a counselling course on AIDS with others. ,shame,"[0.66895795, 0.82965297, 0.6545458, 0.67570144, 0.009536041, 0.8307122, 0.858217]",0.858217
disgust,Hearing Norman Jones get hysterical in Parliament about law reform (on the radio - listening with others). ,fear,"[0.8290829, 0.82077086, 0.87945616, 0.5508357, 0.23074527, 0.59015304, 0.8143023]",0.87945616
shame,Watching Muldoon act as my P. M. ,disgust,"[0.16613202, 0.55839235, 0.3763916, 0.3027508, 0.44951054, 0.3498792, 0.3732307]",0.55839235
guilt,"Adolescent guilt growing up feeling ""bad, immoral"" sexual desires, some yrs ago. ",guilt,"[0.32928702, 0.115588725, 0.63269794, 0.9921278, 0.0001720658, 0.94324875, 0.9671801]",0.9921278
